,music,singer,music_id,release_date,category,music_like,comment_count
2608,비행운,문문,30086173,2016.11.10,"인디음악, 록/메탈",223712,2005
2609,Heart Shaker,TWICE,30781481,2017.12.11,댄스,154991,1652
2610,그날처럼,장덕철,30755375,2017.11.28,발라드,251624,1819
2611,선물,멜로망스,30514366,2017.07.10,"발라드, 인디음악",345138,847
2612,기억의 빈자리,나얼,30757693,2017.11.29,R&B/Soul,126260,590
2613,밤이 되니까,펀치,30659630,2017.09.29,R&B/Soul,212227,404
2614,좋아,"윤종신,민서",30729198,2017.11.15,발라드,139191,1037
2615,좋니,윤종신,30486509,2017.06.22,발라드,355714,1849
2616,피카부,레드벨벳,30736437,2017.11.17,댄스,169977,1634
2617,Lonely,종현,30383758,2017.04.24,R&B/Soul,238756,6009
2618,Universe,EXO,30806536,2017.12.26,발라드,187487,2226
2619,LIKEY,TWICE,30700708,2017.10.30,댄스,146758,2000
2620,Havana,CamilaCabello,30753021,2017.12.04,발라드,124192,870
2621,all of my life,박원,30550388,2017.07.27,발라드,246209,643
2622,"그때의 나, 그때의 우리",어반자카파,30709103,2017.11.08,R&B/Soul,113826,278
2623,Beautiful,WannaOne,30725482,2017.11.13,발라드,238120,2526
2624,DNA,방탄소년단,30637982,2017.09.18,랩/힙합,373202,5879
2625,썸 탈꺼야,볼빨간사춘기,30657307,2017.09.28,"인디음악, 포크/블루스",214356,623
2626,그리워하다,비투비,30672529,2017.10.16,발라드,287809,4896
2627,연애소설,에픽하이,30688500,2017.10.23,랩/힙합,175928,886
2628,시차,우원재,30613202,2017.09.04,랩/힙합,344562,2535
2629,이 별,길구봉구,30637776,2017.09.18,발라드,170822,308
2630,가시나,선미,30587846,2017.08.22,댄스,162471,644
2631,Santa Tell Me,ArianaGrande,5475060,2014.11.24,POP,231751,819
2632,There`s Nothing Holdin` Me Back,ShawnMendes,30314784,2017.03.24,발라드,454840,2462
2633,그 사람을 아나요,임창정,30688990,2017.10.23,발라드,73005,253
2634,비도 오고 그래서,헤이즈,30492279,2017.06.26,R&B/Soul,306323,1486
2635,미안해,양다일,30809895,2017.12.29,R&B/Soul,213397,438
2636,한숨,이하이,8086947,2016.03.09,R&B/Soul,275693,1592
2637,첫눈처럼 너에게 가겠다,에일리,30190630,2017.01.07,"발라드, 국내드라마",349958,1103
2638,칠해줘,마마무,30819446,2018.01.04,발라드,34995,444
2639,나의 사춘기에게,볼빨간사춘기,30657311,2017.09.28,"인디음악, 포크/블루스",309165,1979
2640,바보야,허각,30753213,2017.11.27,발라드,74180,181
2641,노력,박원,30099927,2016.11.17,발라드,199420,603
2642,봄날,방탄소년단,30244931,2017.02.13,랩/힙합,542976,12939
2643,덜덜덜,EXID,30713051,2017.11.07,댄스,57719,332
2644,에너제틱,WannaOne,30568338,2017.08.07,댄스,288828,4732
2645,뻔한 이별,"소유,성시경",30725643,2017.12.13,발라드,51666,149
2646,바보에게 바보가,지아,30777979,2017.12.12,발라드,33163,91
2647,빨간 맛,레드벨벳,30512671,2017.07.09,댄스,232480,2783
2648,Blue,볼빨간사춘기,30657308,2017.09.28,"인디음악, 포크/블루스",150107,414
2649,마지막처럼,BLACKPINK,30481578,2017.06.22,댄스,236985,1312
2650,눈 떠보니 이별이더라,포맨,30690674,2017.10.24,발라드,120524,293
2651,This Christmas,태연,30784187,2017.12.12,발라드,84884,674
2652,Ko Ko Bop,EXO,30529996,2017.07.18,댄스,220047,6721
2653,매일 듣는 노래,황치열,30467550,2017.06.13,발라드,174330,1336
2654,REALLY REALLY,위너,30341745,2017.04.04,댄스,251652,2261
2655,빈차,에픽하이,30688502,2017.10.23,랩/힙합,115821,574
2656,좋았을걸,헤이즈,30784303,2017.12.14,"발라드, 국내드라마",36083,125
2657,고민보다 Go,방탄소년단,30637988,2017.09.18,랩/힙합,213030,1152
2658,가을 아침,아이유,30636089,2017.09.22,포크/블루스,295991,2135
2659,짙어져,멜로망스,30667988,2017.10.15,"록/메탈, 국내드라마",96017,210
2660,남이 될 수 있을까,"볼빨간사춘기,스무살",30468654,2017.06.13,"인디음악, 포크/블루스",201294,468
2661,하루의 끝,종현,7857091,2015.09.17,발라드,144587,3231
2662,지나갈 테니,EXO,30806539,2017.12.26,발라드,97692,553
2663,팔레트,아이유,30378156,2017.04.21,R&B/Soul,284145,1337
2664,널 너무 모르고,헤이즈,30492276,2017.06.26,랩/힙합,178697,437
2665,가을 안부,먼데이키즈,30669593,2017.10.14,발라드,180751,746
2666,갖고 싶어,WannaOne,30725483,2017.11.13,발라드,125299,817
2667,폰서트,10cm,30611680,2017.09.01,"인디음악, 포크/블루스",216770,268
2668,Closer,TheChainsmokers,30414090,2017.05.17,"발라드, 국내드라마",177303,343
2669,노땡큐,에픽하이,30688501,2017.10.23,랩/힙합,108611,1982
2670,어디에도,엠씨더맥스,8033528,2016.01.28,발라드,239433,704
2671,Lip & Hip,현아,30806540,2017.12.26,R&B/Soul,82518,366
2672,Power,EXO,30616684,2017.09.05,댄스,162183,2044
2673,MIC Drop,방탄소년단,30637987,2017.09.18,랩/힙합,212998,1303
2674,Marry Me,"마크툽,구윤회",4786735,2014.08.04,발라드,211828,227
2675,잠 못 드는 밤 비는 내리고,아이유,30646585,2017.09.22,발라드,150802,587
2676,바람이 불었으면 좋겠어,길구봉구,4383833,2014.01.03,발라드,126400,110
2677,내 편이 돼줘,크러쉬,30795395,2017.12.19,R&B/Soul,40428,238
2678,피 땀 눈물,방탄소년단,30029173,2016.10.10,랩/힙합,275083,2202
2679,Fall,EXO,30806541,2017.12.26,R&B/Soul,76084,212
2680,고양이,선우정아,30809740,2017.12.28,"재즈, 애시드/퓨전/팝",76908,417
2681,러브스토리,수란,30715020,2017.11.10,R&B/Soul,70970,227
2682,miss u,김나영,31426944,2018.11.15,발라드,635,5
2683,우리 둘만 아는,윤건,30702937,2017.10.31,발라드,98176,219
2684,What Lovers Do,Maroon5,30806543,2017.12.26,발라드,74656,223
2685,Snowman,Sia,30717645,2022.12.30,POP,245835,637
2686,Twilight,WannaOne,30725484,2017.11.13,댄스,100312,479
2687,Artist,지코,30519033,2017.07.12,랩/힙합,136889,488
2688,Merry & Happy,TWICE,30461396,2017.06.08,R&B/Soul,251825,1810
2689,미리 메리 크리스마스,아이유,3053259,2010.12.09,댄스,170815,1082
2690,WHERE YOU AT,뉴이스트W,30661885,2017.10.10,댄스,85851,1427
2691,추위,"정인,윤종신",30810653,2017.12.28,발라드,8028,50
2692,헤어질 수 밖에,김나영,30675647,2017.10.20,발라드,47544,93
2693,너였다면,정승환,8203900,2016.05.31,"발라드, 국내드라마",234404,364
2694,#첫사랑,볼빨간사춘기,30163110,2016.12.21,"인디음악, 포크/블루스",226648,292
2695,사랑한다 말해도,김동률,30833272,2018.01.11,발라드,45189,277
2696,Tell Me,인피니트,30824600,2018.01.08,댄스,65977,1486
2697,비밀정원,오마이걸,30827192,2018.01.09,댄스,159474,2839
2698,떠나지마요,블락비,30824538,2018.01.08,발라드,43807,975
2699,Moonlight,김동률,30833271,2018.01.11,발라드,6208,56
2700,Contact,김동률,30833274,2018.01.11,발라드,9553,129
2701,연극,김동률,30833273,2018.01.11,발라드,5333,125
2702,하루 일과,자이언티,30832280,2018.01.11,"R&B/Soul, 국내드라마",18069,39
2703,HandClap,Fitz&TheTantrums,8111603,2017.07.24,POP,196757,492
2704,물감,문문,30381221,2017.04.24,"인디음악, 포크/블루스",72944,204
2705,주인공,선미,30838076,2018.01.18,댄스,112232,918
2706,Roller Coaster,청하,30844118,2018.01.17,댄스,188085,1219
2707,꽃이야,JBJ,30844817,2018.01.17,댄스,41122,432
2708,뿜뿜,모모랜드,30816860,2018.01.03,댄스,150306,1428
2709,네 옆에 있을게,멜로망스,30836995,2018.01.13,"발라드, 국내드라마",16717,30
2710,Best Of Me,방탄소년단,30637983,2017.09.18,랩/힙합,190601,1770
2711,다른사람을 사랑하고 있어,수지,30851703,2018.01.29,발라드,86093,830
2712,빛이 나,종현,30853153,2018.01.23,댄스,65933,1639
2713,사랑을 했다,iKON,30859584,2018.01.25,랩/힙합,330206,5293
2714,너 없는 시간들,다비치,30859636,2018.01.25,발라드,67890,305
2715,환상통,종현,30853154,2018.01.23,댄스,32488,299
2716,우린 봄이 오기 전에,종현,30853163,2018.01.23,발라드,52179,1597
2717,와플,종현,30853155,2018.01.23,R&B/Soul,27680,358
2718,You,멜로망스,30849733,2018.01.22,발라드,184076,445
2719,LONG TIME NO SEE,iKON,30859595,2018.01.25,랩/힙합,53436,803
2720,BABY IT`S U,정세운,30857381,2018.01.24,R&B/Soul,26597,228
2721,기름때,종현,30853156,2018.01.23,R&B/Soul,21003,137
2722,Take The Dive,종현,30853157,2018.01.23,R&B/Soul,24077,292
2723,사람 구경 중,종현,30853158,2018.01.23,댄스,20371,133
2724,어떤 기분이 들까,종현,30853161,2018.01.23,R&B/Soul,21126,124
2725,Bad Boy,레드벨벳,30864993,2018.01.29,댄스,190679,2114
2726,HOLIDAY,수지,30851704,2018.01.29,R&B/Soul,59290,534
2727,내가 돌아,보아,30870114,2018.01.31,댄스,16999,210
2728,All Right,레드벨벳,30864994,2018.01.29,댄스,25591,220
2729,BEAUTIFUL,iKON,30859585,2018.01.25,랩/힙합,36431,278
2730,나쁜놈,iKON,30859587,2018.01.25,랩/힙합,36286,380
2731,느낌,폴킴,30868631,2018.01.31,R&B/Soul,36035,133
2732,안아보자,iKON,30859590,2018.01.25,랩/힙합,27392,239
2733,BEST FRIEND,iKON,30859588,2018.01.25,랩/힙합,33849,278
2734,눈사람,정승환,30877002,2018.02.19,발라드,242417,1510
2735,고맙다,세븐틴,30878838,2018.02.05,댄스,118695,1955
2736,오늘밤도,펀치,30879719,2018.02.06,R&B/Soul,58434,129
2737,봉제선,다이나믹듀오,30882218,2018.02.07,R&B/Soul,31534,187
2738,마지막으로 안아도 될까,허각,30874386,2018.02.06,발라드,24432,75
2739,이별 뒷면,권진아,30869144,2018.02.02,"발라드, 국내드라마",63543,228
2740,내일할래,효린,30880717,2018.02.06,발라드,11545,58
2741,지금 널 찾아가고 있어,세븐틴,30878839,2018.02.05,댄스,102355,973
2742,Thinkin` about you,세븐틴,30878837,2018.02.05,댄스,66180,429
2743,다시 쓰고 싶어,에일리,30889512,2018.02.09,"발라드, 국내드라마",27724,65
2744,My Way,이수,30721801,2017.11.11,"발라드, 국내드라마",163345,834
2745,잘가라,홍진영,30883561,2018.02.07,성인가요/트로트,37409,121
2746,그때 헤어지면 돼,로이킴,30884950,2018.02.12,발라드,233403,1122
2747,별,양요섭,30890388,2018.02.19,발라드,44316,547
2748,Thunder,ImagineDragons,34778121,2022.03.22,발라드,4408,8
2749,Love Yourself,JustinBieber,30712793,2017.11.06,댄스,111859,1133
2750,후유증,"김희철,민경훈",30899960,2018.02.17,록/메탈,41898,501
2751,비가 온다,정승환,30902271,2018.02.19,발라드,63326,302
2752,네가 없는 곳,양요섭,30902280,2018.02.19,R&B/Soul,38050,293
2753,사랑은 아프다,이승철,30897880,2018.02.17,"발라드, 국내드라마",12745,103
2754,안되나용 ),김영철,30900007,2018.02.17,성인가요/트로트,10671,200
2755,"ONE SHOT, TWO SHOT",보아,30905066,2018.02.20,댄스,26119,233
2756,"다시, 봄",정승환,30902270,2018.02.19,발라드,15536,129
2757,복을 발로 차버렸어,"강호동,홍진영",30897349,2018.02.17,성인가요/트로트,8641,81
2758,True Love,김성규,30917488,2018.02.26,록/메탈,33718,563
2759,빛,HOT,91299,1998.09.01,댄스,44383,424
2760,행복,HOT,91264,1997.07.05,댄스,29968,109
2761,너 하나만,GOT7,30923843,2018.03.12,R&B/Soul,33514,367
2762,별이 빛나는 밤,마마무,30937275,2018.03.07,댄스,180272,1512
2763,바람,헤이즈,30939452,2018.03.08,랩/힙합,125316,519
2764,약속해요,WannaOne,30930312,2018.03.19,댄스,158967,1692
2765,내가 더 나빠,헤이즈,30939454,2018.03.08,R&B/Soul,71444,217
2766,괜찮냐고,헤이즈,30939453,2018.03.08,R&B/Soul,59134,333
2767,고무줄다리기,iKON,30929917,2018.03.05,랩/힙합,36726,567
2768,별 바람 꽃 태양,마마무,30935467,2018.03.07,발라드,33133,210
2769,잘 살길 바래,헤이즈,30939455,2018.03.08,R&B/Soul,20081,75
2770,MIANHAE,헤이즈,30939457,2018.03.08,랩/힙합,22544,179
2771,그날의 너에게,노을,30927435,2018.03.05,발라드,8185,31
2772,다시,이상순,32830280,2020.08.01,포크/블루스,28268,625
2773,She`s gone,정일훈,30939515,2018.03.08,랩/힙합,38775,761
2774,꽃 길,BIGBANG,30948698,2018.03.13,R&B/Soul,233800,3144
2775,Look,GOT7,30945696,2018.03.12,댄스,48951,437
2776,나타나줘,로꼬,30951305,2018.03.14,랩/힙합,51796,168
2777,My Blossom,소유,30945823,2018.03.12,발라드,15317,39
2778,벚꽃 엔딩,버스커버스커,3753304,2012.03.29,록/메탈,334862,2271
2779,Action!,DPRLIVE,30948892,2018.03.13,랩/힙합,55239,249
2780,실례해도 될까요,"장재인,수호",30942260,2018.03.09,발라드,48601,354
2781,결혼,문문,30689468,2017.10.24,"발라드, 국내드라마",112599,430
2782,북,"배연서,오담률",30901347,2018.03.14,랩/힙합,98804,983
2783,BOOMERANG,WannaOne,30960341,2018.03.19,댄스,145249,2134
2784,소나기,용준형,30970444,2018.03.22,발라드,161526,1291
2785,GOLD,WannaOne,30960340,2018.03.19,댄스,70923,458
2786,너의 이름을,WannaOne,30960344,2018.03.19,발라드,70246,383
2787,보여,WannaOne,30960343,2018.03.19,댄스,70422,478
2788,WE ARE,WannaOne,30960342,2018.03.19,댄스,56665,190
2789,껍데기는 가,"김근수,조원우",30962526,2018.03.20,"발라드, 국내드라마",420756,1074
2790,어린 왕자,"김하온,박준호",30974156,2018.03.24,랩/힙합,98525,574
2791,Like It,"배연서,윤진영",8235260,2016.06.21,R&B/Soul,301985,759
2792,바코드,"김하온,이병재",30981678,2018.03.28,댄스,35001,435
2793,지나오다,닐로,30699142,2017.10.31,발라드,258467,9258
2794,그럴 수밖에,김동률,30978870,2018.03.27,발라드,14989,114
2795,남겨둘게,키썸,30977433,2018.03.27,발라드,18159,90
2796,봄 사랑 벚꽃 말고,"HIGH4,아이유",4579468,2014.04.08,발라드,221450,419
2797,널 부르는 밤,나얼,30982357,2018.03.28,R&B/Soul,17641,197
2798,Someone like you,EXOCBX,30974085,2018.03.24,"발라드, 국내드라마",74981,520
2799,하루끝엔 그대가 있어요,한동근,30974146,2018.03.25,"발라드, 국내드라마",41533,106
2800,매일 봐요,마마무,30988221,2018.03.30,댄스,18006,111
2801,봄이 좋냐??,10cm,8124417,2016.04.01,"인디음악, 포크/블루스",182888,312
2802,EVERYDAY,위너,30997649,2018.04.04,랩/힙합,155979,1519
2803,Young Wave,오담률,30990167,2018.04.02,댄스,25831,285
2804,AIR,위너,30997650,2018.04.04,댄스,64753,618
2805,넋두리,닐로,9642570,2016.09.12,발라드,124245,431
2806,손만 잡고 자자,위너,30997652,2018.04.04,랩/힙합,47604,417
2807,MADMAX,박준호,30989545,2018.03.31,랩/힙합,17464,268
2808,탓,이병재,30989466,2018.03.31,"발라드, 국내드라마",31002,80
2809,아름다운,신용재,30997779,2018.04.04,발라드,11737,56
2810,예뻤더라,위너,30997655,2018.04.04,발라드,42859,275
2811,여보세요,위너,30997651,2018.04.04,랩/힙합,30083,150
2812,LA LA,위너,30997653,2018.04.04,록/메탈,31393,198
2813,What is Love?,TWICE,31006730,2018.04.09,댄스,160068,1908
2814,花요일,EXOCBX,31009483,2018.04.10,댄스,126127,1853
2815,Adios,김하온,31004550,2018.04.07,랩/힙합,47477,356
2816,붕붕,김하온,31019584,2018.04.14,랩/힙합,190313,1376
2817,전혀,이병재,30662444,2017.10.06,POP,55791,65
2818,이로한,배연서,31009487,2018.04.10,댄스,63099,219
2819,Why Why Why,펀치,31004457,2018.04.07,"발라드, 국내드라마",29425,68
2820,내일 만나,EXOCBX,31009484,2018.04.10,댄스,55970,105
2821,너에게 꽃이다,40,31004487,2018.04.08,R&B/Soul,11677,63
2822,Monday Blues,EXOCBX,31009482,2018.04.10,R&B/Soul,59805,174
2823,Vroom Vroom,EXOCBX,31009486,2018.04.10,댄스,58475,183
2824,솔직히,에릭남,31012136,2018.04.11,댄스,23907,195
2825,Thursday,EXOCBX,31009485,2018.04.10,R&B/Soul,54948,142
2826,휴일,EXOCBX,31009488,2018.04.10,R&B/Soul,57686,212
2827,EASY,휘인,31025164,2018.04.17,R&B/Soul,53005,440
2828,#결별,"길구봉구,박보람",31025182,2018.04.17,댄스,21821,334
2829,주지마,"로꼬,화사",31035061,2018.04.21,발라드,204667,1351
2830,부를게,JBJ,31024943,2018.04.17,댄스,20596,321
2831,YAHO,윤진영,31019587,2018.04.14,랩/힙합,23577,237
2832,어른,Sondia,30985406,2018.03.29,"발라드, 국내드라마",211992,794
2833,욕심,멜로망스,31046548,2018.04.26,"발라드, 인디음악",80454,272
2834,그날의 너,러블리즈,31038043,2018.04.23,댄스,40165,728
2835,"별, 그대",황치열,31040793,2018.04.24,발라드,29785,312
2836,달리,효린,31037173,2018.04.23,랩/힙합,36154,217
2837,"Graduation , 이로한 )",김하온,31033882,2018.04.20,랩/힙합,35125,388
2838,별 시,박효신,31052592,2018.04.30,발라드,61770,821
2839,밤,여자친구,31052421,2018.04.30,댄스,169891,3896
2840,잊을만하면,크러쉬,31056799,2018.05.03,R&B/Soul,93047,421
2841,My Paradise,GroovyRoom,31052478,2018.04.30,랩/힙합,46769,338
2842,빛나리,펜타곤,30992157,2018.04.02,랩/힙합,124987,2440
2843,뒤집어버려,"박재범,사이먼도미닉,로꼬,GRAY",31052723,2018.05.01,랩/힙합,35243,289
2844,LATATA,아이들,31055324,2018.05.02,댄스,152340,1262
2845,무슨 말이 필요해,용준형,31065629,2018.05.09,댄스,29216,239
2846,SINKING DOWN WITH U,빈첸,31065640,2018.05.09,랩/힙합,45345,326
2847,그대들은 어떤 기분이신가요,빈첸,31065644,2018.05.09,랩/힙합,32332,208
2848,너란 별,케이윌,31068579,2018.11.06,R&B/Soul,14204,100
2849,우리 서로,김나영,31070262,2018.05.11,발라드,44049,120
2850,FAKE LOVE,방탄소년단,31085237,2018.05.18,랩/힙합,336820,6177
2851,전하지 못한 진심,방탄소년단,31085238,2018.05.18,랩/힙합,271276,2970
2852,134340,방탄소년단,31085239,2018.05.18,랩/힙합,155324,1353
2853,낙원,방탄소년단,31085240,2018.05.18,랩/힙합,167572,1237
2854,Love Maze,방탄소년단,31085241,2018.05.18,랩/힙합,184747,1638
2855,Magic Shop,방탄소년단,31085242,2018.05.18,랩/힙합,189944,2405
2856,Anpanman,방탄소년단,31085244,2018.05.18,랩/힙합,192486,1301
2857,Airplane pt.2,방탄소년단,31085243,2018.05.18,랩/힙합,168443,1127
2858,So What,방탄소년단,31085245,2018.05.18,랩/힙합,153914,938
2859,Fly Away,"신승훈,에일리",31070170,2018.05.12,R&B/Soul,22461,266
2860,Intro : Singularity,방탄소년단,31085236,2018.05.18,랩/힙합,125930,749
2861,Additional,폴킴,31076386,2018.05.15,R&B/Soul,21487,67
2862,Outro : Tear,방탄소년단,31085246,2018.05.18,랩/힙합,123582,1286
2863,열애중,벤,31062863,2018.05.08,발라드,192638,539
2864,여행,볼빨간사춘기,31093710,2018.05.24,"인디음악, 록/메탈",292332,1707
2865,바람사람,볼빨간사춘기,31093709,2018.05.24,"인디음악, 록/메탈",36086,174
2866,Lonely,볼빨간사춘기,31093714,2018.05.24,"인디음악, 록/메탈",70767,283
2867,야경,볼빨간사춘기,31093711,2018.05.24,"인디음악, 록/메탈",28246,123
2868,"안녕, 곰인형",볼빨간사춘기,31093712,2018.05.24,"인디음악, 록/메탈",33240,213
2869,Clip,볼빨간사춘기,31093713,2018.05.24,"인디음악, 록/메탈",27035,173
2870,SELFISH,문별,31090412,2018.05.23,랩/힙합,35824,264
2871,Lullaby,"신승훈,비와이",31085344,2018.05.19,발라드,22026,195
2872,빙글뱅글,AOA,31098083,2018.05.28,댄스,76606,1331
2873,데리러 가,샤이니,31097925,2018.05.28,일렉트로니카,69785,891
2874,LOVE YA!,혁오,31106982,2018.05.31,"인디음악, 록/메탈",66052,214
