,year,week_num,start_date,end_date,rank,music,singer,album
0,2018,27,2018.07.01,2018.07.07,1,뚜두뚜두 (DDU-DU DDU-DU),BLACKPINK,SQUARE UP
1,2018,27,2018.07.01,2018.07.07,2,장마 (Rainy Season),마마무 (Mamamoo),장마 (Rainy Season)
2,2018,27,2018.07.01,2018.07.07,3,여행,볼빨간사춘기,Red Diary Page.2
3,2018,27,2018.07.01,2018.07.07,4,동화,멜로망스(Melomance),The Fairy Tale
4,2018,27,2018.07.01,2018.07.07,5,Forever Young,BLACKPINK,SQUARE UP
5,2018,27,2018.07.01,2018.07.07,6,너 없인 안 된다,비투비 (BTOB),THIS IS US
6,2018,27,2018.07.01,2018.07.07,7,1도 없어,에이핑크 (Apink),ONE & SIX
7,2018,27,2018.07.01,2018.07.07,8,"모든 날, 모든 순간 (Every day, Every Moment)",폴킴,`키스 먼저 할까요?` OST Part 3
8,2018,27,2018.07.01,2018.07.07,9,지나오다,닐로 (Nilo),About You
9,2018,27,2018.07.01,2018.07.07,10,FAKE LOVE,방탄소년단,LOVE YOURSELF 轉 `Tear`
10,2018,27,2018.07.01,2018.07.07,11,빙글뱅글 (Bingle Bangle),AOA,BINGLE BANGLE
11,2018,27,2018.07.01,2018.07.07,12,주지마,"로꼬 (LOCO), 화사",건반 위의 하이에나 Part.4
12,2018,27,2018.07.01,2018.07.07,13,밤 (Time for the moon night),여자친구 (GFRIEND),여자친구 The 6th Mini Album `Time for the moon night`
13,2018,27,2018.07.01,2018.07.07,14,Dejavu,뉴이스트 W,"WHO, YOU"
14,2018,27,2018.07.01,2018.07.07,15,You,멜로망스(Melomance),투유 프로젝트 - 슈가맨2 Part.2
15,2018,27,2018.07.01,2018.07.07,16,사랑을 했다 (LOVE SCENARIO),iKON,Return
16,2018,27,2018.07.01,2018.07.07,17,BAAM,모모랜드 (MOMOLAND),Fun to The World
17,2018,27,2018.07.01,2018.07.07,18,뿜뿜,모모랜드 (MOMOLAND),GREAT!
18,2018,27,2018.07.01,2018.07.07,19,LATATA,(여자)아이들,I am
19,2018,27,2018.07.01,2018.07.07,20,What is Love?,TWICE,What is Love?
20,2018,27,2018.07.01,2018.07.07,21,켜줘 (Light),Wanna One (워너원),1÷χ=1 (UNDIVIDED)
21,2018,27,2018.07.01,2018.07.07,22,별이 빛나는 밤,마마무 (Mamamoo),Yellow Flower
22,2018,27,2018.07.01,2018.07.07,23,그날처럼,장덕철,그날처럼
23,2018,27,2018.07.01,2018.07.07,24,소나기 (Feat. 10cm),용준형,소나기
24,2018,27,2018.07.01,2018.07.07,25,그때 헤어지면 돼,로이킴,그때 헤어지면 돼
