,music,singer,music_id,release_date,category,music_like,comment_count
42,헤어지는 중,펀치,31302310,2018.09.12,R&B/Soul,129208,472
43,미안해,양다일,30809895,2017.12.29,R&B/Soul,213397,438
44,너는 어땠을까,노을,31403156,2018.11.05,발라드,112237,313
45,비,폴킴,8235260,2016.06.21,R&B/Soul,301983,759
46,Bohemian Rhapsody,Queen,5475060,2014.11.24,POP,231750,819
47,멋지게 인사하는 법,자이언티,31356451,2018.10.15,발라드,110727,441
48,FAKE LOVE,방탄소년단,31085237,2018.05.18,랩/힙합,336816,6177
49,그때 헤어지면 돼,로이킴,30884950,2018.02.12,발라드,233401,1122
50,RBB,레드벨벳,31460625,2018.11.30,댄스,74125,1885
51,가을 안부,먼데이키즈,30669593,2017.10.14,발라드,180746,746
52,꿈처럼 내린,다비치,31356799,2018.10.16,"발라드, 국내드라마",57218,129
53,flex,"기리보이,KidMilli,NOEL,스윙스",31219546,2018.07.31,랩/힙합,171923,1346
54,봄날,방탄소년단,30244931,2017.02.13,랩/힙합,542965,12939
55,너 없인 안 된다,비투비,31133898,2018.06.18,발라드,203659,2950
56,첫눈처럼 너에게 가겠다,에일리,30190630,2017.01.07,"발라드, 국내드라마",349955,1103
57,행복,오반,31470006,2018.12.06,"랩/힙합, 인디음악",130761,581
58,사랑 알 수 없나봐,폴킴,31496140,2018.12.16,"발라드, 국내드라마",42416,142
59,시간을 견디면,엠씨더맥스,31532644,2019.01.02,발라드,20160,237
60,여행,볼빨간사춘기,31093710,2018.05.24,"인디음악, 록/메탈",292330,1707
61,Bohemian Rhapsody,Queen,30672529,2017.10.16,발라드,287797,4896
62,이별길,iKON,31331745,2018.10.01,발라드,104237,1469
63,수퍼비와,SUPERBEE,31399795,2018.11.03,랩/힙합,84991,1543
64,선물,멜로망스,30514366,2017.07.10,"발라드, 인디음악",345138,847
65,사랑을 했다,iKON,30859584,2018.01.25,랩/힙합,330201,5293
66,DNA,방탄소년단,30637982,2017.09.18,랩/힙합,373200,5879
67,그날처럼,장덕철,30755375,2017.11.28,발라드,251624,1819
68,알러뷰,EXID,31435731,2018.11.21,댄스,42493,457
69,에너제틱,WannaOne,30568338,2017.08.07,댄스,288826,4732
70,I`m Fine,방탄소년단,31266289,2018.08.24,랩/힙합,228855,2161
71,Goodbye,웬디,31403263,2018.11.06,"발라드, 국내드라마",91307,473
72,첫눈처럼 너에게 가겠다,김범수,31452491,2018.11.28,발라드,19657,79
73,HandClap,Fitz&TheTantrums,8111603,2017.07.24,POP,196755,492
74,트라우마,EXO,31492321,2018.12.13,댄스,75110,442
75,Beautiful,WannaOne,30725482,2017.11.13,발라드,238117,2526
76,All I Want For Christmas Is You,MariahCarey,31524309,2018.12.30,발라드,14818,90
77,Shape of You,EdSheeran,31131274,2018.06.15,댄스,207312,1638
78,잘 지내요,정승환,31299371,2018.09.11,"발라드, 국내드라마",78863,379
79,Save,루피,31369994,2018.10.20,랩/힙합,78824,839
80,미리 메리 크리스마스,아이유,3053259,2010.12.09,댄스,170813,1082
81,Euphoria,방탄소년단,31266282,2018.08.24,랩/힙합,243953,3717
82,너나 해,마마무,31189241,2018.07.16,댄스,127312,928
83,Havana,CamilaCabello,31532645,2019.01.02,발라드,10238,90
84,주지마,"로꼬,화사",31035061,2018.04.21,발라드,204667,1351
85,You,멜로망스,30849733,2018.01.22,발라드,184071,445
86,Gravity,EXO,31399726,2018.11.02,댄스,101351,837
87,그대가 내 안에 박혔다,황치열,31433959,2018.11.20,발라드,45886,209
88,Universe,EXO,30806536,2017.12.26,발라드,187488,2226
89,셋 셀테니,승리,31199873,2018.07.20,댄스,81169,1639
90,너의 목소리가 들려,엠씨더맥스,31532646,2019.01.02,발라드,23109,285
91,전하지 못한 진심,방탄소년단,31085238,2018.05.18,랩/힙합,271273,2970
92,%%,에이핑크,31164090,2018.07.03,"발라드, 인디음악",133254,288
93,I`M OK,iKON,31541154,2019.01.07,발라드,30373,910
94,I`m Here,양다일,31539049,2019.01.06,"발라드, 국내드라마",12541,52
95,사랑은 다 이러니,홍진영,31539246,2019.01.04,발라드,19053,125
96,길,god,31551382,2019.01.10,댄스,22703,310
97,We all lie,하진,31486544,2018.12.12,"록/메탈, 국내드라마",83597,826
98,띵,"JvckiWai,YoungB,OsshunGum,한요한",30844118,2018.01.17,댄스,188085,1219
99,해야,여자친구,31556500,2019.01.14,댄스,73107,1802
100,초록빛,폴킴,31565593,2019.01.17,발라드,149600,518
101,겨울이라 이런 거면 좋겠다,먼데이키즈,31553909,2019.01.11,발라드,17612,124
102,그때가 좋았어,케이시,31524320,2018.12.31,발라드,244210,868
103,이 마음,펀치,31562550,2019.01.16,R&B/Soul,18941,64
104,No Question,"매드클라운,스텔라장",31568442,2019.01.18,R&B/Soul,34407,181
105,My Way,이수,30721801,2017.11.11,"발라드, 국내드라마",163345,834
106,Answer : Love Myself,방탄소년단,31266291,2018.08.24,랩/힙합,231791,3310
107,신청곡,이소라,31571110,2019.01.22,발라드,224072,2611
108,Home,세븐틴,31570736,2019.01.21,댄스,136171,3347
109,이별을 걷다,황치열,31569905,2019.01.21,발라드,21327,144
110,Heu !,수퍼비,31575356,2019.01.23,랩/힙합,56372,497
111,Good To Me,세븐틴,31570735,2019.01.21,댄스,64446,400
112,7 rings,ArianaGrande,31567235,2019.01.18,POP,135599,425
113,사랑 이딴 거,임한별,31573334,2019.01.22,발라드,36625,178
114,숨이 차,세븐틴,31570740,2019.01.21,댄스,58025,247
115,포옹,세븐틴,31570737,2019.01.21,발라드,67094,451
116,이 노래가 클럽에서 나온다면,우디,31576009,2019.01.23,랩/힙합,152675,3173
117,잊지마요,하성운,31584299,2019.01.28,발라드,64344,2296
118,Candle,"박우진,이대휘",31587510,2019.01.29,R&B/Soul,54264,1317
119,사랑하지 말아요,이석훈,31579864,2019.01.24,발라드,40954,91
120,행성,GroovyRoom,31587508,2019.01.29,랩/힙합,47301,274
121,남은 기억,윤딴딴,31584295,2019.01.28,"발라드, 인디음악",22142,105
122,다 핀 꽃,로시,31589633,2019.01.30,발라드,31413,150
123,오랜만이야,로꼬,31597981,2019.02.07,랩/힙합,48752,274
124,Make it count,첸,31597986,2019.02.07,"발라드, 국내드라마",50980,500
125,어쩌나,세븐틴,31189085,2018.07.16,댄스,144157,1592
126,멍청이,화사,31608765,2019.02.13,댄스,132777,1401
127,달라달라,ITZY,31606729,2019.02.12,댄스,171343,1817
128,WANT,태민,31603741,2019.02.11,댄스,44765,822
129,오롯이,헤이즈,31612093,2019.02.14,발라드,36220,161
130,아주 NICE,세븐틴,8252573,2016.07.04,댄스,186085,1014
131,옥탑방,엔플라잉,31532656,2019.01.02,록/메탈,284229,6652
132,그대만 떠올라,로이킴,31615315,2019.02.17,"발라드, 국내드라마",15280,103
133,취하고 싶다,황인욱,30550603,2017.07.28,발라드,89772,428
134,Youth,TroyeSivan,7928705,2016.01.23,POP,281390,367
135,미운 날,닐로,31629490,2019.02.25,발라드,43276,816
136,Senorita,아이들,31635202,2019.02.26,댄스,81701,909
137,사랑해서 그래,강민경,31636358,2019.02.27,발라드,34754,202
138,2002,AnneMarie,31639947,2019.02.28,댄스,47430,1344
139,Paris In The Rain,Lauv,31341518,2018.10.08,POP,294660,714
140,누아르,선미,31644106,2019.03.04,댄스,39496,359
141,그러나,10cm,31652857,2019.03.07,"인디음악, 포크/블루스",80820,344
142,"시작됐나, 봄",장덕철,31646298,2019.03.05,발라드,26938,141
143,그놈의 별,수란,31640583,2019.03.03,R&B/Soul,13920,56
144,너라는 세상,스탠딩에그,31641142,2019.03.03,"발라드, 인디음악",12976,57
145,어느날 머리에서 뿔이 자랐다,투모로우바이투게더,31643709,2019.03.04,댄스,109213,1507
146,오늘 뭐 했는지 말해봐,권진아,31639951,2019.02.28,발라드,58196,258
147,봄이 오는 날에,김민석,31649897,2019.03.06,"발라드, 인디음악",24413,115
148,목소리,김필,31652061,2019.03.07,발라드,25851,120
149,Sleepless,에픽하이,31658897,2019.03.11,랩/힙합,112346,551
150,봄,박봄,31663597,2019.03.13,R&B/Soul,97002,1403
151,고고베베,마마무,31668491,2019.03.14,댄스,86977,633
152,새벽에,에픽하이,31658898,2019.03.11,랩/힙합,36091,607
153,호불호,우원재,31659570,2019.03.11,랩/힙합,72442,312
154,여자친구,하은요셉,31652482,2019.03.07,"발라드, 인디음악",46817,193
155,In Seoul,에픽하이,31658896,2019.03.11,랩/힙합,15719,148
156,바람이 부네요,"박효신,박성연",31657012,2019.03.10,발라드,25891,421
157,주저하는 연인들을 위해,잔나비,31666417,2019.03.13,"인디음악, 록/메탈",374491,3466
158,비가 온대 내일도,에픽하이,31658900,2019.03.11,랩/힙합,12048,165
159,No Different,에픽하이,31658899,2019.03.11,랩/힙합,10322,95
160,노래 제목,뉴이스트,31672161,2019.03.15,발라드,43508,1797
161,오늘 밤에,홍진영,31655897,2019.03.08,성인가요/트로트,60441,225
162,Lullaby For A Cat,에픽하이,31658901,2019.03.11,랩/힙합,13108,320
163,별 헤는 밤,"김민규,윤현선",31674786,2019.03.18,R&B/Soul,190163,1207
164,SHE`S FINE,헤이즈,31677966,2019.03.19,R&B/Soul,65338,317
165,야간비행,백예린,31674785,2019.03.18,R&B/Soul,82476,455
166,당신과는 천천히,장범준,31684634,2019.03.21,록/메탈,122848,538
167,내가 날 모르는 것처럼,백예린,31674789,2019.03.18,R&B/Soul,56068,520
168,눈,"강현준,김호진",31674782,2019.03.18,발라드,32770,129
169,그러니까,헤이즈,31677967,2019.03.19,R&B/Soul,58569,319
170,지켜줄게,백예린,31674790,2019.03.18,포크/블루스,76998,491
171,노래방에서,장범준,31684636,2019.03.21,록/메탈,206961,1263
172,Dear my blue,백예린,31674787,2019.03.18,"재즈, 애시드/퓨전/팝",35755,161
173,일산으로,장범준,31684635,2019.03.21,록/메탈,26583,338
174,그모습 그대로,장범준,31684637,2019.03.21,록/메탈,20806,80
175,거울,"양승호,오동환",31671297,2019.03.16,랩/힙합,16751,217
176,이밤,장범준,31684639,2019.03.21,록/메탈,17237,175
177,사계,태연,31688205,2019.03.24,발라드,264300,2551
178,Blue,태연,31688204,2019.03.24,발라드,84900,832
179,진심이 담긴 노래,케이시,31699965,2019.03.28,발라드,115224,403
180,벚꽃 엔딩,버스커버스커,3753304,2012.03.29,록/메탈,334860,2271
181,L.O.V.E,박지훈,31694453,2019.03.26,발라드,39409,745
182,왜,장범준,31684640,2019.03.21,록/메탈,14890,132
183,엄마 용돈 좀 보내주세요,장범준,31684638,2019.03.21,록/메탈,10312,145
184,I`m So Hot,모모랜드,31680843,2019.03.20,댄스,22567,210
185,오렌지 나무,"송민재,이영지",31684641,2019.03.21,록/메탈,6917,50
186,뜨거운 여름밤은 가고 남은 건 볼품없지만,잔나비,8298724,2016.08.04,"인디음악, 록/메탈",186615,900
187,사랑에 연습이 있었다면,임재현,31324607,2018.09.25,발라드,226331,3171
188,"나만, 봄",볼빨간사춘기,31709523,2019.04.02,"인디음악, 포크/블루스",194084,980
189,꽃,첸,31706215,2019.04.01,발라드,170513,2309
190,별 보러 갈래?,볼빨간사춘기,31709524,2019.04.02,"인디음악, 포크/블루스",124145,457
191,비올레타,IZONE,31706346,2019.04.01,댄스,114269,2155
192,Mermaid,볼빨간사춘기,31709526,2019.04.02,"인디음악, 포크/블루스",83971,570
193,Don`t Know What To Do,BLACKPINK,31717823,2019.04.05,댄스,121184,949
194,나들이 갈까,볼빨간사춘기,31709522,2019.04.02,"인디음악, 포크/블루스",38746,198
195,Seattle Alone,볼빨간사춘기,31709525,2019.04.02,"인디음악, 포크/블루스",41601,335
196,잊어가지마,윤미래,31702445,2019.03.29,R&B/Soul,27371,63
197,하고 싶던 말,첸,31706216,2019.04.01,발라드,39307,161
198,사랑의 말,첸,31706217,2019.04.01,발라드,41050,338
199,슬픈가요,바이브,31702629,2019.03.29,발라드,16661,55
200,먼저 가 있을게,첸,31706218,2019.04.01,발라드,38178,344
201,Universe,황민현,31713255,2019.04.03,댄스,75764,2223
202,널 그리다,첸,31706219,2019.04.01,발라드,36419,186
203,작은 것들을 위한 시,방탄소년단,31737197,2019.04.12,댄스,441859,8710
204,소우주,방탄소년단,31737198,2019.04.12,R&B/Soul,267924,2900
205,Make It Right,방탄소년단,31737199,2019.04.12,랩/힙합,197145,1420
206,HOME,방탄소년단,31737200,2019.04.12,랩/힙합,159266,1438
207,Jamais Vu,방탄소년단,31737201,2019.04.12,R&B/Soul,148012,1457
208,Dionysus,방탄소년단,31737202,2019.04.12,랩/힙합,164636,1962
209,있어줄래,길구봉구,31723469,2019.04.08,발라드,39514,89
210,Intro : Persona,방탄소년단,31737196,2019.04.12,랩/힙합,126240,1298
211,Kick It,BLACKPINK,31717824,2019.04.05,록/메탈,50583,431
212,Freedumb ),양승호,31720278,2019.04.05,발라드,35889,882
213,"GO HIGH , The Quiett)",이영지,31736992,2019.04.13,랩/힙합,79866,1045
214,사랑하긴 했었나요 스쳐가는 인연이었나요 짧지않은 우리 함께했던 시간들이 자꾸 내 마음을 가둬두네,잔나비,4848555,2014.08.28,"인디음악, 록/메탈",184100,491
215,She,잔나비,30616707,2017.09.09,"발라드, 인디음악",108050,421
216,HERE,김민규,31736999,2019.04.13,랩/힙합,48590,794
217,나는 볼 수 없던 이야기,잔나비,31595606,2019.02.03,"발라드, 국내드라마",41832,219
218,우주선,정승환,31749292,2019.04.18,발라드,41849,359
219,FANCY,TWICE,31754579,2019.04.22,댄스,137892,2485
220,bad guy,BillieEilish,31701428,2019.03.29,POP,263870,1005
221,OKGO,빈지노,31756461,2019.04.23,랩/힙합,31235,569
222,BET BET,뉴이스트,31768300,2019.04.29,댄스,48282,1104
223,이 밤,양다일,31764891,2019.04.26,발라드,47184,134
224,같이 걸어요,정은지,31771251,2019.04.30,포크/블루스,19051,114
225,comethru,JeremyZucker,31621518,2018.09.28,POP,222205,331
226,다섯 번째 계절,오마이걸,31782686,2019.05.08,댄스,125426,2191
227,이유,시우민,31784484,2019.05.09,발라드,46807,1246
228,4시 44분,박봄,31771660,2019.05.02,R&B/Soul,23966,258
229,스며들기 좋은 오늘,백예린,31783829,2019.05.09,"R&B/Soul, 국내드라마",63281,219
230,AH YEAH,위너,31798464,2019.05.15,댄스,116891,1270
231,비가 오잖아,"소유,오반",31803557,2019.05.16,R&B/Soul,51359,122
232,너에게 못했던 내 마지막 말은,다비치,31804010,2019.05.17,발라드,170381,573
233,ME&YOU,EXID,31792360,2019.05.13,발라드,54499,404
234,I Don`t Care,"EdSheeran,JustinBieber",31788110,2019.07.12,POP,84098,182
235,그게 좋은거야,규현,31796684,2019.05.14,발라드,18993,170
236,교통정리,기리보이,31815490,2019.05.21,랩/힙합,124761,522
237,안녕하세요,김재환,31812139,2019.05.20,발라드,81605,1826
238,ECLIPSE,GOT7,31812213,2019.05.20,댄스,28564,486
239,9-TEEN,세븐틴,31808054,2019.05.19,"댄스, 국내드라마",78215,1160
240,BREATHE,AB6IX,31817362,2019.05.22,댄스,63258,1577
241,돈 Call Me,염따,31788828,2019.05.10,랩/힙합,81396,785
242,니 소식,송하예,31788850,2019.05.11,발라드,202920,1481
243,FRIENDS,"Marshmello,AnneMarie",31812043,2019.05.20,댄스,30669,810
244,누구 없소,이하이,31841027,2019.05.30,댄스,76841,920
245,사랑이 식었다고 말해도 돼,먼데이키즈,31829536,2019.05.27,발라드,128196,449
246,대충 입고 나와,우디,31835421,2019.05.29,랩/힙합,75372,331
247,Speechless,NaomiScott,31815967,2019.05.22,"POP, 국외영화",238644,678
248,A Whole New World,"MenaMassoud,NaomiScott",31815962,2019.05.22,"POP, 국외영화",126197,282
249,사랑에 연습이 있었다면,히키,31843364,2019.06.02,"발라드, 인디음악",24445,193
250,Gloomy Star,공기남,31236055,2018.08.09,"발라드, 인디음악",66701,195
251,Dream Glow,"방탄소년단,CharliXCX",31854705,2019.06.07,게임,98927,1265
252,Believer,ImagineDragons,31843404,2019.06.02,"랩/힙합, 인디음악",36811,105
253,솔직하게 말해서 나,김나영,31854442,2019.06.09,발라드,153817,808
254,서울 밤,어반자카파,31864770,2019.06.13,R&B/Soul,71533,361
255,아퍼,기리보이,31856628,2019.06.10,랩/힙합,114414,1074
256,BIRTHDAY,전소미,31864628,2019.06.13,댄스,70989,833
257,도쿄 ),기리보이,31856627,2019.06.10,랩/힙합,46613,312
258,오늘도 빛나는 너에게,마크툽,31853557,2019.06.09,"R&B/Soul, 인디음악",277907,1105
259,Arabian Nights,WillSmith,31815956,2019.05.22,"POP, 국외영화",38763,175
260,Prince Ali,WillSmith,31815961,2019.05.22,"POP, 국외영화",47241,184
261,술이 문제야,"장혜진,윤민수",31870517,2019.06.18,발라드,156243,856
262,짐살라빔,레드벨벳,31872859,2019.06.19,댄스,77017,3561
263,Friend Like Me,WillSmith,31815960,2019.05.22,"POP, 국외영화",23264,68
264,Snapping,청하,31879867,2019.06.24,댄스,110111,665
265,포장마차,황인욱,31873020,2019.06.20,발라드,160025,563
266,Uh-Oh,아이들,31885924,2019.06.26,랩/힙합,91951,766
267,BAND,"창모,HashSwan,ASHISLAND,김효은",31854689,2019.06.08,랩/힙합,138822,869
268,불나방,은지원,31888531,2019.06.27,랩/힙합,26055,408
269,Chica,청하,31879863,2019.06.24,댄스,42945,515
270,헤어져줘서 고마워,벤,31901475,2019.07.03,발라드,136212,983
271,괜찮아도 괜찮아,디오,31893681,2019.07.01,R&B/Soul,252857,3543
272,비가 내리는 날에는,윤하,31899300,2019.07.02,발라드,97400,477
273,열대야,여자친구,31895208,2019.07.01,댄스,63476,1224
274,비워,"CHANGMO,HashSwan,ASHISLAND,김효은,Leellamarz&TheQuiett",31890067,2019.06.28,랩/힙합,89840,877
275,Room Shaker,에일리,31898790,2019.07.02,댄스,12264,159
276,Heartbeat,방탄소년단,31890540,2019.06.28,게임,97375,1272
277,戀人,박효신,31891942,2019.06.29,록/메탈,45808,1105
278,럽미,펀치,31890824,2019.06.30,R&B/Soul,18531,113
279,We don`t talk together,헤이즈,31908033,2019.07.07,R&B/Soul,146838,1217
280,인사,멜로망스,31914848,2019.07.09,"발라드, 인디음악",90039,364
281,UN Village,백현,31917677,2019.07.10,R&B/Soul,161356,2073
282,U GOT IT,갓츄,31907388,2019.07.05,댄스,66774,2216
283,헤어질 걸 알아,폴킴,31921950,2019.07.11,R&B/Soul,15214,71
284,BLUE,하성운,31910777,2019.07.08,R&B/Soul,34518,783
285,이뻐이뻐,크레파스,31907390,2019.07.05,댄스,73164,2413
286,움직여,SIXC,31907392,2019.07.05,댄스,52635,1910
287,My Love,양다일,31918207,2019.07.10,발라드,24131,72
288,니가 길게 혼자면 좋겠어,지아,31905105,2019.07.04,발라드,17789,67
289,Stay Up,백현,31917678,2019.07.10,랩/힙합,72743,523
290,시든 꽃에 물을 주듯,HYNN,31703498,2019.03.31,발라드,218670,1000
291,Another Day,"먼데이키즈,펀치",31924110,2019.07.14,"발라드, 국내드라마",77128,244
292,비오는 날 뭐해,하은,31920854,2019.07.11,"발라드, 인디음악",59248,144
293,한 페이지가 될 수 있게,DAY6,31927275,2019.07.15,록/메탈,187250,2244
294,조금 더 외로워지겠지,김나영,31934641,2019.07.18,"발라드, 국내드라마",30497,74
295,그대라는 시,태연,31938460,2019.07.21,"발라드, 국내드라마",229685,1428
296,뭐해,강다니엘,31947079,2019.07.25,R&B/Soul,55154,1932
297,나의 어깨에 기대어요,10cm,31938046,2019.07.20,"발라드, 국내드라마",116952,245
298,내 안부,이우,31929663,2019.07.16,발라드,67028,191
299,What a life,세훈&찬열,31939398,2019.07.22,랩/힙합,43713,243
300,Fashion Hoarder,빈지노,31938653,2019.07.21,랩/힙합,32816,249
301,소년미,PRODUCEX101,31937808,2019.07.20,댄스,31922,720
302,다 빛이나,마마무,31945024,2019.07.24,댄스,18289,132
303,To My World,PRODUCEX101,31937809,2019.07.20,댄스,30171,731
304,내 맘을 볼 수 있나요,헤이즈,31952592,2019.07.28,"발라드, 국내드라마",105227,332
305,ICY,ITZY,31955739,2019.07.29,댄스,97803,1023
306,너만 너만 너만,양다일,31952576,2019.07.27,"발라드, 국내드라마",33496,77
307,BOOM,NCTDREAM,31951249,2019.07.26,댄스,104464,2508
308,기억해줘요 내 모든 날과 그때를,거미,31967064,2019.08.04,"발라드, 국내드라마",160399,417
309,그 끝에 그대,청하,31967092,2019.08.03,"발라드, 국내드라마",51295,183
310,방에 모기가 있어,10cm,31972338,2019.08.06,"인디음악, 포크/블루스",53952,238
311,BUNGEE,오마이걸,31969182,2019.08.05,댄스,92272,1055
312,HIT,세븐틴,31969026,2019.08.05,댄스,82065,2748
313,파티피플,기리보이,31966803,2019.08.02,랩/힙합,44457,452
314,"fuck, i`m lonely","Lauv,AnneMarie",31963137,2019.08.02,POP,48204,135
315,Blue,다이나믹듀오,31972379,2019.08.07,랩/힙합,15081,97
316,안녕,폴킴,31984204,2019.08.12,"발라드, 국내드라마",214561,516
317,내 목소리 들리니,벤,31983112,2019.08.11,"발라드, 국내드라마",72500,223
318,어떤 별보다,레드벨벳,31982782,2019.08.10,"발라드, 국내드라마",35095,180
319,허물 ),빈첸,31983109,2019.08.11,랩/힙합,28612,243
320,Done For Me,펀치,31993173,2019.08.18,"발라드, 국내드라마",103765,647
321,음파음파,레드벨벳,31998495,2019.08.20,댄스,80387,1516
322,Say Goodbye,송하예,31993356,2019.08.17,"발라드, 국내드라마",36548,139
323,make her dance,사이먼도미닉,32001574,2019.08.21,랩/힙합,21698,216
324,가라사대,비와이,31949142,2019.07.25,랩/힙합,103466,802
325,날라리,선미,32012356,2019.08.27,댄스,55429,447
326,나빠,크러쉬,32014102,2019.08.28,R&B/Soul,101087,572
327,FLASH,X1,32012743,2019.08.27,댄스,78290,10988
328,흔들리는 꽃들 속에서 네 샴푸향이 느껴진거야,장범준,32003395,2019.08.23,"록/메탈, 국내드라마",312455,1468
329,벗,닐로,32006650,2019.08.26,발라드,73782,368
330,담아,"스윙스,KidMilli,매드클라운",32006890,2019.08.24,랩/힙합,64137,835
331,러브 델루나,"태용,펀치",32006894,2019.08.24,"발라드, 국내드라마",41518,463
332,웃을 때 제일 예뻐,X1,32012744,2019.08.27,댄스,46975,9634
333,U GOT IT,X1,32012746,2019.08.27,댄스,37549,309
334,괜찮아요,X1,32012745,2019.08.27,발라드,39361,9673
335,움직여,X1,32012747,2019.08.27,댄스,36426,329
336,9월의 바캉스,"김재환,스텔라장",32009432,2019.08.26,발라드,23314,334
337,RUN,"그리즐리,청하",32004294,2019.08.22,R&B/Soul,26741,122
338,헤어지자,휘인,32028531,2019.09.04,발라드,119815,724
339,가을밤 떠난 너,케이시,32031043,2019.09.05,발라드,134320,288
340,덜어,"윤비,김승민,YUNHWAY,도넛맨",32021744,2019.09.01,발라드,96179,221
341,BAMN,"펀치넬로,짱유,ZENETHEZILLA,Mckdaddy",32021137,2019.08.31,랩/힙합,17431,462
342,땡땡,"강현준,TAKUWA,Bryn,EK",8119658,2016.03.30,"발라드, 인디음악",112504,215
343,GOTT,사이먼도미닉,32015259,2019.09.03,랩/힙합,31994,297
344,"그대의 밤, 나의 아침",브라운아이드소울,32071824,2019.09.30,R&B/Soul,30629,290
345,워커홀릭,볼빨간사춘기,32038651,2019.09.10,"인디음악, 록/메탈",150578,693
346,사랑이란 멜로는 없어,전상근,32034629,2019.09.08,발라드,138118,600
347,XX,볼빨간사춘기,32038653,2019.09.10,"인디음악, 록/메탈",47483,194
348,25,볼빨간사춘기,32038652,2019.09.10,"인디음악, 록/메탈",38615,192
349,Taste,볼빨간사춘기,32038654,2019.09.10,"인디음악, 록/메탈",25544,175
350,낮,볼빨간사춘기,32038655,2019.09.10,"인디음악, 록/메탈",23922,162
351,십삼월,임창정,32034119,2019.09.06,발라드,15513,194
352,달라진 니 마음,정효빈,32030864,2019.09.05,"발라드, 인디음악",24068,54
353,관둬,FTISLAND,32035791,2019.09.09,록/메탈,13411,171
354,트루먼 쇼,"윤비,영비",32048693,2019.09.18,R&B/Soul,69981,223
355,독 : Fear,세븐틴,32043718,2019.09.16,댄스,69907,3768
356,"시작할까, 나","비,소유",32042705,2019.09.16,R&B/Soul,7030,64
357,시계 바늘,권진아,32052433,2019.09.19,발라드,35954,180
358,"어떻게 이별까지 사랑하겠어, 널 사랑하는 거지",AKMU,32061975,2019.09.25,발라드,404164,2457
359,조금 취했어,임재현,32059630,2019.09.24,"발라드, 인디음악",127896,1942
360,Feel Special,TWICE,32057802,2019.09.23,댄스,114465,2011
361,달,AKMU,32061976,2019.09.25,발라드,57337,249
362,나만 아픈 일,이해리,32057588,2019.09.23,발라드,30863,134
363,뱃노래,AKMU,32061973,2019.09.25,발라드,41060,416
