,music,singer,music_id,release_date,category,music_like,comment_count
52,꺼내 먹어요,자이언티,5702706,2015.05.19,R&B/Soul,158063,140
53,어깨,"소유,권정열",7858989,2015.09.22,R&B/Soul,82826,54
54,그런 사람,"린,신용재",7956371,2015.12.01,"발라드, 국내드라마",10843,3
55,북두칠성,로이킴,7963607,2015.12.04,발라드,78897,228
56,모르나봐,"소유,브라더수",7884171,2015.10.14,"발라드, 국내드라마",49451,45
57,Girl x Friend,EXO,7971053,2015.12.10,랩/힙합,73829,259
58,무중력,올티,7998347,2015.12.30,랩/힙합,16087,34
59,가질 수 없는 너,거미,7958267,2015.12.02,발라드,15408,6
60,꿀잼,다이나믹듀오,7931723,2015.11.17,랩/힙합,18763,27
61,웃픈 하루,god,7969038,2015.12.09,발라드,19460,27
62,세월이 가면,기현,7999470,2016.01.02,"발라드, 국내드라마",35386,25
63,Dumb Dumb,레드벨벳,7847861,2015.09.09,댄스,98288,237
64,기억 속의 먼 그대에게,박효신,5719286,2015.06.01,랩/힙합,179532,418
65,백세인생,이애란,5389475,2014.09.22,R&B/Soul,172742,168
66,야생화,박효신,4543502,2014.03.28,발라드,316039,610
67,리듬 타,iKON,7870705,2015.11.16,랩/힙합,65752,139
68,푸르던,아이유,7896509,2015.10.23,발라드,150457,385
69,Hello Bitches,CL,7965433,2015.12.05,랩/힙합,30298,59
70,Zeze,아이유,7896507,2015.10.23,댄스,80006,318
71,HOME,브라운아이드소울,7967344,2015.12.08,R&B/Soul,21590,53
72,Must Have Love,가인,7987619,2015.12.22,댄스,9570,8
73,4 Walls,f,7900822,2015.10.27,일렉트로니카,100730,517
74,오늘은,"솔지,유재환,정형돈",7970872,2015.12.10,발라드,14192,12
75,오만과 편견,지코,7965450,2015.12.07,랩/힙합,46355,132
76,세가지 소원,레드벨벳,7983803,2015.12.18,발라드,43647,159
77,위잉위잉,혁오,5385974,2014.09.18,"인디음악, 록/메탈",218841,184
78,보통연애,박경,7860122,2015.09.21,랩/힙합,116856,188
79,발자국,EXO,7971054,2015.12.10,발라드,66310,104
80,이럴거면 그러지말지,백아연,5704397,2015.05.20,발라드,215035,473
81,Okey Dokey,"MINO,지코",5835766,2015.08.29,랩/힙합,88649,105
82,LOVE ME RIGHT,EXO,5721440,2015.06.03,댄스,176958,711
83,가끔,지아,7865089,2015.09.24,"발라드, 국내드라마",39381,21
84,사랑난로,"서인국,빅스,박정아,박윤하",7977140,2015.12.15,발라드,16554,20
85,그 남잔 말야,엠씨더맥스,5668985,2015.04.23,"발라드, 국내드라마",71788,31
86,CALL ME BABY,EXO,5644620,2015.03.30,댄스,143588,412
87,말해 Yes Or No,지코,7888412,2015.10.19,랩/힙합,53966,43
88,VENI VIDI VICI,지코,7965448,2015.12.07,랩/힙합,42963,121
89,꿀,40,7977072,2015.12.15,R&B/Soul,12859,6
90,Heaven,조권,7978970,2015.12.16,발라드,8679,8
91,Break,빈지노,7881233,2015.10.09,랩/힙합,81892,231
92,니 얼굴,"루이,이현우",8005879,2016.01.07,R&B/Soul,216431,305
93,니가 하면 로맨스,케이윌,8004377,2016.01.06,R&B/Soul,50724,21
94,이미 슬픈 사랑,이영현,8003787,2016.01.06,발라드,6099,4
95,이젠 잊기로 해요,여은,8009716,2016.01.09,"발라드, 국내드라마",33200,71
96,차가운 손,프리스타일,8000972,2016.01.05,R&B/Soul,3183,4
97,어떻게 사랑이 그래요,여전사캣츠걸,8000633,2016.01.03,발라드,6074,9
98,너 같은,Dal★shabet,8000615,2016.01.04,발라드,4149,10
99,가질래,"술제이,40,울티마,조성범",7999827,2015.12.31,랩/힙합,3768,1
100,사랑가시,위너,8009782,2016.02.01,발라드,32391,149
101,잘 지내고 있니,"윤미래,펀치",8013829,2016.01.13,랩/힙합,15994,14
102,로코 드라마,신혜성,8011874,2016.01.12,R&B/Soul,7844,9
103,Better Man,범키,8015549,2016.01.14,R&B/Soul,13815,5
104,그 사람이 너니까,VOS,8008910,2016.01.13,랩/힙합,6193,10
105,기억날 그날이 와도,앤씨아,8019089,2016.01.16,"발라드, 국내드라마",13907,18
106,PLASTIC,정준일,8015533,2016.01.14,"발라드, 인디음악",27814,44
107,I am Love,티어라이너,8017039,2016.01.15,발라드,11780,31
108,우연이라도,어쿠루브,8013893,2016.01.13,"인디음악, 포크/블루스",20473,12
109,사랑보다 깊은 상처,"KCM,다나더그레이스",8013905,2016.01.13,"발라드, 게임",1578,4
110,날,지코,7911686,2015.11.03,랩/힙합,46263,120
111,잊어버리지마,크러쉬,8026677,2016.01.22,R&B/Soul,196071,224
112,나 군대 간다,이승기,8024756,2016.01.21,발라드,20177,213
113,당신의 지갑에는 얼마의 사랑이 있나요.,박유천,8019119,2016.01.18,발라드,3508,0
114,사랑인걸,"BOBBY,준회,동혁",8020880,2016.02.02,"R&B/Soul, 인디음악",51462,59
115,사각지대,틴탑,8019113,2016.01.18,댄스,7198,34
116,눈물바다,나비,8021940,2016.01.20,발라드,23,0
117,세상 한가운데,신용재,8020940,2016.01.19,"발라드, 국내드라마",3711,6
118,Such,강현민,8022444,2016.01.20,"록/메탈, 국내드라마",10580,25
119,나만의 슬픔,창민＆이현,8022127,2016.01.20,발라드,2022,1
120,찔려,스텔라,8018795,2016.01.18,댄스,11078,114
121,사랑합니다,쿨,606307,2004.04.01,발라드,17893,33
122,너는 나 나는 너,지코,8028724,2016.01.25,R&B/Soul,145192,113
123,시간을 달려서,여자친구,8028701,2016.01.25,댄스,168826,1311
124,어디에도,엠씨더맥스,8033528,2016.01.28,발라드,239436,705
125,사랑이었다 ),지코,8028725,2016.01.25,발라드,118979,271
126,I Miss You,마마무,8036303,2016.01.29,R&B/Soul,74127,119
127,어린왕자,려욱,8034012,2016.01.28,발라드,60330,144
128,너와 나의 시간은,바닐라어쿠스틱,8030385,2016.01.26,"발라드, 국내드라마",20746,24
129,괜찮다가도,엠씨더맥스,8033530,2016.01.28,발라드,16702,51
130,어김없이,엠씨더맥스,8033532,2016.01.28,발라드,45065,141
131,아스라이,엠씨더맥스,8033529,2016.01.28,발라드,26840,66
132,UUU,정인,8030716,2016.01.26,발라드,16200,20
133,서프라이즈,범키,8032418,2016.01.27,R&B/Soul,12154,6
134,what2do,DEAN,8109410,2016.03.25,R&B/Soul,60714,122
135,pale blue note,엠씨더맥스,8033531,2016.01.28,발라드,11751,55
136,사이다,예지,8034017,2016.01.28,랩/힙합,9632,18
137,사랑별,여자친구,8028703,2016.01.25,댄스,21980,114
138,TRUST,여자친구,8028705,2016.01.25,발라드,21927,114
139,회상,장범준,8038458,2016.01.30,"발라드, 국내드라마",58615,72
140,유복하게 살았는데,정진우,8028717,2016.01.24,랩/힙합,5148,6
141,이 밤이 지나기 전에,엠씨더맥스,8033534,2016.01.28,발라드,15537,69
142,"1991年, 찬바람이 불던 밤....",박효신,1560056,2007.01.29,발라드,40445,116
143,그 집 앞,베이식,8030764,2016.01.26,랩/힙합,12342,46
144,Always,엠씨더맥스,8033533,2016.01.28,발라드,6481,31
145,내 이름을 불러줘,여자친구,8028702,2016.01.25,댄스,13950,55
146,말하고 싶어도,엠씨더맥스,8033535,2016.01.28,발라드,6584,27
147,그런 날엔,여자친구,8028704,2016.01.25,댄스,15324,73
148,그거 알아?,김재중,8030584,2016.01.26,록/메탈,6743,14
149,EVERYTHING,검정치마,8036156,2016.01.29,"인디음악, 록/메탈",134946,670
150,사랑만들기,케이윌,8032290,2016.01.27,발라드,5204,16
151,서른 즈음에,로이킴,8028710,2016.01.23,발라드,5841,10
152,Rain,태연,8042553,2016.02.03,발라드,184246,646
153,BABY BABY,위너,8038492,2016.02.01,댄스,82946,160
154,약도 없대요,백지영,8033908,2016.02.02,발라드,7603,6
155,싫어,포미닛,8038718,2016.02.01,댄스,18863,57
156,비밀,태연,8042554,2016.02.03,발라드,37019,133
157,철없어,위너,8038493,2016.02.01,록/메탈,19945,35
158,좋더라,위너,8042169,2016.02.03,발라드,39904,53
159,뭐 어때,유승우,8040495,2016.02.02,"발라드, 인디음악",12434,13
160,이별이 오지 못하게,김태우,8042168,2016.02.03,발라드,4348,7
161,One Call Away,CharliePuth,8044371,2016.02.04,발라드,8578,11
162,벌써 겨울,"허각,브로맨스",8044421,2016.02.04,발라드,9697,35
163,사랑한 그때처럼,투빅,8042129,2016.02.03,발라드,2928,4
164,기다려줘,김필,8038487,2016.01.30,발라드,8394,28
165,눈물,지아,3041356,2010.12.23,발라드,4593,3
166,생각해,레디,8034252,2016.02.02,발라드,2035,2
167,1cm의 자존심,마마무,8049264,2016.02.12,랩/힙합,41656,35
168,질투 나요 BABY,AOACREAM,8049050,2016.02.12,댄스,13412,47
169,사랑한다 할 수 있기에,바비킴,8047191,2016.02.06,"발라드, 국내드라마",6923,8
170,끝사랑,"김범수,김다미",8047198,2016.02.09,발라드,4789,5
171,PICK ME,PRODUCE101,30294022,2017.03.09,댄스,101436,940
172,거짓말,이수정,8047195,2016.02.07,발라드,3442,3
173,I Love You,정준영,8046727,2016.02.10,록/메탈,5078,11
174,Love You More,김재중,8049053,2016.02.12,록/메탈,11695,5
175,유리구슬,여자친구,5546489,2015.01.15,댄스,77729,458
176,떠나야 할 그 사람,잉키,8046966,2016.02.06,"발라드, 국내드라마",7429,6
177,Love Yourself,JustinBieber,1914208,2008.08.11,랩/힙합,42663,60
178,Tell Me,"유영진,DO",8059290,2016.02.19,R&B/Soul,51827,207
179,횡단보도,조권,8050534,2016.02.15,발라드,10458,21
180,걱정말아요 그대,우리동네음악대장,8050532,2016.02.14,발라드,21331,17
181,만화처럼,"매드클라운,브라더수",8057799,2016.02.18,랩/힙합,20190,32
182,뭔가 될 것 같은 날,"슬옹,윤현상",8050533,2016.02.15,R&B/Soul,7949,7
183,ALWAYS,윤미래,8053157,2016.02.18,"발라드, 국내드라마",125627,85
184,Whoo,레인보우,8050802,2016.02.15,댄스,11474,34
185,조금만 더,스웨덴세탁소,8052796,2016.02.16,"록/메탈, 국내드라마",10284,12
186,내 맘은 어디에 두죠,규현,8049775,2016.02.13,"발라드, 국내드라마",11472,11
187,여러분,유제이,8050529,2016.02.14,발라드,2082,0
188,뭘 알어,ILLIONAIRERECORDS,8059354,2016.02.19,랩/힙합,15908,34
189,Everytime,"첸,펀치",8067023,2016.02.25,"발라드, 국내드라마",139182,129
190,넌 is 뭔들,마마무,8068881,2016.02.26,댄스,105038,102
191,Press Your Number,태민,8061244,2016.02.23,댄스,33725,141
192,Because of You,윤미래,8068877,2016.02.26,발라드,11504,7
193,꽃같아,유재환,8062901,2016.02.23,발라드,9598,10
194,다시 사랑한다면,김필,8060956,2016.02.21,발라드,106586,214
195,길,김윤아,8060925,2016.02.20,"발라드, 국내드라마",29338,51
196,공감,정준영,8065398,2016.02.24,발라드,81687,249
197,팔당댐,에디킴,8068854,2016.02.26,댄스,24995,30
198,Galaxy,레이디스코드,8064466,2016.02.24,R&B/Soul,28941,63
199,Drip Drop,태민,8061243,2016.02.23,댄스,25725,138
200,Feel So Good,BAP,8060961,2016.02.22,댄스,12263,48
201,금요일밤,마마무,8068882,2016.02.26,R&B/Soul,16432,6
202,Soldier,태민,8062122,2016.02.23,발라드,19055,77
203,벌써,태민,8062642,2016.02.23,발라드,12932,73
204,우리끼리,마마무,8068880,2016.02.26,R&B/Soul,19153,51
205,Emotion,마마무,8068884,2016.02.26,R&B/Soul,14102,34
206,Guess Who,태민,8062643,2016.02.23,댄스,12297,49
207,야 하고 싶어,지민,8071102,2016.03.03,"발라드, 국내드라마",169193,105
208,사랑이 온다,"백지영,치타",8070061,2016.02.29,댄스,9176,6
209,봄인가 봐,"에릭남,웬디",8077712,2016.03.04,발라드,114728,257
210,ONLY ONE,솔지하니,8075490,2016.03.03,댄스,11201,13
211,그런 사람,이승기,8071115,2016.03.03,발라드,8099,18
212,이끌림,티어라이너,3753304,2012.03.29,록/메탈,334856,2271
213,미스터 미스터리,안예은,8071058,2016.02.28,발라드,10514,23
214,FANTASTIC BABY,우리동네음악대장,8071065,2016.02.28,록/메탈,10147,11
215,Let It Be,TheBeatles,8069702,2016.02.29,"발라드, 국내드라마",4638,7
216,Crazy,임정희,8071155,2016.02.29,발라드,1754,4
217,같이살자,VOS,8074965,2016.03.04,발라드,3668,4
218,한숨,이하이,8086947,2016.03.09,R&B/Soul,275694,1592
219,You Are My Everything,거미,8089568,2016.03.10,"발라드, 국내드라마",136813,88
220,손잡아 줘요,이하이,8086946,2016.03.09,R&B/Soul,48287,56
221,너 라는 계절,서인국,8084079,2016.03.08,발라드,24675,57
222,WORLD TOUR,이하이,8086945,2016.03.09,R&B/Soul,38960,143
223,FXXK WIT US,이하이,8086949,2016.03.09,R&B/Soul,13075,20
224,덕수궁 돌담길의 봄,윤아,8091961,2016.03.11,발라드,28504,44
225,OFFICIAL,이하이,8086948,2016.03.09,R&B/Soul,11478,22
226,그림자,루이,8091963,2016.03.11,댄스,16640,29
227,싶은데,라디,33136949,2020.12.15,R&B/Soul,65,1
228,한 사람을 사랑했네,규현,8086477,2016.03.09,발라드,9461,14
229,봄 사랑 벚꽃 말고,"HIGH4,아이유",4579468,2014.04.08,발라드,221447,419
230,오늘은 가지마,"임세준,벤",8090058,2016.03.10,발라드,17908,9
231,영혼없이 말하지마,미스에스,8077872,2016.03.08,랩/힙합,2257,1
232,이야기,"양요섭,리차드파커스",8089748,2016.03.10,R&B/Soul,11758,8
233,Mirror,피에스타,8079377,2016.03.09,댄스,6452,16
234,우연히 봄,"로꼬,유주",5650996,2015.04.08,"발라드, 랩/힙합, 국내드라마",163768,745
235,다시 너를,"매드클라운,김나영",8100402,2016.03.17,"발라드, 랩/힙합, 국내드라마",83368,79
236,말해! 뭐해?,케이윌,8102386,2016.03.18,"발라드, 국내드라마",113004,118
237,7월 7일,레드벨벳,8098471,2016.03.17,발라드,69347,375
238,Don`t Cry,우리동네음악대장,8094566,2016.03.13,록/메탈,50053,112
239,그녀가 곁에 없다면,장범준,8104514,2016.03.25,록/메탈,62194,51
240,무지개,스탠딩에그,8094460,2016.03.14,"발라드, 인디음악",52486,54
241,같은 곳에서,소녀온탑,8104431,2016.03.19,댄스,93361,413
242,Yum-Yum,마카롱꿀떡,8101027,2016.03.17,랩/힙합,111792,152
243,Cool Hot Sweet Love,레드벨벳,8098472,2016.03.17,R&B/Soul,22565,82
244,Fingertips,Pinkrush,8104428,2016.03.19,댄스,27421,80
245,사랑이니까,에일리,8100581,2016.03.17,"발라드, 국내드라마",8709,11
246,Don`t Matter,화려강산,8104429,2016.03.19,댄스,19294,74
247,장미꽃 향기는 바람에 날리고,레드벨벳,8098475,2016.03.17,발라드,24453,78
248,살찐 사랑,제시,8096613,2016.03.15,R&B/Soul,7823,18
249,내가 이래,한해,8098469,2016.03.16,랩/힙합,11295,36
250,처음인가요,레드벨벳,8098474,2016.03.17,발라드,20374,64
251,그렇게 안녕,백지영,8100638,2016.03.17,"발라드, 국내드라마",2504,2
252,Light Me Up,레드벨벳,8098473,2016.03.17,R&B/Soul,18456,127
253,24시간,MakeSomeNoise,8104427,2016.03.19,댄스,15222,59
254,City,오왼오바도즈,8094464,2016.03.14,"랩/힙합, 인디음악",73085,193
255,사랑에 빠졌죠,장범준,8104509,2016.03.25,록/메탈,71385,59
256,Fly,GOT7,8104596,2016.03.21,댄스,29485,98
257,빗속으로,장범준,8104512,2016.03.25,록/메탈,29338,32
258,With You,린,8109957,2016.03.24,"발라드, 국내드라마",27238,16
259,봄비,장범준,8104513,2016.03.25,록/메탈,52205,230
260,사랑에 빠져요,장범준,8104515,2016.03.25,록/메탈,19292,28
261,그녀가 웃었죠,장범준,8104510,2016.03.25,록/메탈,11466,16
262,떠나야만해,장범준,8104511,2016.03.25,록/메탈,16125,36
263,사실은,박재범,8106605,2016.03.22,R&B/Soul,30937,50
264,홍대와 건대 사이,장범준,8104517,2016.03.25,록/메탈,32447,118
265,Interview,에릭남,8109960,2016.03.24,댄스,56160,143
266,애태우는 여자,장범준,8104516,2016.03.25,록/메탈,6736,9
267,자장가를 활용한 신곡,장범준,8104518,2016.03.25,록/메탈,8106,23
268,밤을 지워가네,장범준,8104523,2016.03.25,록/메탈,11007,44
269,귀여운 여자,장범준,8104520,2016.03.25,록/메탈,7128,15
270,키스,장범준,8104519,2016.03.25,록/메탈,5664,16
271,담배,장범준,8104522,2016.03.25,록/메탈,7250,31
272,D,DEAN,8104521,2016.03.25,록/메탈,4498,12
273,꽃송이가,버스커버스커,3753309,2012.03.29,록/메탈,97853,152
274,한 발짝 두 발짝,오마이걸,8104892,2016.03.28,댄스,102472,1215
275,스토커,10cm,5466962,2014.11.19,"인디음악, 포크/블루스",265497,435
276,몇 년 후에,블락비,8115189,2016.03.28,R&B/Soul,62396,85
277,봄이 좋냐??,10cm,8124417,2016.04.01,"인디음악, 포크/블루스",182894,312
278,봄날의 기억,비투비,8115192,2016.03.28,발라드,108530,791
279,사랑하자,SG워너비,8122589,2016.03.31,"발라드, 국내드라마",75793,72
280,여수 밤바다,버스커버스커,3753303,2012.03.29,록/메탈,153209,325
281,LIAR LIAR,오마이걸,8115185,2016.03.28,댄스,47072,218
282,다시 산다면,김필,8114971,2016.03.26,"발라드, 국내드라마",15203,21
283,Killing Me,비투비,8115190,2016.03.28,발라드,36752,134
284,봄비,우리동네음악대장,8115178,2016.03.27,발라드,9206,24
285,나를 찾아줘,전효성,8115180,2016.03.28,댄스,5169,9
286,그려본다,비투비,8115191,2016.03.28,발라드,31953,127
287,너 내게로 와라,창민＆이현,8124361,2016.04.01,발라드,8284,18
288,너 같아서,비투비,8115195,2016.03.28,발라드,26346,61
289,8만원,블랙넛,8122588,2016.03.31,랩/힙합,8199,44
290,자리비움,비투비,8115196,2016.03.28,댄스,23936,66
291,So Pretty,비투비,8115194,2016.03.28,발라드,23488,39
292,너도,로꼬,8129245,2016.04.05,랩/힙합,63152,95
293,"그대, 바람이 되어",엠씨더맥스,8129740,2016.04.07,"발라드, 국내드라마",39966,29
294,Crush,아이오아이,8129783,2016.04.05,댄스,29535,62
295,썸타,"첸,헤이즈,바이브",8136765,2016.04.08,댄스,49477,52
296,기대해도 좋은 날,마마무,8127341,2016.04.04,댄스,26876,44
297,이렇게 예뻤나,씨엔블루,8126691,2016.04.04,록/메탈,21655,48
298,니꺼내꺼,투빅,8130499,2016.04.06,R&B/Soul,10072,7
299,일기장,이승철,8131704,2016.04.07,발라드,6776,15
300,니가 보인다,"버나드박,혜림",8126688,2016.04.03,R&B/Soul,6111,4
301,제발,어쿠스틱콜라보,8131386,2016.04.06,"발라드, 인디음악",20658,36
302,알아,지아,8129289,2016.04.05,"발라드, 국내드라마",3582,3
303,하늘을 걸어,김필,8128602,2016.04.05,"발라드, 국내드라마",10121,17
304,How Can I Love You,XIA,8141498,2016.04.14,"발라드, 국내드라마",72021,86
305,Toy,블락비,8138940,2016.04.11,R&B/Soul,126960,278
306,제주도의 푸른 밤,태연,8141272,2016.04.12,록/메탈,96309,243
307,Walkin` In The Rain,블락비,8138942,2016.04.11,R&B/Soul,38964,97
308,사랑이었다,블락비,8138941,2016.04.11,R&B/Soul,58951,123
309,하여가,우리동네음악대장,8138938,2016.04.10,록/메탈,22245,33
310,살아있네,박진영,8138930,2016.04.10,댄스,10382,31
311,질투,유성은,8137996,2016.04.11,랩/힙합,21392,37
312,NO눈치,샘김,8138925,2016.04.10,포크/블루스,25191,56
313,돌아오지마,헤이즈,8143111,2016.04.14,랩/힙합,187464,206
314,빙글빙글,블락비,8138943,2016.04.11,R&B/Soul,9664,17
315,사랑의 바보,더넛츠,534252,2004.07.27,록/메탈,86260,139
316,HOME RUN,GOT7,8141274,2016.04.12,댄스,18870,41
317,The Name,박보람,8143052,2016.04.13,발라드,3573,5
318,나쁜 여자,제아,8145729,2016.04.15,발라드,3971,4
319,하늘바라기,정은지,8148487,2016.04.18,발라드,164258,416
320,MY STAR,이하이,8152433,2016.04.20,R&B/Soul,32447,40
321,1년 365일,바이브,8154292,2016.04.21,발라드,17053,9
322,다이너마이트,빅스,8150494,2016.04.19,댄스,28727,83
323,네가 손짓해주면,에이핑크,8150498,2016.04.19,발라드,25913,76
324,안봐도 비디오,이하이,8152437,2016.04.20,R&B/Soul,20669,46
325,사랑은 바람처럼,정은지,8148488,2016.04.18,발라드,15392,20
326,희망고문,이하이,8152434,2016.04.20,R&B/Soul,37764,90
327,밤샘,이하이,8152436,2016.04.20,R&B/Soul,12146,12
328,나비 무덤,테이크,8150487,2016.04.19,발라드,20489,60
329,어린애,쀼,8147756,2016.04.16,발라드,27543,181
330,Dynamic Love,박보람,8150558,2016.04.21,댄스,8256,5
331,스쳐 간다,이하이,8152435,2016.04.20,R&B/Soul,22605,49
332,MISSING U,이하이,8152438,2016.04.20,R&B/Soul,20904,53
333,비와,바이브,8154294,2016.04.21,발라드,7583,23
334,It`s OK,정은지,8148489,2016.04.18,발라드,11099,12
335,사랑이란,정은지,8148491,2016.04.18,발라드,10119,20
336,손의 이별,빅스,8150496,2016.04.19,발라드,14151,35
337,Home,정은지,8148490,2016.04.18,발라드,9394,21
338,서툰 시,김범수,8156088,2016.04.22,발라드,2481,3
339,CHEER UP,TWICE,8158031,2016.04.25,댄스,209770,931
340,내 입술 따뜻한 커피처럼,에디킴,8161257,2016.04.29,발라드,74461,61
341,Destiny,러블리즈,8158015,2016.04.25,댄스,41672,376
342,예쁘다,세븐틴,8153410,2016.04.25,댄스,139672,458
343,이 노래가 끝나면,용준형,8161069,2016.04.27,R&B/Soul,17586,24
344,홍대에 가면,홍대광,8159184,2016.04.26,발라드,11343,24
345,커플,젝스키스,81013,1998.10.03,댄스,66513,95
346,딴따라,Gary,8158846,2016.04.26,발라드,6734,26
347,NICE 2 MEET U,마이티마우스,8158147,2016.04.26,랩/힙합,5987,13
348,안주거리,"산이,챈슬러",8163443,2016.04.28,랩/힙합,8321,13
349,너 나 우리,베이빌론,8162773,2016.04.28,R&B/Soul,16336,21
350,소중한 사랑,TWICE,8158032,2016.04.25,댄스,35603,107
351,너 없이 못 살아,황치열,8159134,2016.04.26,발라드,7474,100
352,Touchdown,TWICE,8158033,2016.04.25,댄스,32295,133
353,"눈, 코, 입",태양,4671151,2014.06.03,R&B/Soul,178023,227
354,사랑했던걸까,양다일,8160985,2016.04.27,R&B/Soul,51421,98
355,RE-BYE,AKMU,8170828,2016.05.04,포크/블루스,74651,84
356,사람들이 움직이는 게,AKMU,8170829,2016.05.04,댄스,53326,71
357,새삼스럽게 왜,AKMU,8170830,2016.05.04,포크/블루스,29370,35
358,불타오르네,방탄소년단,8167307,2016.05.02,댄스,243134,737
359,초록창가,AKMU,8170831,2016.05.04,댄스,26398,77
360,Dream Girls,아이오아이,8171202,2016.05.04,댄스,47933,90
361,사소한 것에서,AKMU,8170832,2016.05.04,포크/블루스,17393,30
362,주변인,AKMU,8170833,2016.05.04,발라드,20211,32
363,우아해,크러쉬,8172437,2016.05.06,R&B/Soul,70657,92
364,벚꽃이 지면,아이오아이,8171206,2016.05.04,댄스,83125,431
365,Save ME,방탄소년단,8167308,2016.05.02,댄스,195326,900
366,Epilogue : Young Forever,방탄소년단,8152776,2016.05.02,댄스,144375,1031
367,똑 똑 똑,아이오아이,8171203,2016.05.04,댄스,21584,59
368,Doo Wap,아이오아이,8171204,2016.05.04,댄스,14368,25
369,9 to 5,크러쉬,7953786,2015.11.30,랩/힙합,165807,640
370,Love is not over,방탄소년단,8167314,2016.05.02,랩/힙합,87270,272
371,House Of Cards,방탄소년단,8167313,2016.05.02,랩/힙합,93387,401
372,오늘 쓱,"버벌진트,양다일",8165306,2016.04.29,랩/힙합,11353,14
373,In The Air,크러쉬,8172435,2016.05.06,R&B/Soul,21454,52
374,Pick Me,아이오아이,8171207,2016.05.04,댄스,18392,18
375,I NEED U,방탄소년단,5681153,2015.04.29,랩/힙합,218786,1144
376,The Day,"케이윌,백현",8180434,2016.05.13,발라드,57658,108
377,I Just Wanna Dance,티파니,8176245,2016.05.11,댄스,20564,61
