,music,singer,music_id,release_date,category,music_like,comment_count
87,언제라도,전우성,4572590,2014.04.02,발라드,1660,2
88,껌,매드클라운,4579478,2014.04.04,랩/힙합,4285,11
89,술,존박,4550260,2014.04.04,발라드,3504,15
90,이태원 배터리,유세윤&홍진영,4559220,2014.03.28,성인가요/트로트,3619,6
91,뜨거운 안녕,짜리몽땅,4562389,2014.03.30,발라드,706,0
92,Stand by me,샘김,4562388,2014.03.30,발라드,2246,4
93,200%,AKMU,4583482,2014.04.07,포크/블루스,147886,161
94,봄 사랑 벚꽃 말고,"HIGH4,아이유",4579468,2014.04.08,발라드,221455,419
95,Give Love,AKMU,4583481,2014.04.07,포크/블루스,128417,123
96,얼음들,AKMU,4583483,2014.04.07,포크/블루스,59439,84
97,인공잔디,AKMU,4583486,2014.04.07,포크/블루스,38517,94
98,지하철에서,AKMU,4583484,2014.04.07,포크/블루스,19844,31
99,작은별,AKMU,4583488,2014.04.07,포크/블루스,44688,79
100,Galaxy,AKMU,4583491,2014.04.07,포크/블루스,23711,41
101,가르마,AKMU,4583485,2014.04.07,포크/블루스,15509,35
102,길이나,AKMU,4583489,2014.04.07,포크/블루스,17653,27
103,소재,AKMU,4583490,2014.04.07,댄스,14225,45
104,메트로놈,박재범,4597779,2014.04.11,R&B/Soul,10854,15
105,할 수 있는 건 없다,박시환,4594728,2014.04.10,발라드,2583,10
106,요즘 바쁜가봐,투빅,4594680,2014.04.10,R&B/Soul,57719,54
107,너 사용법,에디킴,4586092,2014.04.11,포크/블루스,121174,146
108,Right here waiting,버나드박,4582964,2014.04.05,발라드,5602,5
109,Tell me why,투하트,4498831,2014.03.10,발라드,18018,90
110,사랑이 지는 이 자리,더원,4582963,2014.04.05,발라드,1555,0
111,LOVE,권진아,34826873,2022.03.31,R&B/Soul,16078,82
112,밀당의 고수,에디킴,4586090,2014.04.11,포크/블루스,19050,17
113,인연,이선희,848567,2005.04.14,발라드,88219,146
114,아파서,산들,4587064,2014.04.08,"발라드, 국내드라마",3928,4
115,우우,에릭남,4558394,2014.04.08,댄스,8694,16
116,난 별,이소라,4578938,2014.04.11,록/메탈,8565,43
117,소원,고유진,4594869,2014.04.10,발라드,2942,4
118,잊자...,알맹,4590942,2014.04.09,"발라드, R&B/Soul, 국내드라마",1639,1
119,서울이 싫어졌어,이천원,4597727,2014.04.11,랩/힙합,3172,9
120,난 좀 달라,NCA,4590813,2014.04.09,댄스,4538,18
121,Run To You,LasseLindh,4583299,2014.04.07,국내드라마,19249,12
122,Honey,샘김,30244380,2017.02.11,국내드라마,1302,2
123,Bad,DavidGuetta&Showtek,4859320,2014.09.01,R&B/Soul,5695,14
124,그대는 내 전부,에스프레소,4579346,2014.04.04,발라드,7834,19
125,티가 나나봐,15&,4599628,2014.04.13,R&B/Soul,37975,46
126,다음날,주니엘,4600393,2014.04.14,록/메탈,6014,25
127,자꾸 눈물이 납니다,알리,4599740,2014.04.14,발라드,9480,4
128,끊어줄래,한해,4600124,2014.04.14,랩/힙합,7103,3
129,Englishman In New York,샘김,4599629,2014.04.13,발라드,10517,21
130,눈물이 펑펑,김태현,4600342,2014.04.14,"발라드, 국내드라마",10251,16
131,누나라고 불러,"강민희,칸토",4603933,2014.04.15,발라드,10449,15
132,Your Love,이정,4607130,2014.04.16,일렉트로니카,1763,1
133,마녀의 일기,스피카,4604060,2014.04.15,"댄스, 국내드라마",1900,4
134,야하게,뉴챔프,4590769,2014.04.15,랩/힙합,4123,2
135,Show Me Your Light,"신지수,크루셜스타",4604024,2014.04.15,R&B/Soul,108,0
136,토닥토닥,영지,4623327,2014.04.17,발라드,270,0
137,매일 이별,김연지,4609474,2014.04.18,발라드,3692,6
138,커플,강성훈,4603825,2014.04.15,발라드,2298,3
139,약한 남자,주석,4607139,2014.04.16,랩/힙합,2941,3
140,거짓말,샘김,4599630,2014.04.13,발라드,1614,4
141,It`s over,에디킴,4586094,2014.04.11,포크/블루스,7581,12
142,Slow Dance,에디킴,4586091,2014.04.11,포크/블루스,4762,4
143,사랑해도 너무나,윤건,4614200,2014.04.21,"발라드, 국내드라마",5577,6
144,우리 사랑했던 날,"장희영,김민진",4616854,2014.04.22,발라드,7315,9
145,신기루,배치기,4618647,2014.04.23,"랩/힙합, 국내드라마",2989,2
146,사랑하기 때문에,버나드박,4614822,2014.04.21,발라드,4165,4
147,꿈의 대화,울랄라세션,4617105,2014.04.23,발라드,2904,4
148,천개의 바람이 되어,임형주,4630253,2014.05.01,"클래식, 크로스오버",28584,490
149,뭘해도 예쁜걸,길구봉구,4622988,2014.04.25,발라드,31488,25
150,뒹굴뒹굴,요조,4616538,2014.04.24,"인디음악, 포크/블루스",4128,10
151,여행일기,버블시스터즈,5415904,2014.10.17,발라드,128,0
152,별,제이세라,4616419,2014.04.22,"발라드, 국내드라마",2785,2
153,Love,프라이머리,3948905,2012.10.31,랩/힙합,65467,76
154,Call You Mine,JeffBernat,3808189,2012.05.22,R&B/Soul,145424,114
155,안녕 나의 사랑,성시경,1884329,2008.06.12,발라드,64110,150
156,I Believe I Can Fly,버나드박,4614823,2014.04.21,발라드,1302,2
157,Just A Feeling,Maroon5,3483812,2011.07.14,록/메탈,3266,14
158,비나이다,제이워크,4608978,2014.04.24,발라드,2173,2
159,헤어질걸 알기에,다이아트리,4616274,2014.04.22,발라드,990,1
160,그 다음해,박정현,4592267,2014.04.30,"발라드, R&B/Soul",7051,15
161,내게 남은 세가지,백아연,4630259,2014.05.02,"발라드, 국내드라마",12672,10
162,매일 다른 눈물이,손승연,4779221,2014.07.30,발라드,670,0
163,DAMAGE,마리오,4626852,2014.04.29,랩/힙합,3433,6
164,손,아웃사이더,4630408,2014.05.02,랩/힙합,3871,2
165,Miracle,이지영,5459730,2014.11.13,발라드,751,0
166,믿겨지지 않는 이야기 2,제이큐&레이디제인,4629242,2014.04.30,랩/힙합,1965,0
167,기다려 본다,멜로디데이,4163115,2013.07.05,댄스,45254,94
168,이노래 듣고있어?,MJ,4626835,2014.04.29,"랩/힙합, 인디음악",2091,1
169,Con Amore Mio,김태우,4624439,2014.04.28,국내드라마,927,0
170,해피엔딩,신지훈,4630927,2014.05.02,발라드,3444,10
171,일곱 번째 봄,서문탁,4624016,2014.04.28,발라드,1009,1
172,휘파람,어쿠스틱콜라보,4624833,2014.04.28,"인디음악, 포크/블루스",2883,2
173,미운오리새끼,god,4635701,2014.05.08,발라드,65100,71
174,중독,EXOK,4633162,2014.05.07,댄스,122696,382
175,불꽃,백지영,4633491,2014.05.07,발라드,11481,6
176,Thunder,EXOK,4633164,2014.05.07,댄스,52508,129
177,월광,EXOK,4633163,2014.05.07,발라드,58991,305
178,너를 원해,정기고,4603433,2014.05.09,R&B/Soul,47795,34
179,Run,EXOK,4633165,2014.05.07,댄스,40362,125
180,上瘾,EXOM,3688313,2012.01.30,발라드,23838,67
181,"그래, 너",스탠딩에그,4635458,2014.05.08,"인디음악, 록/메탈",32965,16
182,Thunder,EXOM,4633169,2014.05.07,"월드뮤직, 중국음악",13721,4
183,月光,EXOM,4633168,2014.05.07,"월드뮤직, 중국음악",13690,2
184,Run,EXOM,4633170,2014.05.07,"월드뮤직, 중국음악",12424,1
185,사랑한단 말,"창민,진운",3765014,2012.04.09,"월드뮤직, 중국음악",10684,3
186,Problem,ArianaGrande,4635671,2014.05.08,발라드,2209,2
187,농담 반 진담 반,슈가볼,4631845,2014.05.07,"인디음악, 록/메탈",36137,37
188,미안해,정준일,4637285,2014.05.09,"발라드, 국내드라마",9388,8
189,나쁜 여자,"디아,키스&크라이",4633550,2014.05.07,댄스,1051,0
190,이방인,바비킴,4635297,2014.05.07,"발라드, R&B/Soul, 국내드라마",3921,3
191,SCULLY DOESN`T KNOW,허밍어반스테레오,701542,2005.01.26,"인디음악, 일렉트로니카",2151,9
192,여기는 달,김지수,4630456,2014.05.02,발라드,2052,2
193,나의 옛날 이야기,아이유,4751389,2014.07.17,-,685,0
194,Best Man,휘성,4639335,2014.05.12,R&B/Soul,26691,35
195,봄 타나봐,서인국,4643439,2014.05.14,발라드,28621,38
196,지우고 싶다,포맨,4641333,2014.05.13,R&B/Soul,13921,10
197,사랑이 지나가면,아이유,4646572,2014.05.16,발라드,87772,113
198,Good-night Kiss,전효성,4635740,2014.05.12,댄스,29416,56
199,너의 의미,아이유,4646573,2014.05.16,발라드,224380,265
200,예쁜 속옷,지나,4635456,2014.05.12,댄스,9299,19
201,삐에로는 우릴보고 웃지,아이유,4646571,2014.05.16,댄스,49378,65
202,예쁘니까 잘 될 거야,포맨,4641331,2014.05.13,R&B/Soul,8422,9
203,여름밤의 꿈,아이유,4646575,2014.05.16,발라드,66063,204
204,꽃,아이유,4646570,2014.05.16,발라드,29522,43
205,하루하루,에일리,4641392,2014.05.13,"발라드, R&B/Soul, 국내드라마",13896,10
206,Love Never Felt So Good,MichaelJackson,4646588,2014.05.16,발라드,31414,48
207,해독제,김연우,4643534,2014.05.14,발라드,11910,30
208,OK,포맨,4641336,2014.05.13,R&B/Soul,2545,3
209,사랑하게 해줘요,"가비엔제이,6to8",30472309,2017.06.15,발라드,512,2
210,Miss Right,방탄소년단,4643464,2014.05.14,랩/힙합,114879,476
211,NObody kNOws,길미,5372590,2014.09.04,R&B/Soul,184,1
212,모르고 싶다,휘성,4639338,2014.05.12,R&B/Soul,4457,9
213,핑계,포맨,4641338,2014.05.13,R&B/Soul,6876,19
214,말이야 방구야,포맨,4641332,2014.05.13,R&B/Soul,2411,3
215,노래가 좋아,휘성,4639334,2014.05.12,R&B/Soul,2415,15
216,고마웠다고,포맨,4641335,2014.05.13,R&B/Soul,4616,8
217,네 옆에 누워,휘성,4639336,2014.05.12,R&B/Soul,1723,2
218,Star,포맨,4641330,2014.05.13,R&B/Soul,2874,10
219,8dayz,메건리,4639079,2014.05.15,록/메탈,4487,6
220,너라는 명작,휘성,3915868,2012.09.27,R&B/Soul,17123,29
221,Xscape,MichaelJackson,4656234,2014.05.12,POP,72826,156
222,돈 벌어야 돼,휘성,4639339,2014.05.12,R&B/Soul,2220,12
223,Slave To The Rhythm,MichaelJackson,4656238,2014.05.12,POP,3547,23
224,지혜야 미안해,포맨,4641334,2014.05.13,R&B/Soul,2073,8
225,Loving You,MichaelJackson,4656236,2014.05.12,POP,14819,52
226,미치게 훅가게,레이디스코드,4646805,2014.05.16,"댄스, 국내드라마",3272,5
227,전화하지 말아요,플라이투더스카이,4649342,2014.05.21,댄스,37657,225
228,1분 1초,지연,4650279,2014.05.20,발라드,14690,51
229,거짓말 같다,플라이투더스카이,4650488,2014.05.20,댄스,6069,24
230,알 수 없는 이별,플라이투더스카이,4648495,2014.05.19,랩/힙합,23364,22
231,Like A Bird,어반자카파,4648534,2014.05.19,R&B/Soul,5619,3
232,너,플라이투더스카이,2055970,2009.02.04,-,11,0
233,내 맘에 들어와,박서준,4648474,2014.05.19,"발라드, 국내드라마",13552,28
234,이젠 너 없이도,유나킴,4650421,2014.05.23,랩/힙합,20874,35
235,미쳤어,빈지노,4654324,2014.05.22,랩/힙합,25840,30
236,Up All Night,빈지노,4749620,2014.07.16,랩/힙합,32557,63
237,박규,형돈이와대준이,4740014,2014.07.14,랩/힙합,3155,9
238,Gravity,스윙스,4751625,2014.07.17,랩/힙합,10793,19
239,비별,"전민주,유나킴",4740363,2014.07.15,댄스,6818,21
240,내가 뭐가 돼,비원에이포,4749619,2014.07.16,랩/힙합,6911,12
241,Best Friend,JasonMraz,4745698,2014.07.15,록/메탈,5356,3
242,얼음땡,박재정,4752181,2014.07.17,댄스,9764,93
243,YOU,비원에이포,4751893,2014.07.17,국내드라마,8621,3
244,그대 그리고 나,박정현,4746829,2014.07.15,"발라드, R&B/Soul, 국내드라마",2380,3
245,Love Lane,마마무,4754435,2014.07.18,"R&B/Soul, 국내드라마",43064,44
246,I Don`t Have To Work,빈지노,4749623,2014.07.16,랩/힙합,3942,14
247,여자가 먼저,알리,4746126,2014.07.15,발라드,1697,1
248,물 한잔,비원에이포,4743162,2014.07.14,댄스,8956,27
249,Drive,비원에이포,4751939,2014.07.17,랩/힙합,3111,4
250,Animal,"다이나믹듀오,DJPremier",4749305,2014.07.16,랩/힙합,1283,3
251,이건 아니지 않나 싶어,"탑독,조PD",4749450,2014.07.16,발라드,3032,4
252,가끔은 그래도 괜찮아,옥상달빛,4746449,2014.07.15,"인디음악, 포크/블루스",6181,8
253,Touch my body,씨스타,4756304,2014.07.21,댄스,67546,111
254,Back,인피니트,4756411,2014.07.22,댄스,46509,191
255,HER,블락비,4764928,2014.07.24,댄스,120206,246
256,나쁜손,씨스타,4756305,2014.07.21,댄스,13562,16
257,최고의 행운,첸,4762446,2014.07.23,"발라드, 국내드라마",112491,275
258,돌아오는 길,서인국,4756317,2014.07.21,"발라드, 국내드라마",12439,18
259,보기 드문 여자,블락비,4764927,2014.07.24,댄스,57027,67
260,But I Love U,씨스타,4756306,2014.07.21,댄스,5408,7
261,Diamond,인피니트,4756412,2014.07.22,발라드,22095,36
262,이제 날 안아요,블락비,4764932,2014.07.24,발라드,19305,30
263,It Girl,창민＆이현,4762348,2014.07.23,R&B/Soul,4217,6
264,Sunshine,씨스타,4756308,2014.07.21,댄스,3460,16
265,기다리라 해요,임창정,5374224,2014.09.05,"발라드, 국내드라마",2870,12
266,OK GO!,씨스타,4756307,2014.07.21,댄스,2023,3
267,그렇게,라디,4765759,2014.07.24,R&B/Soul,6506,100
268,나나,박재범,4768934,2014.07.25,랩/힙합,11336,15
269,Wow,씨스타,4756303,2014.07.21,댄스,1802,8
270,아까워,정기고,4769017,2014.07.25,"댄스, 국내드라마",4179,7
271,미워요,포맨,4765885,2014.07.24,발라드,5705,2
272,Very Good,블락비,4262252,2013.10.02,댄스,57254,123
273,유혹,이루,4759049,2014.07.22,"발라드, 국내드라마",1810,2
274,바라만 보아도 좋은 사람,나비,4756424,2014.07.21,"발라드, 국내드라마",3038,5
275,빨개요,현아,4771771,2014.07.28,댄스,30131,56
276,JUST US,JYJ,4774767,2014.07.29,R&B/Soul,18883,24
277,괜찮아 사랑이야,다비치,4779294,2014.07.30,"발라드, 국내드라마",72366,71
278,Ain’t Nobody,핫펠트,4782193,2014.07.31,댄스,14494,35
279,다시 너를,손승연,4779217,2014.07.30,발라드,8776,11
280,해요 말고 해,"HIGH4,김예림",4768913,2014.07.29,R&B/Soul,4954,5
281,So So,JYJ,4774771,2014.07.29,발라드,9370,12
282,LETTING GO,JYJ,4774768,2014.07.29,R&B/Soul,7856,9
283,새벽 두시 반,JYJ,4774772,2014.07.29,댄스,8108,4
284,7살,JYJ,4774769,2014.07.29,발라드,8170,14
285,운명 같은 너,정동하,4782649,2014.07.31,"발라드, 국내드라마",10520,19
286,LET ME SEE,JYJ,4774773,2014.07.29,발라드,8124,13
287,그 해 여름,써니힐,4785802,2014.08.01,발라드,7122,18
288,One Summer Night,조권&페이,4772001,2014.07.28,"발라드, 국내드라마",2376,1
289,"DAD,YOU THERE?",JYJ,4774770,2014.07.29,R&B/Soul,6990,6
290,서른..,JYJ,4774774,2014.07.29,R&B/Soul,6997,7
291,Hot Baby,베스티,4771928,2014.07.28,댄스,7240,62
292,BABOBOY,JYJ,4774775,2014.07.29,R&B/Soul,7193,4
293,DEAR J,JYJ,4774776,2014.07.29,발라드,6979,10
294,CREATION,JYJ,4774777,2014.07.29,발라드,7747,21
295,VALENTINE,JYJ,4774778,2014.07.29,R&B/Soul,7574,16
296,Iron Girl,핫펠트,4782191,2014.07.31,댄스,11357,51
297,It Was Always You,Maroon5,4857979,2014.09.01,"POP, 록/메탈",6644,9
298,Blacklist,현아,4771773,2014.07.28,랩/힙합,7935,22
299,Bat Girl,윤종신,4782794,2014.07.31,록/메탈,3022,3
300,Bond,핫펠트,4782194,2014.07.31,댄스,5506,12
301,비 오는 거리,소울스타,4779227,2014.07.30,R&B/Soul,13155,16
302,잠 못드는 밤 ),크러쉬,4785453,2014.08.04,랩/힙합,42214,62
303,행복,레드벨벳,4774996,2014.08.04,댄스,84203,553
304,예뻐졌다,박보람,4789747,2014.08.07,댄스,73551,101
305,꽃잎놀이,"린,레오",4788410,2014.08.05,발라드,28149,68
306,BE I,BI,4788387,2014.08.04,랩/힙합,9860,14
307,8년만의 여름,버즈,4800500,2014.08.08,록/메탈,6839,25
308,OLL` Ready,올티,4793764,2014.08.06,랩/힙합,13549,45
309,너 없는 내일,이정,4788217,2014.08.04,발라드,2717,2
310,Kiss Kiss,레이디스코드,4796658,2014.08.07,댄스,9846,26
311,가까이서보니 미인이네,화요비,4800615,2014.08.08,랩/힙합,14877,38
312,얼레리,육지담,4793765,2014.08.06,랩/힙합,2635,14
313,Ship And The Globe,KaeSun,4796459,2014.08.07,-,21352,16
314,My Girl,켄,4796711,2014.08.07,"댄스, 국내드라마",6119,5
315,너의 몸에 벤,벤,4790922,2014.08.05,"랩/힙합, 인디음악",20218,45
316,Madly,클래지콰이,4785342,2014.08.01,일렉트로니카,2543,2
317,바라고 바라고,김나영,4800528,2014.08.08,"발라드, R&B/Soul, 국내드라마",18805,21
318,내 맘을 아나요,아이비,4790457,2014.08.05,"발라드, 국내드라마",1470,0
319,그 자리,문명진,4836251,2014.08.25,"발라드, R&B/Soul, 국내드라마",272,1
320,Cross My Mind,TwinForks,4796458,2014.08.07,-,14189,13
321,너라서,김태우,4790279,2014.08.05,"발라드, 국내드라마",1305,0
322,공허해,위너,4806686,2014.08.12,발라드,148091,326
323,컬러링,위너,4806687,2014.08.12,발라드,61937,118
324,끼부리지마,위너,4806688,2014.08.12,댄스,100240,146
325,I`m In Love,시크릿,4803842,2014.08.11,댄스,12196,31
326,걔 세,위너,4806689,2014.08.12,댄스,47831,133
327,가,바비,4814576,2014.08.14,랩/힙합,33189,42
328,Different,위너,4806735,2014.08.12,발라드,61687,242
329,잠시 안녕처럼,에일리,4810612,2014.08.13,"발라드, 국내드라마",34496,35
330,고백하는 거야,위너,4806691,2014.08.12,발라드,29727,61
331,사랑하지마,위너,4806690,2014.08.12,댄스,27516,75
332,이 밤,위너,4806737,2014.08.12,발라드,25410,31
333,For You,휘성,4810639,2014.08.13,"발라드, R&B/Soul, 국내드라마",4537,5
334,나였으면 좋겠어,DK,4807806,2014.08.12,발라드,3349,7
335,Guerrilla`s Way,바스코,4803838,2014.08.09,발라드,1800,1
336,사실은 말야,"이종현,멜로디데이",4815044,2014.08.14,발라드,2841,3
337,연결고리,ILLIONAIRERECORDS,4652064,2014.05.21,랩/힙합,27130,70
338,희귀종,버벌진트,4814795,2014.08.15,랩/힙합,2001,3
339,어려운 여자,장범준,4821170,2014.08.19,록/메탈,29791,23
340,사랑이란 말이 어울리는 사람,장범준,4821171,2014.08.19,록/메탈,59466,87
341,Ace,태민,4818802,2014.08.18,댄스,41402,233
342,낙엽 엔딩,장범준,4821175,2014.08.19,록/메탈,14517,27
343,내 마음이 그대가 되어,장범준,4821176,2014.08.19,록/메탈,22987,68
344,주홍빛 거리,장범준,4821172,2014.08.19,록/메탈,11130,13
345,맘마미아,카라,4818649,2014.08.18,댄스,25845,136
346,사랑에 어떤 말로도,장범준,4821177,2014.08.19,록/메탈,15354,23
347,A Real Man,"스윙스,에일리",4832150,2014.08.22,랩/힙합,43084,74
348,나처럼 해봐요,오렌지캬라멜,4818613,2014.08.18,댄스,12094,25
349,무서운 짝사랑,장범준,4821174,2014.08.19,록/메탈,6655,31
350,신풍역 2번 출구 블루스,장범준,4821173,2014.08.19,록/메탈,5488,23
351,L4L,바비,4828024,2014.08.21,랩/힙합,37018,59
352,I Feel You,홍대광,4824874,2014.08.20,"발라드, 국내드라마",29505,21
353,그 XX,올티,4828025,2014.08.21,랩/힙합,12331,32
354,Pretty Boy,태민,4818804,2014.08.18,댄스,22475,76
355,Love Fiction,울랄라세션,4828190,2014.08.21,"발라드, 국내드라마",44156,71
356,약속해,박재범,4818594,2014.09.01,R&B/Soul,10152,19
357,Stress Come on!,빅병,4824708,2014.08.20,랩/힙합,6870,15
358,Danger,방탄소년단,4824733,2014.08.20,랩/힙합,106822,273
359,Experience,태민,4818803,2014.08.18,댄스,12730,34
360,소나타,태민,4818806,2014.08.18,발라드,11800,66
361,거절할게,태민,4818805,2014.08.18,댄스,10764,38
362,쇼콜라 체리밤,"매드클라운,요조",4832096,2014.08.22,"랩/힙합, 국내드라마",10959,18
363,Monday Blues,써니힐,4827840,2014.08.21,댄스,3193,5
364,빈지노,블랙넛,4827568,2014.08.21,"랩/힙합, 인디음악",18127,118
365,Lost Stars,AdamLevine,4743560,2014.07.01,"POP, 록/메탈, 국외영화",263473,291
366,I Swear,씨스타,4840373,2014.08.26,댄스,50671,119
367,너를 사랑해,윤미래,4843704,2014.08.27,"발라드, R&B/Soul, 국내드라마",76931,35
368,인형,"신혜성,임창정",4836308,2014.08.25,발라드,16242,26
369,연결고리#힙합,바비,4835410,2014.08.25,R&B/Soul,5730,4
370,MAMACITA,슈퍼주니어,4853297,2014.08.29,댄스,10336,44
371,No One Else Like You,AdamLevine,4743562,2014.07.01,"록/메탈, 국외영화",75151,71
372,요즘 내 모습,윤도현,4848878,2014.08.28,발라드,15937,35
373,Tell Me If You Wanna Go Home,KeiraKnightley,4743561,2014.07.01,"록/메탈, 국외영화",52781,46
374,A Step You Can`t Take Back,KeiraKnightley,4743571,2014.07.01,"록/메탈, 국외영화",46407,45
