Rank,,Title/Artist/Album,Score,Production/Distribution,Play,
16,2,"

너를 생각해
주시크 (Joosiq) | 너를 생각해","11,655,804","뮤직레시피
Warner Music",,
17,6,"

깐부 (Feat. 염따, ASH ISLAND) (Prod. TOIL)
쿤타 (Koonta) | 쇼미더머니 10 Episode 3","11,558,211","Stone Music Entertainment
지니뮤직",,
18,3,"

OHAYO MY NIGHT
디핵 (D-Hack), PATEKO(파테코) | OHAYO MY NIGHT","11,193,993","NEOKIDZ
YG PLUS",,
19,3,"

My Universe
Coldplay, 방탄소년단 | My Universe","10,841,195","Parlophone UK
Warner Music",,
20,1,"

문득
BE`O (비오) | Bipolar","10,697,485","페임어스 엔터테인먼트
지니뮤직, Stone Music Entertainment",,
21,3,"

낙하 (with 아이유)
AKMU (악뮤) | NEXT EPISODE","10,687,041","YG Entertainment
YG PLUS",,
22,HOT,"

08베이식 (Feat. 염따, punchnello)
베이식(Basick) | 쇼미더머니 10 Semi Final","10,143,998","Stone Music Entertainment
지니뮤직",,
23,3,"

바라만 본다
MSG워너비(M.O.M) | MSG워너비 1집","10,083,318","유야호
지니뮤직, Stone Music Entertainment",,
24,2,"

Butter
방탄소년단 | Butter","9,785,743","BIGHIT MUSIC / HYBE
YG PLUS",,
25,2,"

Permission to Dance
방탄소년단 | Butter / Permission to Dance","9,764,973","BIGHIT MUSIC / HYBE
YG PLUS",,
26,7,"

너와 나의 Memories
염따 (YumDDa), TOIL, 쿤타, 베이식 (Basick), 365LIT, 황지상 (HWANG JI SANG), 송민영 | 쇼미더머니 10 Episode 1","9,153,148","Stone Music Entertainment
지니뮤직",,
27,2,"

Weekend
태연 (TAEYEON) | Weekend","8,949,337","SM Entertainment
Dreamus",,
28,2,"

Bad Habits
Ed Sheeran | Bad Habits","8,883,000","Atlantic Records UK
Warner Music",,
29,HOT,"

바래 (Feat. 정인) (Prod. TOIL)
쿤타 (Koonta) | 쇼미더머니 10 Semi Final","8,754,565","Stone Music Entertainment
지니뮤직",,
30,3,"

Peaches (Feat. Daniel Caesar, Giveon)
Justin Bieber | Justice","8,671,155","RBMG/Def Jam
Universal Music",,
31,3,"

헤픈 우연
헤이즈 (Heize) | HAPPEN","8,636,494","피네이션
지니뮤직, Stone Music Entertainment",,
32,3,"

고백
멜로망스(Melomance) | 세 번째 `고백`","8,533,620","카카오엔터테인먼트, 민트페이퍼, 광합성
Kakao Entertainment",,
33,57,"

Santa Tell Me
Ariana Grande | Santa Tell Me","8,474,686","Republic Records, a division of UMG Recordings,Inc
Universal Music",,
34,4,"

Dynamite
방탄소년단 | Dynamite","8,437,533","BIGHIT MUSIC / HYBE
YG PLUS",,
35,18,"

Reset (Feat. 개코, Kid Milli) (Prod. 코드 쿤스트)
SINCE, Tabber | 쇼미더머니 10 Episode 3","8,394,945","Stone Music Entertainment
지니뮤직",,
36,57,"

All I Want For Christmas Is You
Mariah Carey | Merry Christmas (Deluxe Anniversary Edition)","8,230,046","Columbia/Legacy
Sony Music",,
37,5,"

Celebrity
아이유 (IU) | Celebrity","8,121,182","EDAM엔터테인먼트
Kakao Entertainment",,
38,HOT,"

BE ! (Feat. 팔로알토, lIlBOI) (Prod. PEEJAY & Slom)
sokodomo | 쇼미더머니 10 Semi Final","8,103,931","Stone Music Entertainment
지니뮤직",,
39,15,"

TROUBLE (Prod. Slom)
Don Mills , Northfacegawd , sokodomo , Khakii (카키) , A-Chess (에이체스) | 쇼미더머니 10 Episode 1","8,070,046","Stone Music Entertainment
지니뮤직",,
40,7,"

라일락
아이유 (IU) | 5th Album `LILAC`","7,958,067","EDAM엔터테인먼트
Kakao Entertainment",,
41,5,"

밤하늘의 별을(2020)
경서 | 밤하늘의 별을(2020)","7,696,364","꿈의엔진
Kakao Entertainment",,
42,5,"

SCIENTIST
TWICE | Formula of Love: O+T=<3","7,650,616","JYP Entertainment
Dreamus",,
43,4,"

어떻게 이별까지 사랑하겠어, 널 사랑하는 거지
AKMU (악뮤) | 항해","7,438,305","YG Entertainment
YG PLUS",,
44,10,"

시간을 거슬러 (낮에 뜨는 달 X 케이윌)
케이윌 (K.Will) | 시간을 거슬러 (낮에 뜨는 달 X 케이윌) OST","7,404,030","TOON STUDIO
Kakao Entertainment",,
45,5,"

찰나가 영원이 될 때 (The Eternal Moment)
마크툽 (Maktub) | Red Moon : Beyond The Light","7,060,476","MAKTUB Company
Warner Music",,
46,8,"

DUMB DUMB
전소미 | DUMB DUMB","6,914,176","The Black Label
YG PLUS",,
47,HOT,"

FACE TIME (Feat. 기리보이, pH-1, 개코) (Prod. 코드 쿤스트)
SINCE | 쇼미더머니 10 Semi Final","6,878,260","Stone Music Entertainment
지니뮤직",,
48,3,"

비가 오는 날엔 (2021)
헤이즈 (Heize) | 비가 오는 날엔 (2021)","6,781,729","PLAYLIST
지니뮤직, Stone Music Entertainment",,
49,6,"

롤린 (Rollin`)
브레이브걸스 (Brave Girls) | Rollin`","6,747,806","브레이브 엔터테인먼트
음악형제들",,
50,9,"

좋아좋아
조정석 | 슬기로운 의사생활 시즌2 OST Part 5","6,708,852","스튜디오 마음C, 에그이즈커밍, Stone Music Entertainment
지니뮤직, Stone Music Entertainment",,
51,5,"

모든 날, 모든 순간 (Every day, Every Moment)
폴킴 | `키스 먼저 할까요?` OST Part 3","6,695,063","SM Entertainment
Dreamus",,
52,HOT,"

그게 더 편할 것 같아 (N번째 연애 X 멜로망스)
멜로망스(Melomance) | 그게 더 편할 것 같아 (N번째 연애 X 멜로망스) OST","6,618,885","TOON STUDIO
Kakao Entertainment",,
53,11,"

나 그댈위해 시 한편을 쓰겠어
케이시 (Kassy) | 옛이야기","6,550,227","넥스타엔터테인먼트
Kakao Entertainment",,
54,7,"

내 손을 잡아
아이유 (IU) | 최고의 사랑 OST Part 4","6,442,655","더그루브엔터테인먼트
Kakao Entertainment",,
55,7,"

Dun Dun Dance
오마이걸 (OH MY GIRL) | Dear OHMYGIRL","6,434,136","WM엔터테인먼트
Sony Music",,
56,12,"

Queendom
레드벨벳(Red Velvet) | Queendom - The 6th Mini Album","6,426,912","SM Entertainment
Dreamus",,
57,8,"

이제 나만 믿어요
임영웅 | 내일은 미스터트롯 우승자 특전곡","6,396,607","TV CHOSUN, 쇼플레이
Kakao Entertainment",,
58,7,"

사이렌 Remix (Feat. UNEDUCATED KID, Paul Blanco)
호미들 | 사이렌 Remix","6,287,389","영앤리치 레코즈
Kakao Entertainment",,
59,24,"

가시 (Prod. 코드 쿤스트)
조광일, 개코, 저스디스 (JUSTHIS) | 쇼미더머니 10 Episode 2","6,272,756","Stone Music Entertainment
지니뮤직",,
60,5,"

추억은 만남보다 이별에 남아
정동하 | 추억은 만남보다 이별에 남아","6,156,619","뮤직원 컴퍼니
Kakao Entertainment",,
61,8,"

비와 당신
이무진 | 슬기로운 의사생활 시즌2 OST Part 1","6,131,597","스튜디오 마음C, 에그이즈커밍, Stone Music Entertainment
지니뮤직, Stone Music Entertainment",,
62,6,"

Blueming
아이유 (IU) | Love poem","6,048,566","Kakao Entertainment
Kakao Entertainment",,
63,6,"

밝게 빛나는 별이 되어 비춰줄게
송이한 | 밝게 빛나는 별이 되어 비춰줄게","6,043,674","뮤직디자인
Kakao Entertainment",,
64,6,"

Hey Mama (Feat. Nicki Minaj & Afrojack)
David Guetta | Listen (Deluxe)","6,042,564","Parlophone France
Warner Music",,
65,15,"

너는 내 세상이었어
볼빨간사춘기 | Butterfly Effect","6,003,750","쇼파르엔터테인먼트
NHN벅스",,
66,41,"

Snowman
Sia | Snowman","5,894,887","Monkey Puzzle, Atlantic
Warner Music",,
67,36,"

이끼 (Feat. MINO, BOBBY) (Prod. MINO)
Mudd the student | 쇼미더머니 10 Episode 3","5,880,376","Stone Music Entertainment
지니뮤직",,
68,6,"

취기를 빌려 (취향저격 그녀 X 산들)
산들 | 취기를 빌려 (취향저격 그녀 X 산들) OST","5,839,457","TOON STUDIO
Kakao Entertainment",,
69,10,"

ASAP
STAYC(스테이씨) | STAYDOM","5,743,749","하이업엔터테인먼트
Kakao Entertainment",,
70,9,"

Off My Face
Justin Bieber | Justice","5,644,766","RBMG/Def Jam
Universal Music",,
71,19,"

어제 너는 나를 버렸어
10cm | The 3rd EP","5,624,875","매직스트로베리사운드
Kakao Entertainment",,
72,9,"

하루만 더
빅마마 (BigMama) | 하루만 더","5,546,859","Kakao Entertainment
Kakao Entertainment",,
73,new,"

Peaches
카이 (KAI) | Peaches - The 2nd Mini Album","5,497,684","SM Entertainment
Dreamus",,
74,10,"

Lovesick Girls
BLACKPINK | THE ALBUM","5,467,735","YG Entertainment
YG PLUS",,
75,8,"

에잇 (Prod.&Feat. SUGA of BTS)
아이유 (IU) | 에잇","5,450,432","EDAM엔터테인먼트
Kakao Entertainment",,
76,22,"

XOXO
전소미 | XOXO","5,435,195","The Black Label
YG PLUS",,
77,6,"

잠이 오질 않네요
장범준 | 잠이 오질 않네요","5,414,409","버스커버스커
Kakao Entertainment",,
78,2,"

그날에 나는 맘이 편했을까
이예준 | 그날에 나는 맘이 편했을까","5,368,191","뮤니콘
Kakao Entertainment",,
79,-,"

다음생이 있다면 당신을 만나서 다시 사랑할래요
임재현 | 다음생이 있다면 당신을 만나서 다시 사랑할래요","5,363,488","디원미디어
지니뮤직, Stone Music Entertainment",,
80,14,"

가을 우체국 앞에서
김대명 | 슬기로운 의사생활 시즌2 OST Part 2","5,339,829","스튜디오 마음C, 에그이즈커밍, Stone Music Entertainment
지니뮤직, Stone Music Entertainment",,
81,7,"

작은 것들을 위한 시 (Boy With Luv) (Feat. Halsey)
방탄소년단 | MAP OF THE SOUL : PERSONA","5,285,957","BIGHIT MUSIC / HYBE
YG PLUS",,
82,12,"

Savage Love (Laxed - Siren Beat) (BTS Remix)
Jawsh 685, Jason Derulo, BTS | Savage Love (Laxed - Siren Beat) (BTS Remix)","5,269,962","Columbia
Sony Music",,
83,5,"

오늘도 빛나는 너에게 (To You My Light) (Feat.이라온)
마크툽 (Maktub) | Red Moon : To You My Light","5,234,334","MAKTUB Company
Warner Music",,
84,19,"

가을 타나 봐
이무진 | 가을 타나 봐 (REVIBE Vol.4)","5,049,028","메이저나인
지니뮤직",,
85,4,"

봄날
방탄소년단 | YOU NEVER WALK ALONE","5,013,679","BIGHIT MUSIC / HYBE
YG PLUS",,
86,2,"

멜로디
ASH ISLAND | 멜로디","4,886,031","앰비션뮤직
지니뮤직, Stone Music Entertainment",,
87,15,"

Rock with you
세븐틴 | SEVENTEEN 9th Mini Album `Attacca`","4,881,811","플레디스
YG PLUS",,
88,2,"

오래된 노래
스탠딩 에그(Standing Egg) | 오래된 노래","4,814,540","BORN
Kakao Entertainment",,
89,6,"

흔들리는 꽃들 속에서 네 샴푸향이 느껴진거야
장범준 | 멜로가 체질 OST Part 3","4,811,315","Stone Music Entertainment, 삼화네트웍스
지니뮤직, Stone Music Entertainment",,
90,3,"

METEOR
창모 (CHANGMO) | Boyhood","4,803,601","앰비션뮤직
지니뮤직, Stone Music Entertainment",,
91,18,"

색안경 (STEREOTYPE)
STAYC(스테이씨) | STEREOTYPE","4,771,278","하이업엔터테인먼트
Kakao Entertainment",,
92,HOT,"

높이 (Feat. 이하이) (Prod. GRAY)
아넌딜라이트 (Anandelight) | 쇼미더머니 10 Semi Final","4,495,522","Stone Music Entertainment
지니뮤직",,
93,8,"

그대라는 사치
임영웅 | 사랑의 콜센타 PART62","4,413,575","TV CHOSUN, 쇼플레이
Kakao Entertainment",,
94,6,"

2002
Anne-Marie | Speak Your Mind (Deluxe)","4,391,971","Atlantic Records UK
Warner Music",,
95,1,"

I`m a 빛
화사(Hwa Sa) | Guilty Pleasure","4,385,021","RBW
Kakao Entertainment",,
96,new,"

ELEVEN
IVE (아이브) | ELEVEN","4,343,755","스타쉽엔터테인먼트
Kakao Entertainment",,
97,6,"

아로하
조정석 | 슬기로운 의사생활 OST Part 3","4,329,376","스튜디오 마음C, 에그이즈커밍, Stone Music Entertainment
지니뮤직, Stone Music Entertainment",,
98,2,"

Life Goes On
방탄소년단 | BE","4,288,725","BIGHIT MUSIC / HYBE
YG PLUS",,
99,2,"

다시 사랑한다면 (김필 Ver.)
임영웅 | 사랑의 콜센타 PART56","4,246,999","TV CHOSUN, 쇼플레이
Kakao Entertainment",,
100,43,"

미리 메리 크리스마스 (Feat. 천둥)
아이유 (IU) | Real","4,211,842","Kakao Entertainment
Kakao Entertainment",,
101,24,"

LOCO
ITZY (있지) | CRAZY IN LOVE","4,131,632","JYP Entertainment
Dreamus",,
102,new,"

Killing Me
청하 | Killing Me","4,037,438","MNH Entertainment
지니뮤직, Stone Music Entertainment",,
103,4,"

별빛 같은 나의 사랑아
임영웅 | 별빛 같은 나의 사랑아","4,037,233","티조컬처앤컨텐츠, 뉴에라프로젝트, 물고기뮤직
Kakao Entertainment",,
104,33,"

Last Christmas
Ariana Grande | Christmas Kisses","4,006,890","Universal Music
Universal Music",,
105,7,"

Tiny Riot
Sam Ryder | Tiny Riot","4,004,210","Parlophone UK
Warner Music",,
106,6,"

잊었니
임영웅 | 사랑의 콜센타 PART60","3,996,257","TV CHOSUN, 쇼플레이
Kakao Entertainment",,
107,25,"

Timeless
SG 워너비 | SG Wanna Be+","3,982,073","Stone Music Entertainment
지니뮤직",,
108,new,"

눈이 오잖아 (Feat.헤이즈)
이무진 | 눈이 오잖아","3,876,338","쇼플레이
Kakao Entertainment",,
109,49,"

오로지 그대
다비치 | 지금, 헤어지는 중입니다 OST Part.3","3,739,181","뮤직그라운드, 구름위에음악사
NHN벅스",,
110,5,"

HERO
임영웅 | HERO","3,717,089","티조컬처앤컨텐츠, 뉴에라프로젝트
Kakao Entertainment",,
111,31,"

Cold Blooded
제시(Jessi) | Cold Blooded","3,693,017","피네이션, Stone Music Entertainment
지니뮤직, Stone Music Entertainment",,
112,43,"

별거 없던 그 하루로
임창정 | 별거 없던 그 하루로","3,679,030","YES IM ENTERTAINMENT
인터파크",,
113,new,"

나의 작은 정원
태연 (TAEYEON) | 지리산 OST Part.8","3,644,591","에이스토리, 모스트콘텐츠
Dreamus",,
114,new,"

Christmas EveL
Stray Kids (스트레이 키즈) | Christmas EveL","3,626,623","JYP Entertainment
Dreamus",,
115,9,"

끝사랑
임영웅 | 사랑의 콜센타 PART61","3,593,109","TV CHOSUN, 쇼플레이
Kakao Entertainment",,
116,46,"

크리스마스니까
성시경, 박효신, 이석훈, 서인국, 빅스 (VIXX) | Jelly Christmas 2012 Heart Project","3,469,214","젤리피쉬 엔터테인먼트
지니뮤직, Stone Music Entertainment",,
117,7,"

Easy On Me
Adele | Easy On Me","3,410,833","Columbia
Sony Music",,
118,6,"

Love poem
아이유 (IU) | Love poem","3,389,336","Kakao Entertainment
Kakao Entertainment",,
119,18,"

어푸 (Ah puh)
아이유 (IU) | 5th Album 'LILAC'","3,381,779","EDAM엔터테인먼트
Kakao Entertainment",,
120,5,"

밤편지
아이유 (IU) | 밤편지","3,335,417","페이브엔터테인먼트,카카오 M
Kakao Entertainment",,
121,new,"

Goosebumps
온앤오프 (ONF) | 6TH MINI ALBUM [Goosebumps]","3,324,577","WM엔터테인먼트
Sony Music",,
122,33,"

가까이 있어서 몰랐어
2am | Ballad 21 F/W","3,275,096","문화창고
지니뮤직, Stone Music Entertainment",,
123,7,"

Bk Love
임영웅 | 뽕숭아학당 PART23","3,247,429","TV CHOSUN, 쇼플레이
Kakao Entertainment",,
124,new,"

다음 겨울에도 여기서 만나
유희열, 유재석, 정재형, 루시드폴, 페퍼톤스 (Peppertones), 박새별, 샘김 (Sam Kim), 이진아, 권진아, 정승환, 윤석철, 적재, 이미주, 서동환 | 2021 Antenna Christmas Carol","3,234,544","안테나뮤직
Kakao Entertainment",,
125,17,"

운전만해 (We Ride)
브레이브걸스 (Brave Girls) | We Ride","3,166,585","브레이브 엔터테인먼트
Kakao Entertainment",,
126,24,"

나의 첫사랑
다비치 | 나의 첫사랑","3,120,396","WAKEONE
지니뮤직",,
127,35,"

그리워 그리워
이예준 | 그리워 그리워","3,105,056","이예준
Kakao Entertainment",,
128,9,"

늦은 밤 너의 집 앞 골목길에서
노을 | 늦은 밤 너의 집 앞 골목길에서","3,080,975","씨제스엔터테인먼트
Kakao Entertainment",,
129,30,"

첫 눈
EXO | 겨울 스페셜 앨범 `12월의 기적 (Miracles In December)`","3,056,777","SM Entertainment
지니뮤직",,
130,new,"

첫눈
양요섭 | 조영수 리메이크 프로젝트 Part.1","3,053,554","도토리뮤직
Kakao Entertainment",,
131,28,"

나비효과
볼빨간사춘기 | Butterfly Effect","3,039,058","쇼파르엔터테인먼트
NHN벅스",,
132,2,"

모르겠어
어반 자카파 (Urban Zakapa) | 이 별","3,029,000","어비스컴퍼니
Kakao Entertainment",,
133,65,"

푸르른 계절도 내겐 의미 없어요
정승환 | 지금, 헤어지는 중입니다 OST Part.4","2,992,488","뮤직그라운드, 구름위에음악사
NHN벅스",,
134,14,"

너의 번호를 누르고 (Prod. 영화처럼)
#안녕 | 너의 번호를 누르고","2,959,701","시애틀뮤직
Warner Music",,
135,11,"

사실 나는 (Feat.전건호)
경서예지 | 사실 나는","2,928,823","먼데이키즈 컴퍼니, 에버그로우
Kakao Entertainment",,
136,8,"

Black Mamba
aespa | Black Mamba","2,912,865","SM Entertainment
Dreamus",,
137,new,"

미안하다고 말하지 마
2F (신용재, 김원주) | if","2,890,070","밀리언마켓
Kakao Entertainment",,
138,12,"

12:45 (Stripped)
Etham | 12:45 (Stripped)","2,886,268","Virgin EMI
Universal Music",,
139,9,"

Memories
Maroon 5 | Memories","2,816,790","222 Records/Interscope Records
Universal Music",,
140,15,"

안녕 (Hello)
조이 (JOY) | 안녕 (Hello) - Special Album","2,759,519","SM Entertainment
Dreamus",,
141,14,"

Alcohol-Free
TWICE | Taste of Love","2,757,291","JYP Entertainment
Dreamus",,
142,33,"

밤하늘의 별을(Original)
임한별 | 밤하늘의 별을(Original)","2,749,967","플렉스엠,밤별 프로젝트
NHN벅스",,
143,26,"

낮 밤 (Feat. 박재범)
이영지 | 낮 밤","2,728,948","MAINSTREAM
Kakao Entertainment",,
144,30,"

여전히 아름다운지
세븐틴 | 슬기로운 의사생활 시즌2 OST Part 8","2,717,798","스튜디오 마음C, 에그이즈커밍, Stone Music Entertainment
지니뮤직, Stone Music Entertainment",,
145,14,"

Brand (Feat. 래원 (Layone))
BE`O (비오) | Bipolar","2,695,052","페임어스 엔터테인먼트
지니뮤직, Stone Music Entertainment",,
146,14,"

나랑 같이 걸을래 (바른연애 길잡이 X 적재)
적재 | 나랑 같이 걸을래 (바른연애 길잡이 X 적재) OST","2,691,126","TOON STUDIO, 느을
Kakao Entertainment",,
147,7,"

너를 만나
폴킴 | 너를 만나","2,651,241","뉴런뮤직
Kakao Entertainment",,
148,12,"

VVS (Feat. JUSTHIS) (Prod. GroovyRoom)
미란이 (Mirani), 먼치맨, Khundi Panda, 머쉬베놈 (MUSHVENOM) | 쇼미더머니 9 Episode 1","2,637,553","Stone Music Entertainment
지니뮤직",,
149,16,"

Dolphin
오마이걸 (OH MY GIRL) | NONSTOP","2,617,642","WM엔터테인먼트
Sony Music",,
150,66,"

Text Me Merry Christmas (Feat. Kristen Bell)
Straight No Chaser | Under The Influence: Holiday Edition","2,617,367","Warner Music
Warner Music",,
151,new,"

Winter Falls
Stray Kids (스트레이 키즈) | Christmas EveL","2,605,967","JYP Entertainment
Dreamus",,
152,10,"

Shivers
Ed Sheeran | Shivers","2,597,361","Atlantic Records UK
Warner Music",,
153,new,"

기다리다
윤하 | Audition (Time2Rock)","2,574,930","스카이뮤직
NHN벅스",,
154,76,"

Make It To Christmas
Alessia Cara | Make It To Christmas","2,547,670","EP Entertainment, LLC / Def Jam
Universal Music",,
155,37,"

Favorite (Vampire)
NCT 127 | Favorite - The 3rd Album Repackage","2,524,718","SM Entertainment
Dreamus",,
156,21,"

상상더하기
라붐 (LABOUM) | Fresh Adventure","2,519,940","글로벌에이치미디어
인터파크",,
157,new,"

네가 없는 밤 (Feat. ASH ISLAND) (Prod. GRAY)
BE`O (비오) | 쇼미더머니 10 Final","2,516,034","Stone Music Entertainment
지니뮤직",,
158,36,"

별의 조각
윤하 | YOUNHA 6th Album `END THEORY`","2,486,058","C9엔터테인먼트
Kakao Entertainment",,
159,10,"

비 오는 날 듣기 좋은 노래 (Feat. Colde)
에픽하이 (EPIK HIGH) | 비 오는 날 듣기 좋은 노래","2,478,929","아워즈
지니뮤직",,
160,16,"

계단말고 엘리베이터
임영웅 | 계단말고 엘리베이터","2,473,186","물고기뮤직
뮤직앤뉴",,
161,79,"

Underneath The Tree
Kelly Clarkson | Wrapped In Red (Deluxe Edition)","2,460,491","Rca Records Label
Sony Music",,
162,23,"

혼자 사랑하고 미워해
백예슬 | 혼자 사랑하고 미워해","2,427,867","뮤니콘
Kakao Entertainment",,
163,25,"

치맛바람 (Chi Mat Ba Ram)
브레이브걸스 (Brave Girls) | Summer Queen","2,423,443","브레이브 엔터테인먼트
Kakao Entertainment",,
164,89,"

Rush Hour
몬스타엑스 | NO LIMIT","2,407,688","스타쉽엔터테인먼트
Kakao Entertainment",,
165,20,"

LOVE DAY (2021) (바른연애 길잡이 X 양요섭, 정은지)
양요섭, 정은지 | LOVE DAY (2021) (바른연애 길잡이 X 양요섭, 정은지) OST","2,407,514","TOON STUDIO, 느을
Kakao Entertainment",,
166,2,"

첫눈처럼 너에게 가겠다
에일리 (Ailee) | 도깨비 OST Part 9","2,384,098","Stone Music Entertainment, 화앤담픽쳐스
지니뮤직, Stone Music Entertainment",,
167,12,"

아이와 나의 바다
아이유 (IU) | 5th Album `LILAC`","2,329,895","EDAM엔터테인먼트
Kakao Entertainment",,
168,12,"

Paris In The Rain
Lauv | I met you when I was 18. (the playlist)","2,311,088","뮤직테이블
NHN벅스",,
169,new,"

잠들지 않는 별
벤 (Ben) | 옷소매 붉은 끝동 OST Part.2","2,309,991","TOON STUDIO
Kakao Entertainment",,
170,10,"

너의 모든 순간
성시경 | 별에서 온 그대 OST Part 7","2,293,407","SBS 콘텐츠허브
Kakao Entertainment",,
171,23,"

Y (Please Tell Me Why)
프리스타일 (Free Style) | 3집 Freestyle 3","2,279,824","NHN벅스
NHN벅스",,
172,26,"

다시 사랑한다고 해도
백지영 | 다시 사랑한다고 해도 (감정공유 : 백지영)","2,275,213","니즈뮤직
NHN벅스",,
173,69,"

누군가를 사랑하는 사람다운 말
이승윤 | 폐허가 된다 해도","2,253,815","쇼플레이
Kakao Entertainment",,
174,13,"

Bad
Christopher | Bad","2,169,172","Parlophone Denmark
Warner Music",,
175,9,"

마음을 드려요
아이유 (IU) | 사랑의 불시착 OST Part 11","2,157,906","EDAM엔터테인먼트
Kakao Entertainment",,
176,85,"

Must Have Love
SG워너비, 브라운 아이드 걸스 | SG워너비 ＆ 브라운 아이드 걸스","2,150,271","Beyond Music
내가 네트워크",,
177,27,"

고백
10cm | 두 번째 `고백`","2,127,185","Kakao Entertainment, 매직스트로베리사운드
Kakao Entertainment",,
178,11,"

어떻게 지내
오반 (OVAN) | 어떻게 지내","2,126,239","로맨틱팩토리
Kakao Entertainment",,
179,11,"

이 밤을 빌려 말해요 (바른연애 길잡이 X 10CM)
10cm | 이 밤을 빌려 말해요 (바른연애 길잡이 X 10CM) OST","2,106,073","TOON STUDIO, 느을
Kakao Entertainment",,
180,23,"

나를 아는 사람
MSG워너비(정상동기) | MSG워너비 1집","2,092,521","유야호
지니뮤직, Stone Music Entertainment",,
181,18,"

라라라
SG 워너비 | My Friend","2,080,313","Stone Music Entertainment
지니뮤직",,
182,71,"

새로고침 (Feat. GRAY)
지구인, 아넌딜라이트(Anandelight) | 쇼미더머니 10 Episode 3","2,077,540","Stone Music Entertainment
지니뮤직",,
183,new,"

Stay
카더가든 | 지금, 헤어지는 중입니다 OST Part.6","2,065,633","뮤직그라운드, 구름위에음악사
NHN벅스",,
184,6,"

Leave The Door Open
Bruno Mars, Anderson .Paak, Silk Sonic | Leave The Door Open","2,065,106","Aftermath Entertainment/Atlantic
Warner Music",,
185,10,"

Dance Monkey
Tones And I | Dance Monkey","2,049,985","Elektra
Warner Music",,
186,3,"

서툰 이별을 하려해 (Feat.전상근)
윤토벤 (YounToven) | 서툰 이별을 하려해","2,046,945","윤토벤
사운드리퍼블리카",,
187,35,"

The Feels
TWICE | The Feels","2,041,384","JYP Entertainment
Dreamus",,
188,59,"

손을 잡아줘요
이하이 | 지금, 헤어지는 중입니다 OST Part.2","2,023,488","뮤직그라운드, 구름위에음악사
NHN벅스",,
189,3,"

주저하는 연인들을 위해
잔나비 | 전설","2,016,996","페포니 뮤직
Kakao Entertainment",,
190,20,"

힘든 건 사랑이 아니다
임창정 | 힘든 건 사랑이 아니다","1,994,388","예스아이엠엔터테인먼트
인터파크",,
191,HOT,"

우산 (Feat. 윤하)
에픽하이 (EPIK HIGH) | Pieces, Part One","1,990,727","Stone Music Entertainment
지니뮤직",,
192,12,"

How You Like That
BLACKPINK | How You Like That","1,983,823","YG Entertainment
YG PLUS",,
193,11,"

가까운 듯 먼 그대여
카더가든 | 가까운 듯 먼 그대여","1,976,270","니즈뮤직
NHN벅스",,
194,4,"

사계 (Four Seasons)
태연 (TAEYEON) | 사계 (Four Seasons)","1,960,352","SM Entertainment
Dreamus",,
