Rank,,Title/Artist/Album,Score,Production/Distribution,Play,
27,1,"

LOVE DAY (2021) (바른연애 길잡이 X 양요섭, 정은지)
양요섭, 정은지 | LOVE DAY (2021) (바른연애 길잡이 X 양요섭, 정은지) OST","10,416,148","TOON STUDIO, 느을
Kakao Entertainment",,
28,1,"

Coin
아이유 (IU) | 5th Album `LILAC`","10,305,355","EDAM엔터테인먼트
Kakao Entertainment",,
29,1,"

Savage Love (Laxed - Siren Beat) (BTS Remix)
Jawsh 685, Jason Derulo, BTS | Savage Love (Laxed - Siren Beat) (BTS Remix)","10,147,422","Columbia
Sony Music",,
30,3,"

Dolphin
오마이걸 (OH MY GIRL) | NONSTOP","9,869,658","WM엔터테인먼트
Sony Music",,
31,2,"

Lovesick Girls
BLACKPINK | THE ALBUM","9,864,532","YG Entertainment
YG PLUS",,
32,-,"

잠이 오질 않네요
장범준 | 잠이 오질 않네요","9,823,179","버스커버스커
Kakao Entertainment",,
33,2,"

어떻게 이별까지 사랑하겠어, 널 사랑하는 거지
AKMU (악뮤) | 항해","9,772,750","YG Entertainment
YG PLUS",,
34,4,"

On The Ground
로제 (ROSE) | R","9,475,804","YG Entertainment
YG PLUS",,
35,3,"

에잇 (Prod.&Feat. SUGA of BTS)
아이유 (IU) | 에잇","9,419,905","EDAM엔터테인먼트
Kakao Entertainment",,
36,-,"

취기를 빌려 (취향저격 그녀 X 산들)
산들 | 취기를 빌려 (취향저격 그녀 X 산들) OST","9,413,302","TOON STUDIO
Kakao Entertainment",,
37,6,"

어푸 (Ah puh)
아이유 (IU) | 5th Album 'LILAC'","9,395,168","EDAM엔터테인먼트
Kakao Entertainment",,
38,1,"

Blueming
아이유 (IU) | Love poem","9,364,666","Kakao Entertainment
Kakao Entertainment",,
39,1,"

작은 것들을 위한 시 (Boy With Luv) (Feat. Halsey)
방탄소년단 | MAP OF THE SOUL : PERSONA","8,857,237","BIGHIT MUSIC / HYBE
YG PLUS",,
40,4,"

Off My Face
Justin Bieber | Justice","8,735,497","RBMG/Def Jam
Universal Music",,
41,7,"

체념
정상동기 (김정수, 정기석, 이동휘, 이상이) | MSG워너비 TOP 8 경연곡","8,559,361","유야호
지니뮤직, Stone Music Entertainment",,
42,new,"

Ready to love
세븐틴 | 8th Mini Album `Your Choice`","8,515,670","플레디스
YG PLUS",,
43,4,"

내사람
SG 워너비 | The Precious History","8,512,697","Stone Music Entertainment
지니뮤직",,
44,1,"

나랑 같이 걸을래 (바른연애 길잡이 X 적재)
적재 | 나랑 같이 걸을래 (바른연애 길잡이 X 적재) OST","8,397,577","TOON STUDIO, 느을
Kakao Entertainment",,
45,2,"

흔들리는 꽃들 속에서 네 샴푸향이 느껴진거야
장범준 | 멜로가 체질 OST Part 3","8,360,224","Stone Music Entertainment, 삼화네트웍스
지니뮤직, Stone Music Entertainment",,
46,5,"

그냥 안아달란 말야
다비치 | 그냥 안아달란 말야","8,278,516","Stone Music Entertainment
지니뮤직",,
47,1,"

모든 날, 모든 순간 (Every day, Every Moment)
폴킴 | `키스 먼저 할까요?` OST Part 3","8,269,761","SM Entertainment
Dreamus",,
48,6,"

VVS (Feat. JUSTHIS) (Prod. GroovyRoom)
미란이 (Mirani), 먼치맨, Khundi Panda, 머쉬베놈 (MUSHVENOM) | 쇼미더머니 9 Episode 1","8,266,350","Stone Music Entertainment
지니뮤직",,
49,4,"

Life Goes On
방탄소년단 | BE","8,222,370","BIGHIT MUSIC / HYBE
YG PLUS",,
50,2,"

2002
Anne-Marie | Speak Your Mind (Deluxe)","8,161,750","Atlantic Records UK
Warner Music",,
51,2,"

추억은 만남보다 이별에 남아
정동하 | 추억은 만남보다 이별에 남아","8,160,485","뮤직원 컴퍼니
Kakao Entertainment",,
52,76,"

별빛 같은 나의 사랑아
임영웅 | 별빛 같은 나의 사랑아","8,022,338","티조컬처앤컨텐츠, 뉴에라프로젝트, 물고기뮤직
Kakao Entertainment",,
53,new,"

오늘따라 더 미운 그대가
전상근 | 오늘따라 더 미운 그대가","7,964,497","셀러빗(CELEBIT)
Kakao Entertainment",,
54,4,"

봄날
방탄소년단 | YOU NEVER WALK ALONE","7,924,299","BIGHIT MUSIC / HYBE
YG PLUS",,
55,4,"

그날에 나는 맘이 편했을까
이예준 | 그날에 나는 맘이 편했을까","7,734,638","뮤니콘
Kakao Entertainment",,
56,2,"

METEOR
창모 (CHANGMO) | Boyhood","7,648,486","앰비션뮤직
지니뮤직, Stone Music Entertainment",,
57,5,"

살짝 설렜어 (Nonstop)
오마이걸 (OH MY GIRL) | NONSTOP","7,593,368","WM엔터테인먼트
Sony Music",,
58,2,"

이 밤을 빌려 말해요 (바른연애 길잡이 X 10CM)
10cm | 이 밤을 빌려 말해요 (바른연애 길잡이 X 10CM) OST","7,484,995","TOON STUDIO, 느을
Kakao Entertainment",,
59,4,"

12:45 (Stripped)
Etham | 12:45 (Stripped)","7,464,354","Virgin EMI
Universal Music",,
60,3,"

오래된 노래
스탠딩 에그(Standing Egg) | 오래된 노래","7,388,126","BORN
Kakao Entertainment",,
61,3,"

Memories
Maroon 5 | Memories","7,361,467","222 Records/Interscope Records
Universal Music",,
62,9,"

살다가
SG 워너비 | 살다가","7,289,518","Stone Music Entertainment
지니뮤직",,
63,-,"

아로하
조정석 | 슬기로운 의사생활 OST Part 3","7,147,928","스튜디오 마음C, 에그이즈커밍, Stone Music Entertainment
지니뮤직, Stone Music Entertainment",,
64,-,"

Love poem
아이유 (IU) | Love poem","6,984,249","Kakao Entertainment
Kakao Entertainment",,
65,5,"

너의 번호를 누르고 (Prod. 영화처럼)
#안녕 | 너의 번호를 누르고","6,931,454","시애틀뮤직
Warner Music",,
66,1,"

늦은 밤 너의 집 앞 골목길에서
노을 | 늦은 밤 너의 집 앞 골목길에서","6,840,286","씨제스엔터테인먼트
Kakao Entertainment",,
67,5,"

힘든 건 사랑이 아니다
임창정 | 힘든 건 사랑이 아니다","6,762,336","예스아이엠엔터테인먼트
인터파크",,
68,2,"

이렇게 좋아해 본 적이 없어요
CHEEZE (치즈) | 이렇게 좋아해 본 적이 없어요 (소녀의 세계 X CHEEZE(치즈)) OST","6,578,949","모스트콘텐츠, 니즈뮤직
NHN벅스",,
69,2,"

How You Like That
BLACKPINK | How You Like That","6,562,576","YG Entertainment
YG PLUS",,
70,1,"

사실 나는 (Feat.전건호)
경서예지 | 사실 나는","6,518,028","먼데이키즈 컴퍼니, 에버그로우
Kakao Entertainment",,
71,10,"

내 입술 따뜻한 커피처럼
청하, Colde (콜드) | 내 입술 따뜻한 커피처럼","6,479,537","느을
Dreamus",,
72,new,"

비와 당신
이무진 | 슬기로운 의사생활 시즌2 OST Part 1","6,321,329","스튜디오 마음C, 에그이즈커밍, Stone Music Entertainment
지니뮤직, Stone Music Entertainment",,
73,3,"

어떻게 지내
오반 (OVAN) | 어떻게 지내","6,315,289","로맨틱팩토리
Kakao Entertainment",,
74,5,"

오늘도 빛나는 너에게 (To You My Light) (Feat.이라온)
마크툽 (Maktub) | Red Moon : To You My Light","6,254,212","MAKTUB Company
Warner Music",,
75,1,"

너의 발걸음에 빛을 비춰줄게 (Prod. 조영수)
케이시 (Kassy) | 너의 발걸음에 빛을 비춰줄게 (Prod. 조영수)","6,245,714","넥스타엔터테인먼트
Kakao Entertainment",,
76,1,"

아이와 나의 바다
아이유 (IU) | 5th Album `LILAC`","6,139,486","EDAM엔터테인먼트
Kakao Entertainment",,
77,18,"

만약에
M.O.M (별루지, 강창모, 박재정, 원슈타인 (Wonstein)) | MSG워너비 TOP 8 경연곡","6,079,451","유야호
지니뮤직, Stone Music Entertainment",,
78,2,"

너를 만나
폴킴 | 너를 만나","6,047,718","뉴런뮤직
Kakao Entertainment",,
79,4,"

If You Love Me (Feat. 주헌 (몬스타엑스))
NS Yoon-G | If You Love Me","5,947,044","방구석캐스팅, 매처스
Kakao Entertainment",,
80,12,"

처음처럼 (Feat. 개리)
헤이즈 (Heize) | HAPPEN","5,946,438","피네이션
지니뮤직, Stone Music Entertainment",,
81,1,"

Dance Monkey
Tones And I | Dance Monkey","5,913,689","Elektra
Warner Music",,
82,12,"

맛 (Hot Sauce)
NCT DREAM | 맛 (Hot Sauce) - The 1st Album","5,882,274","SM Entertainment
Dreamus",,
83,-,"

내 마음이 움찔했던 순간 (취향저격 그녀 X 규현)
규현 (KYUHYUN) | 내 마음이 움찔했던 순간 (취향저격 그녀 X 규현) OST","5,778,349","TOON STUDIO, 느을
Kakao Entertainment",,
84,3,"

서울의 잠 못 이루는 밤 (Feat. 이수현)
10cm | 5.2","5,718,187","매직스트로베리사운드
Kakao Entertainment",,
85,1,"

Paris In The Rain
Lauv | I met you when I was 18. (the playlist)","5,667,886","뮤직테이블
NHN벅스",,
86,2,"

When We Disco (Duet with 선미)
박진영 | When We Disco","5,645,872","JYP Entertainment
Dreamus",,
87,-,"

마음을 드려요
아이유 (IU) | 사랑의 불시착 OST Part 11","5,621,453","EDAM엔터테인먼트
Kakao Entertainment",,
88,54,"

신호등
이무진 | 신호등","5,567,991","쇼플레이
Kakao Entertainment",,
89,4,"

봄 안녕 봄
아이유 (IU) | 5th Album `LILAC`","5,439,325","EDAM엔터테인먼트
Kakao Entertainment",,
90,1,"

시작
가호 (Gaho) | 이태원 클라쓰 OST Part.2","5,244,558","블렌딩
블렌딩",,
91,3,"

우리 왜 헤어져야 해
신예영 | 우리 왜 헤어져야 해","5,238,538","스튜디오 오드리
Kakao Entertainment",,
92,1,"

Don`t Start Now
Dua Lipa | Don`t Start Now","5,213,472","Warner Records
Warner Music",,
93,new,"

All of My Love
다비치 | 어느 날 우리 집 현관으로 멸망이 들어왔다 OST Part.5","5,168,978","뮤직앤뉴, 스튜디오앤뉴
뮤직앤뉴",,
94,1,"

고백 (바른연애 길잡이 X 허각)
허각 | 고백 (바른연애 길잡이 X 허각) OST","5,089,936","TOON STUDIO, 느을
Kakao Entertainment",,
95,3,"

함께 했는데 이별은 나 혼자인 거야
소정 | 함께 했는데 이별은 나 혼자인 거야","5,052,949","플렉스엠, 니즈뮤직
NHN벅스",,
96,6,"

기다릴게
하동균, 봉구 | 기다릴게","5,034,375","방구석 캐스팅
Kakao Entertainment",,
97,1,"

Maniac
Conan Gray | Maniac","4,900,864","Republic Records
Universal Music",,
98,10,"

벌써일년
반하나, MJ (써니사이드) | 벌써일년","4,879,705","프로젝트 리본
Warner Music",,
99,84,"

Don`t fight the feeling
EXO | DON`T FIGHT THE FEELING - Special Album","4,879,014","SM Entertainment
Dreamus",,
100,5,"

우린 어쩌다 헤어진 걸까
허각 | Hello","4,869,577","플레이엠엔터테인먼트
Kakao Entertainment",,
101,2,"

Downtown Baby
블루 (BLOO) | Downtown Baby","4,818,334","메킷레인
Warner Music",,
102,5,"

거짓말이라도 해서 널 보고싶어
백지영 | 거짓말이라도 해서 널 보고싶어","4,815,556","트라이어스
Kakao Entertainment",,
103,13,"

다정히 내 이름을 부르면
경서예지, 전건호 | 다정히 내 이름을 부르면 (경서예지 x 전건호)","4,778,405","에버그로우
Kakao Entertainment",,
104,6,"

안녕
폴킴 | 호텔 델루나 OST Part.10","4,778,299","냠냠엔터테인먼트
Kakao Entertainment",,
105,5,"

내일이 오면 (Feat. 기리보이, BIG Naughty (서동현))
릴보이 (lIlBOI) | 쇼미더머니 9 Episode 3","4,651,604","Stone Music Entertainment
지니뮤직",,
106,37,"

Je T`aime
조이 (JOY) | 안녕 (Hello) - Special Album","4,607,876","SM Entertainment
Dreamus",,
107,5,"

서면역에서
순순희 | 서면역에서","4,574,874","비에스엔터테인먼트
지니뮤직",,
108,35,"

I Love U
성시경 | 성시경 8th Album [ㅅ (시옷)]","4,465,947","에스케이재원
Kakao Entertainment",,
109,8,"

Leave The Door Open
Bruno Mars, Anderson .Paak, Silk Sonic | Leave The Door Open","4,322,770","Aftermath Entertainment/Atlantic
Warner Music",,
110,38,"

좋을텐데 (If Only) (Feat. 폴킴)
조이 (JOY) | 안녕 (Hello) - Special Album","4,300,108","SM Entertainment
Dreamus",,
111,6,"

비도 오고 그래서 (Feat. 신용재)
헤이즈 (Heize) | /// (너 먹구름 비)","4,203,892","Stone Music Entertainment
지니뮤직",,
112,1,"

WE GO
프로미스나인 (fromis_9) | 9 WAY TICKET","4,175,929","오프더레코드 엔터테인먼트
지니뮤직, Stone Music Entertainment",,
113,3,"

Black Mamba
aespa | Black Mamba","4,067,872","SM Entertainment
Dreamus",,
114,6,"

Kiss Me More (Feat. SZA)
Doja Cat | Kiss Me More","4,045,471","Kemosabe Records/RCA Records
Sony Music",,
115,6,"

밤편지
아이유 (IU) | 밤편지","3,956,709","페이브엔터테인먼트,카카오 M
Kakao Entertainment",,
116,new,"

Pool Party (Feat. 이찬 of DKB)
브레이브걸스 (Brave Girls) | Summer Queen","3,860,062","브레이브 엔터테인먼트
Kakao Entertainment",,
117,HOT,"

긴 밤 (Feat. 기리보이)
Seori | 긴 밤","3,698,121","ATISPAUS
Warner Music",,
118,15,"

Flu
아이유 (IU) | 5th Album `LILAC`","3,642,314","EDAM엔터테인먼트
Kakao Entertainment",,
119,5,"

At My Worst
Pink Sweat$ | The Prelude","3,572,682","Warner Music
Warner Music",,
120,7,"

너의 모든 순간
성시경 | 별에서 온 그대 OST Part 7","3,495,488","SBS 콘텐츠허브
Kakao Entertainment",,
121,3,"

사이렌
호미들 | Ghetto Kids","3,368,265","G.M.S.P
우조엔터테인먼트",,
122,18,"

혼술하고 싶은 밤
벤 (Ben) | 혼술하고 싶은 밤","3,351,490","메이저나인
지니뮤직",,
123,new,"

나 혼자 여름 (Summer by myself)
브레이브걸스 (Brave Girls) | Summer Queen","3,311,674","브레이브 엔터테인먼트
Kakao Entertainment",,
124,9,"

죄와 벌
SG 워너비 | 살다가","3,285,122","Stone Music Entertainment
지니뮤직",,
125,3,"

Beautiful Mistakes
Maroon 5, Megan Thee Stallion | Beautiful Mistakes","3,280,538","222 Records/Interscope Records
Universal Music",,
126,1,"

parachute
John K | love + everything else","3,274,751","Epic
Sony Music",,
127,-,"

Ashes
Stellar | Ashes","3,190,226","Arista Records/RCA Records
Sony Music",,
128,7,"

다시 여기 바닷가
싹쓰리 (유두래곤, 린다G, 비룡) | 다시 여기 바닷가","2,992,974","MBC
Kakao Entertainment",,
129,HOT,"

우리집
2PM | NO.5","2,840,782","JYP Entertainment
지니뮤직",,
130,4,"

Bad
Christopher | Bad","2,790,773","Parlophone Denmark
Warner Music",,
131,HOT,"

실버판테온
장범준 | 장범준 싱글","2,749,961","버스커버스커
Kakao Entertainment",,
132,2,"

되풀이
임창정 | 펜트하우스2 OST Part.1","2,730,020","SBS 콘텐츠허브
Dreamus",,
133,9,"

감기 (Feat. 창모)
헤이즈 (Heize) | HAPPEN","2,724,107","피네이션
지니뮤직, Stone Music Entertainment",,
134,new,"

FEVER (토요일 밤의 열기)
브레이브걸스 (Brave Girls) | Summer Queen","2,673,115","브레이브 엔터테인먼트
Kakao Entertainment",,
135,11,"

소우주 (Mikrokosmos)
방탄소년단 | MAP OF THE SOUL : PERSONA","2,672,870","BIGHIT MUSIC / HYBE
YG PLUS",,
136,new,"

HEAT
릴보이 (lIlBOI), 원슈타인 (Wonstein), 미란이 (Mirani) | HEAT","2,636,853","Stone Music Entertainment, 릴MONEY
지니뮤직",,
137,6,"

사랑은 지날수록 더욱 선명하게 남아
전상근 | 한 걸음 : 흔적","2,631,092","셀러빗(CELEBIT)
Kakao Entertainment",,
138,6,"

돌림노래 (Feat. DEAN)
아이유 (IU) | 5th Album `LILAC`","2,598,071","EDAM엔터테인먼트
Kakao Entertainment",,
139,6,"

Save Your Tears (Remix)
The Weeknd, Ariana Grande | Save Your Tears (Remix)","2,594,677","Republic Records
Universal Music",,
140,28,"

꽃이 예뻐봤자 뭐해
신용재 | Psycho Tension Vol.1","2,581,639","플랜히어
Dreamus",,
141,4,"

딩가딩가 (Dingga)
마마무 (Mamamoo) | 딩가딩가 (Dingga)","2,574,541","RBW
Kakao Entertainment",,
142,3,"

Love Yourself
Justin Bieber | Purpose (Deluxe Edition)","2,574,319","Def Jam Recordings, a division of UMG Recordings, Inc
Universal Music",,
143,2,"

마리아 (Maria)
화사(Hwa Sa) | Mara","2,556,303","RBW
Kakao Entertainment",,
144,new,"

riBBon
뱀뱀 (BamBam) | riBBon","2,539,774","어비스컴퍼니
Kakao Entertainment",,
145,3,"

Stuck with U
Ariana Grande, Justin Bieber | Stuck with U","2,533,771","2011 Universal Records, a Division of UM
Universal Music",,
146,4,"

ON
방탄소년단 | MAP OF THE SOUL : 7","2,532,489","BIGHIT MUSIC / HYBE
YG PLUS",,
147,40,"

Where Are We Now
마마무 (Mamamoo) | WAW","2,467,410","RBW
Kakao Entertainment",,
148,25,"

0X1=LOVESONG (I Know I Love You) (Feat. Seori)
투모로우바이투게더 | 혼돈의 장: FREEZE","2,451,154","BIGHIT MUSIC / HYBE
YG PLUS",,
149,2,"

술 한잔 해요
경서 (경서예지), MJ (써니사이드) | 술 한잔 해요","2,440,372","프로젝트 리본
Warner Music",,
150,12,"

아리랑
SG 워너비 | The Sentimental Chord","2,438,637","다날엔터테인먼트
다날엔터테인먼트",,
151,2,"

Bad Boy
청하, Christopher | Bad Boy","2,431,625","Parlophone Denmark
Warner Music",,
152,1,"

Panorama
IZ*ONE (아이즈원) | One-reeler / Act IV","2,421,141","OFF THE RECORD Entertainment, SWING Entertainment
지니뮤직, Stone Music Entertainment",,
153,23,"

Loving You Girl (Feat. Hkeem)
Peder Elias | Loving You Girl","2,420,190","Columbia
Sony Music",,
154,3,"

I CAN`T STOP ME
TWICE | Eyes wide open","2,419,539","JYP Entertainment
Dreamus",,
155,-,"

DNA
방탄소년단 | LOVE YOURSELF 承 `Her`","2,415,834","BIGHIT MUSIC / HYBE
YG PLUS",,
156,2,"

주저하는 연인들을 위해
잔나비 | 전설","2,398,400","페포니 뮤직
Kakao Entertainment",,
157,18,"

닫힌엔딩 (Closed Ending)
숀 (SHAUN) | #0055b7","2,390,109","285
Warner Music",,
158,2,"

아무노래
지코 (ZICO) | 아무노래","2,383,350","KOZ 엔터테인먼트
Kakao Entertainment",,
159,2,"

bad guy
Billie Eilish | WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?","2,371,996","Darkroom, Interscope Records
Universal Music",,
160,2,"

사계 (Four Seasons)
태연 (TAEYEON) | 사계 (Four Seasons)","2,368,629","SM Entertainment
Dreamus",,
161,17,"

Don`t Call Me
샤이니 (SHINee) | Don`t Call Me - The 7th Album","2,362,799","SM Entertainment
Dreamus",,
162,1,"

IDOL
방탄소년단 | LOVE YOURSELF 結 `Answer`","2,332,725","BIGHIT MUSIC / HYBE
YG PLUS",,
163,2,"

Rainy day (Feat. ASH ISLAND, Skinny Brown)
PATEKO (파테코) | Rainy day","2,332,447","tokkinny records
YG PLUS",,
164,15,"

에필로그
아이유 (IU) | 5th Album `LILAC`","2,326,362","EDAM엔터테인먼트
Kakao Entertainment",,
165,HOT,"

Beautiful Mistakes
Maroon 5, Megan Thee Stallion | JORDI (Deluxe)","2,323,111","Interscope Records
Universal Music",,
166,29,"

사랑하게 될 줄 알았어
전미도 | 슬기로운 의사생활 OST Part 11","2,268,568","스튜디오 마음C, 에그이즈커밍, Stone Music Entertainment
지니뮤직, Stone Music Entertainment",,
167,1,"

Shape of You
Ed Sheeran | ÷ (Deluxe)","2,262,690","Atlantic Records UK
Warner Music",,
168,new,"

Heaven`s Cloud
세븐틴 | 8th Mini Album `Your Choice`","2,221,802","플레디스
YG PLUS",,
169,10,"

Gone
로제 (ROSE) | R","2,211,051","YG Entertainment
YG PLUS",,
170,16,"

희재
성시경 | 국화꽃향기 OST","2,209,253","태원엔터테인먼트
태원엔터테인먼트",,
171,3,"

처음처럼
엠씨더맥스 (M.C The Max) | CEREMONIA","2,192,812","325 이엔씨
Kakao Entertainment",,
172,2,"

시든 꽃에 물을 주듯
HYNN(박혜원) | 시든 꽃에 물을 주듯","2,184,085","엔터테인먼트뉴오더
Kakao Entertainment",,
173,4,"

To Die For
Sam Smith | To Die For","2,172,513","Capitol
Universal Music",,
174,new,"

Anyone
세븐틴 | 8th Mini Album `Your Choice`","2,166,667","플레디스
YG PLUS",,
175,24,"

비밀의 화원
아이유 (IU) | 꽃갈피 둘","2,165,815","페이브엔터테인먼트,카카오 M
Kakao Entertainment",,
176,43,"

Dance The Night Away
TWICE | Summer Nights","2,144,734","JYP Entertainment
Dreamus",,
177,9,"

여행
볼빨간사춘기 | Red Diary Page.2","2,137,244","쇼파르엔터테인먼트
Kakao Entertainment",,
178,2,"

Way Back Home
숀 (SHAUN) | Take","2,116,164","디씨톰엔터테인먼트
Warner Music",,
179,2,"

Little Bit of Love
Tom Grennan | Little Bit of Love","2,111,254","Insanity Records
Sony Music",,
180,3,"

소확행
임창정 | 힘든 건 사랑이 아니다","2,077,116","예스아이엠엔터테인먼트
인터파크",,
181,7,"

Like 1999
Valley | Like 1999","2,070,991","Universal Music
Universal Music",,
182,-,"

Painkiller
Ruel | Painkiller","2,065,711","Rca Records Label
Sony Music",,
183,1,"

HERO
임영웅 | HERO","2,063,837","티조컬처앤컨텐츠, 뉴에라프로젝트
Kakao Entertainment",,
184,5,"

Hold On
Justin Bieber | Hold On","2,063,106","RBMG/Def Jam
Universal Music",,
185,10,"

Bang!
AJR | Bang!","2,053,381","Black Butter
Sony Music",,
186,15,"

Levitating (Feat. DaBaby)
Dua Lipa | Levitating","2,035,967","Warner Records
Warner Music",,
187,58,"

Day By Day
조이 (JOY) | 안녕 (Hello) - Special Album","2,030,047","SM Entertainment
Dreamus",,
188,22,"

좋은 사람 있으면 소개시켜줘
조이 (JOY) | 슬기로운 의사생활 OST Part 2","2,028,065","스튜디오 마음C, 에그이즈커밍, Stone Music Entertainment
지니뮤직, Stone Music Entertainment",,
189,25,"

고래 (Dive Into You)
NCT DREAM | 맛 (Hot Sauce) - The 1st Album","2,014,097","SM Entertainment
Dreamus",,
190,-,"

comethru
Jeremy Zucker | summer,","2,007,549","Universal Music
Universal Music",,
191,18,"

내사람 Partner for Life
SG 워너비 | The 3rd Masterpiece","2,004,867","다날엔터테인먼트
다날엔터테인먼트",,
192,new,"

같은 꿈, 같은 맘, 같은 밤
세븐틴 | 8th Mini Album `Your Choice`","1,999,196","플레디스
YG PLUS",,
193,1,"

FAKE LOVE
방탄소년단 | LOVE YOURSELF 轉 `Tear`","1,974,026","BIGHIT MUSIC / HYBE
YG PLUS",,
194,10,"

Sugar
Maroon 5 | V (Deluxe Edition)","1,970,562","Interscope Records
Universal Music",,
195,new,"

GAM3 BO1
세븐틴 | 8th Mini Album `Your Choice`","1,966,027","플레디스
YG PLUS",,
196,40,"

불어온다
하이라이트(Highlight) | The Blowing","1,965,332","어라운드 어스
Kakao Entertainment",,
197,3,"

불타오르네 (FIRE)
방탄소년단 | 화양연화 Young Forever","1,943,384","BIGHIT MUSIC / HYBE
YG PLUS",,
198,20,"

I`m Not Cool
현아 (HyunA) | I`m Not Cool","1,937,186","피네이션
Kakao Entertainment",,
199,2,"

다시 사랑한다면 (김필 Ver.)
임영웅 | 사랑의 콜센타 PART56","1,934,909","TV CHOSUN, 쇼플레이
Kakao Entertainment",,
200,new,"

Wave
세븐틴 | 8th Mini Album `Your Choice`","1,929,763","플레디스
YG PLUS",,
"
",,,,,,
