Rank,,Title/Artist/Album,Score,Production/Distribution,Play,
16,6,"

고백 (바른연애 길잡이 X 허각)
허각 | 고백 (바른연애 길잡이 X 허각) OST","11,300,953","TOON STUDIO, 느을
Kakao Entertainment",,
17,20,"

밝게 빛나는 별이 되어 비춰줄게
송이한 | 밝게 빛나는 별이 되어 비춰줄게","10,863,196","뮤직디자인
Kakao Entertainment",,
18,2,"

오래된 노래
스탠딩 에그(Standing Egg) | 오래된 노래","10,767,340","BORN
Kakao Entertainment",,
19,5,"

화(火花)
(여자)아이들 | I burn","10,734,162","큐브엔터테인먼트
Kakao Entertainment",,
20,1,"

Life Goes On
방탄소년단 | BE","10,496,307","BIGHIT MUSIC / HYBE
Dreamus",,
21,1,"

내 마음이 움찔했던 순간 (취향저격 그녀 X 규현)
규현 (KYUHYUN) | 내 마음이 움찔했던 순간 (취향저격 그녀 X 규현) OST","9,983,522","TOON STUDIO, 느을
Kakao Entertainment",,
22,1,"

Savage Love (Laxed - Siren Beat) (BTS Remix)
Jawsh 685, Jason Derulo, BTS | Savage Love (Laxed - Siren Beat) (BTS Remix)","9,877,632","Columbia
Sony Music",,
23,1,"

흔들리는 꽃들 속에서 네 샴푸향이 느껴진거야
장범준 | 멜로가 체질 OST Part 3","9,799,215","Stone Music Entertainment, 삼화네트웍스
지니뮤직, Stone Music Entertainment",,
24,1,"

어떻게 이별까지 사랑하겠어, 널 사랑하는 거지
AKMU (악뮤) | 항해","9,779,807","YG Entertainment
YG PLUS",,
25,3,"

모든 날, 모든 순간 (Every day, Every Moment)
폴킴 | `키스 먼저 할까요?` OST Part 3","9,349,783","SM Entertainment
Dreamus",,
26,-,"

내일이 오면 (Feat. 기리보이, BIG Naughty (서동현))
릴보이 (lIlBOI) | 쇼미더머니 9 Episode 3","9,170,288","Stone Music Entertainment
지니뮤직",,
27,-,"

혼술하고 싶은 밤
벤 (Ben) | 혼술하고 싶은 밤","8,837,862","메이저나인
지니뮤직",,
28,2,"

그날에 나는 맘이 편했을까
이예준 | 그날에 나는 맘이 편했을까","8,829,011","뮤니콘
Kakao Entertainment",,
29,2,"

Dolphin
오마이걸 (OH MY GIRL) | NONSTOP","8,814,620","WM엔터테인먼트
Sony Music",,
30,3,"

사실 나는 (Feat.전건호)
경서예지 | 사실 나는","8,720,484","먼데이키즈 컴퍼니, 에버그로우
Kakao Entertainment",,
31,5,"

How You Like That
BLACKPINK | How You Like That","8,611,046","YG Entertainment
YG PLUS",,
32,-,"

늦은 밤 너의 집 앞 골목길에서
노을 | 늦은 밤 너의 집 앞 골목길에서","8,610,119","씨제스엔터테인먼트
Kakao Entertainment",,
33,2,"

METEOR
창모 (CHANGMO) | Boyhood","8,582,630","앰비션뮤직
지니뮤직, Stone Music Entertainment",,
34,5,"

When We Disco (Duet with 선미)
박진영 | When We Disco","8,476,437","JYP Entertainment
Dreamus",,
35,3,"

2002
Anne-Marie | Speak Your Mind (Deluxe)","8,132,755","Atlantic Records UK
Warner Music",,
36,3,"

Love poem
아이유 (IU) | Love poem","8,046,635","Kakao Entertainment
Kakao Entertainment",,
37,31,"

뒤돌아보지 말아요
젝스키스 | 뒤돌아보지 말아요","7,913,762","YG Entertainment
YG PLUS",,
38,new,"

Bicycle
청하 | Querencia","7,912,705","MNH Entertainment
지니뮤직, Stone Music Entertainment",,
39,2,"

어떻게 지내
오반 (OVAN) | 어떻게 지내","7,799,959","로맨틱팩토리
Kakao Entertainment",,
40,2,"

아로하
조정석 | 슬기로운 의사생활 OST Part 3","7,788,800","스튜디오 마음C, 에그이즈커밍, Stone Music Entertainment
지니뮤직, Stone Music Entertainment",,
41,7,"

술 한잔 해요
경서 (경서예지), MJ (써니사이드) | 술 한잔 해요","7,718,799","프로젝트 리본
Warner Music",,
42,5,"

마음을 드려요
아이유 (IU) | 사랑의 불시착 OST Part 11","7,653,174","EDAM엔터테인먼트
Kakao Entertainment",,
43,3,"

Memories
Maroon 5 | Memories","7,520,370","222 Records/Interscope Records
Universal Music",,
44,1,"

작은 것들을 위한 시 (Boy With Luv) (Feat. Halsey)
방탄소년단 | MAP OF THE SOUL : PERSONA","7,519,580","BIGHIT MUSIC / HYBE
Dreamus",,
45,5,"

서면역에서
순순희 | 서면역에서","7,250,883","비에스엔터테인먼트
지니뮤직",,
46,3,"

CREDIT (Feat. 염따, 기리보이, Zion.T)
릴보이 (lIlBOI) | 쇼미더머니 9 Final","7,205,824","Stone Music Entertainment
지니뮤직",,
47,4,"

Panorama
IZ*ONE (아이즈원) | One-reeler / Act IV","7,192,072","OFF THE RECORD Entertainment, SWING Entertainment
지니뮤직, Stone Music Entertainment",,
48,1,"

딩가딩가 (Dingga)
마마무 (Mamamoo) | 딩가딩가 (Dingga)","7,090,188","RBW
Kakao Entertainment",,
49,8,"

너의 번호를 누르고 (Prod. 영화처럼)
#안녕 | 너의 번호를 누르고","7,063,867","시애틀뮤직
Warner Music",,
50,35,"

이제 나만 믿어요
임영웅 | 내일은 미스터트롯 우승자 특전곡","7,048,097","TV CHOSUN, 쇼플레이
Kakao Entertainment",,
51,1,"

시작
가호 (Gaho) | 이태원 클라쓰 OST Part.2","7,038,727","블렌딩
블렌딩",,
52,2,"

살짝 설렜어 (Nonstop)
오마이걸 (OH MY GIRL) | NONSTOP","6,985,194","WM엔터테인먼트
Sony Music",,
53,3,"

오늘도 빛나는 너에게 (To You My Light) (Feat.이라온)
마크툽 (Maktub) | Red Moon : To You My Light","6,905,462","MAKTUB Company
Warner Music",,
54,1,"

I CAN`T STOP ME
TWICE | Eyes wide open","6,873,564","JYP Entertainment
Dreamus",,
55,5,"

너를 만나
폴킴 | 너를 만나","6,811,126","뉴런뮤직
Kakao Entertainment",,
56,2,"

거짓말이라도 해서 널 보고싶어
백지영 | 거짓말이라도 해서 널 보고싶어","6,720,481","트라이어스
Kakao Entertainment",,
57,4,"

봄날
방탄소년단 | YOU NEVER WALK ALONE","6,647,827","BIGHIT MUSIC / HYBE
Dreamus",,
58,4,"

우리 왜 헤어져야 해
신예영 | 우리 왜 헤어져야 해","6,610,844","스튜디오 오드리
Kakao Entertainment",,
59,-,"

우린 어쩌다 헤어진 걸까
허각 | Hello","6,593,971","플레이엠엔터테인먼트
Kakao Entertainment",,
60,12,"

서른 밤째 (바른연애 길잡이 X 윤하 (YOUNHA))
윤하 | 서른 밤째 (바른연애 길잡이 X 윤하 (YOUNHA)) OST","6,373,148","TOON STUDIO, 느을
Kakao Entertainment",,
61,4,"

마리아 (Maria)
화사(Hwa Sa) | Mara","6,340,129","RBW
Kakao Entertainment",,
62,18,"

다시 만날까 봐 (Prod.V.O.S)
이예준 | 다시 만날까 봐 (Prod.V.O.S)","6,274,628","뮤니콘
Kakao Entertainment",,
63,6,"

What Do I Call You
태연 (TAEYEON) | What Do I Call You - The 4th Mini Album","6,258,219","SM Entertainment
Dreamus",,
64,3,"

Dance Monkey
Tones And I | Dance Monkey","6,236,061","Elektra
Warner Music",,
65,1,"

추억은 만남보다 이별에 남아
정동하 | 추억은 만남보다 이별에 남아","6,090,398","뮤직원 컴퍼니
Kakao Entertainment",,
66,-,"

DON`T TOUCH ME
환불원정대 | DON`T TOUCH ME","6,083,796","신박기획
NHN벅스",,
67,4,"

Achoo (Feat. pH-1, HAON) (Prod. GroovyRoom)
미란이 (Mirani) | 쇼미더머니 9 Episode 3","6,040,793","Stone Music Entertainment
지니뮤직",,
68,4,"

사랑은 지날수록 더욱 선명하게 남아
전상근 | 한 걸음 : 흔적","5,886,111","셀러빗(CELEBIT)
Kakao Entertainment",,
69,29,"

마음이 그래
개코, 권진아 | 마음이 그래","5,787,422","아메바컬쳐
지니뮤직, Stone Music Entertainment",,
70,2,"

뿌리 (Feat. JUSTHIS) (Prod. GroovyRoom)
Khundi Panda | 쇼미더머니 9 Episode 3","5,655,211","Stone Music Entertainment
지니뮤직",,
71,2,"

소확행
임창정 | 힘든 건 사랑이 아니다","5,653,250","예스아이엠엔터테인먼트
인터파크",,
72,12,"

안녕
폴킴 | 호텔 델루나 OST Part.10","5,632,040","냠냠엔터테인먼트
Kakao Entertainment",,
73,4,"

홀로
이하이 | 홀로","5,623,990","AOMG
지니뮤직, Stone Music Entertainment",,
74,-,"

한잔이면 지워질까
황인욱 | 한잔이면 지워질까","5,600,868","How엔터테인먼트
NHN벅스",,
75,-,"

Black Mamba
aespa | Black Mamba","5,586,478","SM Entertainment
Dreamus",,
76,6,"

ON AIR (Feat. 로꼬, 박재범 & GRAY)
릴보이 (lIlBOI) | 쇼미더머니 9 Final","5,575,721","Stone Music Entertainment
지니뮤직",,
77,3,"

처음처럼
엠씨더맥스 (M.C The Max) | CEREMONIA","5,553,237","325 이엔씨
Kakao Entertainment",,
78,7,"

Freak (Prod. Slom)
릴보이 (lIlBOI) , 원슈타인 (Wonstein) , Chillin Homie , 스카이민혁 (Skyminhyuk) | 쇼미더머니 9 Episode 1","5,501,020","Stone Music Entertainment
지니뮤직",,
79,3,"

Downtown Baby
블루 (BLOO) | Downtown Baby","5,472,124","메킷레인
Warner Music",,
80,1,"

가을밤에 든 생각
잔나비 | 잔나비 소곡집 l","5,445,728","페포니 뮤직
Kakao Entertainment",,
81,4,"

Don`t Start Now
Dua Lipa | Don`t Start Now","5,442,476","Warner Records
Warner Music",,
82,1,"

잘할게
이승기 | The Project","5,367,413","후크엔터테인먼트
Kakao Entertainment",,
83,6,"

Paris In The Rain
Lauv | I met you when I was 18. (the playlist)","5,335,123","뮤직테이블
NHN벅스",,
84,6,"

나로 바꾸자 (duet with JYP)
비 (Rain) | 나로 바꾸자 (duet with JYP)","5,303,646","써브라임 아티스트 에이전시, JYP엔터테인먼트
Kakao Entertainment",,
85,6,"

12:45 (Stripped)
Etham | 12:45 (Stripped)","5,255,947","Virgin EMI
Universal Music",,
86,6,"

Bad Boy
청하, Christopher | Bad Boy","5,217,146","Parlophone Denmark
Warner Music",,
87,-,"

눈누난나 (NUNU NANA)
제시(Jessi) | NUNA","5,207,166","피네이션
Kakao Entertainment",,
88,5,"

아무노래
지코 (ZICO) | 아무노래","5,101,995","KOZ 엔터테인먼트
Kakao Entertainment",,
89,5,"

사랑 못해, 남들 쉽게 다 하는 거
먼데이 키즈 (Monday Kiz) | 사랑 못해, 남들 쉽게 다 하는 거","4,984,016","먼데이키즈 컴퍼니
Kakao Entertainment",,
90,6,"

사랑하게 될 줄 알았어
전미도 | 슬기로운 의사생활 OST Part 11","4,960,782","스튜디오 마음C, 에그이즈커밍, Stone Music Entertainment
지니뮤직, Stone Music Entertainment",,
91,1,"

뻔한남자
이승기 | 뻔한남자","4,936,978","후크엔터테인먼트
Kakao Entertainment",,
92,8,"

Maniac
Conan Gray | Maniac","4,749,382","Republic Records
Universal Music",,
93,4,"

Snowman
Sia | Snowman","4,694,086","Monkey Puzzle, Atlantic
Warner Music",,
94,1,"

악역 (Feat. 이하이 & 사이먼 도미닉) (Prod. 코드 쿤스트)
스윙스(Swings) | 쇼미더머니 9 Semi Final","4,569,177","Stone Music Entertainment
지니뮤직",,
95,9,"

너도 아는
폴킴 | 너도 아는","4,524,646","뉴런뮤직
Kakao Entertainment",,
96,8,"

그대 없이 그대와
HYNN(박혜원) | 그대 없이 그대와","4,524,393","엔터테인먼트뉴오더
Kakao Entertainment",,
97,4,"

다시 여기 바닷가
싹쓰리 (유두래곤, 린다G, 비룡) | 다시 여기 바닷가","4,422,341","MBC
Kakao Entertainment",,
98,7,"

ON
방탄소년단 | MAP OF THE SOUL : 7","4,416,410","BIGHIT MUSIC / HYBE
Dreamus",,
99,1,"

고독하구만 (Feat. 수퍼비) (Prod. GroovyRoom)
머쉬베놈 (MUSHVENOM) | 쇼미더머니 9 Semi Final","4,411,561","Stone Music Entertainment
지니뮤직",,
100,3,"

밤편지
아이유 (IU) | 밤편지","4,301,322","페이브엔터테인먼트,카카오 M
Kakao Entertainment",,
101,1,"

12월의 어느 겨울…
윤도(YoonDo) | 12월의 어느 겨울…","4,261,012","꿈의엔진
Kakao Entertainment",,
102,5,"

행복해
송하예 | Happy","4,201,363","더하기미디어
Kakao Entertainment",,
103,5,"

별을 담은 시 (Ode To The Stars)
마크툽 (Maktub), 이라온 | Red Moon : Ode To The Stars","4,165,874","MAKTUB Company
Warner Music",,
104,17,"

바람길
김태연 | 내일은 미스트롯2 레전드 미션 베스트 준결승1","3,965,114","TV CHOSUN, 쇼플레이
Kakao Entertainment",,
105,4,"

At My Worst
Pink Sweat$ | The Prelude","3,903,219","Warner Music
Warner Music",,
106,-,"

Bang!
AJR | Bang!","3,797,990","Black Butter
Sony Music",,
107,4,"

parachute
John K | love + everything else","3,628,818","Epic
Sony Music",,
108,9,"

Your Lights
이수 | Your Lights (바이크 원정대 OST Part.1)","3,515,106","도너츠컬쳐
NHN벅스",,
109,new,"

오늘도 난 봄을 기다려
케이시 (Kassy) | 비밀:리에 vol.2 ″오늘도 난 봄을 기다려″","3,452,397","Dreamus, WHYNOT MEDIA
Dreamus",,
110,new,"

잘 가
권진아 | 우리의 방식","3,338,354","안테나뮤직
Kakao Entertainment",,
111,2,"

34+35
Ariana Grande | Positions","3,286,939","Republic Records
Universal Music",,
112,2,"

주저하는 연인들을 위해
잔나비 | 전설","3,230,871","페포니 뮤직
Kakao Entertainment",,
113,6,"

bad guy
Billie Eilish | WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?","2,993,283","Darkroom, Interscope Records
Universal Music",,
114,4,"

Rosario (Feat. CL, ZICO)
에픽하이 (EPIK HIGH) | Epik High Is Here 上","2,982,275","OURS Co.
Kakao Entertainment",,
115,39,"

흑백사진 (2021) (바른연애 길잡이 X KCM)
KCM | 흑백사진 (2021) (바른연애 길잡이 X KCM) OST","2,972,581","TOON STUDIO, 느을
Kakao Entertainment",,
116,2,"

시든 꽃에 물을 주듯
HYNN(박혜원) | 시든 꽃에 물을 주듯","2,944,108","엔터테인먼트뉴오더
Kakao Entertainment",,
117,5,"

여백의 미 (Feat. Jessi, JUSTHIS ) (Prod. GroovyRoom)
머쉬베놈 (MUSHVENOM) | 쇼미더머니 9 Final","2,909,893","Stone Music Entertainment
지니뮤직",,
118,4,"

Stuck with U
Ariana Grande, Justin Bieber | Stuck with U","2,902,592","2011 Universal Records, a Division of UM
Universal Music",,
119,new,"

ZERO:ATTITUDE (Feat. pH-1)
소유 (SOYOU), IZ*ONE(아이즈원) | ZERO:ATTITUDE","2,867,445","스타쉽엔터테인먼트
Kakao Entertainment",,
120,5,"

Bad
Christopher | Bad","2,757,138","Parlophone Denmark
Warner Music",,
121,5,"

휘파람
싱어게인 63호 가수 | 싱어게인 - 무명가수전 Episode.6","2,727,445","JTBC / JTBC스튜디오, 쇼플레이
Kakao Entertainment",,
122,5,"

Painkiller
Ruel | Painkiller","2,686,277","Rca Records Label
Sony Music",,
123,1,"

어느 60대 노부부이야기
임영웅 | 내일은 미스터트롯 트롯 에이드 베스트","2,631,233","TV CHOSUN, 쇼플레이
Kakao Entertainment",,
124,7,"

덤디덤디 (DUMDi DUMDi)
(여자)아이들 | 덤디덤디 (DUMDi DUMDi)","2,599,844","큐브엔터테인먼트
Kakao Entertainment",,
125,8,"

사계 (Four Seasons)
태연 (TAEYEON) | 사계 (Four Seasons)","2,599,429","SM Entertainment
Dreamus",,
126,23,"

To Die For
Sam Smith | To Die For","2,571,813","Capitol
Universal Music",,
127,1,"

바램
임영웅 | 내일은 미스터트롯 예선곡 베스트","2,539,934","TV CHOSUN, 쇼플레이
Kakao Entertainment",,
128,10,"

Pretty Savage
BLACKPINK | THE ALBUM","2,513,214","YG Entertainment
YG PLUS",,
129,12,"

내 얘기 같아 (Feat. 헤이즈)
에픽하이 (EPIK HIGH) | Epik High Is Here 上","2,513,001","OURS Co.
Kakao Entertainment",,
130,1,"

For You (Feat. Crush)
이하이 | For You","2,510,672","AOMG
지니뮤직, Stone Music Entertainment",,
131,1,"

Blue & Grey
방탄소년단 | BE","2,481,868","BIGHIT MUSIC / HYBE
Dreamus",,
132,9,"

누구 없소
싱어게인 63호 가수 | 싱어게인 - 무명가수전 Episode.2","2,466,576","JTBC / JTBC스튜디오, 쇼플레이
Kakao Entertainment",,
133,6,"

Psycho
레드벨벳(Red Velvet) | `The ReVe Festival` Finale","2,459,133","SM Entertainment
Dreamus",,
134,12,"

drivers license
Olivia Rodrigo | drivers license","2,452,709","Universal Music
Universal Music",,
135,6,"

Not Shy
ITZY (있지) | Not Shy","2,432,578","JYP Entertainment
Dreamus",,
136,7,"

사이렌
호미들 | Ghetto Kids","2,432,162","G.M.S.P
우조엔터테인먼트",,
137,-,"

사랑은 (Feat.원슈타인)
마미손 | 나의슬픔(My Sadness)","2,431,765","뷰티플노이즈
Kakao Entertainment",,
138,23,"

범 (Feat. Chillin Homie, Kid Milli)
라비(RAVI) | 범","2,424,091","그루블린
Warner Music",,
139,123,"

Sugar
김우석 | 2ND DESIRE [TASTY]","2,412,072","티오피미디어
Kakao Entertainment",,
140,2,"

그때 그 아인
김필 | 이태원 클라쓰 OST Part.6","2,402,573","블렌딩
블렌딩",,
141,6,"

놓아줘 (with 태연)
크러쉬 (CRUSH) | with HER","2,353,709","피네이션
Dreamus",,
142,2,"

첫눈처럼 너에게 가겠다
에일리 (Ailee) | 도깨비 OST Part 9","2,331,889","Stone Music Entertainment, 화앤담픽쳐스
지니뮤직, Stone Music Entertainment",,
143,1,"

미친 소리
이예준 | 미친 소리","2,291,807","뮤니콘
Dreamus",,
144,7,"

Square (2017)
백예린 | Every letter I sent you.","2,288,763","블루바이닐
Dreamus",,
145,9,"

Mood (Feat. Iann Dior)
24kGoldn | Mood","2,270,123","Kemosabe Records/Columbia
Sony Music",,
146,2,"

사랑에 연습이 있었다면 (Prod. 2soo)
임재현 | 사랑에 연습이 있었다면","2,244,371","엔에스씨컴퍼니, 디원미디어
Kakao Entertainment",,
147,3,"

포장마차
황인욱 | 포장마차","2,239,802","How엔터테인먼트
NHN벅스",,
148,3,"

다시 만날까 봐
V.O.S | 다시 만날까 봐","2,235,653","J-SOUL COMPANY
Kakao Entertainment",,
149,6,"

comethru
Jeremy Zucker | summer,","2,221,522","Universal Music
Universal Music",,
150,7,"

팔레트 (Feat. G-DRAGON)
아이유 (IU) | Palette","2,206,276","페이브엔터테인먼트,카카오 M
Kakao Entertainment",,
151,1,"

사랑이 식었다고 말해도 돼
먼데이 키즈 (Monday Kiz) | 사랑이 식었다고 말해도 돼","2,205,865","먼데이키즈 컴퍼니
Kakao Entertainment",,
152,20,"

Blinding Lights
The Weeknd | Blinding Lights","2,202,454","Republic Records
Universal Music",,
153,HOT,"

Ashes
Stellar | Ashes","2,183,024","Arista Records/RCA Records
Sony Music",,
154,new,"

좋아해.. (바른연애 길잡이 X 죠지)
죠지 | 좋아해.. (바른연애 길잡이 X 죠지) OST","2,156,253","TOON STUDIO, 느을
Kakao Entertainment",,
155,35,"

꿈
이무진 | 싱어게인 - 무명가수전 Episode.10","2,152,878","JTBC / JTBC스튜디오, 쇼플레이
Kakao Entertainment",,
156,3,"

삐삐
아이유 (IU) | 삐삐","2,147,394","Kakao Entertainment
Kakao Entertainment",,
157,21,"

내 마음에 주단을 깔고
싱어게인 30호 가수 | 싱어게인 - 무명가수전 Episode.9","2,144,860","JTBC / JTBC스튜디오, 쇼플레이
Kakao Entertainment",,
158,5,"

Bonfire
Peder Elias | Bonfire","2,135,715","Columbia
Sony Music",,
159,2,"

Shape of You
Ed Sheeran | ÷ (Deluxe)","2,135,133","Atlantic Records UK
Warner Music",,
160,4,"

Into the I-LAND
아이유 (IU) | I-LAND Part.1 Signal Song","2,133,651","EDAM엔터테인먼트
Kakao Entertainment",,
161,1,"

HIP
마마무 (Mamamoo) | reality in BLACK","2,112,837","RBW
Kakao Entertainment",,
162,79,"

이불
영탁 | 이불","2,100,574","티조컬처앤컨텐츠, 뉴에라프로젝트, 밀라그로
Kakao Entertainment",,
163,1,"

밤새 (취향저격 그녀 X 카더가든)
카더가든 | 밤새 (취향저격 그녀 X 카더가든) OST","2,058,762","TOON STUDIO, 느을
Kakao Entertainment",,
164,2,"

노래방에서
장범준 | 장범준 3집","2,055,454","버스커버스커
Kakao Entertainment",,
165,11,"

좋은 사람 있으면 소개시켜줘
조이 (JOY) | 슬기로운 의사생활 OST Part 2","2,044,948","스튜디오 마음C, 에그이즈커밍, Stone Music Entertainment
지니뮤직, Stone Music Entertainment",,
166,12,"

FIESTA
IZ*ONE (아이즈원) | BLOOM*IZ","2,035,507","Stone Music Entertainment, OFF THE RECORD Entertainment
지니뮤직, Stone Music Entertainment",,
167,1,"

사랑이란 멜로는 없어
전상근 | 사랑이란 멜로는 없어","2,030,897","스튜디오 오드리
Kakao Entertainment",,
168,5,"

내 방을 여행하는 법
방탄소년단 | BE","2,029,386","BIGHIT MUSIC / HYBE
Dreamus",,
169,11,"

Santa Tell Me
Ariana Grande | Santa Tell Me","2,011,853","Republic Records, a division of UMG Recordings,Inc
Universal Music",,
170,9,"

금요일에 만나요 (Feat. 장이정)
아이유 (IU) | Modern Times - Epilogue","2,005,629","Kakao Entertainment
Kakao Entertainment",,
171,9,"

너의 모든 순간
성시경 | 별에서 온 그대 OST Part 7","2,005,609","SBS 콘텐츠허브
Kakao Entertainment",,
172,new,"

너와 나의 내일
2F (신용재, 김원주) | 너와 나의 내일","1,995,955","밀리언마켓
Kakao Entertainment",,
173,1,"

도망가자 (Run With Me)
선우정아 | Serenade","1,990,997","매직스트로베리사운드
지니뮤직, Stone Music Entertainment",,
174,27,"

소우주 (Mikrokosmos)
방탄소년단 | MAP OF THE SOUL : PERSONA","1,989,005","BIGHIT MUSIC / HYBE
Dreamus",,
175,2,"

cheap sunglasses
John K | cheap sunglasses","1,984,245","Epic
Sony Music",,
176,HOT,"

까만 안경 (Feat. Daylight)
이루 (Eru) | Level Ⅱ","1,972,257","이루엔터테인먼트
Kakao Entertainment",,
177,6,"

야생화
박효신 | 야생화","1,966,709","젤리피쉬 엔터테인먼트
지니뮤직, Stone Music Entertainment",,
178,15,"

그때가 좋았어
케이시 (Kassy) | 그때가 좋았어","1,961,922","넥스타엔터테인먼트
Kakao Entertainment",,
179,45,"

마지막 날에 (Moving On)
규현 (KYUHYUN) | 마지막 날에 (Moving On)","1,953,978","SM Entertainment, Label SJ
Dreamus",,
180,3,"

하루도 그대를 사랑하지 않은 적이 없었다
임창정 | 하루도 그대를 사랑하지 않은 적이 없었다","1,951,704","NH EMG
인터파크",,
181,1,"

보라빛 밤 (pporappippam)
선미 | 보라빛 밤 (pporappippam)","1,940,589","메이크어스엔터테인먼트
Kakao Entertainment",,
182,18,"

원해 (Feat. 팔로알토) (Prod. 코드 쿤스트)
스윙스 (Swings) , 맥대디 (Mckdaddy) , Khakii (카키) , 래원 (Layone) | 쇼미더머니 9 Episode 1","1,920,372","Stone Music Entertainment
지니뮤직",,
183,2,"

별 보러 가자
적재 | FINE","1,918,920","스톰프뮤직
NHN벅스",,
184,1,"

마지막처럼
BLACKPINK | 마지막처럼","1,911,741","YG Entertainment
YG PLUS",,
185,6,"

선물
멜로망스(Melomance) | Moonlight","1,902,191","민트페이퍼, 광합성
Kakao Entertainment",,
186,1,"

MAGO
여자친구 (GFRIEND) | 回:Walpurgis Night","1,897,103","쏘스뮤직
Kakao Entertainment",,
187,new,"

Here I am
조현아 | 철인왕후 OST Part. 3","1,891,935","더그루브컴퍼니 by 빅오션 ENM
Dreamus",,
188,3,"

Ice Cream (with Selena Gomez)
BLACKPINK | Ice Cream (with Selena Gomez)","1,886,124","YG Entertainment
YG PLUS",,
189,-,"

Forever Young
BLACKPINK | SQUARE UP","1,885,056","YG Entertainment
YG PLUS",,
190,6,"

반만
진민호 | 반만","1,883,340","반만 엔터테인먼트
Kakao Entertainment",,
191,7,"

WANNABE
ITZY (있지) | IT`z ME","1,880,830","JYP Entertainment
Dreamus",,
192,6,"

Believer
Imagine Dragons | Evolve","1,879,564","KIDinaKORNER, Interscope Records
Universal Music",,
193,138,"

HERO
임영웅 | HERO","1,868,091","티조컬처앤컨텐츠, 뉴에라프로젝트
Kakao Entertainment",,
194,27,"

가다 (Feat. 사이먼 도미닉, The Quiett) (Prod. SLO)
머쉬베놈 (MUSHVENOM) | 쇼미더머니 9 Final","1,867,020","Stone Music Entertainment
지니뮤직",,
195,26,"

적외선 카메라
원슈타인 (Wonstein) | 쇼미더머니 9 Episode 3","1,862,946","Stone Music Entertainment
지니뮤직",,
196,70,"

만개 (Prod. 신지후)
김호중 | 우리家","1,849,532","생각을보여주는엔터테인먼트
Kakao Entertainment",,
197,2,"

Youth
Troye Sivan | Blue Neighbourhood (Deluxe)","1,839,773","Universal Music
Universal Music",,
198,18,"

비
폴킴 | 비","1,832,224","뉴런뮤직
Kakao Entertainment",,
199,4,"

조금 취했어 (Prod. 2soo)
임재현 | 조금 취했어","1,829,945","엔에스씨컴퍼니, 디원미디어
Kakao Entertainment",,
200,4,"

Holy (Feat. Chance The Rapper)
Justin Bieber | Holy","1,816,306","RBMG/Def Jam
Universal Music",,
"
",,,,,,
