Rank,,Title/Artist/Album,Score,Production/Distribution,Play,
19,1,"

내 손을 잡아
아이유 (IU) | 최고의 사랑 OST Part 4","13,125,560","더그루브엔터테인먼트
Kakao Entertainment",,
20,new,"

스니커즈 (Sneakers)
하성운 | Sneakers","12,806,059","스타크루이엔티
인터파크",,
21,4,"

라라라
SG 워너비 | My Friend","12,534,709","Stone Music Entertainment
지니뮤직",,
22,2,"

멜로디
ASH ISLAND | 멜로디","11,869,718","앰비션뮤직
지니뮤직, Stone Music Entertainment",,
23,new,"

Alcohol-Free
TWICE | Taste of Love","11,552,606","JYP Entertainment
Dreamus",,
24,3,"

밝게 빛나는 별이 되어 비춰줄게
송이한 | 밝게 빛나는 별이 되어 비춰줄게","11,322,695","뮤직디자인
Kakao Entertainment",,
25,2,"

밤하늘의 별을(2020)
경서 | 밤하늘의 별을(2020)","11,135,156","꿈의엔진
Kakao Entertainment",,
26,2,"

LOVE DAY (2021) (바른연애 길잡이 X 양요섭, 정은지)
양요섭, 정은지 | LOVE DAY (2021) (바른연애 길잡이 X 양요섭, 정은지) OST","10,926,409","TOON STUDIO, 느을
Kakao Entertainment",,
27,5,"

Coin
아이유 (IU) | 5th Album `LILAC`","10,916,371","EDAM엔터테인먼트
Kakao Entertainment",,
28,-,"

Savage Love (Laxed - Siren Beat) (BTS Remix)
Jawsh 685, Jason Derulo, BTS | Savage Love (Laxed - Siren Beat) (BTS Remix)","10,265,245","Columbia
Sony Music",,
29,1,"

Lovesick Girls
BLACKPINK | THE ALBUM","10,041,894","YG Entertainment
YG PLUS",,
30,4,"

On The Ground
로제 (ROSE) | R","10,019,622","YG Entertainment
YG PLUS",,
31,4,"

어푸 (Ah puh)
아이유 (IU) | 5th Album 'LILAC'","9,848,123","EDAM엔터테인먼트
Kakao Entertainment",,
32,3,"

잠이 오질 않네요
장범준 | 잠이 오질 않네요","9,830,879","버스커버스커
Kakao Entertainment",,
33,1,"

Dolphin
오마이걸 (OH MY GIRL) | NONSTOP","9,808,098","WM엔터테인먼트
Sony Music",,
34,9,"

체념
정상동기 (김정수, 정기석, 이동휘, 이상이) | MSG워너비 TOP 8 경연곡","9,803,490","유야호
지니뮤직, Stone Music Entertainment",,
35,-,"

어떻게 이별까지 사랑하겠어, 널 사랑하는 거지
AKMU (악뮤) | 항해","9,763,941","YG Entertainment
YG PLUS",,
36,4,"

취기를 빌려 (취향저격 그녀 X 산들)
산들 | 취기를 빌려 (취향저격 그녀 X 산들) OST","9,620,751","TOON STUDIO
Kakao Entertainment",,
37,4,"

Blueming
아이유 (IU) | Love poem","9,533,985","Kakao Entertainment
Kakao Entertainment",,
38,2,"

에잇 (Prod.&Feat. SUGA of BTS)
아이유 (IU) | 에잇","9,432,411","EDAM엔터테인먼트
Kakao Entertainment",,
39,8,"

내사람
SG 워너비 | The Precious History","9,063,851","Stone Music Entertainment
지니뮤직",,
40,1,"

작은 것들을 위한 시 (Boy With Luv) (Feat. Halsey)
방탄소년단 | MAP OF THE SOUL : PERSONA","8,925,112","BIGHIT MUSIC / HYBE
YG PLUS",,
41,3,"

그냥 안아달란 말야
다비치 | 그냥 안아달란 말야","8,766,824","Stone Music Entertainment
지니뮤직",,
42,1,"

VVS (Feat. JUSTHIS) (Prod. GroovyRoom)
미란이 (Mirani), 먼치맨, Khundi Panda, 머쉬베놈 (MUSHVENOM) | 쇼미더머니 9 Episode 1","8,564,590","Stone Music Entertainment
지니뮤직",,
43,3,"

나랑 같이 걸을래 (바른연애 길잡이 X 적재)
적재 | 나랑 같이 걸을래 (바른연애 길잡이 X 적재) OST","8,559,288","TOON STUDIO, 느을
Kakao Entertainment",,
44,7,"

Off My Face
Justin Bieber | Justice","8,536,659","RBMG/Def Jam
Universal Music",,
45,2,"

Life Goes On
방탄소년단 | BE","8,369,978","BIGHIT MUSIC / HYBE
YG PLUS",,
46,-,"

모든 날, 모든 순간 (Every day, Every Moment)
폴킴 | `키스 먼저 할까요?` OST Part 3","8,327,935","SM Entertainment
Dreamus",,
47,2,"

흔들리는 꽃들 속에서 네 샴푸향이 느껴진거야
장범준 | 멜로가 체질 OST Part 3","8,274,574","Stone Music Entertainment, 삼화네트웍스
지니뮤직, Stone Music Entertainment",,
48,1,"

2002
Anne-Marie | Speak Your Mind (Deluxe)","8,145,001","Atlantic Records UK
Warner Music",,
49,1,"

추억은 만남보다 이별에 남아
정동하 | 추억은 만남보다 이별에 남아","8,101,933","뮤직원 컴퍼니
Kakao Entertainment",,
50,3,"

봄날
방탄소년단 | YOU NEVER WALK ALONE","8,051,893","BIGHIT MUSIC / HYBE
YG PLUS",,
51,2,"

그날에 나는 맘이 편했을까
이예준 | 그날에 나는 맘이 편했을까","7,819,263","뮤니콘
Kakao Entertainment",,
52,4,"

살짝 설렜어 (Nonstop)
오마이걸 (OH MY GIRL) | NONSTOP","7,755,297","WM엔터테인먼트
Sony Music",,
53,9,"

살다가
SG 워너비 | 살다가","7,745,809","Stone Music Entertainment
지니뮤직",,
54,5,"

METEOR
창모 (CHANGMO) | Boyhood","7,714,473","앰비션뮤직
지니뮤직, Stone Music Entertainment",,
55,-,"

12:45 (Stripped)
Etham | 12:45 (Stripped)","7,658,084","Virgin EMI
Universal Music",,
56,2,"

이 밤을 빌려 말해요 (바른연애 길잡이 X 10CM)
10cm | 이 밤을 빌려 말해요 (바른연애 길잡이 X 10CM) OST","7,646,298","TOON STUDIO, 느을
Kakao Entertainment",,
57,-,"

오래된 노래
스탠딩 에그(Standing Egg) | 오래된 노래","7,539,572","BORN
Kakao Entertainment",,
58,6,"

Memories
Maroon 5 | Memories","7,118,800","222 Records/Interscope Records
Universal Music",,
59,11,"

만약에
M.O.M (별루지, 강창모, 박재정, 원슈타인 (Wonstein)) | MSG워너비 TOP 8 경연곡","7,001,366","유야호
지니뮤직, Stone Music Entertainment",,
60,2,"

너의 번호를 누르고 (Prod. 영화처럼)
#안녕 | 너의 번호를 누르고","6,987,858","시애틀뮤직
Warner Music",,
61,new,"

내 입술 따뜻한 커피처럼
청하, Colde (콜드) | 내 입술 따뜻한 커피처럼","6,937,910","느을
Dreamus",,
62,1,"

힘든 건 사랑이 아니다
임창정 | 힘든 건 사랑이 아니다","6,864,878","예스아이엠엔터테인먼트
인터파크",,
63,2,"

아로하
조정석 | 슬기로운 의사생활 OST Part 3","6,838,002","스튜디오 마음C, 에그이즈커밍, Stone Music Entertainment
지니뮤직, Stone Music Entertainment",,
64,7,"

Love poem
아이유 (IU) | Love poem","6,774,576","Kakao Entertainment
Kakao Entertainment",,
65,3,"

늦은 밤 너의 집 앞 골목길에서
노을 | 늦은 밤 너의 집 앞 골목길에서","6,771,118","씨제스엔터테인먼트
Kakao Entertainment",,
66,-,"

이렇게 좋아해 본 적이 없어요
CHEEZE (치즈) | 이렇게 좋아해 본 적이 없어요 (소녀의 세계 X CHEEZE(치즈)) OST","6,747,743","모스트콘텐츠, 니즈뮤직
NHN벅스",,
67,5,"

How You Like That
BLACKPINK | How You Like That","6,671,422","YG Entertainment
YG PLUS",,
68,7,"

처음처럼 (Feat. 개리)
헤이즈 (Heize) | HAPPEN","6,668,102","피네이션
지니뮤직, Stone Music Entertainment",,
69,11,"

Je T`aime
조이 (JOY) | 안녕 (Hello) - Special Album","6,600,623","SM Entertainment
Dreamus",,
70,10,"

맛 (Hot Sauce)
NCT DREAM | 맛 (Hot Sauce) - The 1st Album","6,589,493","SM Entertainment
Dreamus",,
71,3,"

사실 나는 (Feat.전건호)
경서예지 | 사실 나는","6,555,035","먼데이키즈 컴퍼니, 에버그로우
Kakao Entertainment",,
72,3,"

좋을텐데 (If Only) (Feat. 폴킴)
조이 (JOY) | 안녕 (Hello) - Special Album","6,552,351","SM Entertainment
Dreamus",,
73,21,"

I Love U
성시경 | 성시경 8th Album [ㅅ (시옷)]","6,501,665","에스케이재원
Kakao Entertainment",,
74,7,"

너의 발걸음에 빛을 비춰줄게 (Prod. 조영수)
케이시 (Kassy) | 너의 발걸음에 빛을 비춰줄게 (Prod. 조영수)","6,501,538","넥스타엔터테인먼트
Kakao Entertainment",,
75,5,"

If You Love Me (Feat. 주헌 (몬스타엑스))
NS Yoon-G | If You Love Me","6,378,566","방구석캐스팅, 매처스
Kakao Entertainment",,
76,1,"

어떻게 지내
오반 (OVAN) | 어떻게 지내","6,364,759","로맨틱팩토리
Kakao Entertainment",,
77,2,"

아이와 나의 바다
아이유 (IU) | 5th Album `LILAC`","6,323,489","EDAM엔터테인먼트
Kakao Entertainment",,
78,2,"

이제 나만 믿어요
임영웅 | 내일은 미스터트롯 우승자 특전곡","6,310,984","TV CHOSUN, 쇼플레이
Kakao Entertainment",,
79,1,"

오늘도 빛나는 너에게 (To You My Light) (Feat.이라온)
마크툽 (Maktub) | Red Moon : To You My Light","6,245,732","MAKTUB Company
Warner Music",,
80,-,"

너를 만나
폴킴 | 너를 만나","6,010,089","뉴런뮤직
Kakao Entertainment",,
81,8,"

서울의 잠 못 이루는 밤 (Feat. 이수현)
10cm | 5.2","5,993,313","매직스트로베리사운드
Kakao Entertainment",,
82,1,"

Dance Monkey
Tones And I | Dance Monkey","5,910,089","Elektra
Warner Music",,
83,1,"

내 마음이 움찔했던 순간 (취향저격 그녀 X 규현)
규현 (KYUHYUN) | 내 마음이 움찔했던 순간 (취향저격 그녀 X 규현) OST","5,845,876","TOON STUDIO, 느을
Kakao Entertainment",,
84,-,"

When We Disco (Duet with 선미)
박진영 | When We Disco","5,708,361","JYP Entertainment
Dreamus",,
85,4,"

봄 안녕 봄
아이유 (IU) | 5th Album `LILAC`","5,692,423","EDAM엔터테인먼트
Kakao Entertainment",,
86,1,"

Paris In The Rain
Lauv | I met you when I was 18. (the playlist)","5,581,087","뮤직테이블
NHN벅스",,
87,-,"

마음을 드려요
아이유 (IU) | 사랑의 불시착 OST Part 11","5,547,503","EDAM엔터테인먼트
Kakao Entertainment",,
88,9,"

벌써일년
반하나, MJ (써니사이드) | 벌써일년","5,391,789","프로젝트 리본
Warner Music",,
89,3,"

시작
가호 (Gaho) | 이태원 클라쓰 OST Part.2","5,218,840","블렌딩
블렌딩",,
90,1,"

기다릴게
하동균, 봉구 | 기다릴게","5,198,261","방구석 캐스팅
Kakao Entertainment",,
91,3,"

Don`t Start Now
Dua Lipa | Don`t Start Now","5,198,053","Warner Records
Warner Music",,
92,2,"

함께 했는데 이별은 나 혼자인 거야
소정 | 함께 했는데 이별은 나 혼자인 거야","5,196,394","플렉스엠, 니즈뮤직
NHN벅스",,
93,2,"

고백 (바른연애 길잡이 X 허각)
허각 | 고백 (바른연애 길잡이 X 허각) OST","5,187,759","TOON STUDIO, 느을
Kakao Entertainment",,
94,1,"

우리 왜 헤어져야 해
신예영 | 우리 왜 헤어져야 해","5,177,475","스튜디오 오드리
Kakao Entertainment",,
95,1,"

우린 어쩌다 헤어진 걸까
허각 | Hello","4,960,044","플레이엠엔터테인먼트
Kakao Entertainment",,
96,3,"

Maniac
Conan Gray | Maniac","4,871,724","Republic Records
Universal Music",,
97,3,"

거짓말이라도 해서 널 보고싶어
백지영 | 거짓말이라도 해서 널 보고싶어","4,804,303","트라이어스
Kakao Entertainment",,
98,4,"

안녕
폴킴 | 호텔 델루나 OST Part.10","4,725,201","냠냠엔터테인먼트
Kakao Entertainment",,
99,5,"

Downtown Baby
블루 (BLOO) | Downtown Baby","4,714,039","메킷레인
Warner Music",,
100,3,"

내일이 오면 (Feat. 기리보이, BIG Naughty (서동현))
릴보이 (lIlBOI) | 쇼미더머니 9 Episode 3","4,700,229","Stone Music Entertainment
지니뮤직",,
101,-,"

Leave The Door Open
Bruno Mars, Anderson .Paak, Silk Sonic | Leave The Door Open","4,661,259","Aftermath Entertainment/Atlantic
Warner Music",,
102,3,"

서면역에서
순순희 | 서면역에서","4,618,814","비에스엔터테인먼트
지니뮤직",,
103,15,"

Flu
아이유 (IU) | 5th Album `LILAC`","4,603,625","EDAM엔터테인먼트
Kakao Entertainment",,
104,6,"

혼술하고 싶은 밤
벤 (Ben) | 혼술하고 싶은 밤","4,439,133","메이저나인
지니뮤직",,
105,2,"

비도 오고 그래서 (Feat. 신용재)
헤이즈 (Heize) | /// (너 먹구름 비)","4,146,253","Stone Music Entertainment
지니뮤직",,
106,new,"

파라다이스 (Paradise)
EXO | DON`T FIGHT THE FEELING - Special Album","4,099,303","SM Entertainment
Dreamus",,
107,14,"

Where Are We Now
마마무 (Mamamoo) | WAW","4,051,129","RBW
Kakao Entertainment",,
108,7,"

Kiss Me More (Feat. SZA)
Doja Cat | Kiss Me More","3,964,137","Kemosabe Records/RCA Records
Sony Music",,
109,2,"

밤편지
아이유 (IU) | 밤편지","3,859,737","페이브엔터테인먼트,카카오 M
Kakao Entertainment",,
110,7,"

Black Mamba
aespa | Black Mamba","3,835,722","SM Entertainment
Dreamus",,
111,23,"

WE GO
프로미스나인 (fromis_9) | 9 WAY TICKET","3,794,595","오프더레코드 엔터테인먼트
지니뮤직, Stone Music Entertainment",,
112,62,"

꽃이 예뻐봤자 뭐해
신용재 | Psycho Tension Vol.1","3,750,042","플랜히어
Dreamus",,
113,4,"

너의 모든 순간
성시경 | 별에서 온 그대 OST Part 7","3,716,671","SBS 콘텐츠허브
Kakao Entertainment",,
114,-,"

At My Worst
Pink Sweat$ | The Prelude","3,705,120","Warner Music
Warner Music",,
115,9,"

죄와 벌
SG 워너비 | 살다가","3,663,951","Stone Music Entertainment
지니뮤직",,
116,8,"

다정히 내 이름을 부르면
경서예지, 전건호 | 다정히 내 이름을 부르면 (경서예지 x 전건호)","3,559,003","에버그로우
Kakao Entertainment",,
117,new,"

지켜줄게 (Just as usual)
EXO | DON`T FIGHT THE FEELING - Special Album","3,512,696","SM Entertainment
Dreamus",,
118,1,"

사이렌
호미들 | Ghetto Kids","3,481,794","G.M.S.P
우조엔터테인먼트",,
119,new,"

추적이는 여름 비가 되어
장범준 | 장범준 싱글","3,480,518","버스커버스커
Kakao Entertainment",,
120,new,"

I Wanna Be With You
거미 | 어느 날 우리 집 현관으로 멸망이 들어왔다 OST Part.4","3,477,263","뮤직앤뉴, 스튜디오앤뉴
뮤직앤뉴",,
121,new,"

훅! (No matter)
EXO | DON`T FIGHT THE FEELING - Special Album","3,434,578","SM Entertainment
Dreamus",,
122,1,"

Beautiful Mistakes
Maroon 5, Megan Thee Stallion | Beautiful Mistakes","3,418,173","222 Records/Interscope Records
Universal Music",,
123,81,"

0X1=LOVESONG (I Know I Love You) (Feat. Seori)
투모로우바이투게더 | 혼돈의 장: FREEZE","3,414,975","BIGHIT MUSIC / HYBE
YG PLUS",,
124,27,"

감기 (Feat. 창모)
헤이즈 (Heize) | HAPPEN","3,353,927","피네이션
지니뮤직, Stone Music Entertainment",,
125,5,"

parachute
John K | love + everything else","3,285,504","Epic
Sony Music",,
126,new,"

Runaway
EXO | DON`T FIGHT THE FEELING - Special Album","3,230,110","SM Entertainment
Dreamus",,
127,2,"

Ashes
Stellar | Ashes","3,224,359","Arista Records/RCA Records
Sony Music",,
128,6,"

별빛 같은 나의 사랑아
임영웅 | 별빛 같은 나의 사랑아","3,044,469","티조컬처앤컨텐츠, 뉴에라프로젝트, 물고기뮤직
Kakao Entertainment",,
129,21,"

Day By Day
조이 (JOY) | 안녕 (Hello) - Special Album","2,947,313","SM Entertainment
Dreamus",,
130,14,"

되풀이
임창정 | 펜트하우스2 OST Part.1","2,919,723","SBS 콘텐츠허브
Dreamus",,
131,new,"

캥거루
원슈타인 (Wonstein) | 캥거루","2,917,230","뷰티플노이즈
지니뮤직, Stone Music Entertainment",,
132,7,"

돌림노래 (Feat. DEAN)
아이유 (IU) | 5th Album `LILAC`","2,902,930","EDAM엔터테인먼트
Kakao Entertainment",,
133,72,"

Save Your Tears (Remix)
The Weeknd, Ariana Grande | Save Your Tears (Remix)","2,837,620","Republic Records
Universal Music",,
134,7,"

Bad
Christopher | Bad","2,804,008","Parlophone Denmark
Warner Music",,
135,15,"

다시 여기 바닷가
싹쓰리 (유두래곤, 린다G, 비룡) | 다시 여기 바닷가","2,789,922","MBC
Kakao Entertainment",,
136,26,"

Happy Birthday To You
조이 (JOY) | 안녕 (Hello) - Special Album","2,775,606","SM Entertainment
Dreamus",,
137,6,"

딩가딩가 (Dingga)
마마무 (Mamamoo) | 딩가딩가 (Dingga)","2,758,956","RBW
Kakao Entertainment",,
138,11,"

아리랑
SG 워너비 | The Sentimental Chord","2,736,950","다날엔터테인먼트
다날엔터테인먼트",,
139,18,"

닫힌엔딩 (Closed Ending)
숀 (SHAUN) | #0055b7","2,730,268","285
Warner Music",,
140,27,"

그럴때마다 (Be There For You)
조이 (JOY) | 안녕 (Hello) - Special Album","2,701,594","SM Entertainment
Dreamus",,
141,2,"

마리아 (Maria)
화사(Hwa Sa) | Mara","2,679,930","RBW
Kakao Entertainment",,
142,17,"

신호등
이무진 | 신호등","2,674,402","쇼플레이
Kakao Entertainment",,
143,7,"

사랑은 지날수록 더욱 선명하게 남아
전상근 | 한 걸음 : 흔적","2,669,397","셀러빗(CELEBIT)
Kakao Entertainment",,
144,14,"

Don`t Call Me
샤이니 (SHINee) | Don`t Call Me - The 7th Album","2,638,412","SM Entertainment
Dreamus",,
145,20,"

Love Yourself
Justin Bieber | Purpose (Deluxe Edition)","2,636,215","Def Jam Recordings, a division of UMG Recordings, Inc
Universal Music",,
146,2,"

소우주 (Mikrokosmos)
방탄소년단 | MAP OF THE SOUL : PERSONA","2,594,540","BIGHIT MUSIC / HYBE
YG PLUS",,
147,12,"

술 한잔 해요
경서 (경서예지), MJ (써니사이드) | 술 한잔 해요","2,589,541","프로젝트 리본
Warner Music",,
148,-,"

Stuck with U
Ariana Grande, Justin Bieber | Stuck with U","2,576,758","2011 Universal Records, a Division of UM
Universal Music",,
149,17,"

에필로그
아이유 (IU) | 5th Album `LILAC`","2,568,151","EDAM엔터테인먼트
Kakao Entertainment",,
150,5,"

ON
방탄소년단 | MAP OF THE SOUL : 7","2,553,576","BIGHIT MUSIC / HYBE
YG PLUS",,
151,8,"

Panorama
IZ*ONE (아이즈원) | One-reeler / Act IV","2,538,155","OFF THE RECORD Entertainment, SWING Entertainment
지니뮤직, Stone Music Entertainment",,
152,new,"

Moonshot
엔플라잉 (N.Flying) | Man on the Moon","2,513,222","FNC엔터테인먼트
Kakao Entertainment",,
153,4,"

Bad Boy
청하, Christopher | Bad Boy","2,501,818","Parlophone Denmark
Warner Music",,
154,8,"

희재
성시경 | 국화꽃향기 OST","2,441,029","태원엔터테인먼트
태원엔터테인먼트",,
155,2,"

DNA
방탄소년단 | LOVE YOURSELF 承 `Her`","2,417,191","BIGHIT MUSIC / HYBE
YG PLUS",,
156,23,"

불어온다
하이라이트(Highlight) | The Blowing","2,401,978","어라운드 어스
Kakao Entertainment",,
157,2,"

I CAN`T STOP ME
TWICE | Eyes wide open","2,399,989","JYP Entertainment
Dreamus",,
158,6,"

주저하는 연인들을 위해
잔나비 | 전설","2,384,081","페포니 뮤직
Kakao Entertainment",,
159,17,"

Gone
로제 (ROSE) | R","2,372,706","YG Entertainment
YG PLUS",,
160,4,"

아무노래
지코 (ZICO) | 아무노래","2,369,630","KOZ 엔터테인먼트
Kakao Entertainment",,
161,4,"

bad guy
Billie Eilish | WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?","2,366,355","Darkroom, Interscope Records
Universal Music",,
162,2,"

사계 (Four Seasons)
태연 (TAEYEON) | 사계 (Four Seasons)","2,325,853","SM Entertainment
Dreamus",,
163,5,"

IDOL
방탄소년단 | LOVE YOURSELF 結 `Answer`","2,318,464","BIGHIT MUSIC / HYBE
YG PLUS",,
164,36,"

고래 (Dive Into You)
NCT DREAM | 맛 (Hot Sauce) - The 1st Album","2,315,244","SM Entertainment
Dreamus",,
165,1,"

Rainy day (Feat. ASH ISLAND, Skinny Brown)
PATEKO (파테코) | Rainy day","2,299,208","tokkinny records
YG PLUS",,
166,2,"

Shape of You
Ed Sheeran | ÷ (Deluxe)","2,290,463","Atlantic Records UK
Warner Music",,
167,55,"

친구, 그 오랜시간
정승환 | 다섯 마디","2,267,220","안테나뮤직
Kakao Entertainment",,
168,5,"

처음처럼
엠씨더맥스 (M.C The Max) | CEREMONIA","2,239,860","325 이엔씨
Kakao Entertainment",,
169,8,"

To Die For
Sam Smith | To Die For","2,231,538","Capitol
Universal Music",,
170,6,"

시든 꽃에 물을 주듯
HYNN(박혜원) | 시든 꽃에 물을 주듯","2,179,461","엔터테인먼트뉴오더
Kakao Entertainment",,
171,7,"

Levitating (Feat. DaBaby)
Dua Lipa | Levitating","2,168,651","Warner Records
Warner Music",,
172,32,"

미안해 널 사랑해 (Feat. 김필)
헤이즈 (Heize) | HAPPEN","2,159,125","피네이션
지니뮤직, Stone Music Entertainment",,
173,7,"

내사람 Partner for Life
SG 워너비 | The 3rd Masterpiece","2,153,112","다날엔터테인먼트
다날엔터테인먼트",,
174,1,"

Like 1999
Valley | Like 1999","2,150,432","Universal Music
Universal Music",,
175,-,"

Bang!
AJR | Bang!","2,135,528","Black Butter
Sony Music",,
176,97,"

Loving You Girl (Feat. Hkeem)
Peder Elias | Loving You Girl","2,130,944","Columbia
Sony Music",,
177,8,"

소확행
임창정 | 힘든 건 사랑이 아니다","2,122,642","예스아이엠엔터테인먼트
인터파크",,
178,11,"

I`m Not Cool
현아 (HyunA) | I`m Not Cool","2,121,917","피네이션
Kakao Entertainment",,
179,2,"

Hold On
Justin Bieber | Hold On","2,111,331","RBMG/Def Jam
Universal Music",,
180,1,"

Way Back Home
숀 (SHAUN) | Take","2,102,639","디씨톰엔터테인먼트
Warner Music",,
181,9,"

Little Bit of Love
Tom Grennan | Little Bit of Love","2,097,980","Insanity Records
Sony Music",,
182,1,"

Painkiller
Ruel | Painkiller","2,079,368","Rca Records Label
Sony Music",,
183,36,"

마음이 다쳐서(2021)
송하예 | 마음이 다쳐서(2021)","2,058,357","박라인 엔터테인먼트
Kakao Entertainment",,
184,2,"

HERO
임영웅 | HERO","2,035,359","티조컬처앤컨텐츠, 뉴에라프로젝트
Kakao Entertainment",,
185,14,"

서른 밤째 (바른연애 길잡이 X 윤하 (YOUNHA))
윤하 | 서른 밤째 (바른연애 길잡이 X 윤하 (YOUNHA)) OST","2,034,863","TOON STUDIO, 느을
Kakao Entertainment",,
186,16,"

여행
볼빨간사춘기 | Red Diary Page.2","2,034,337","쇼파르엔터테인먼트
Kakao Entertainment",,
187,HOT,"

DIE DIE (Feat. 최엘비) (스터디그룹 X 기리보이)
기리보이(Giriboy) | DIE DIE (스터디그룹 X 기리보이) OST","2,034,041","TOON STUDIO, 느을
Kakao Entertainment",,
188,26,"

응급실 (2021)
황인욱 | 응급실 (2021)","2,033,332","How엔터테인먼트
NHN벅스",,
189,19,"

거리에서
성시경 | The Ballads","2,031,418","제로원인터랙티브
더늠",,
190,2,"

comethru
Jeremy Zucker | summer,","2,016,013","Universal Music
Universal Music",,
191,66,"

Save
NCT 127 | Save","2,015,066","아메바컬쳐
지니뮤직, Stone Music Entertainment",,
192,3,"

34+35
Ariana Grande | Positions","2,010,950","Republic Records
Universal Music",,
193,39,"

안녕이란 (Two Letters)
황치열 | Be My Reason","2,010,822","TEN2 Entertainment
Kakao Entertainment",,
194,8,"

FAKE LOVE
방탄소년단 | LOVE YOURSELF 轉 `Tear`","2,001,131","BIGHIT MUSIC / HYBE
YG PLUS",,
195,4,"

사랑하게 될 줄 알았어
전미도 | 슬기로운 의사생활 OST Part 11","1,998,652","스튜디오 마음C, 에그이즈커밍, Stone Music Entertainment
지니뮤직, Stone Music Entertainment",,
196,45,"

파도
폴킴 | 첫번째 수학여행 `Summer : re`","1,996,911","뉴런뮤직
Kakao Entertainment",,
197,17,"

꼬리 (TAIL)
선미 | 꼬리 (TAIL)","1,957,416","어비스컴퍼니
Kakao Entertainment",,
198,5,"

Square (2017)
백예린 | Every letter I sent you.","1,956,249","블루바이닐
Dreamus",,
199,new,"

비밀의 화원
아이유 (IU) | 꽃갈피 둘","1,954,290","페이브엔터테인먼트,카카오 M
Kakao Entertainment",,
200,5,"

불타오르네 (FIRE)
방탄소년단 | 화양연화 Young Forever","1,948,311","BIGHIT MUSIC / HYBE
YG PLUS",,
"
",,,,,,
