Rank,,Title/Artist/Album,Score,Production/Distribution,Play,
34,11,"

CREDIT (Feat. 염따, 기리보이, Zion.T)
릴보이 (lIlBOI) | 쇼미더머니 9 Final","8,114,924","Stone Music Entertainment
지니뮤직",,
35,3,"

Love poem
아이유 (IU) | Love poem","8,013,159","Kakao Entertainment
Kakao Entertainment",,
36,4,"

2002
Anne-Marie | Speak Your Mind (Deluxe)","7,910,354","Atlantic Records UK
Warner Music",,
37,1,"

어떻게 지내
오반 (OVAN) | 어떻게 지내","7,669,403","로맨틱팩토리
Kakao Entertainment",,
38,5,"

아로하
조정석 | 슬기로운 의사생활 OST Part 3","7,633,547","스튜디오 마음C, 에그이즈커밍, Stone Music Entertainment
지니뮤직, Stone Music Entertainment",,
39,8,"

밝게 빛나는 별이 되어 비춰줄게
송이한 | 밝게 빛나는 별이 되어 비춰줄게","7,614,803","뮤직디자인
Kakao Entertainment",,
40,new,"

추억은 만남보다 이별에 남아
정동하 | 추억은 만남보다 이별에 남아","7,610,858","뮤직원 컴퍼니
Kakao Entertainment",,
41,4,"

마음을 드려요
아이유 (IU) | 사랑의 불시착 OST Part 11","7,565,055","EDAM엔터테인먼트
Kakao Entertainment",,
42,8,"

딩가딩가 (Dingga)
마마무 (Mamamoo) | 딩가딩가 (Dingga)","7,462,455","RBW
Kakao Entertainment",,
43,1,"

작은 것들을 위한 시 (Boy With Luv) (Feat. Halsey)
방탄소년단 | MAP OF THE SOUL : PERSONA","7,412,795","BIGHIT MUSIC / HYBE
Dreamus",,
44,5,"

서면역에서
순순희 | 서면역에서","7,326,404","비에스엔터테인먼트
지니뮤직",,
45,1,"

Memories
Maroon 5 | Memories","7,308,246","222 Records/Interscope Records
Universal Music",,
46,3,"

Panorama
IZ*ONE (아이즈원) | One-reeler / Act IV","7,149,704","OFF THE RECORD Entertainment, SWING Entertainment
지니뮤직, Stone Music Entertainment",,
47,2,"

I CAN`T STOP ME
TWICE | Eyes wide open","7,095,475","JYP Entertainment
Dreamus",,
48,-,"

오늘도 빛나는 너에게 (To You My Light) (Feat.이라온)
마크툽 (Maktub) | Red Moon : To You My Light","6,798,617","MAKTUB Company
Warner Music",,
49,8,"

Achoo (Feat. pH-1, HAON) (Prod. GroovyRoom)
미란이 (Mirani) | 쇼미더머니 9 Episode 3","6,771,200","Stone Music Entertainment
지니뮤직",,
50,4,"

거짓말이라도 해서 널 보고싶어
백지영 | 거짓말이라도 해서 널 보고싶어","6,746,091","트라이어스
Kakao Entertainment",,
51,3,"

우린 어쩌다 헤어진 걸까
허각 | Hello","6,717,814","플레이엠엔터테인먼트
Kakao Entertainment",,
52,7,"

시작
가호 (Gaho) | 이태원 클라쓰 OST Part.2","6,696,699","블렌딩
블렌딩",,
53,-,"

이제 나만 믿어요
임영웅 | 내일은 미스터트롯 우승자 특전곡","6,657,216","TV CHOSUN, 쇼플레이
Kakao Entertainment",,
54,2,"

살짝 설렜어 (Nonstop)
오마이걸 (OH MY GIRL) | NONSTOP","6,644,149","WM엔터테인먼트
Sony Music",,
55,5,"

너의 번호를 누르고 (Prod. 영화처럼)
#안녕 | 너의 번호를 누르고","6,576,366","시애틀뮤직
Warner Music",,
56,7,"

DON`T TOUCH ME
환불원정대 | DON`T TOUCH ME","6,515,804","신박기획
NHN벅스",,
57,-,"

우리 왜 헤어져야 해
신예영 | 우리 왜 헤어져야 해","6,482,914","스튜디오 오드리
Kakao Entertainment",,
58,3,"

너를 만나
폴킴 | 너를 만나","6,426,502","뉴런뮤직
Kakao Entertainment",,
59,4,"

봄날
방탄소년단 | YOU NEVER WALK ALONE","6,396,915","BIGHIT MUSIC / HYBE
Dreamus",,
60,2,"

마리아 (Maria)
화사(Hwa Sa) | Mara","6,370,019","RBW
Kakao Entertainment",,
61,new,"

고백 (바른연애 길잡이 X 허각)
허각 | 고백 (바른연애 길잡이 X 허각) OST","6,325,853","TOON STUDIO, 느을
Kakao Entertainment",,
62,11,"

뿌리 (Feat. JUSTHIS) (Prod. GroovyRoom)
Khundi Panda | 쇼미더머니 9 Episode 3","6,234,146","Stone Music Entertainment
지니뮤직",,
63,28,"

그대 없이 그대와
HYNN(박혜원) | 그대 없이 그대와","6,211,124","엔터테인먼트뉴오더
Kakao Entertainment",,
64,14,"

ON AIR (Feat. 로꼬, 박재범 & GRAY)
릴보이 (lIlBOI) | 쇼미더머니 9 Final","6,143,452","Stone Music Entertainment
지니뮤직",,
65,10,"

Freak (Prod. Slom)
릴보이 (lIlBOI) , 원슈타인 (Wonstein) , Chillin Homie , 스카이민혁 (Skyminhyuk) | 쇼미더머니 9 Episode 1","6,130,058","Stone Music Entertainment
지니뮤직",,
66,1,"

What Do I Call You
태연 (TAEYEON) | What Do I Call You - The 4th Mini Album","6,038,733","SM Entertainment
Dreamus",,
67,5,"

한잔이면 지워질까
황인욱 | 한잔이면 지워질까","5,984,555","How엔터테인먼트
NHN벅스",,
68,2,"

사랑은 지날수록 더욱 선명하게 남아
전상근 | 한 걸음 : 흔적","5,921,320","셀러빗(CELEBIT)
Kakao Entertainment",,
69,1,"

Dance Monkey
Tones And I | Dance Monkey","5,810,213","Elektra
Warner Music",,
70,1,"

소확행
임창정 | 힘든 건 사랑이 아니다","5,748,679","예스아이엠엔터테인먼트
인터파크",,
71,7,"

잘할게
이승기 | The Project","5,731,292","후크엔터테인먼트
Kakao Entertainment",,
72,2,"

Black Mamba
aespa | Black Mamba","5,680,449","SM Entertainment
Dreamus",,
73,6,"

가을밤에 든 생각
잔나비 | 잔나비 소곡집 l","5,660,492","페포니 뮤직
Kakao Entertainment",,
74,3,"

홀로
이하이 | 홀로","5,630,939","AOMG
지니뮤직, Stone Music Entertainment",,
75,4,"

Your Lights
이수 | Your Lights (바이크 원정대 OST Part.1)","5,612,128","도너츠컬쳐
NHN벅스",,
76,1,"

처음처럼
엠씨더맥스 (M.C The Max) | CEREMONIA","5,522,162","325 이엔씨
Kakao Entertainment",,
77,7,"

뻔한남자
이승기 | 뻔한남자","5,501,312","후크엔터테인먼트
Kakao Entertainment",,
78,38,"

Rosario (Feat. CL, ZICO)
에픽하이 (EPIK HIGH) | Epik High Is Here 上","5,473,177","OURS Co.
Kakao Entertainment",,
79,3,"

나로 바꾸자 (duet with JYP)
비 (Rain) | 나로 바꾸자 (duet with JYP)","5,466,310","써브라임 아티스트 에이전시, JYP엔터테인먼트
Kakao Entertainment",,
80,2,"

안녕
폴킴 | 호텔 델루나 OST Part.10","5,459,374","냠냠엔터테인먼트
Kakao Entertainment",,
81,new,"

나의 유일한 너에게
시우민 (XIUMIN) | 철인왕후 OST Part. 7","5,392,947","더그루브컴퍼니 by 빅오션 ENM
Dreamus",,
82,new,"

마음이 그래
개코, 권진아 | 마음이 그래","5,390,052","아메바컬쳐
지니뮤직, Stone Music Entertainment",,
83,2,"

Downtown Baby
블루 (BLOO) | Downtown Baby","5,326,526","메킷레인
Warner Music",,
84,4,"

눈누난나 (NUNU NANA)
제시(Jessi) | NUNA","5,271,039","피네이션
Kakao Entertainment",,
85,1,"

Don`t Start Now
Dua Lipa | Don`t Start Now","5,186,513","Warner Records
Warner Music",,
86,4,"

사랑 못해, 남들 쉽게 다 하는 거
먼데이 키즈 (Monday Kiz) | 사랑 못해, 남들 쉽게 다 하는 거","5,116,469","먼데이키즈 컴퍼니
Kakao Entertainment",,
87,10,"

악역 (Feat. 이하이 & 사이먼 도미닉) (Prod. 코드 쿤스트)
스윙스(Swings) | 쇼미더머니 9 Semi Final","5,085,898","Stone Music Entertainment
지니뮤직",,
88,2,"

Bad Boy
청하, Christopher | Bad Boy","5,056,793","Parlophone Denmark
Warner Music",,
89,1,"

Paris In The Rain
Lauv | I met you when I was 18. (the playlist)","5,048,409","뮤직테이블
NHN벅스",,
90,7,"

Snowman
Sia | Snowman","4,950,101","Monkey Puzzle, Atlantic
Warner Music",,
91,-,"

12:45 (Stripped)
Etham | 12:45 (Stripped)","4,929,343","Virgin EMI
Universal Music",,
92,2,"

아무노래
지코 (ZICO) | 아무노래","4,891,154","KOZ 엔터테인먼트
Kakao Entertainment",,
93,1,"

사랑하게 될 줄 알았어
전미도 | 슬기로운 의사생활 OST Part 11","4,868,525","스튜디오 마음C, 에그이즈커밍, Stone Music Entertainment
지니뮤직, Stone Music Entertainment",,
94,64,"

마지막 날에 (Moving On)
규현 (KYUHYUN) | 마지막 날에 (Moving On)","4,841,117","SM Entertainment, Label SJ
Dreamus",,
95,10,"

고독하구만 (Feat. 수퍼비) (Prod. GroovyRoom)
머쉬베놈 (MUSHVENOM) | 쇼미더머니 9 Semi Final","4,749,881","Stone Music Entertainment
지니뮤직",,
96,3,"

너도 아는
폴킴 | 너도 아는","4,630,652","뉴런뮤직
Kakao Entertainment",,
97,2,"

12월의 어느 겨울…
윤도(YoonDo) | 12월의 어느 겨울…","4,555,847","꿈의엔진
Kakao Entertainment",,
98,2,"

Maniac
Conan Gray | Maniac","4,509,597","Republic Records
Universal Music",,
99,5,"

여백의 미 (Feat. Jessi, JUSTHIS ) (Prod. GroovyRoom)
머쉬베놈 (MUSHVENOM) | 쇼미더머니 9 Final","4,499,245","Stone Music Entertainment
지니뮤직",,
100,1,"

밤편지
아이유 (IU) | 밤편지","4,417,027","페이브엔터테인먼트,카카오 M
Kakao Entertainment",,
101,3,"

다시 여기 바닷가
싹쓰리 (유두래곤, 린다G, 비룡) | 다시 여기 바닷가","4,349,293","MBC
Kakao Entertainment",,
102,3,"

ON
방탄소년단 | MAP OF THE SOUL : 7","4,344,778","BIGHIT MUSIC / HYBE
Dreamus",,
103,6,"

행복해
송하예 | Happy","4,340,074","더하기미디어
Kakao Entertainment",,
104,52,"

내 얘기 같아 (Feat. 헤이즈)
에픽하이 (EPIK HIGH) | Epik High Is Here 上","4,267,137","OURS Co.
Kakao Entertainment",,
105,5,"

별을 담은 시 (Ode To The Stars)
마크툽 (Maktub), 이라온 | Red Moon : Ode To The Stars","4,120,301","MAKTUB Company
Warner Music",,
106,21,"

Bang!
AJR | Bang!","3,805,654","Black Butter
Sony Music",,
107,18,"

안아줄게(Burn It)
골든차일드 | 5th Mini Album [YES.]","3,738,689","울림 엔터테인먼트
Kakao Entertainment",,
108,1,"

At My Worst
Pink Sweat$ | The Prelude","3,720,041","Warner Music
Warner Music",,
109,6,"

놓아줘 (with 태연)
크러쉬 (CRUSH) | with HER","3,592,323","피네이션
Dreamus",,
110,3,"

34+35
Ariana Grande | Positions","3,254,743","Republic Records
Universal Music",,
111,9,"

For You (Feat. Crush)
이하이 | For You","3,194,177","AOMG
지니뮤직, Stone Music Entertainment",,
112,49,"

아무렇지 않은 사람
카더가든 | 부재","3,132,825","두루두루 아티스트 컴퍼니
Kakao Entertainment",,
113,41,"

D-D-DANCE
IZ*ONE (아이즈원) | D-D-DANCE","3,081,021","클렙
Kakao Entertainment",,
114,10,"

Blue & Grey
방탄소년단 | BE","3,074,298","BIGHIT MUSIC / HYBE
Dreamus",,
115,5,"

시든 꽃에 물을 주듯
HYNN(박혜원) | 시든 꽃에 물을 주듯","3,066,349","엔터테인먼트뉴오더
Kakao Entertainment",,
116,14,"

꿈
이무진 | 싱어게인 - 무명가수전 Episode.10","3,014,114","JTBC / JTBC스튜디오, 쇼플레이
Kakao Entertainment",,
117,55,"

Play With Life
화사(Hwa Sa) | Play With Life","2,959,456","EA, RBW
Kakao Entertainment",,
118,3,"

주저하는 연인들을 위해
잔나비 | 전설","2,957,364","페포니 뮤직
Kakao Entertainment",,
119,6,"

Stuck with U
Ariana Grande, Justin Bieber | Stuck with U","2,947,509","2011 Universal Records, a Division of UM
Universal Music",,
120,6,"

bad guy
Billie Eilish | WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?","2,938,902","Darkroom, Interscope Records
Universal Music",,
121,new,"

발라드가 싫어졌어
진민호 | Color Of Love","2,823,574","반만 엔터테인먼트
Kakao Entertainment",,
122,4,"

Bad
Christopher | Bad","2,771,191","Parlophone Denmark
Warner Music",,
123,11,"

휘파람
싱어게인 63호 가수 | 싱어게인 - 무명가수전 Episode.6","2,751,166","JTBC / JTBC스튜디오, 쇼플레이
Kakao Entertainment",,
124,new,"

Runner
Raiden, 백현 (BAEKHYUN), 창모 (CHANGMO), T1 | Runner","2,729,742","T1 Entertainment & Sports
Sony Music",,
125,8,"

덤디덤디 (DUMDi DUMDi)
(여자)아이들 | 덤디덤디 (DUMDi DUMDi)","2,696,777","큐브엔터테인먼트
Kakao Entertainment",,
126,2,"

사계 (Four Seasons)
태연 (TAEYEON) | 사계 (Four Seasons)","2,646,250","SM Entertainment
Dreamus",,
127,22,"

Santa Tell Me
Ariana Grande | Santa Tell Me","2,643,523","Republic Records, a division of UMG Recordings,Inc
Universal Music",,
128,4,"

첫눈처럼 너에게 가겠다
에일리 (Ailee) | 도깨비 OST Part 9","2,615,699","Stone Music Entertainment, 화앤담픽쳐스
지니뮤직, Stone Music Entertainment",,
129,3,"

Painkiller
Ruel | Painkiller","2,601,739","Rca Records Label
Sony Music",,
130,1,"

Pretty Savage
BLACKPINK | THE ALBUM","2,559,150","YG Entertainment
YG PLUS",,
131,-,"

어느 60대 노부부이야기
임영웅 | 내일은 미스터트롯 트롯 에이드 베스트","2,535,176","TV CHOSUN, 쇼플레이
Kakao Entertainment",,
132,10,"

사랑은 (Feat.원슈타인)
마미손 | 나의슬픔(My Sadness)","2,524,836","뷰티플노이즈
Kakao Entertainment",,
133,14,"

내 방을 여행하는 법
방탄소년단 | BE","2,472,964","BIGHIT MUSIC / HYBE
Dreamus",,
134,1,"

Psycho
레드벨벳(Red Velvet) | `The ReVe Festival` Finale","2,456,294","SM Entertainment
Dreamus",,
135,1,"

바램
임영웅 | 내일은 미스터트롯 예선곡 베스트","2,433,103","TV CHOSUN, 쇼플레이
Kakao Entertainment",,
136,3,"

너밖에 안보여
임재현 | 너밖에 안보여","2,427,590","디원미디어
지니뮤직, Stone Music Entertainment",,
137,26,"

원해 (Feat. 팔로알토) (Prod. 코드 쿤스트)
스윙스 (Swings) , 맥대디 (Mckdaddy) , Khakii (카키) , 래원 (Layone) | 쇼미더머니 9 Episode 1","2,413,313","Stone Music Entertainment
지니뮤직",,
138,30,"

적외선 카메라
원슈타인 (Wonstein) | 쇼미더머니 9 Episode 3","2,407,420","Stone Music Entertainment
지니뮤직",,
139,1,"

Not Shy
ITZY (있지) | Not Shy","2,403,715","JYP Entertainment
Dreamus",,
140,20,"

가다 (Feat. 사이먼 도미닉, The Quiett) (Prod. SLO)
머쉬베놈 (MUSHVENOM) | 쇼미더머니 9 Final","2,364,521","Stone Music Entertainment
지니뮤직",,
141,4,"

누구 없소
싱어게인 63호 가수 | 싱어게인 - 무명가수전 Episode.2","2,354,959","JTBC / JTBC스튜디오, 쇼플레이
Kakao Entertainment",,
142,21,"

내 마음에 주단을 깔고
싱어게인 30호 가수 | 싱어게인 - 무명가수전 Episode.9","2,330,518","JTBC / JTBC스튜디오, 쇼플레이
Kakao Entertainment",,
143,27,"

All I Want For Christmas Is You
Mariah Carey | Merry Christmas (Deluxe Anniversary Edition)","2,307,200","Columbia/Legacy
Sony Music",,
144,1,"

사랑에 연습이 있었다면 (Prod. 2soo)
임재현 | 사랑에 연습이 있었다면","2,299,758","엔에스씨컴퍼니, 디원미디어
Kakao Entertainment",,
145,4,"

parachute
John K | love + everything else","2,298,937","Epic
Sony Music",,
146,7,"

drivers license
Olivia Rodrigo | drivers license","2,292,908","Universal Music
Universal Music",,
147,3,"

포장마차
황인욱 | 포장마차","2,278,771","How엔터테인먼트
NHN벅스",,
148,1,"

Square (2017)
백예린 | Every letter I sent you.","2,272,273","블루바이닐
Dreamus",,
149,2,"

Into the I-LAND
아이유 (IU) | I-LAND Part.1 Signal Song","2,269,460","EDAM엔터테인먼트
Kakao Entertainment",,
150,5,"

밤새 (취향저격 그녀 X 카더가든)
카더가든 | 밤새 (취향저격 그녀 X 카더가든) OST","2,238,371","TOON STUDIO, 느을
Kakao Entertainment",,
151,9,"

그때 그 아인
김필 | 이태원 클라쓰 OST Part.6","2,231,615","블렌딩
블렌딩",,
152,4,"

사랑이 식었다고 말해도 돼
먼데이 키즈 (Monday Kiz) | 사랑이 식었다고 말해도 돼","2,229,671","먼데이키즈 컴퍼니
Kakao Entertainment",,
153,1,"

comethru
Jeremy Zucker | summer,","2,217,799","Universal Music
Universal Music",,
154,21,"

팔레트 (Feat. G-DRAGON)
아이유 (IU) | Palette","2,206,153","페이브엔터테인먼트,카카오 M
Kakao Entertainment",,
155,26,"

삐삐
아이유 (IU) | 삐삐","2,200,956","Kakao Entertainment
Kakao Entertainment",,
156,HOT,"

소우주 (Mikrokosmos)
방탄소년단 | MAP OF THE SOUL : PERSONA","2,193,728","BIGHIT MUSIC / HYBE
Dreamus",,
157,1,"

To Die For
Sam Smith | To Die For","2,164,850","Capitol
Universal Music",,
158,4,"

야생화
박효신 | 야생화","2,160,859","젤리피쉬 엔터테인먼트
지니뮤직, Stone Music Entertainment",,
159,2,"

Mood (Feat. Iann Dior)
24kGoldn | Mood","2,152,083","Kemosabe Records/Columbia
Sony Music",,
160,4,"

너의 모든 순간
성시경 | 별에서 온 그대 OST Part 7","2,147,117","SBS 콘텐츠허브
Kakao Entertainment",,
161,7,"

살다 보면
이소정 | 싱어게인 - 무명가수전 Episode.10","2,144,250","JTBC / JTBC스튜디오, 쇼플레이
Kakao Entertainment",,
162,9,"

사랑이란 멜로는 없어
전상근 | 사랑이란 멜로는 없어","2,133,758","스튜디오 오드리
Kakao Entertainment",,
163,1,"

HIP
마마무 (Mamamoo) | reality in BLACK","2,122,483","RBW
Kakao Entertainment",,
164,30,"

미리 메리 크리스마스 (Feat. 천둥)
아이유 (IU) | Real","2,118,768","Kakao Entertainment
Kakao Entertainment",,
165,new,"

Love so Fine
차은우 | 여신강림 OST Part 8","2,110,182","Stone Music Entertainment
지니뮤직",,
166,new,"

말이 안 되잖아 (Feat. 헤이즈)
데이브레이크 (Daybreak) | 말이 안 되잖아","2,102,499","해피로봇 레코드
Kakao Entertainment",,
167,18,"

사이렌
호미들 | Ghetto Kids","2,100,931","G.M.S.P
우조엔터테인먼트",,
168,2,"

하루도 그대를 사랑하지 않은 적이 없었다
임창정 | 하루도 그대를 사랑하지 않은 적이 없었다","2,089,732","NH EMG
인터파크",,
169,44,"

요즘
양다일 | 요즘","2,085,062","브랜뉴뮤직
Kakao Entertainment",,
170,11,"

좋은 사람 있으면 소개시켜줘
조이 (JOY) | 슬기로운 의사생활 OST Part 2","2,077,142","스튜디오 마음C, 에그이즈커밍, Stone Music Entertainment
지니뮤직, Stone Music Entertainment",,
171,9,"

미친 소리
이예준 | 미친 소리","2,072,826","뮤니콘
Dreamus",,
172,66,"

아파
양다일 | our joys and sadnesses","2,061,887","브랜뉴뮤직
Kakao Entertainment",,
173,3,"

Shape of You
Ed Sheeran | ÷ (Deluxe)","2,042,311","Atlantic Records UK
Warner Music",,
174,9,"

MAGO
여자친구 (GFRIEND) | 回:Walpurgis Night","2,022,563","쏘스뮤직
Kakao Entertainment",,
175,new,"

사랑의 묘약
비비(BIBI) | 사랑의 묘약","2,009,747","Feel Ghood Music
Kakao Entertainment",,
176,44,"

옜다 (TakeIt) (Prod. GroovyRoom)
머쉬베놈 (MUSHVENOM), 저스디스 (JUSTHIS) | 굴젓 (G+Jus)","2,008,202","H1GHR MUSIC, 인디고뮤직, 멋이밴놈
지니뮤직, Stone Music Entertainment",,
177,22,"

금요일에 만나요 (Feat. 장이정)
아이유 (IU) | Modern Times - Epilogue","1,998,014","Kakao Entertainment
Kakao Entertainment",,
178,24,"

AYA
마마무 (Mamamoo) | TRAVEL","1,994,835","RBW
Kakao Entertainment",,
179,2,"

노래방에서
장범준 | 장범준 3집","1,994,000","버스커버스커
Kakao Entertainment",,
180,13,"

도망가자 (Run With Me)
선우정아 | Serenade","1,986,733","매직스트로베리사운드
지니뮤직, Stone Music Entertainment",,
181,7,"

FIESTA
IZ*ONE (아이즈원) | BLOOM*IZ","1,981,368","Stone Music Entertainment, OFF THE RECORD Entertainment
지니뮤직, Stone Music Entertainment",,
182,4,"

보라빛 밤 (pporappippam)
선미 | 보라빛 밤 (pporappippam)","1,978,318","메이크어스엔터테인먼트
Kakao Entertainment",,
183,10,"

첫 줄
신용재 | Dear","1,958,679","밀리언마켓
Dreamus",,
184,5,"

반만
진민호 | 반만","1,953,225","반만 엔터테인먼트
Kakao Entertainment",,
185,3,"

선물
멜로망스(Melomance) | Moonlight","1,952,740","민트페이퍼, 광합성
Kakao Entertainment",,
186,7,"

Ice Cream (with Selena Gomez)
BLACKPINK | Ice Cream (with Selena Gomez)","1,952,202","YG Entertainment
YG PLUS",,
187,3,"

Bonfire
Peder Elias | Bonfire","1,948,119","Columbia
Sony Music",,
188,18,"

이름에게
아이유 (IU) | Palette","1,938,215","페이브엔터테인먼트,카카오 M
Kakao Entertainment",,
189,3,"

그때가 좋았어
케이시 (Kassy) | 그때가 좋았어","1,938,088","넥스타엔터테인먼트
Kakao Entertainment",,
190,new,"

Maria
정홍일 | 싱어게인 - 무명가수전 Episode.11","1,930,225","JTBC / JTBC스튜디오, 쇼플레이
Kakao Entertainment",,
191,4,"

조금 취했어 (Prod. 2soo)
임재현 | 조금 취했어","1,906,031","엔에스씨컴퍼니, 디원미디어
Kakao Entertainment",,
192,3,"

Believer
Imagine Dragons | Evolve","1,881,588","KIDinaKORNER, Interscope Records
Universal Music",,
193,10,"

취했나봐
황인욱 | 취했나봐","1,867,581","How엔터테인먼트
NHN벅스",,
194,9,"

다시 만날까 봐
V.O.S | 다시 만날까 봐","1,852,133","J-SOUL COMPANY
Kakao Entertainment",,
195,15,"

만개 (Prod. 신지후)
김호중 | 우리家","1,837,532","생각을보여주는엔터테인먼트
Kakao Entertainment",,
196,12,"

Youth
Troye Sivan | Blue Neighbourhood (Deluxe)","1,835,924","Universal Music
Universal Music",,
197,-,"

Holy (Feat. Chance The Rapper)
Justin Bieber | Holy","1,833,353","RBMG/Def Jam
Universal Music",,
198,4,"

좋니
윤종신 | LISTEN 010 좋니","1,832,445","미스틱스토리
Kakao Entertainment",,
199,12,"

마지막처럼
BLACKPINK | 마지막처럼","1,824,036","YG Entertainment
YG PLUS",,
200,-,"

니 소식
송하예 | 니 소식","1,810,073","더하기미디어
Kakao Entertainment",,
"
",,,,,,
