Rank,,Title/Artist/Album,Score,Production/Distribution,Play,
69,13,"

상상더하기
MSG워너비 TOP 8 (별루지, 김정수, 강창모, 정기석, 이동휘, 이상이, 박재정, 원슈타인 (Wonstein)) | MSG워너비 TOP 8 경연곡","6,655,310","유야호
지니뮤직, Stone Music Entertainment",,
70,20,"

비 오는 날 듣기 좋은 노래 (Feat. Colde)
에픽하이 (EPIK HIGH) | 비 오는 날 듣기 좋은 노래","6,651,726","아워즈
지니뮤직",,
71,25,"

가까운 듯 먼 그대여
카더가든 | 가까운 듯 먼 그대여","6,631,001","니즈뮤직
NHN벅스",,
72,11,"

고백
10cm | 두 번째 `고백`","6,609,947","Kakao Entertainment, 매직스트로베리사운드
Kakao Entertainment",,
73,90,"

Antifreeze
백예린 | 선물","6,499,430","블루바이닐
Dreamus",,
74,7,"

그날에 나는 맘이 편했을까
이예준 | 그날에 나는 맘이 편했을까","6,463,576","뮤니콘
Kakao Entertainment",,
75,9,"

봄날
방탄소년단 | YOU NEVER WALK ALONE","6,447,925","BIGHIT MUSIC / HYBE
YG PLUS",,
76,8,"

회상
정경호 | 슬기로운 의사생활 시즌2 OST Part 9","6,418,034","스튜디오 마음C, 에그이즈커밍, Stone Music Entertainment
지니뮤직, Stone Music Entertainment",,
77,8,"

오래된 노래
스탠딩 에그(Standing Egg) | 오래된 노래","6,318,904","BORN
Kakao Entertainment",,
78,53,"

왜? 날
백예린 | 선물","6,249,948","블루바이닐
Dreamus",,
79,7,"

METEOR
창모 (CHANGMO) | Boyhood","6,222,517","앰비션뮤직
지니뮤직, Stone Music Entertainment",,
80,7,"

나랑 같이 걸을래 (바른연애 길잡이 X 적재)
적재 | 나랑 같이 걸을래 (바른연애 길잡이 X 적재) OST","6,020,854","TOON STUDIO, 느을
Kakao Entertainment",,
81,11,"

고백
장범준 | 첫 번째 `고백`","6,009,909","Kakao Entertainment, 버스커버스커
Kakao Entertainment",,
82,5,"

너의 번호를 누르고 (Prod. 영화처럼)
#안녕 | 너의 번호를 누르고","5,935,320","시애틀뮤직
Warner Music",,
83,7,"

Memories
Maroon 5 | Memories","5,899,434","222 Records/Interscope Records
Universal Music",,
84,10,"

LOVE DAY (2021) (바른연애 길잡이 X 양요섭, 정은지)
양요섭, 정은지 | LOVE DAY (2021) (바른연애 길잡이 X 양요섭, 정은지) OST","5,884,973","TOON STUDIO, 느을
Kakao Entertainment",,
85,10,"

Life Goes On
방탄소년단 | BE","5,867,324","BIGHIT MUSIC / HYBE
YG PLUS",,
86,15,"

라라라
SG 워너비 | My Friend","5,835,096","Stone Music Entertainment
지니뮤직",,
87,9,"

12:45 (Stripped)
Etham | 12:45 (Stripped)","5,749,051","Virgin EMI
Universal Music",,
88,9,"

사실 나는 (Feat.전건호)
경서예지 | 사실 나는","5,743,016","먼데이키즈 컴퍼니, 에버그로우
Kakao Entertainment",,
89,new,"

끝이라고 말할 것 같았어 (Too Late)
황치열 | 끝이라고 말할 것 같았어","5,725,818","TEN2 Entertainment
Kakao Entertainment",,
90,4,"

별빛 같은 나의 사랑아
임영웅 | 별빛 같은 나의 사랑아","5,489,675","티조컬처앤컨텐츠, 뉴에라프로젝트, 물고기뮤직
Kakao Entertainment",,
91,7,"

오늘도 빛나는 너에게 (To You My Light) (Feat.이라온)
마크툽 (Maktub) | Red Moon : To You My Light","5,432,446","MAKTUB Company
Warner Music",,
92,54,"

그럴때마다
백예린 | 선물","5,407,914","블루바이닐
Dreamus",,
93,10,"

VVS (Feat. JUSTHIS) (Prod. GroovyRoom)
미란이 (Mirani), 먼치맨, Khundi Panda, 머쉬베놈 (MUSHVENOM) | 쇼미더머니 9 Episode 1","5,342,489","Stone Music Entertainment
지니뮤직",,
94,66,"

하늘을 달리다
HYNN(박혜원) | 슬기로운 의사생활 시즌2 OST Part 11","5,127,681","스튜디오 마음C, 에그이즈커밍, Stone Music Entertainment
지니뮤직, Stone Music Entertainment",,
95,8,"

어떻게 지내
오반 (OVAN) | 어떻게 지내","4,988,364","로맨틱팩토리
Kakao Entertainment",,
96,16,"

Coin
아이유 (IU) | 5th Album `LILAC`","4,926,358","EDAM엔터테인먼트
Kakao Entertainment",,
97,new,"

Butterfly
전미도 | 슬기로운 의사생활 시즌2 OST Part 12","4,924,742","스튜디오 마음C, 에그이즈커밍, Stone Music Entertainment
지니뮤직, Stone Music Entertainment",,
98,HOT,"

한계
백예린 | 선물","4,612,402","블루바이닐
Dreamus",,
99,13,"

허리춤
오반 (OVAN) | 허리춤","4,510,638","로맨틱팩토리
Kakao Entertainment",,
100,12,"

On The Ground
로제 (ROSE) | R","4,389,550","YG Entertainment
YG PLUS",,
101,8,"

벌써 일년 (Drama Ver.)
미도와 파라솔 | 슬기로운 의사생활 시즌2 OST Special","4,271,007","스튜디오 마음C, 에그이즈커밍, Stone Music Entertainment
지니뮤직, Stone Music Entertainment",,
102,new,"

하늘 땅 바다만큼 (mumumumuch)
마마무 (Mamamoo) | I SAY MAMAMOO : THE BEST","4,226,184","RBW
Kakao Entertainment",,
103,4,"

HERO
임영웅 | HERO","4,181,648","티조컬처앤컨텐츠, 뉴에라프로젝트
Kakao Entertainment",,
104,22,"

넌 좋은 사람
SG 워너비 | 넌 좋은 사람","4,155,959","C9 ENTERTAINMENT, 목소리, 더블에이치티엔이
Kakao Entertainment",,
105,38,"

PING PONG
현아 & 던 | 1+1=1","4,133,532","피네이션
Kakao Entertainment",,
106,15,"

늦은 밤 너의 집 앞 골목길에서
노을 | 늦은 밤 너의 집 앞 골목길에서","4,132,486","씨제스엔터테인먼트
Kakao Entertainment",,
107,new,"

어느 햇살 좋은 날
케이시 (Kassy) | 갯마을 차차차 OST Part 2","4,032,106","Stone Music Entertainment
지니뮤직",,
108,10,"

How You Like That
BLACKPINK | How You Like That","3,805,719","YG Entertainment
YG PLUS",,
109,14,"

나는 너 좋아
장범준 | 슬기로운 의사생활 시즌2 OST Part 3","3,800,485","스튜디오 마음C, 에그이즈커밍, Stone Music Entertainment
지니뮤직, Stone Music Entertainment",,
110,7,"

그대라는 사치
임영웅 | 사랑의 콜센타 PART62","3,739,162","TV CHOSUN, 쇼플레이
Kakao Entertainment",,
111,6,"

밤편지
아이유 (IU) | 밤편지","3,708,465","페이브엔터테인먼트,카카오 M
Kakao Entertainment",,
112,13,"

살짝 설렜어 (Nonstop)
오마이걸 (OH MY GIRL) | NONSTOP","3,647,385","WM엔터테인먼트
Sony Music",,
113,12,"

Love poem
아이유 (IU) | Love poem","3,642,211","Kakao Entertainment
Kakao Entertainment",,
114,new,"

언젠가는
미도와 파라솔 | 슬기로운 의사생활 시즌2 OST Part 12","3,628,243","스튜디오 마음C, 에그이즈커밍, Stone Music Entertainment
지니뮤직, Stone Music Entertainment",,
115,7,"

다시 사랑한다면 (김필 Ver.)
임영웅 | 사랑의 콜센타 PART56","3,588,551","TV CHOSUN, 쇼플레이
Kakao Entertainment",,
116,12,"

Dance Monkey
Tones And I | Dance Monkey","3,520,696","Elektra
Warner Music",,
117,11,"

Tiny Riot
Sam Ryder | Tiny Riot","3,479,399","Parlophone UK
Warner Music",,
118,3,"

It`s My Life
윤미래 | 슬기로운 의사생활 시즌2 OST Part 10","3,422,905","스튜디오 마음C, 에그이즈커밍, Stone Music Entertainment
지니뮤직, Stone Music Entertainment",,
119,30,"

사진을 보다가
다비치 | 사진을 보다가 (REVIBE Vol.2)","3,350,291","메이저나인
지니뮤직",,
120,11,"

Kiss Me More (Feat. SZA)
Doja Cat | Kiss Me More","3,339,635","Kemosabe Records/RCA Records
Sony Music",,
121,10,"

Paris In The Rain
Lauv | I met you when I was 18. (the playlist)","3,270,266","뮤직테이블
NHN벅스",,
122,12,"

이 밤을 빌려 말해요 (바른연애 길잡이 X 10CM)
10cm | 이 밤을 빌려 말해요 (바른연애 길잡이 X 10CM) OST","3,269,532","TOON STUDIO, 느을
Kakao Entertainment",,
123,HOT,"

돌아가자
백예린 | 선물","3,255,901","블루바이닐
Dreamus",,
124,10,"

Black Mamba
aespa | Black Mamba","3,229,168","SM Entertainment
Dreamus",,
125,44,"

오늘은 가지마 (2021)
환희 | 오늘은 가지마 (2021)","3,211,786","방구석 캐스팅
Kakao Entertainment",,
126,new,"

퇴근버스
전상근 | 이별 후, 첫 번째","3,162,629","이별 후
Kakao Entertainment",,
127,7,"

너에게
유연석 | 슬기로운 의사생활 시즌2 OST Part 7","3,137,102","스튜디오 마음C, 에그이즈커밍, Stone Music Entertainment
지니뮤직, Stone Music Entertainment",,
128,10,"

너를 만나
폴킴 | 너를 만나","3,115,257","뉴런뮤직
Kakao Entertainment",,
129,4,"

끝사랑
임영웅 | 사랑의 콜센타 PART61","3,114,107","TV CHOSUN, 쇼플레이
Kakao Entertainment",,
130,28,"

도망가자 (Run With Me)
선우정아 | Serenade","3,106,787","매직스트로베리사운드
지니뮤직, Stone Music Entertainment",,
131,new,"

그때의 우리
먼데이 키즈 (Monday Kiz) | 그때의 우리","3,080,776","먼데이키즈 컴퍼니
Kakao Entertainment",,
132,13,"

힘든 건 사랑이 아니다
임창정 | 힘든 건 사랑이 아니다","3,072,470","예스아이엠엔터테인먼트
인터파크",,
133,HOT,"

Shivers
Ed Sheeran | Shivers","3,065,882","Atlantic Records UK
Warner Music",,
134,6,"

잊었니
임영웅 | 사랑의 콜센타 PART60","3,038,865","TV CHOSUN, 쇼플레이
Kakao Entertainment",,
135,19,"

마.피.아. In the morning
ITZY (있지) | GUESS WHO","3,030,003","JYP Entertainment
Dreamus",,
136,19,"

마음을 드려요
아이유 (IU) | 사랑의 불시착 OST Part 11","2,988,950","EDAM엔터테인먼트
Kakao Entertainment",,
137,45,"

담아 갈게
이무진 | 담아 갈게","2,963,511","TOON STUDIO, 뮤직카우, 메인쇼 엔터테인먼트
Kakao Entertainment",,
138,26,"

ONLY
이하이 | ONLY","2,902,047","AOMG
지니뮤직, Stone Music Entertainment",,
139,6,"

Don`t Start Now
Dua Lipa | Don`t Start Now","2,885,019","Warner Records
Warner Music",,
140,6,"

Bk Love
임영웅 | 뽕숭아학당 PART23","2,876,328","TV CHOSUN, 쇼플레이
Kakao Entertainment",,
141,4,"

parachute
John K | love + everything else","2,841,915","Epic
Sony Music",,
142,45,"

로맨틱 선데이
카더가든 | 갯마을 차차차 OST Part 1","2,779,343","Stone Music Entertainment
지니뮤직",,
143,13,"

사랑하게 될 줄 알았어
전미도 | 슬기로운 의사생활 OST Part 11","2,778,380","스튜디오 마음C, 에그이즈커밍, Stone Music Entertainment
지니뮤직, Stone Music Entertainment",,
144,new,"

Lemonade
NCT 127 | Sticker - The 3rd Album","2,774,473","SM Entertainment
Dreamus",,
145,3,"

Bad
Christopher | Bad","2,762,855","Parlophone Denmark
Warner Music",,
146,20,"

추적이는 여름 비가 되어
장범준 | 장범준 싱글","2,744,104","버스커버스커
Kakao Entertainment",,
147,25,"

비도 오고 그래서 (Feat. 신용재)
헤이즈 (Heize) | /// (너 먹구름 비)","2,740,496","Stone Music Entertainment
지니뮤직",,
148,16,"

Leave The Door Open
Bruno Mars, Anderson .Paak, Silk Sonic | Leave The Door Open","2,712,361","Aftermath Entertainment/Atlantic
Warner Music",,
149,19,"

그냥 안아달란 말야
다비치 | 그냥 안아달란 말야","2,709,096","Stone Music Entertainment
지니뮤직",,
150,32,"

구원자 (Feat. B.I)
이하이 | 4 ONLY","2,676,920","AOMG
지니뮤직, Stone Music Entertainment",,
151,HOT,"

널 좋아하는 거 그만둘까 봐
전우성 | 널 좋아하는 거 그만둘까 봐","2,657,452","키야뮤직
Kakao Entertainment",,
152,16,"

넌 내게 반했어 (Drama Ver.)
미도와 파라솔 | 슬기로운 의사생활 시즌2 OST Special 2","2,644,476","스튜디오 마음C, 에그이즈커밍, Stone Music Entertainment
지니뮤직, Stone Music Entertainment",,
153,32,"

제자리 걸음
V.O.S | 제자리 걸음","2,630,910","J-SOUL COMPANY
Kakao Entertainment",,
154,25,"

내사람
SG 워너비 | The Precious History","2,611,199","Stone Music Entertainment
지니뮤직",,
155,17,"

내 마음이 움찔했던 순간 (취향저격 그녀 X 규현)
규현 (KYUHYUN) | 내 마음이 움찔했던 순간 (취향저격 그녀 X 규현) OST","2,609,423","TOON STUDIO, 느을
Kakao Entertainment",,
156,new,"

이게 나야 (Feat. CHANGMO (창모))
한요한 | 초희귀종","2,590,496","린치핀뮤직
Kakao Entertainment",,
157,66,"

가을 타나 봐
바이브 (Vibe) | 가을 타나 봐","2,574,245","메이저나인
지니뮤직",,
158,4,"

Loving You Girl (Feat. Hkeem)
Peder Elias | Loving You Girl","2,568,228","Columbia
Sony Music",,
159,12,"

Pretty Savage
BLACKPINK | THE ALBUM","2,543,428","YG Entertainment
YG PLUS",,
160,19,"

Leave Before You Love Me
Marshmello, Jonas Brothers | Leave Before You Love Me","2,494,453","Republic Records
Universal Music",,
161,18,"

아이와 나의 바다
아이유 (IU) | 5th Album `LILAC`","2,487,458","EDAM엔터테인먼트
Kakao Entertainment",,
162,22,"

Rainy day (Feat. ASH ISLAND, Skinny Brown)
PATEKO (파테코) | Rainy day","2,482,523","tokkinny records
YG PLUS",,
163,9,"

사계 (Four Seasons)
태연 (TAEYEON) | 사계 (Four Seasons)","2,469,457","SM Entertainment
Dreamus",,
164,17,"

이렇게 좋아해 본 적이 없어요
CHEEZE (치즈) | 이렇게 좋아해 본 적이 없어요 (소녀의 세계 X CHEEZE(치즈)) OST","2,429,609","모스트콘텐츠, 니즈뮤직
NHN벅스",,
165,17,"

살다가
SG 워너비 | 살다가","2,427,425","Stone Music Entertainment
지니뮤직",,
166,1,"

Shape of You
Ed Sheeran | ÷ (Deluxe)","2,426,266","Atlantic Records UK
Warner Music",,
167,9,"

주저하는 연인들을 위해
잔나비 | 전설","2,422,312","페포니 뮤직
Kakao Entertainment",,
168,17,"

Maniac
Conan Gray | Maniac","2,419,603","Republic Records
Universal Music",,
169,new,"

부디
지아 (Zia) | 부디 (1st MAKE:UP)","2,404,276","플렉스엠
Kakao Entertainment",,
170,1,"

Ashes
Stellar | Ashes","2,383,053","Arista Records/RCA Records
Sony Music",,
171,16,"

은근히 낯가려요 (Feat. RAVI)
부끄뚱 | 은근히 낯가려요","2,376,442","그루블린
Warner Music",,
172,33,"

전쟁터 (with 이선희)
AKMU (악뮤) | NEXT EPISODE","2,366,101","YG Entertainment
YG PLUS",,
173,46,"

나인가요
백현 (BAEKHYUN) | 홍천기 OST Part.1","2,333,935","SBS콘텐츠허브, 뮤직레시피
Kakao Entertainment",,
174,7,"

미워요
임영웅 | 미워요 / 소나기","2,330,891","물고기뮤직
NHN벅스",,
175,3,"

시작
가호 (Gaho) | 이태원 클라쓰 OST Part.2","2,279,625","블렌딩
블렌딩",,
176,1,"

안녕
폴킴 | 호텔 델루나 OST Part.10","2,256,520","냠냠엔터테인먼트
Kakao Entertainment",,
177,18,"

다시 사랑할 수 있을까
백지영, 이홍기 | 다시 사랑할 수 있을까","2,232,053","트라이어스, 방구석 캐스팅
Kakao Entertainment",,
178,2,"

Stuck with U
Ariana Grande, Justin Bieber | Stuck with U","2,226,957","2011 Universal Records, a Division of UM
Universal Music",,
179,new,"

Better
보아 (BoA) | BETTER - The 10th Album","2,224,456","SM Entertainment
Dreamus",,
180,3,"

At My Worst
Pink Sweat$ | The Prelude","2,221,073","Warner Music
Warner Music",,
181,3,"

너의 모든 순간
성시경 | 별에서 온 그대 OST Part 7","2,219,539","SBS 콘텐츠허브
Kakao Entertainment",,
182,1,"

계단말고 엘리베이터
임영웅 | 계단말고 엘리베이터","2,214,045","물고기뮤직
뮤직앤뉴",,
183,39,"

You can`t sit with us
선미 | 6분의1","2,206,525","어비스컴퍼니
Kakao Entertainment",,
184,1,"

Love Yourself
Justin Bieber | Purpose (Deluxe Edition)","2,199,824","Def Jam Recordings, a division of UMG Recordings, Inc
Universal Music",,
185,77,"

머리어깨무릎발 (Feat. 원슈타인)
이하이 | 4 ONLY","2,197,696","AOMG
지니뮤직, Stone Music Entertainment",,
186,12,"

너의 발걸음에 빛을 비춰줄게 (Prod. 조영수)
케이시 (Kassy) | 너의 발걸음에 빛을 비춰줄게 (Prod. 조영수)","2,179,192","넥스타엔터테인먼트
Kakao Entertainment",,
187,3,"

우리 왜 헤어져야 해
신예영 | 우리 왜 헤어져야 해","2,164,141","스튜디오 오드리
Kakao Entertainment",,
188,31,"

난 너를 사랑해
MSG워너비 | 난 너를 사랑해","2,134,855","유야호
지니뮤직, Stone Music Entertainment",,
189,16,"

은하수를 닮은 너에게 (Feat.몰리디)
경서예지 | 은하수를 닮은 너에게","2,122,601","에버그로우
Kakao Entertainment",,
190,22,"

WE GO
프로미스나인 (fromis_9) | 9 WAY TICKET","2,095,441","오프더레코드 엔터테인먼트
지니뮤직, Stone Music Entertainment",,
191,21,"

체념
정상동기 (김정수, 정기석, 이동휘, 이상이) | MSG워너비 TOP 8 경연곡","2,086,312","유야호
지니뮤직, Stone Music Entertainment",,
192,8,"

가을 아침
아이유 (IU) | 꽃갈피 둘","2,081,837","페이브엔터테인먼트,카카오 M
Kakao Entertainment",,
193,13,"

사랑의 아픔 딛고
임영웅 | 사랑의 콜센타 PART65","2,079,917","TV CHOSUN, 쇼플레이
Kakao Entertainment",,
194,7,"

When We Disco (Duet with 선미)
박진영 | When We Disco","2,066,410","JYP Entertainment
Dreamus",,
195,new,"

Angel Baby
Troye Sivan | Angel Baby","2,056,253","EMI Recorded Music Australia Pty Ltd
Universal Music",,
196,-,"

좋은 사람 있으면 소개시켜줘
조이 (JOY) | 슬기로운 의사생활 OST Part 2","2,052,091","스튜디오 마음C, 에그이즈커밍, Stone Music Entertainment
지니뮤직, Stone Music Entertainment",,
197,62,"

눈물을 훔친다 (금혼령 X 김종국)
김종국 | 눈물을 훔친다 (금혼령 X 김종국) OST","2,003,983","TOON STUDIO
지니뮤직, Stone Music Entertainment",,
198,-,"

Believer
Imagine Dragons | Evolve","2,000,505","KIDinaKORNER, Interscope Records
Universal Music",,
199,7,"

Way Back Home
숀 (SHAUN) | Take","1,994,992","디씨톰엔터테인먼트
Warner Music",,
