Rank,,Title/Artist/Album,Score,Production/Distribution,Play,
124,15,"

함께 했는데 이별은 나 혼자인 거야
소정 | 함께 했는데 이별은 나 혼자인 거야","3,006,967","플렉스엠, 니즈뮤직
NHN벅스",,
125,11,"

Downtown Baby
블루 (BLOO) | Downtown Baby","2,988,237","메킷레인
Warner Music",,
126,3,"

At My Worst
Pink Sweat$ | The Prelude","2,955,537","Warner Music
Warner Music",,
127,12,"

삠삠 (BEAM BEAM)
전소연 | Windy","2,945,803","큐브엔터테인먼트
Kakao Entertainment",,
128,11,"

Ready to love
세븐틴 | 8th Mini Album `Your Choice`","2,921,941","플레디스
YG PLUS",,
129,new,"

장마 (Feat. 영준 of Brown Eyed Soul)
정인 | 장마","2,889,655","방구석 캐스팅
Kakao Entertainment",,
130,10,"

고백 (바른연애 길잡이 X 허각)
허각 | 고백 (바른연애 길잡이 X 허각) OST","2,873,227","TOON STUDIO, 느을
Kakao Entertainment",,
131,9,"

서울의 잠 못 이루는 밤 (Feat. 이수현)
10cm | 5.2","2,831,742","매직스트로베리사운드
Kakao Entertainment",,
132,18,"

사계 (Four Seasons)
태연 (TAEYEON) | 사계 (Four Seasons)","2,821,880","SM Entertainment
Dreamus",,
133,3,"

Ashes
Stellar | Ashes","2,758,682","Arista Records/RCA Records
Sony Music",,
134,-,"

Beautiful Mistakes
Maroon 5, Megan Thee Stallion | Beautiful Mistakes","2,752,424","222 Records/Interscope Records
Universal Music",,
135,23,"

Shape of You
Ed Sheeran | ÷ (Deluxe)","2,737,321","Atlantic Records UK
Warner Music",,
136,1,"

parachute
John K | love + everything else","2,731,151","Epic
Sony Music",,
137,10,"

우리집
2PM | NO.5","2,724,344","JYP Entertainment
지니뮤직",,
138,9,"

거짓말이라도 해서 널 보고싶어
백지영 | 거짓말이라도 해서 널 보고싶어","2,672,489","트라이어스
Kakao Entertainment",,
139,14,"

봄 안녕 봄
아이유 (IU) | 5th Album `LILAC`","2,669,346","EDAM엔터테인먼트
Kakao Entertainment",,
140,1,"

Way Back Home
숀 (SHAUN) | Take","2,663,998","디씨톰엔터테인먼트
Warner Music",,
141,4,"

별빛 같은 나의 사랑아
임영웅 | 별빛 같은 나의 사랑아","2,645,915","티조컬처앤컨텐츠, 뉴에라프로젝트, 물고기뮤직
Kakao Entertainment",,
142,13,"

ON
방탄소년단 | MAP OF THE SOUL : 7","2,632,299","BIGHIT MUSIC / HYBE
YG PLUS",,
143,10,"

소우주 (Mikrokosmos)
방탄소년단 | MAP OF THE SOUL : PERSONA","2,618,144","BIGHIT MUSIC / HYBE
YG PLUS",,
144,new,"

오케이
영탁 | 오케이 광자매 OST Part.7","2,566,969","블렌딩
블렌딩",,
145,new,"

주말이 싫어졌어 (Duet with 김재환)
HYNN(박혜원) | 주말이 싫어졌어 (Duet with 김재환)","2,563,544","엔터테인먼트뉴오더
Kakao Entertainment",,
146,22,"

기다릴게
하동균, 봉구 | 기다릴게","2,551,693","방구석 캐스팅
Kakao Entertainment",,
147,12,"

DNA
방탄소년단 | LOVE YOURSELF 承 `Her`","2,534,905","BIGHIT MUSIC / HYBE
YG PLUS",,
148,1,"

Loving You Girl (Feat. Hkeem)
Peder Elias | Loving You Girl","2,528,890","Columbia
Sony Music",,
149,10,"

사이렌
호미들 | Ghetto Kids","2,525,157","G.M.S.P
우조엔터테인먼트",,
150,5,"

Bad
Christopher | Bad","2,518,750","Parlophone Denmark
Warner Music",,
151,15,"

내일이 오면 (Feat. 기리보이, BIG Naughty (서동현))
릴보이 (lIlBOI) | 쇼미더머니 9 Episode 3","2,476,749","Stone Music Entertainment
지니뮤직",,
152,16,"

IDOL
방탄소년단 | LOVE YOURSELF 結 `Answer`","2,473,005","BIGHIT MUSIC / HYBE
YG PLUS",,
153,new,"

Beautiful
Anne-Marie | Therapy","2,467,479","Atlantic Records UK
Warner Music",,
154,HOT,"

Tiny Riot
Sam Ryder | Tiny Riot","2,459,425","Parlophone UK
Warner Music",,
155,13,"

너의 모든 순간
성시경 | 별에서 온 그대 OST Part 7","2,443,370","SBS 콘텐츠허브
Kakao Entertainment",,
156,23,"

If You Love Me (Feat. 주헌 (몬스타엑스))
NS Yoon-G | If You Love Me","2,360,062","방구석캐스팅, 매처스
Kakao Entertainment",,
157,1,"

Stuck with U
Ariana Grande, Justin Bieber | Stuck with U","2,318,215","2011 Universal Records, a Division of UM
Universal Music",,
158,10,"

서면역에서
순순희 | 서면역에서","2,297,674","비에스엔터테인먼트
지니뮤직",,
159,2,"

비밀의 화원
아이유 (IU) | 꽃갈피 둘","2,289,215","페이브엔터테인먼트,카카오 M
Kakao Entertainment",,
160,34,"

오르골 (Life Is Still Going On)
NCT DREAM | Hello Future - The 1st Album Repackage","2,253,871","SM Entertainment
Dreamus",,
161,18,"

처음처럼 (Feat. 개리)
헤이즈 (Heize) | HAPPEN","2,228,703","피네이션
지니뮤직, Stone Music Entertainment",,
162,2,"

After School
Weeekly (위클리) | We play","2,220,655","플레이엠엔터테인먼트
Kakao Entertainment",,
163,new,"

아로아로
라붐 (LABOUM) | AALOW AALOW","2,205,683","글로벌에이치미디어
케미컬레코드",,
164,14,"

주저하는 연인들을 위해
잔나비 | 전설","2,159,095","페포니 뮤직
Kakao Entertainment",,
165,3,"

사랑하게 될 줄 알았어
전미도 | 슬기로운 의사생활 OST Part 11","2,158,195","스튜디오 마음C, 에그이즈커밍, Stone Music Entertainment
지니뮤직, Stone Music Entertainment",,
166,4,"

좋은 사람 있으면 소개시켜줘
조이 (JOY) | 슬기로운 의사생활 OST Part 2","2,151,003","스튜디오 마음C, 에그이즈커밍, Stone Music Entertainment
지니뮤직, Stone Music Entertainment",,
167,13,"

불타오르네 (FIRE)
방탄소년단 | 화양연화 Young Forever","2,130,926","BIGHIT MUSIC / HYBE
YG PLUS",,
168,33,"

FAKE LOVE
방탄소년단 | LOVE YOURSELF 轉 `Tear`","2,114,029","BIGHIT MUSIC / HYBE
YG PLUS",,
169,4,"

Love Yourself
Justin Bieber | Purpose (Deluxe Edition)","2,111,875","Def Jam Recordings, a division of UMG Recordings, Inc
Universal Music",,
170,23,"

Dance The Night Away
TWICE | Summer Nights","2,098,518","JYP Entertainment
Dreamus",,
171,19,"

한여름밤의 꿀
산이 (San E), 레이나 | San E, 레이나 Project Single `한여름밤의 꿀`","2,097,277","플레디스, 브랜뉴뮤직
Kakao Entertainment",,
172,26,"

내 입술 따뜻한 커피처럼
청하, Colde (콜드) | 내 입술 따뜻한 커피처럼","2,090,256","느을
Dreamus",,
173,24,"

Watermelon Sugar
Harry Styles | Fine Line","2,076,790","Columbia
Sony Music",,
174,11,"

Flu
아이유 (IU) | 5th Album `LILAC`","2,071,466","EDAM엔터테인먼트
Kakao Entertainment",,
175,99,"

Butter
방탄소년단 | Butter / Permission to Dance","2,063,225","BIGHIT MUSIC / HYBE
YG PLUS",,
176,15,"

죄와 벌
SG 워너비 | 살다가","2,045,564","Stone Music Entertainment
지니뮤직",,
177,12,"

혼술하고 싶은 밤
벤 (Ben) | 혼술하고 싶은 밤","2,045,095","메이저나인
지니뮤직",,
178,11,"

Levitating (Feat. DaBaby)
Dua Lipa | Levitating","2,043,571","Warner Records
Warner Music",,
179,new,"

Motley Crew
Post Malone | Motley Crew","2,043,560","Republic Records
Universal Music",,
180,12,"

여행
볼빨간사춘기 | Red Diary Page.2","2,037,838","쇼파르엔터테인먼트
Kakao Entertainment",,
181,32,"

체념
빅마마 (BigMama) | Like The Bible","2,028,632","YG Entertainment
YG PLUS",,
182,2,"

Bad Boy
청하, Christopher | Bad Boy","2,010,816","Parlophone Denmark
Warner Music",,
183,3,"

bad guy
Billie Eilish | WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?","2,006,436","Darkroom, Interscope Records
Universal Music",,
184,4,"

아무노래
지코 (ZICO) | 아무노래","1,976,716","KOZ 엔터테인먼트
Kakao Entertainment",,
185,new,"

이 노래가 (스터디그룹 X 김승민, Skinny Brown)
김승민, Skinny Brown | 이 노래가 (스터디그룹 X 김승민, Skinny Brown) OST","1,966,721","TOON STUDIO, Plus Change
Kakao Entertainment",,
186,20,"

벌써일년
반하나, MJ (써니사이드) | 벌써일년","1,948,617","프로젝트 리본
Warner Music",,
187,43,"

어떤 말도 할 수가 없는 나인데
케이시 (Kassy) | 간 떨어지는 동거 OST Part.5","1,936,846","JTBC 스튜디오, 니즈뮤직
Kakao Entertainment",,
188,1,"

마리아 (Maria)
화사(Hwa Sa) | Mara","1,928,486","RBW
Kakao Entertainment",,
189,27,"

Forever Young
BLACKPINK | SQUARE UP","1,925,411","YG Entertainment
YG PLUS",,
190,1,"

딩가딩가 (Dingga)
마마무 (Mamamoo) | 딩가딩가 (Dingga)","1,921,402","RBW
Kakao Entertainment",,
191,8,"

사랑은 지날수록 더욱 선명하게 남아
전상근 | 한 걸음 : 흔적","1,917,222","셀러빗(CELEBIT)
Kakao Entertainment",,
192,41,"

그대라는 사치
임영웅 | 사랑의 콜센타 PART62","1,914,716","TV CHOSUN, 쇼플레이
Kakao Entertainment",,
193,29,"

좋을텐데 (If Only) (Feat. 폴킴)
조이 (JOY) | 안녕 (Hello) - Special Album","1,913,019","SM Entertainment
Dreamus",,
194,1,"

Save Your Tears (Remix)
The Weeknd, Ariana Grande | Save Your Tears (Remix)","1,909,682","Republic Records
Universal Music",,
195,42,"

What Do I Call You
태연 (TAEYEON) | What Do I Call You - The 4th Mini Album","1,879,123","SM Entertainment
Dreamus",,
196,40,"

good 4 u
Olivia Rodrigo | good 4 u","1,848,886","Olivia Rodrigo
Universal Music",,
197,7,"

Painkiller
Ruel | Painkiller","1,844,717","Rca Records Label
Sony Music",,
198,-,"

Panorama
IZ*ONE (아이즈원) | One-reeler / Act IV","1,832,174","OFF THE RECORD Entertainment, SWING Entertainment
지니뮤직, Stone Music Entertainment",,
199,-,"

시든 꽃에 물을 주듯
HYNN(박혜원) | 시든 꽃에 물을 주듯","1,819,639","엔터테인먼트뉴오더
Kakao Entertainment",,
200,28,"

긴 밤 (Feat. 기리보이)
Seori | 긴 밤","1,818,501","ATISPAUS
Warner Music",,
"
",,,,,,
