,year,week_num,start_date,end_date,rank,music,singer,album,production,distribution
0,2020,25,2020.06.14,2020.06.20,1,Downtown Baby,블루 (BLOO),Downtown Baby,,
1,2020,25,2020.06.14,2020.06.20,2,에잇 (Prod.&Feat. SUGA of BTS),아이유 (IU),에잇,,
2,2020,25,2020.06.14,2020.06.20,3,아로하,조정석,슬기로운 의사생활 OST Part 3,,
3,2020,25,2020.06.14,2020.06.20,4,사랑하게 될 줄 알았어,전미도,슬기로운 의사생활 OST Part 11,,
4,2020,25,2020.06.14,2020.06.20,5,MORE & MORE,TWICE,MORE & MORE,,
5,2020,25,2020.06.14,2020.06.20,6,환상동화 (Secret Story of the Swan),IZ*ONE (아이즈원),Oneiric Diary (幻想日記),,
6,2020,25,2020.06.14,2020.06.20,7,살짝 설렜어 (Nonstop),오마이걸 (OH MY GIRL),NONSTOP,,
7,2020,25,2020.06.14,2020.06.20,8,깡 Official Remix,"식케이, pH-1, 박재범, 김하온",깡 Official Remix,,
8,2020,25,2020.06.14,2020.06.20,9,나비와 고양이 (Feat. 백현 (BAEKHYUN)),볼빨간사춘기,나비와 고양이,,
9,2020,25,2020.06.14,2020.06.20,10,좋은 사람 있으면 소개시켜줘,조이 (JOY),슬기로운 의사생활 OST Part 2,,
10,2020,25,2020.06.14,2020.06.20,11,Dolphin,오마이걸 (OH MY GIRL),NONSTOP,,
11,2020,25,2020.06.14,2020.06.20,12,Memories,Maroon 5,Memories,,
12,2020,25,2020.06.14,2020.06.20,13,"너에게 난, 나에게 넌",미도와 파라솔,슬기로운 의사생활 OST Part 12,,
13,2020,25,2020.06.14,2020.06.20,14,흔들리는 꽃들 속에서 네 샴푸향이 느껴진거야,장범준,멜로가 체질 OST Part 3,,
14,2020,25,2020.06.14,2020.06.20,15,아무노래,지코 (ZICO),아무노래,,
15,2020,25,2020.06.14,2020.06.20,16,시작,가호 (Gaho),이태원 클라쓰 OST Part.2,,
16,2020,25,2020.06.14,2020.06.20,17,화려하지 않은 고백,규현 (KYUHYUN),슬기로운 의사생활 OST Part 4,,
17,2020,25,2020.06.14,2020.06.20,18,Blueming,아이유 (IU),Love poem,,
18,2020,25,2020.06.14,2020.06.20,19,처음처럼,엠씨더맥스 (M.C The Max),CEREMONIA,,
19,2020,25,2020.06.14,2020.06.20,20,Dance Monkey,Tones And I,Dance Monkey,,
20,2020,25,2020.06.14,2020.06.20,21,METEOR,창모 (CHANGMO),Boyhood,,
21,2020,25,2020.06.14,2020.06.20,22,Don`t Start Now,Dua Lipa,Don`t Start Now,,
22,2020,25,2020.06.14,2020.06.20,23,어떻게 지내,오반 (OVAN),어떻게 지내,,
23,2020,25,2020.06.14,2020.06.20,24,그대 고운 내사랑,어반 자카파 (Urban Zakapa),슬기로운 의사생활 OST Part 5,,
24,2020,25,2020.06.14,2020.06.20,25,ON,방탄소년단,MAP OF THE SOUL : 7,,
25,2020,25,2020.06.14,2020.06.20,26,덤더럼(Dumhdurum),에이핑크 (Apink),LOOK,,
26,2020,25,2020.06.14,2020.06.20,27,2002,Anne-Marie,Speak Your Mind (Deluxe),,
27,2020,25,2020.06.14,2020.06.20,28,이제 나만 믿어요,임영웅,내일은 미스터트롯 우승자 특전곡,,
28,2020,25,2020.06.14,2020.06.20,29,작은 것들을 위한 시 (Boy With Luv) (Feat. Halsey),방탄소년단,MAP OF THE SOUL : PERSONA,,
29,2020,25,2020.06.14,2020.06.20,30,늦은 밤 너의 집 앞 골목길에서,노을,늦은 밤 너의 집 앞 골목길에서,,
30,2020,25,2020.06.14,2020.06.20,31,"어떻게 이별까지 사랑하겠어, 널 사랑하는 거지",AKMU (악뮤),항해,,
31,2020,25,2020.06.14,2020.06.20,32,내 눈물 모아,휘인 (Whee In),슬기로운 의사생활 OST Part 8,,
32,2020,25,2020.06.14,2020.06.20,33,Psycho,레드벨벳(Red Velvet),`The ReVe Festival` Finale,,
33,2020,25,2020.06.14,2020.06.20,34,Into the I-LAND,아이유 (IU),I-LAND Part.1 Signal Song,,
34,2020,25,2020.06.14,2020.06.20,35,Candy,백현 (BAEKHYUN),Delight - The 2nd Mini Album,,
35,2020,25,2020.06.14,2020.06.20,36,마음을 드려요,아이유 (IU),사랑의 불시착 OST Part 11,,
36,2020,25,2020.06.14,2020.06.20,37,돌덩이,하현우,이태원 클라쓰 OST Part.3,,
37,2020,25,2020.06.14,2020.06.20,38,"모든 날, 모든 순간 (Every day, Every Moment)",폴킴,`키스 먼저 할까요?` OST Part 3,,
38,2020,25,2020.06.14,2020.06.20,39,WANNABE,ITZY (있지),IT`z ME,,
39,2020,25,2020.06.14,2020.06.20,40,그때 그 아인,김필,이태원 클라쓰 OST Part.6,,
40,2020,25,2020.06.14,2020.06.20,41,Love poem,아이유 (IU),Love poem,,
41,2020,25,2020.06.14,2020.06.20,42,FIESTA,IZ*ONE (아이즈원),BLOOM*IZ,,
42,2020,25,2020.06.14,2020.06.20,43,오늘도 빛나는 너에게 (To You My Light) (Feat.이라온),마크툽 (Maktub),Red Moon : To You My Light,,
43,2020,25,2020.06.14,2020.06.20,44,Maniac,Conan Gray,Maniac,,
44,2020,25,2020.06.14,2020.06.20,45,Happy,태연 (TAEYEON),Happy,,
45,2020,25,2020.06.14,2020.06.20,46,어떻게 지내 (답가),런치,어떻게 지내 (답가),,
46,2020,25,2020.06.14,2020.06.20,47,썸 타긴 뭘 타,백아연,썸 타긴 뭘 타,,
47,2020,25,2020.06.14,2020.06.20,48,취했나봐,황인욱,취했나봐,,
48,2020,25,2020.06.14,2020.06.20,49,작사가,헤이즈 (Heize),Lyricist,,
49,2020,25,2020.06.14,2020.06.20,50,반만,진민호,반만,,
50,2020,25,2020.06.14,2020.06.20,51,찐이야,영탁,내일은 미스터트롯 결승전 베스트,,
51,2020,25,2020.06.14,2020.06.20,52,Paris In The Rain,Lauv,I met you when I was 18. (the playlist),,
52,2020,25,2020.06.14,2020.06.20,53,언제라도 어디에서라도,정승환,언제라도 어디에서라도,,
