,year,week_num,start_date,end_date,rank,music,singer,album,production,distribution
0,2020,20,2020.05.10,2020.05.16,1,에잇 (Prod.&Feat. SUGA of BTS),아이유 (IU),에잇,,
1,2020,20,2020.05.10,2020.05.16,2,나비와 고양이 (Feat. 백현 (BAEKHYUN)),볼빨간사춘기,나비와 고양이,,
2,2020,20,2020.05.10,2020.05.16,3,아로하,조정석,슬기로운 의사생활 OST Part 3,,
3,2020,20,2020.05.10,2020.05.16,4,살짝 설렜어 (Nonstop),오마이걸 (OH MY GIRL),NONSTOP,,
4,2020,20,2020.05.10,2020.05.16,5,Happy,태연 (TAEYEON),Happy,,
5,2020,20,2020.05.10,2020.05.16,6,I`m in Trouble,뉴이스트 (NU`EST),The 8th Mini Album `The Nocturne`,,
6,2020,20,2020.05.10,2020.05.16,7,덤더럼(Dumhdurum),에이핑크 (Apink),LOOK,,
7,2020,20,2020.05.10,2020.05.16,8,시작,가호 (Gaho),이태원 클라쓰 OST Part.2,,
8,2020,20,2020.05.10,2020.05.16,9,처음처럼,엠씨더맥스 (M.C The Max),CEREMONIA,,
9,2020,20,2020.05.10,2020.05.16,10,흔들리는 꽃들 속에서 네 샴푸향이 느껴진거야,장범준,멜로가 체질 OST Part 3,,
10,2020,20,2020.05.10,2020.05.16,11,좋은 사람 있으면 소개시켜줘,조이 (JOY),슬기로운 의사생활 OST Part 2,,
11,2020,20,2020.05.10,2020.05.16,12,아무노래,지코 (ZICO),아무노래,,
12,2020,20,2020.05.10,2020.05.16,13,Blueming,아이유 (IU),Love poem,,
13,2020,20,2020.05.10,2020.05.16,14,ON,방탄소년단,MAP OF THE SOUL : 7,,
14,2020,20,2020.05.10,2020.05.16,15,Dolphin,오마이걸 (OH MY GIRL),NONSTOP,,
15,2020,20,2020.05.10,2020.05.16,16,METEOR,창모 (CHANGMO),Boyhood,,
16,2020,20,2020.05.10,2020.05.16,17,우리 만남이,폴킴,"정규 2집 `마음, 둘`",,
17,2020,20,2020.05.10,2020.05.16,18,Zombie,DAY6,The Book of Us : The Demon,,
18,2020,20,2020.05.10,2020.05.16,19,돌덩이,하현우,이태원 클라쓰 OST Part.3,,
19,2020,20,2020.05.10,2020.05.16,20,WANNABE,ITZY (있지),IT`z ME,,
20,2020,20,2020.05.10,2020.05.16,21,그때 그 아인,김필,이태원 클라쓰 OST Part.6,,
21,2020,20,2020.05.10,2020.05.16,22,마음을 드려요,아이유 (IU),사랑의 불시착 OST Part 11,,
22,2020,20,2020.05.10,2020.05.16,23,작은 것들을 위한 시 (Boy With Luv) (Feat. Halsey),방탄소년단,MAP OF THE SOUL : PERSONA,,
23,2020,20,2020.05.10,2020.05.16,24,늦은 밤 너의 집 앞 골목길에서,노을,늦은 밤 너의 집 앞 골목길에서,,
24,2020,20,2020.05.10,2020.05.16,25,Don`t Start Now,Dua Lipa,Don`t Start Now,,
25,2020,20,2020.05.10,2020.05.16,26,Dance Monkey,Tones And I,Dance Monkey,,
26,2020,20,2020.05.10,2020.05.16,27,Stay Tonight,청하,Stay Tonight,,
27,2020,20,2020.05.10,2020.05.16,28,그대 고운 내사랑,어반 자카파 (Urban Zakapa),슬기로운 의사생활 OST Part 5,,
28,2020,20,2020.05.10,2020.05.16,29,2002,Anne-Marie,Speak Your Mind (Deluxe),,
29,2020,20,2020.05.10,2020.05.16,30,내 눈물 모아,휘인 (Whee In),슬기로운 의사생활 OST Part 8,,
30,2020,20,2020.05.10,2020.05.16,31,"모든 날, 모든 순간 (Every day, Every Moment)",폴킴,`키스 먼저 할까요?` OST Part 3,,
31,2020,20,2020.05.10,2020.05.16,32,Psycho,레드벨벳(Red Velvet),`The ReVe Festival` Finale,,
32,2020,20,2020.05.10,2020.05.16,33,화려하지 않은 고백,규현 (KYUHYUN),슬기로운 의사생활 OST Part 4,,
33,2020,20,2020.05.10,2020.05.16,34,Memories,Maroon 5,Memories,,
