,year,week_num,start_date,end_date,rank,music,singer,album,production,distribution
0,2020,08,2020.02.16,2020.02.22,1,마음을 드려요,아이유 (IU),사랑의 불시착 OST Part 11,,
1,2020,08,2020.02.16,2020.02.22,2,아무노래,지코 (ZICO),아무노래,,
2,2020,08,2020.02.16,2020.02.22,3,FIESTA,IZ*ONE (아이즈원),BLOOM*IZ,,
3,2020,08,2020.02.16,2020.02.22,4,METEOR,창모 (CHANGMO),Boyhood,,
4,2020,08,2020.02.16,2020.02.22,5,둘만의 세상으로 가,크러쉬 (CRUSH),사랑의 불시착 OST Part 10,,
5,2020,08,2020.02.16,2020.02.22,6,"다시 난, 여기",백예린,사랑의 불시착 OST Part 4,,
6,2020,08,2020.02.16,2020.02.22,7,Psycho,레드벨벳(Red Velvet),`The ReVe Festival` Finale,,
7,2020,08,2020.02.16,2020.02.22,8,Blueming,아이유 (IU),Love poem,,
8,2020,08,2020.02.16,2020.02.22,9,늦은 밤 너의 집 앞 골목길에서,노을,늦은 밤 너의 집 앞 골목길에서,,
9,2020,08,2020.02.16,2020.02.22,10,흔들리는 꽃들 속에서 네 샴푸향이 느껴진거야,장범준,멜로가 체질 OST Part 3,,
10,2020,08,2020.02.16,2020.02.22,11,ON,방탄소년단,MAP OF THE SOUL : 7,,
11,2020,08,2020.02.16,2020.02.22,12,Black Swan,방탄소년단,MAP OF THE SOUL : 7,,
12,2020,08,2020.02.16,2020.02.22,13,HIP,마마무 (Mamamoo),reality in BLACK,,
13,2020,08,2020.02.16,2020.02.22,14,"어떻게 이별까지 사랑하겠어, 널 사랑하는 거지",AKMU (악뮤),항해,,
14,2020,08,2020.02.16,2020.02.22,15,작은 것들을 위한 시 (Boy With Luv) (Feat. Halsey),방탄소년단,MAP OF THE SOUL : PERSONA,,
15,2020,08,2020.02.16,2020.02.22,16,Love poem,아이유 (IU),Love poem,,
16,2020,08,2020.02.16,2020.02.22,17,"아마두 (Feat. 우원재, 김효은, 넉살, Huckleberry P)","염따 (YumDDa), 딥플로우, 팔로알토 (Paloalto), The Quiett, 사이먼 도미닉 (Simon Dominic)",Dingo X DAMOIM (Part 2),,
17,2020,08,2020.02.16,2020.02.22,18,어떤 날엔,김재환,사랑의 불시착 OST Part 5,,
18,2020,08,2020.02.16,2020.02.22,19,Square (2017),백예린,Every letter I sent you.,,
19,2020,08,2020.02.16,2020.02.22,20,오늘도 빛나는 너에게 (To You My Light) (Feat.이라온),마크툽 (Maktub),Red Moon : To You My Light,,
20,2020,08,2020.02.16,2020.02.22,21,너를 사랑하고 있어,백현 (BAEKHYUN),낭만닥터 김사부 2 OST Part.1,,
21,2020,08,2020.02.16,2020.02.22,22,Flower,윤미래 (T),사랑의 불시착 OST Part 2,,
22,2020,08,2020.02.16,2020.02.22,23,2002,Anne-Marie,Speak Your Mind (Deluxe),,
23,2020,08,2020.02.16,2020.02.22,24,빌었어,창모 (CHANGMO),Boyhood,,
24,2020,08,2020.02.16,2020.02.22,25,안녕,폴킴,호텔 델루나 OST Part.10,,
25,2020,08,2020.02.16,2020.02.22,26,시작,가호 (Gaho),이태원 클라쓰 OST Part.2,,
