,year,week_num,start_date,end_date,rank,music,singer,album,production,distribution
0,2020,09,2020.02.23,2020.02.29,1,ON,방탄소년단,MAP OF THE SOUL : 7,,
1,2020,09,2020.02.23,2020.02.29,2,아무노래,지코 (ZICO),아무노래,,
2,2020,09,2020.02.23,2020.02.29,3,마음을 드려요,아이유 (IU),사랑의 불시착 OST Part 11,,
3,2020,09,2020.02.23,2020.02.29,4,METEOR,창모 (CHANGMO),Boyhood,,
4,2020,09,2020.02.23,2020.02.29,5,FIESTA,IZ*ONE (아이즈원),BLOOM*IZ,,
5,2020,09,2020.02.23,2020.02.29,6,00:00 (Zero O`Clock),방탄소년단,MAP OF THE SOUL : 7,,
6,2020,09,2020.02.23,2020.02.29,7,Psycho,레드벨벳(Red Velvet),`The ReVe Festival` Finale,,
7,2020,09,2020.02.23,2020.02.29,8,Blueming,아이유 (IU),Love poem,,
8,2020,09,2020.02.23,2020.02.29,9,"다시 난, 여기",백예린,사랑의 불시착 OST Part 4,,
9,2020,09,2020.02.23,2020.02.29,10,Black Swan,방탄소년단,MAP OF THE SOUL : 7,,
10,2020,09,2020.02.23,2020.02.29,11,늦은 밤 너의 집 앞 골목길에서,노을,늦은 밤 너의 집 앞 골목길에서,,
11,2020,09,2020.02.23,2020.02.29,12,둘만의 세상으로 가,크러쉬 (CRUSH),사랑의 불시착 OST Part 10,,
12,2020,09,2020.02.23,2020.02.29,13,친구,방탄소년단,MAP OF THE SOUL : 7,,
13,2020,09,2020.02.23,2020.02.29,14,흔들리는 꽃들 속에서 네 샴푸향이 느껴진거야,장범준,멜로가 체질 OST Part 3,,
14,2020,09,2020.02.23,2020.02.29,15,Filter,방탄소년단,MAP OF THE SOUL : 7,,
15,2020,09,2020.02.23,2020.02.29,16,"어떻게 이별까지 사랑하겠어, 널 사랑하는 거지",AKMU (악뮤),항해,,
16,2020,09,2020.02.23,2020.02.29,17,HIP,마마무 (Mamamoo),reality in BLACK,,
17,2020,09,2020.02.23,2020.02.29,18,시작,가호 (Gaho),이태원 클라쓰 OST Part.2,,
18,2020,09,2020.02.23,2020.02.29,19,작은 것들을 위한 시 (Boy With Luv) (Feat. Halsey),방탄소년단,MAP OF THE SOUL : PERSONA,,
19,2020,09,2020.02.23,2020.02.29,20,Love poem,아이유 (IU),Love poem,,
20,2020,09,2020.02.23,2020.02.29,21,시차,방탄소년단,MAP OF THE SOUL : 7,,
21,2020,09,2020.02.23,2020.02.29,22,Moon,방탄소년단,MAP OF THE SOUL : 7,,
22,2020,09,2020.02.23,2020.02.29,23,오늘도 빛나는 너에게 (To You My Light) (Feat.이라온),마크툽 (Maktub),Red Moon : To You My Light,,
23,2020,09,2020.02.23,2020.02.29,24,Inner Child,방탄소년단,MAP OF THE SOUL : 7,,
24,2020,09,2020.02.23,2020.02.29,25,Square (2017),백예린,Every letter I sent you.,,
25,2020,09,2020.02.23,2020.02.29,26,"아마두 (Feat. 우원재, 김효은, 넉살, Huckleberry P)","염따 (YumDDa), 딥플로우, 팔로알토 (Paloalto), The Quiett, 사이먼 도미닉 (Simon Dominic)",Dingo X DAMOIM (Part 2),,
26,2020,09,2020.02.23,2020.02.29,27,2002,Anne-Marie,Speak Your Mind (Deluxe),,
27,2020,09,2020.02.23,2020.02.29,28,너를 사랑하고 있어,백현 (BAEKHYUN),낭만닥터 김사부 2 OST Part.1,,
28,2020,09,2020.02.23,2020.02.29,29,어떤 날엔,김재환,사랑의 불시착 OST Part 5,,
29,2020,09,2020.02.23,2020.02.29,30,안녕,폴킴,호텔 델루나 OST Part.10,,
30,2020,09,2020.02.23,2020.02.29,31,사랑이란 멜로는 없어,전상근,사랑이란 멜로는 없어,,
31,2020,09,2020.02.23,2020.02.29,32,빌었어,창모 (CHANGMO),Boyhood,,
32,2020,09,2020.02.23,2020.02.29,33,그때 그 아인,김필,이태원 클라쓰 OST Part.6,,
33,2020,09,2020.02.23,2020.02.29,34,욱 (UGH!),방탄소년단,MAP OF THE SOUL : 7,,
34,2020,09,2020.02.23,2020.02.29,35,"모든 날, 모든 순간 (Every day, Every Moment)",폴킴,`키스 먼저 할까요?` OST Part 3,,
35,2020,09,2020.02.23,2020.02.29,36,Louder than bombs,방탄소년단,MAP OF THE SOUL : 7,,
36,2020,09,2020.02.23,2020.02.29,37,조금 취했어 (Prod. 2soo),임재현,조금 취했어,,
37,2020,09,2020.02.23,2020.02.29,38,We are Bulletproof : the Eternal,방탄소년단,MAP OF THE SOUL : 7,,
38,2020,09,2020.02.23,2020.02.29,39,Flower,윤미래 (T),사랑의 불시착 OST Part 2,,
39,2020,09,2020.02.23,2020.02.29,40,바빠서 (Feat. 헤이즈),개코 (GAEKO),바빠서,,
40,2020,09,2020.02.23,2020.02.29,41,마음이 말하는 행복 (Happiness) (Feat.이라온),마크툽 (Maktub),Red Moon : Happiness,,
41,2020,09,2020.02.23,2020.02.29,42,다시 만날까 봐,V.O.S,다시 만날까 봐,,
42,2020,09,2020.02.23,2020.02.29,43,나의 오랜 연인에게,다비치,나의 오랜 연인에게,,
43,2020,09,2020.02.23,2020.02.29,44,bad guy,Billie Eilish,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",,
44,2020,09,2020.02.23,2020.02.29,45,"다시는 사랑하지 않고, 이별에 아파하기 싫어",백지영,"다시는 사랑하지 않고, 이별에 아파하기 싫어",,
45,2020,09,2020.02.23,2020.02.29,46,시든 꽃에 물을 주듯,HYNN(박혜원),시든 꽃에 물을 주듯,,
46,2020,09,2020.02.23,2020.02.29,47,Respect,방탄소년단,MAP OF THE SOUL : 7,,
47,2020,09,2020.02.23,2020.02.29,48,Interlude : Shadow,방탄소년단,MAP OF THE SOUL : 7,,
48,2020,09,2020.02.23,2020.02.29,49,포장마차,황인욱,포장마차,,
49,2020,09,2020.02.23,2020.02.29,50,Paris In The Rain,Lauv,I met you when I was 18. (the playlist),,
50,2020,09,2020.02.23,2020.02.29,51,Outro : Ego,방탄소년단,MAP OF THE SOUL : 7,,
51,2020,09,2020.02.23,2020.02.29,52,너를 만나,폴킴,너를 만나,,
52,2020,09,2020.02.23,2020.02.29,53,사랑이 식었다고 말해도 돼,먼데이 키즈 (Monday Kiz),사랑이 식었다고 말해도 돼,,
53,2020,09,2020.02.23,2020.02.29,54,Birthday,Anne-Marie,Birthday,,
54,2020,09,2020.02.23,2020.02.29,55,사랑에 연습이 있었다면 (Prod. 2soo),임재현,사랑에 연습이 있었다면,,
55,2020,09,2020.02.23,2020.02.29,56,내 마음의 사진,송가인,사랑의 불시착 OST Part 6,,
56,2020,09,2020.02.23,2020.02.29,57,Into the Unknown,"Idina Menzel, AURORA",Frozen 2 (겨울왕국 2 OST),,
57,2020,09,2020.02.23,2020.02.29,58,Senorita,"Shawn Mendes, Camila Cabello",Senorita,,
58,2020,09,2020.02.23,2020.02.29,59,있어줘요,장덕철,있어줘요,,
59,2020,09,2020.02.23,2020.02.29,60,반만,진민호,반만,,
60,2020,09,2020.02.23,2020.02.29,61,니 소식,송하예,니 소식,,
61,2020,09,2020.02.23,2020.02.29,62,잘 지내고 있는지 궁금해,V.O.S,잘 지내고 있는지 궁금해,,
62,2020,09,2020.02.23,2020.02.29,63,새 사랑,송하예,새 사랑,,
