,year,week_num,start_date,end_date,rank,music,singer,album
0,2019,36,2019.09.01,2019.09.07,1,안녕,폴킴,호텔 델루나 OST Part.10
1,2019,36,2019.09.01,2019.09.07,2,기억해줘요 내 모든 날과 그때를,거미,호텔 델루나 OST Part.7
2,2019,36,2019.09.01,2019.09.07,3,오늘도 빛나는 너에게 (To You My Light) (Feat.이라온),마크툽 (Maktub),Red Moon : To You My Light
3,2019,36,2019.09.01,2019.09.07,4,그대라는 시,태연 (TAEYEON),호텔 델루나 OST Part.3
4,2019,36,2019.09.01,2019.09.07,5,Done For Me,펀치 (Punch),호텔 델루나 OST Part.12
5,2019,36,2019.09.01,2019.09.07,6,헤어지자 (Prod. 정키),휘인 (Whee In),soar
6,2019,36,2019.09.01,2019.09.07,7,나빠(NAPPA),크러쉬 (CRUSH),나빠(NAPPA)
7,2019,36,2019.09.01,2019.09.07,8,시든 꽃에 물을 주듯,HYNN(박혜원),시든 꽃에 물을 주듯
8,2019,36,2019.09.01,2019.09.07,9,니 소식,송하예,니 소식
9,2019,36,2019.09.01,2019.09.07,10,포장마차,황인욱,포장마차
10,2019,36,2019.09.01,2019.09.07,11,날라리 (LALALAY),선미,날라리 (LALALAY)
11,2019,36,2019.09.01,2019.09.07,12,내 목소리 들리니,벤 (Ben),호텔 델루나 OST Part.9
12,2019,36,2019.09.01,2019.09.07,13,술이 문제야,"장혜진, 윤민수",술이 문제야
13,2019,36,2019.09.01,2019.09.07,14,2002,Anne-Marie,Speak Your Mind (Deluxe)
14,2019,36,2019.09.01,2019.09.07,15,내 맘을 볼 수 있나요,헤이즈 (Heize),호텔 델루나 OST Part.5
15,2019,36,2019.09.01,2019.09.07,16,나의 어깨에 기대어요,10cm,호텔 델루나 OST Part.2
16,2019,36,2019.09.01,2019.09.07,17,사랑에 연습이 있었다면 (Prod. 2soo),임재현,사랑에 연습이 있었다면
17,2019,36,2019.09.01,2019.09.07,18,헤어져줘서 고마워,벤 (Ben),헤어져줘서 고마워
18,2019,36,2019.09.01,2019.09.07,19,흔들리는 꽃들 속에서 네 샴푸향이 느껴진거야,장범준,멜로가 체질 OST Part 3
19,2019,36,2019.09.01,2019.09.07,20,bad guy,Billie Eilish,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?"
20,2019,36,2019.09.01,2019.09.07,21,ICY,ITZY (있지),IT`z ICY
21,2019,36,2019.09.01,2019.09.07,22,가을밤 떠난 너,케이시 (Kassy),Rewind
22,2019,36,2019.09.01,2019.09.07,23,음파음파 (Umpah Umpah),레드벨벳(Red Velvet),`The ReVe Festival` Day 2
23,2019,36,2019.09.01,2019.09.07,24,Senorita,"Shawn Mendes, Camila Cabello",Senorita
24,2019,36,2019.09.01,2019.09.07,25,사랑이 식었다고 말해도 돼,먼데이 키즈 (Monday Kiz),사랑이 식었다고 말해도 돼
25,2019,36,2019.09.01,2019.09.07,26,Another Day,"먼데이 키즈 (Monday Kiz), 펀치 (Punch)",호텔 델루나 OST Part.1
26,2019,36,2019.09.01,2019.09.07,27,다시 만날까 봐,V.O.S,다시 만날까 봐
27,2019,36,2019.09.01,2019.09.07,28,작은 것들을 위한 시 (Boy With Luv) (Feat. Halsey),방탄소년단,MAP OF THE SOUL : PERSONA
28,2019,36,2019.09.01,2019.09.07,29,솔직하게 말해서 나,김나영,솔직하게 말해서 나
29,2019,36,2019.09.01,2019.09.07,30,Speechless (Full),Naomi Scott,Aladdin (Original Motion Picture Soundtrack) OST
30,2019,36,2019.09.01,2019.09.07,31,"모든 날, 모든 순간 (Every day, Every Moment)",폴킴,`키스 먼저 할까요?` OST Part 3
31,2019,36,2019.09.01,2019.09.07,32,벗,닐로 (Nilo),벗
32,2019,36,2019.09.01,2019.09.07,33,FLASH,X1 (엑스원),비상 : QUANTUM LEAP
33,2019,36,2019.09.01,2019.09.07,34,인사,멜로망스(Melomance),인사
34,2019,36,2019.09.01,2019.09.07,35,너에게 못했던 내 마지막 말은,다비치,너에게 못했던 내 마지막 말은
35,2019,36,2019.09.01,2019.09.07,36,Snapping,청하,Flourishing
36,2019,36,2019.09.01,2019.09.07,37,BAND,"창모, Hash Swan, ASH ISLAND, 김효은",BAND
37,2019,36,2019.09.01,2019.09.07,38,"담아 (Feat. 염따, pH-1) (Prod. BOYCOLD)","스윙스(Swings), Kid Milli, 매드 클라운",쇼미더머니 8 Episode 1
38,2019,36,2019.09.01,2019.09.07,39,그 끝에 그대,청하,호텔 델루나 OST Part.6
39,2019,36,2019.09.01,2019.09.07,40,너를 만나,폴킴,너를 만나
40,2019,36,2019.09.01,2019.09.07,41,사계 (Four Seasons),태연 (TAEYEON),사계 (Four Seasons)
41,2019,36,2019.09.01,2019.09.07,42,그때가 좋았어,케이시 (Kassy),그때가 좋았어
42,2019,36,2019.09.01,2019.09.07,43,Say Goodbye,송하예,호텔 델루나 OST Part.11
43,2019,36,2019.09.01,2019.09.07,44,내 안부,이우,내 안부
44,2019,36,2019.09.01,2019.09.07,45,Paris In The Rain,Lauv,I met you when I was 18. (the playlist)
45,2019,36,2019.09.01,2019.09.07,46,노래방에서,장범준,장범준 3집
46,2019,36,2019.09.01,2019.09.07,47,We don`t talk together (Feat. 기리보이) (Prod. SUGA),헤이즈 (Heize),We don`t talk together
47,2019,36,2019.09.01,2019.09.07,48,바다 (Feat. 기리보이) (Prod. 기리보이),"Woodie Gochild, 최엘비 (CHOILB), BIG Naughty (서동현), 영비, Chillin Homie",쇼미더머니 8 Episode 2
48,2019,36,2019.09.01,2019.09.07,49,비가 내리는 날에는,윤하,STABLE MINDSET
49,2019,36,2019.09.01,2019.09.07,50,FANCY,TWICE,FANCY YOU
50,2019,36,2019.09.01,2019.09.07,51,주저하는 연인들을 위해,잔나비,전설
51,2019,36,2019.09.01,2019.09.07,52,"아퍼 (Feat. Kid Milli, Lil tachi, 김승민, NO:EL, C JAMM)",기리보이(Giriboy),100년제전문대학
52,2019,36,2019.09.01,2019.09.07,53,달라달라,ITZY (있지),IT`z Different
53,2019,36,2019.09.01,2019.09.07,54,너만 너만 너만,양다일,호텔 델루나 OST Part.4
54,2019,36,2019.09.01,2019.09.07,55,비,폴킴,비
55,2019,36,2019.09.01,2019.09.07,56,괜찮아도 괜찮아 (That`s okay),디오 (D.O.),괜찮아도 괜찮아 (That`s okay) - SM STATION
56,2019,36,2019.09.01,2019.09.07,57,Goodbye,박효신,Goodbye
57,2019,36,2019.09.01,2019.09.07,58,옥탑방,엔플라잉 (N.Flying),FLY HIGH PROJECT #2 `옥탑방`
58,2019,36,2019.09.01,2019.09.07,59,사월이 지나면 우리 헤어져요 (Beautiful goodbye),첸 (CHEN),"사월, 그리고 꽃 - The 1st Mini Album"
59,2019,36,2019.09.01,2019.09.07,60,Way Back Home,숀 (SHAUN),Take
60,2019,36,2019.09.01,2019.09.07,61,사계 (하루살이),엠씨더맥스 (M.C The Max),Circular
61,2019,36,2019.09.01,2019.09.07,62,벌써 12시,청하,벌써 12시
62,2019,36,2019.09.01,2019.09.07,63,러브 델루나,"태용 (TAEYONG), 펀치 (Punch)",호텔 델루나 OST Part.13
63,2019,36,2019.09.01,2019.09.07,64,"나만, 봄",볼빨간사춘기,사춘기집Ⅰ 꽃기운
64,2019,36,2019.09.01,2019.09.07,65,Believer,Imagine Dragons,Evolve
65,2019,36,2019.09.01,2019.09.07,66,넘쳐흘러,엠씨더맥스 (M.C The Max),Circular
66,2019,36,2019.09.01,2019.09.07,67,가라사대,비와이(BewhY),The Movie Star
67,2019,36,2019.09.01,2019.09.07,68,A Whole New World,"Mena Massoud, Naomi Scott",Aladdin (Original Motion Picture Soundtrack)
