,year,week_num,start_date,end_date,rank,music,singer,album
0,2019,34,2019.08.18,2019.08.24,1,Done For Me,펀치 (Punch),호텔 델루나 OST Part.12
1,2019,34,2019.08.18,2019.08.24,2,안녕,폴킴,호텔 델루나 OST Part.10
2,2019,34,2019.08.18,2019.08.24,3,기억해줘요 내 모든 날과 그때를,거미,호텔 델루나 OST Part.7
3,2019,34,2019.08.18,2019.08.24,4,그대라는 시,태연 (TAEYEON),호텔 델루나 OST Part.3
4,2019,34,2019.08.18,2019.08.24,5,오늘도 빛나는 너에게 (To You My Light) (Feat.이라온),마크툽 (Maktub),Red Moon : To You My Light
5,2019,34,2019.08.18,2019.08.24,6,내 목소리 들리니,벤 (Ben),호텔 델루나 OST Part.9
6,2019,34,2019.08.18,2019.08.24,7,니 소식,송하예,니 소식
7,2019,34,2019.08.18,2019.08.24,8,술이 문제야,"장혜진, 윤민수",술이 문제야
8,2019,34,2019.08.18,2019.08.24,9,내 맘을 볼 수 있나요,헤이즈 (Heize),호텔 델루나 OST Part.5
9,2019,34,2019.08.18,2019.08.24,10,포장마차,황인욱,포장마차
10,2019,34,2019.08.18,2019.08.24,11,2002,Anne-Marie,Speak Your Mind (Deluxe)
11,2019,34,2019.08.18,2019.08.24,12,헤어져줘서 고마워,벤 (Ben),헤어져줘서 고마워
12,2019,34,2019.08.18,2019.08.24,13,나의 어깨에 기대어요,10cm,호텔 델루나 OST Part.2
13,2019,34,2019.08.18,2019.08.24,14,사랑에 연습이 있었다면 (Prod. 2soo),임재현,사랑에 연습이 있었다면
14,2019,34,2019.08.18,2019.08.24,15,ICY,ITZY (있지),IT`z ICY
15,2019,34,2019.08.18,2019.08.24,16,시든 꽃에 물을 주듯,HYNN(박혜원),시든 꽃에 물을 주듯
16,2019,34,2019.08.18,2019.08.24,17,bad guy,Billie Eilish,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?"
17,2019,34,2019.08.18,2019.08.24,18,음파음파 (Umpah Umpah),레드벨벳(Red Velvet),`The ReVe Festival` Day 2
18,2019,34,2019.08.18,2019.08.24,19,Speechless (Full),Naomi Scott,Aladdin (Original Motion Picture Soundtrack) OST
19,2019,34,2019.08.18,2019.08.24,20,Another Day,"먼데이 키즈 (Monday Kiz), 펀치 (Punch)",호텔 델루나 OST Part.1
20,2019,34,2019.08.18,2019.08.24,21,작은 것들을 위한 시 (Boy With Luv) (Feat. Halsey),방탄소년단,MAP OF THE SOUL : PERSONA
21,2019,34,2019.08.18,2019.08.24,22,Say Goodbye,송하예,호텔 델루나 OST Part.11
22,2019,34,2019.08.18,2019.08.24,23,Senorita,"Shawn Mendes, Camila Cabello",Senorita
23,2019,34,2019.08.18,2019.08.24,24,솔직하게 말해서 나,김나영,솔직하게 말해서 나
24,2019,34,2019.08.18,2019.08.24,25,Snapping,청하,Flourishing
25,2019,34,2019.08.18,2019.08.24,26,인사,멜로망스(Melomance),인사
26,2019,34,2019.08.18,2019.08.24,27,사랑이 식었다고 말해도 돼,먼데이 키즈 (Monday Kiz),사랑이 식었다고 말해도 돼
27,2019,34,2019.08.18,2019.08.24,28,너에게 못했던 내 마지막 말은,다비치,너에게 못했던 내 마지막 말은
28,2019,34,2019.08.18,2019.08.24,29,그 끝에 그대,청하,호텔 델루나 OST Part.6
29,2019,34,2019.08.18,2019.08.24,30,"모든 날, 모든 순간 (Every day, Every Moment)",폴킴,`키스 먼저 할까요?` OST Part 3
30,2019,34,2019.08.18,2019.08.24,31,BAND,"창모, Hash Swan, ASH ISLAND, 김효은",BAND
31,2019,34,2019.08.18,2019.08.24,32,사계 (Four Seasons),태연 (TAEYEON),사계 (Four Seasons)
32,2019,34,2019.08.18,2019.08.24,33,We don`t talk together (Feat. 기리보이) (Prod. SUGA),헤이즈 (Heize),We don`t talk together
33,2019,34,2019.08.18,2019.08.24,34,그때가 좋았어,케이시 (Kassy),그때가 좋았어
34,2019,34,2019.08.18,2019.08.24,35,FANCY,TWICE,FANCY YOU
35,2019,34,2019.08.18,2019.08.24,36,노래방에서,장범준,장범준 3집
36,2019,34,2019.08.18,2019.08.24,37,내 안부,이우,내 안부
37,2019,34,2019.08.18,2019.08.24,38,너를 만나,폴킴,너를 만나
38,2019,34,2019.08.18,2019.08.24,39,너만 너만 너만,양다일,호텔 델루나 OST Part.4
39,2019,34,2019.08.18,2019.08.24,40,달라달라,ITZY (있지),IT`z Different
40,2019,34,2019.08.18,2019.08.24,41,주저하는 연인들을 위해,잔나비,전설
41,2019,34,2019.08.18,2019.08.24,42,Paris In The Rain,Lauv,I met you when I was 18. (the playlist)
42,2019,34,2019.08.18,2019.08.24,43,괜찮아도 괜찮아 (That`s okay),디오 (D.O.),괜찮아도 괜찮아 (That`s okay) - SM STATION
43,2019,34,2019.08.18,2019.08.24,44,비가 내리는 날에는,윤하,STABLE MINDSET
44,2019,34,2019.08.18,2019.08.24,45,"아퍼 (Feat. Kid Milli, Lil tachi, 김승민, NO:EL, C JAMM)",기리보이(Giriboy),100년제전문대학
45,2019,34,2019.08.18,2019.08.24,46,Goodbye,박효신,Goodbye
46,2019,34,2019.08.18,2019.08.24,47,옥탑방,엔플라잉 (N.Flying),FLY HIGH PROJECT #2 `옥탑방`
47,2019,34,2019.08.18,2019.08.24,48,사월이 지나면 우리 헤어져요 (Beautiful goodbye),첸 (CHEN),"사월, 그리고 꽃 - The 1st Mini Album"
48,2019,34,2019.08.18,2019.08.24,49,벌써 12시,청하,벌써 12시
49,2019,34,2019.08.18,2019.08.24,50,Way Back Home,숀 (SHAUN),Take
50,2019,34,2019.08.18,2019.08.24,51,"나만, 봄",볼빨간사춘기,사춘기집Ⅰ 꽃기운
51,2019,34,2019.08.18,2019.08.24,52,A Whole New World,"Mena Massoud, Naomi Scott",Aladdin (Original Motion Picture Soundtrack)
52,2019,34,2019.08.18,2019.08.24,53,사계 (하루살이),엠씨더맥스 (M.C The Max),Circular
53,2019,34,2019.08.18,2019.08.24,54,방에 모기가 있어 (Do You Think Of Me?),10cm,방에 모기가 있어 (4.4)
