,year,week_num,start_date,end_date,rank,music,singer,album,production,distribution
0,2019,11,2019.03.10,2019.03.16,1,술이 달다 (Feat. 크러쉬),에픽하이 (EPIK HIGH),sleepless in __________,,
1,2019,11,2019.03.10,2019.03.16,2,옥탑방,엔플라잉 (N.Flying),FLY HIGH PROJECT #2 `옥탑방`,,
2,2019,11,2019.03.10,2019.03.16,3,그때가 좋았어,케이시 (Kassy),그때가 좋았어,,
3,2019,11,2019.03.10,2019.03.16,4,달라달라,ITZY (있지),IT`z Different,,
4,2019,11,2019.03.10,2019.03.16,5,그러나,10cm,4.3,,
5,2019,11,2019.03.10,2019.03.16,6,멍청이(twit),화사(Hwa Sa),멍청이(twit),,
6,2019,11,2019.03.10,2019.03.16,7,봄 (Feat. 산다라박),박봄,Spring,,
7,2019,11,2019.03.10,2019.03.16,8,이 노래가 클럽에서 나온다면,우디(Woody),이 노래가 클럽에서 나온다면,,
8,2019,11,2019.03.10,2019.03.16,9,넘쳐흘러,엠씨더맥스 (M.C The Max),Circular,,
9,2019,11,2019.03.10,2019.03.16,10,벌써 12시,청하,벌써 12시,,
10,2019,11,2019.03.10,2019.03.16,11,고고베베 (gogobebe),마마무 (Mamamoo),White Wind,,
11,2019,11,2019.03.10,2019.03.16,12,신청곡 (Feat. SUGA of BTS),이소라,신청곡,,
12,2019,11,2019.03.10,2019.03.16,13,너도 그냥 날 놓아주면 돼,윤건,너도 그냥 날 놓아주면 돼,,
13,2019,11,2019.03.10,2019.03.16,14,새벽에,에픽하이 (EPIK HIGH),sleepless in __________,,
14,2019,11,2019.03.10,2019.03.16,15,"모든 날, 모든 순간 (Every day, Every Moment)",폴킴,`키스 먼저 할까요?` OST Part 3,,
15,2019,11,2019.03.10,2019.03.16,16,신용재,하은,신용재,,
16,2019,11,2019.03.10,2019.03.16,17,너를 만나,폴킴,너를 만나,,
17,2019,11,2019.03.10,2019.03.16,18,띵 (Prod. By 기리보이),"Jvcki Wai, Young B, Osshun Gum, 한요한",Dingo X Indigo Music,,
18,2019,11,2019.03.10,2019.03.16,19,180도,벤 (Ben),180˚,,
19,2019,11,2019.03.10,2019.03.16,20,누아르 (Noir),선미,누아르 (Noir),,
20,2019,11,2019.03.10,2019.03.16,21,호불호 (Feat. 기리보이) (Prod. By GRAY),우원재,호불호,,
21,2019,11,2019.03.10,2019.03.16,22,초록빛,폴킴,초록빛,,
22,2019,11,2019.03.10,2019.03.16,23,SOLO,제니 (JENNIE),SOLO,,
23,2019,11,2019.03.10,2019.03.16,24,여자친구,하은요셉,여자친구,,
24,2019,11,2019.03.10,2019.03.16,25,Senorita,(여자)아이들,I made,,
25,2019,11,2019.03.10,2019.03.16,26,내 생에 아름다운,케이윌 (K.Will),뷰티 인사이드 OST Part.4,,
26,2019,11,2019.03.10,2019.03.16,27,YES or YES,TWICE,YES or YES,,
27,2019,11,2019.03.10,2019.03.16,28,Way Back Home,숀 (SHAUN),Take,,
28,2019,11,2019.03.10,2019.03.16,29,In Seoul (Feat. 선우정아),에픽하이 (EPIK HIGH),sleepless in __________,,
29,2019,11,2019.03.10,2019.03.16,30,아낙네,MINO (송민호),XX,,
30,2019,11,2019.03.10,2019.03.16,31,사계 (하루살이),엠씨더맥스 (M.C The Max),Circular,,
31,2019,11,2019.03.10,2019.03.16,32,"미운 날 (The day, I hate myself)",닐로 (Nilo),29,,
32,2019,11,2019.03.10,2019.03.16,33,MILLIONS,위너(WINNER),MILLIONS,,
33,2019,11,2019.03.10,2019.03.16,34,삐삐,아이유 (IU),삐삐,,
34,2019,11,2019.03.10,2019.03.16,35,고백,양다일,고백,,
35,2019,11,2019.03.10,2019.03.16,36,"thank u, next",Ariana Grande,"thank u, next",,
36,2019,11,2019.03.10,2019.03.16,37,7 rings,Ariana Grande,7 rings,,
37,2019,11,2019.03.10,2019.03.16,38,열애중,벤 (Ben),RECIPE,,
38,2019,11,2019.03.10,2019.03.16,39,이별하러 가는 길,임한별,이별하러 가는 길,,
39,2019,11,2019.03.10,2019.03.16,40,가을 타나 봐,바이브 (Vibe),가을 타나 봐,,
40,2019,11,2019.03.10,2019.03.16,41,바람이 부네요,"박효신, 박성연",바람이 부네요,,
41,2019,11,2019.03.10,2019.03.16,42,지나오다,닐로 (Nilo),About You,,
42,2019,11,2019.03.10,2019.03.16,43,흔한 이별,허각,흔한 이별,,
43,2019,11,2019.03.10,2019.03.16,44,주저하는 연인들을 위해,잔나비,전설,,
44,2019,11,2019.03.10,2019.03.16,45,사랑해서 그래,강민경,강민경 1집,,
45,2019,11,2019.03.10,2019.03.16,46,하루도 그대를 사랑하지 않은 적이 없었다,임창정,하루도 그대를 사랑하지 않은 적이 없었다,,
46,2019,11,2019.03.10,2019.03.16,47,비,폴킴,비,,
47,2019,11,2019.03.10,2019.03.16,48,오랜만이야 (Feat. Zion.T),로꼬 (LOCO),HELLO,,
48,2019,11,2019.03.10,2019.03.16,49,IDOL,방탄소년단,LOVE YOURSELF 結 `Answer`,,
49,2019,11,2019.03.10,2019.03.16,50,비가 온대 내일도,에픽하이 (EPIK HIGH),sleepless in __________,,
50,2019,11,2019.03.10,2019.03.16,51,밤편지,아이유 (IU),밤편지,,
51,2019,11,2019.03.10,2019.03.16,52,너는 어땠을까,노을,별,,
52,2019,11,2019.03.10,2019.03.16,53,"시작됐나, 봄",장덕철,"시작됐나, 봄",,
53,2019,11,2019.03.10,2019.03.16,54,No Different (Feat. Yuna),에픽하이 (EPIK HIGH),sleepless in __________,,
54,2019,11,2019.03.10,2019.03.16,55,봄날,방탄소년단,YOU NEVER WALK ALONE,,
55,2019,11,2019.03.10,2019.03.16,56,Good Day (Feat. 팔로알토) (Prod. 코드 쿤스트),"pH-1, Kid Milli, 루피 (Loopy)",쇼미더머니 777 Episode 1,,
56,2019,11,2019.03.10,2019.03.16,57,해야 (Sunrise),여자친구 (GFRIEND),The 2nd Album `Time for us`,,
57,2019,11,2019.03.10,2019.03.16,58,2002,Anne-Marie,Speak Your Mind (Deluxe),,
58,2019,11,2019.03.10,2019.03.16,59,아름답고도 아프구나,비투비 (BTOB),HOUR MOMENT,,
59,2019,11,2019.03.10,2019.03.16,60,뚜두뚜두 (DDU-DU DDU-DU),BLACKPINK,SQUARE UP,,
60,2019,11,2019.03.10,2019.03.16,61,미안해,양다일,inside,,
61,2019,11,2019.03.10,2019.03.16,62,Love Shot,EXO,LOVE SHOT - The 5th Album Repackage,,
62,2019,11,2019.03.10,2019.03.16,63,노래 제목,뉴이스트 (NU`EST),NU`EST `노래 제목`,,
63,2019,11,2019.03.10,2019.03.16,64,Dance The Night Away,TWICE,Summer Nights,,
64,2019,11,2019.03.10,2019.03.16,65,첫눈에,헤이즈 (Heize),첫눈에,,
65,2019,11,2019.03.10,2019.03.16,66,flex (Prod. By 기리보이),"기리보이, Kid Milli, NO:EL, 스윙스 (Swings)",Dingo X Indigo Music,,
66,2019,11,2019.03.10,2019.03.16,67,사이렌 (Siren),선미,WARNING,,
67,2019,11,2019.03.10,2019.03.16,68,라비앙로즈 (La Vie en Rose),IZ*ONE (아이즈원),COLOR*IZ,,
68,2019,11,2019.03.10,2019.03.16,69,FAKE LOVE,방탄소년단,LOVE YOURSELF 轉 `Tear`,,
69,2019,11,2019.03.10,2019.03.16,70,헤어지는 중,펀치 (Punch),헤어지는 중,,
70,2019,11,2019.03.10,2019.03.16,71,우리 그만하자,로이킴,우리 그만하자,,
71,2019,11,2019.03.10,2019.03.16,72,알았다면,장덕철,알았다면,,
72,2019,11,2019.03.10,2019.03.16,73,가을 안부,먼데이 키즈 (Monday Kiz),가을 안부,,
73,2019,11,2019.03.10,2019.03.16,74,오늘 밤에,홍진영,Lots of Love,,
74,2019,11,2019.03.10,2019.03.16,75,Paris In The Rain,Lauv,I met you when I was 18. (the playlist),,
75,2019,11,2019.03.10,2019.03.16,76,Home,세븐틴,6TH MINI ALBUM `YOU MADE MY DAWN`,,
76,2019,11,2019.03.10,2019.03.16,77,Tempo,EXO,DON`T MESS UP MY TEMPO - The 5th Album,,
77,2019,11,2019.03.10,2019.03.16,78,그리워하다,비투비 (BTOB),Brother Act.,,
78,2019,11,2019.03.10,2019.03.16,79,시간이 들겠지 (Feat. Colde),로꼬 (LOCO),시간이 들겠지,,
79,2019,11,2019.03.10,2019.03.16,80,DNA,방탄소년단,LOVE YOURSELF 承 `Her`,,
80,2019,11,2019.03.10,2019.03.16,81,너 없인 안 된다,비투비 (BTOB),THIS IS US,,
81,2019,11,2019.03.10,2019.03.16,82,BIRD,하성운,My Moment,,
82,2019,11,2019.03.10,2019.03.16,83,Lullaby For A Cat,에픽하이 (EPIK HIGH),sleepless in __________,,
83,2019,11,2019.03.10,2019.03.16,84,%%(응응),에이핑크 (Apink),PERCENT,,
84,2019,11,2019.03.10,2019.03.16,85,여행,볼빨간사춘기,Red Diary Page.2,,
85,2019,11,2019.03.10,2019.03.16,86,습관 (Bad Habits),숀 (SHAUN),안녕,,
86,2019,11,2019.03.10,2019.03.16,87,행복,오반 (OVAN),행복,,
87,2019,11,2019.03.10,2019.03.16,88,선물,멜로망스(Melomance),Moonlight,,
88,2019,11,2019.03.10,2019.03.16,89,IndiGO,"저스디스 (JUSTHIS), Kid Milli, NO:EL, 영비 (Young B)",IM,,
89,2019,11,2019.03.10,2019.03.16,90,Sleepless,에픽하이 (EPIK HIGH),sleepless in __________,,
90,2019,11,2019.03.10,2019.03.16,91,그때 헤어지면 돼,로이킴,그때 헤어지면 돼,,
91,2019,11,2019.03.10,2019.03.16,92,그날처럼,장덕철,그날처럼,,
92,2019,11,2019.03.10,2019.03.16,93,잊지마요 (Feat. 박지훈),하성운,잊지마요,,
93,2019,11,2019.03.10,2019.03.16,94,I`m Fine,방탄소년단,LOVE YOURSELF 結 `Answer`,,
94,2019,11,2019.03.10,2019.03.16,95,첫눈처럼 너에게 가겠다,에일리 (Ailee),도깨비 OST Part 9,,
95,2019,11,2019.03.10,2019.03.16,96,사랑을 했다 (LOVE SCENARIO),iKON,Return,,
96,2019,11,2019.03.10,2019.03.16,97,We all lie,하진 (HAJIN),SKY 캐슬 OST Part.4,,
97,2019,11,2019.03.10,2019.03.16,98,오롯이,헤이즈 (Heize),오롯이,,
98,2019,11,2019.03.10,2019.03.16,99,Shape of You,Ed Sheeran,÷ (Deluxe),,
99,2019,11,2019.03.10,2019.03.16,100,Answer : Love Myself,방탄소년단,LOVE YOURSELF 結 `Answer`,,
100,2019,11,2019.03.10,2019.03.16,101,목소리,김필,목소리,,
101,2019,11,2019.03.10,2019.03.16,102,봄바람,Wanna One (워너원),1¹¹=1 (POWER OF DESTINY),,
102,2019,11,2019.03.10,2019.03.16,103,Euphoria,방탄소년단,LOVE YOURSELF 結 `Answer`,,
103,2019,11,2019.03.10,2019.03.16,104,Roller Coaster,청하,Offset,,
104,2019,11,2019.03.10,2019.03.16,105,주지마,"로꼬 (LOCO), 화사",건반 위의 하이에나 Part.4,,
105,2019,11,2019.03.10,2019.03.16,106,너의 모든 기억속에,김나영,로맨스는 별책부록 OST Part.7,,
106,2019,11,2019.03.10,2019.03.16,107,전하지 못한 진심 (Feat. Steve Aoki),방탄소년단,LOVE YOURSELF 轉 `Tear`,,
107,2019,11,2019.03.10,2019.03.16,108,어느날 머리에서 뿔이 자랐다 (CROWN),투모로우바이투게더,꿈의 장: STAR,,
108,2019,11,2019.03.10,2019.03.16,109,HandClap,Fitz & The Tantrums,Fitz and The Tantrums (Deluxe),,
109,2019,11,2019.03.10,2019.03.16,110,봄이 오는 날에,김민석,봄이 오는 날에,,
110,2019,11,2019.03.10,2019.03.16,111,취하고 싶다 (Prod. By 전태익),황인욱,취하고 싶다,,
111,2019,11,2019.03.10,2019.03.16,112,Havana (Feat. Young Thug),Camila Cabello,Camila,,
112,2019,11,2019.03.10,2019.03.16,113,"길 (Song by 아이유, 헨리, 조현아, 양다일)",god,THEN & NOW,,
113,2019,11,2019.03.10,2019.03.16,114,Snowman,Sia,Snowman,,
114,2019,11,2019.03.10,2019.03.16,115,Make it count,첸 (CHEN),진심이 닿다 OST Part.1,,
115,2019,11,2019.03.10,2019.03.16,116,Youth,Troye Sivan,Blue Neighbourhood (Deluxe),,
116,2019,11,2019.03.10,2019.03.16,117,에너제틱 (Energetic),Wanna One (워너원),1X1=1(TO BE ONE),,
117,2019,11,2019.03.10,2019.03.16,118,아주 NICE,세븐틴,Love&Letter repackage album,,
118,2019,11,2019.03.10,2019.03.16,119,My Way,이수,돈꽃 OST Part 1,,
119,2019,11,2019.03.10,2019.03.16,120,You,멜로망스(Melomance),투유 프로젝트 - 슈가맨2 Part.2,,
120,2019,11,2019.03.10,2019.03.16,121,Attention,Charlie Puth,Voicenotes,,
121,2019,11,2019.03.10,2019.03.16,122,Forever Young,BLACKPINK,SQUARE UP,,
122,2019,11,2019.03.10,2019.03.16,123,이 별,길구봉구,Star,,
123,2019,11,2019.03.10,2019.03.16,124,꿈처럼 내린,다비치,뷰티 인사이드 OST Part.3,,
124,2019,11,2019.03.10,2019.03.16,125,내연인,박봄,Spring,,
125,2019,11,2019.03.10,2019.03.16,126,뿜뿜,모모랜드 (MOMOLAND),GREAT!,,
