,year,week_num,start_date,end_date,rank,music,singer,album,production,distribution
0,2020,50,2020.12.06,2020.12.12,1,VVS (Feat. JUSTHIS) (Prod. GroovyRoom),"미란이 (Mirani), 먼치맨, Khundi Panda, 머쉬베놈 (MUSHVENOM)",쇼미더머니 9 Episode 1,,
1,2020,50,2020.12.06,2020.12.12,2,"내일이 오면 (Feat. 기리보이, BIG Naughty (서동현))",릴보이 (lIlBOI),쇼미더머니 9 Episode 3,,
2,2020,50,2020.12.06,2020.12.12,3,Dynamite,방탄소년단,Dynamite,,
3,2020,50,2020.12.06,2020.12.12,4,잠이 오질 않네요,장범준,잠이 오질 않네요,,
4,2020,50,2020.12.06,2020.12.12,5,"Achoo (Feat. pH-1, HAON) (Prod. GroovyRoom)",미란이 (Mirani),쇼미더머니 9 Episode 3,,
5,2020,50,2020.12.06,2020.12.12,6,힘든 건 사랑이 아니다,임창정,힘든 건 사랑이 아니다,,
6,2020,50,2020.12.06,2020.12.12,7,밤하늘의 별을(2020),경서,밤하늘의 별을(2020),,
7,2020,50,2020.12.06,2020.12.12,8,Life Goes On,방탄소년단,BE,,
8,2020,50,2020.12.06,2020.12.12,9,Lovesick Girls,BLACKPINK,THE ALBUM,,
9,2020,50,2020.12.06,2020.12.12,10,취기를 빌려 (취향저격 그녀 X 산들),산들,취기를 빌려 (취향저격 그녀 X 산들) OST,,
10,2020,50,2020.12.06,2020.12.12,11,뿌리 (Feat. JUSTHIS) (Prod. GroovyRoom),Khundi Panda,쇼미더머니 9 Episode 3,,
11,2020,50,2020.12.06,2020.12.12,12,Freak (Prod. Slom),"릴보이 (lIlBOI) , 원슈타인 (Wonstein) , Chillin Homie , 스카이민혁 (Skyminhyuk)",쇼미더머니 9 Episode 1,,
12,2020,50,2020.12.06,2020.12.12,13,All I Want For Christmas Is You,Mariah Carey,Merry Christmas (Deluxe Anniversary Edition),,
13,2020,50,2020.12.06,2020.12.12,14,Savage Love (Laxed - Siren Beat) (BTS Remix),"Jawsh 685, Jason Derulo, BTS",Savage Love (Laxed - Siren Beat) (BTS Remix),,
14,2020,50,2020.12.06,2020.12.12,15,오래된 노래,스탠딩 에그(Standing Egg),오래된 노래,,
15,2020,50,2020.12.06,2020.12.12,16,적외선 카메라,원슈타인 (Wonstein),쇼미더머니 9 Episode 3,,
16,2020,50,2020.12.06,2020.12.12,17,내 마음이 움찔했던 순간 (취향저격 그녀 X 규현),규현 (KYUHYUN),내 마음이 움찔했던 순간 (취향저격 그녀 X 규현) OST,,
17,2020,50,2020.12.06,2020.12.12,18,딩가딩가 (Dingga),마마무 (Mamamoo),딩가딩가 (Dingga),,
18,2020,50,2020.12.06,2020.12.12,19,DON`T TOUCH ME,환불원정대,DON`T TOUCH ME,,
19,2020,50,2020.12.06,2020.12.12,20,When We Disco (Duet with 선미),박진영,When We Disco,,
20,2020,50,2020.12.06,2020.12.12,21,"어떻게 이별까지 사랑하겠어, 널 사랑하는 거지",AKMU (악뮤),항해,,
21,2020,50,2020.12.06,2020.12.12,22,Panorama,IZ*ONE (아이즈원),One-reeler / Act IV,,
22,2020,50,2020.12.06,2020.12.12,23,Santa Tell Me,Ariana Grande,Santa Tell Me,,
23,2020,50,2020.12.06,2020.12.12,24,나랑 같이 걸을래 (바른연애 길잡이 X 적재),적재,나랑 같이 걸을래 (바른연애 길잡이 X 적재) OST,,
24,2020,50,2020.12.06,2020.12.12,25,에잇 (Prod.&Feat. SUGA of BTS),아이유 (IU),에잇,,
25,2020,50,2020.12.06,2020.12.12,26,흔들리는 꽃들 속에서 네 샴푸향이 느껴진거야,장범준,멜로가 체질 OST Part 3,,
26,2020,50,2020.12.06,2020.12.12,27,I CAN`T STOP ME,TWICE,Eyes wide open,,
27,2020,50,2020.12.06,2020.12.12,28,혼술하고 싶은 밤,벤 (Ben),혼술하고 싶은 밤,,
28,2020,50,2020.12.06,2020.12.12,29,부어라 비워라 (Tricker) (Prod. GroovyRoom),머쉬베놈 (MUSHVENOM),쇼미더머니 9 Episode 3,,
