,year,week_num,start_date,end_date,rank,music,singer,album,production,distribution
0,2020,46,2020.11.08,2020.11.14,1,Dynamite,방탄소년단,Dynamite,,
1,2020,46,2020.11.08,2020.11.14,2,힘든 건 사랑이 아니다,임창정,힘든 건 사랑이 아니다,,
2,2020,46,2020.11.08,2020.11.14,3,Lovesick Girls,BLACKPINK,THE ALBUM,,
3,2020,46,2020.11.08,2020.11.14,4,잠이 오질 않네요,장범준,잠이 오질 않네요,,
4,2020,46,2020.11.08,2020.11.14,5,DON`T TOUCH ME,환불원정대,DON`T TOUCH ME,,
5,2020,46,2020.11.08,2020.11.14,6,취기를 빌려 (취향저격 그녀 X 산들),산들,취기를 빌려 (취향저격 그녀 X 산들) OST,,
6,2020,46,2020.11.08,2020.11.14,7,딩가딩가 (Dingga),마마무 (Mamamoo),딩가딩가 (Dingga),,
7,2020,46,2020.11.08,2020.11.14,8,I CAN`T STOP ME,TWICE,Eyes wide open,,
8,2020,46,2020.11.08,2020.11.14,9,Savage Love (Laxed - Siren Beat) (BTS Remix),"Jawsh 685, Jason Derulo, BTS",Savage Love (Laxed - Siren Beat) (BTS Remix),,
9,2020,46,2020.11.08,2020.11.14,10,가을밤에 든 생각,잔나비,잔나비 소곡집 l,,
10,2020,46,2020.11.08,2020.11.14,11,오래된 노래,스탠딩 에그(Standing Egg),오래된 노래,,
11,2020,46,2020.11.08,2020.11.14,12,When We Disco (Duet with 선미),박진영,When We Disco,,
12,2020,46,2020.11.08,2020.11.14,13,내 마음이 움찔했던 순간 (취향저격 그녀 X 규현),규현 (KYUHYUN),내 마음이 움찔했던 순간 (취향저격 그녀 X 규현) OST,,
13,2020,46,2020.11.08,2020.11.14,14,흔들리는 꽃들 속에서 네 샴푸향이 느껴진거야,장범준,멜로가 체질 OST Part 3,,
14,2020,46,2020.11.08,2020.11.14,15,에잇 (Prod.&Feat. SUGA of BTS),아이유 (IU),에잇,,
15,2020,46,2020.11.08,2020.11.14,16,눈누난나 (NUNU NANA),제시(Jessi),NUNA,,
16,2020,46,2020.11.08,2020.11.14,17,How You Like That,BLACKPINK,How You Like That,,
17,2020,46,2020.11.08,2020.11.14,18,마리아 (Maria),화사(Hwa Sa),Mara,,
18,2020,46,2020.11.08,2020.11.14,19,Dolphin,오마이걸 (OH MY GIRL),NONSTOP,,
19,2020,46,2020.11.08,2020.11.14,20,놓아줘 (with 태연),크러쉬 (CRUSH),with HER,,
20,2020,46,2020.11.08,2020.11.14,21,"어떻게 이별까지 사랑하겠어, 널 사랑하는 거지",AKMU (악뮤),항해,,
21,2020,46,2020.11.08,2020.11.14,22,늦은 밤 너의 집 앞 골목길에서,노을,늦은 밤 너의 집 앞 골목길에서,,
22,2020,46,2020.11.08,2020.11.14,23,이데아 (IDEA:理想),태민 (TAEMIN),Never Gonna Dance Again : Act 2 - The 3rd Album,,
23,2020,46,2020.11.08,2020.11.14,24,어떻게 지내,오반 (OVAN),어떻게 지내,,
24,2020,46,2020.11.08,2020.11.14,25,아로하,조정석,슬기로운 의사생활 OST Part 3,,
25,2020,46,2020.11.08,2020.11.14,26,Blueming,아이유 (IU),Love poem,,
26,2020,46,2020.11.08,2020.11.14,27,"모든 날, 모든 순간 (Every day, Every Moment)",폴킴,`키스 먼저 할까요?` OST Part 3,,
27,2020,46,2020.11.08,2020.11.14,28,홀로,이하이,홀로,,
28,2020,46,2020.11.08,2020.11.14,29,METEOR,창모 (CHANGMO),Boyhood,,
29,2020,46,2020.11.08,2020.11.14,30,그 섬 (Forbidden Island),하성운,Mirage,,
30,2020,46,2020.11.08,2020.11.14,31,Memories,Maroon 5,Memories,,
31,2020,46,2020.11.08,2020.11.14,32,너도 아는,폴킴,너도 아는,,
32,2020,46,2020.11.08,2020.11.14,33,다시 여기 바닷가,"싹쓰리 (유두래곤, 린다G, 비룡)",다시 여기 바닷가,,
33,2020,46,2020.11.08,2020.11.14,34,Dance Monkey,Tones And I,Dance Monkey,,
34,2020,46,2020.11.08,2020.11.14,35,거짓말이라도 해서 널 보고싶어,백지영,거짓말이라도 해서 널 보고싶어,,
35,2020,46,2020.11.08,2020.11.14,36,Downtown Baby,블루 (BLOO),Downtown Baby,,
36,2020,46,2020.11.08,2020.11.14,37,AYA,마마무 (Mamamoo),TRAVEL,,
37,2020,46,2020.11.08,2020.11.14,38,Bad Boy,"청하, Christopher",Bad Boy,,
38,2020,46,2020.11.08,2020.11.14,39,작은 것들을 위한 시 (Boy With Luv) (Feat. Halsey),방탄소년단,MAP OF THE SOUL : PERSONA,,
39,2020,46,2020.11.08,2020.11.14,40,살짝 설렜어 (Nonstop),오마이걸 (OH MY GIRL),NONSTOP,,
40,2020,46,2020.11.08,2020.11.14,41,나랑 같이 걸을래 (바른연애 길잡이 X 적재),적재,나랑 같이 걸을래 (바른연애 길잡이 X 적재) OST,,
41,2020,46,2020.11.08,2020.11.14,42,MAGO,여자친구 (GFRIEND),回:Walpurgis Night,,
42,2020,46,2020.11.08,2020.11.14,43,사랑은 지날수록 더욱 선명하게 남아,전상근,한 걸음 : 흔적,,
43,2020,46,2020.11.08,2020.11.14,44,서면역에서,순순희,서면역에서,,
44,2020,46,2020.11.08,2020.11.14,45,2002,Anne-Marie,Speak Your Mind (Deluxe),,
45,2020,46,2020.11.08,2020.11.14,46,오늘도 빛나는 너에게 (To You My Light) (Feat.이라온),마크툽 (Maktub),Red Moon : To You My Light,,
46,2020,46,2020.11.08,2020.11.14,47,Love poem,아이유 (IU),Love poem,,
47,2020,46,2020.11.08,2020.11.14,48,이제 나만 믿어요,임영웅,내일은 미스터트롯 우승자 특전곡,,
48,2020,46,2020.11.08,2020.11.14,49,Dancing Cartoon,볼빨간사춘기,Filmlet,,
