,year,week_num,start_date,end_date,rank,music,singer,album,production,distribution
0,2020,17,2020.04.19,2020.04.25,1,아로하,조정석,슬기로운 의사생활 OST Part 3,,
1,2020,17,2020.04.19,2020.04.25,2,덤더럼(Dumhdurum),에이핑크 (Apink),LOOK,,
2,2020,17,2020.04.19,2020.04.25,3,처음처럼,엠씨더맥스 (M.C The Max),CEREMONIA,,
3,2020,17,2020.04.19,2020.04.25,4,시작,가호 (Gaho),이태원 클라쓰 OST Part.2,,
4,2020,17,2020.04.19,2020.04.25,5,흔들리는 꽃들 속에서 네 샴푸향이 느껴진거야,장범준,멜로가 체질 OST Part 3,,
5,2020,17,2020.04.19,2020.04.25,6,아무노래,지코 (ZICO),아무노래,,
6,2020,17,2020.04.19,2020.04.25,7,우리 만남이,폴킴,"정규 2집 `마음, 둘`",,
7,2020,17,2020.04.19,2020.04.25,8,돌덩이,하현우,이태원 클라쓰 OST Part.3,,
8,2020,17,2020.04.19,2020.04.25,9,그때 그 아인,김필,이태원 클라쓰 OST Part.6,,
9,2020,17,2020.04.19,2020.04.25,10,좋은 사람 있으면 소개시켜줘,조이 (JOY),슬기로운 의사생활 OST Part 2,,
10,2020,17,2020.04.19,2020.04.25,11,METEOR,창모 (CHANGMO),Boyhood,,
11,2020,17,2020.04.19,2020.04.25,12,WANNABE,ITZY (있지),IT`z ME,,
12,2020,17,2020.04.19,2020.04.25,13,ON,방탄소년단,MAP OF THE SOUL : 7,,
13,2020,17,2020.04.19,2020.04.25,14,Blueming,아이유 (IU),Love poem,,
14,2020,17,2020.04.19,2020.04.25,15,마음을 드려요,아이유 (IU),사랑의 불시착 OST Part 11,,
15,2020,17,2020.04.19,2020.04.25,16,늦은 밤 너의 집 앞 골목길에서,노을,늦은 밤 너의 집 앞 골목길에서,,
16,2020,17,2020.04.19,2020.04.25,17,작은 것들을 위한 시 (Boy With Luv) (Feat. Halsey),방탄소년단,MAP OF THE SOUL : PERSONA,,
17,2020,17,2020.04.19,2020.04.25,18,Psycho,레드벨벳(Red Velvet),`The ReVe Festival` Finale,,
18,2020,17,2020.04.19,2020.04.25,19,"어떻게 이별까지 사랑하겠어, 널 사랑하는 거지",AKMU (악뮤),항해,,
19,2020,17,2020.04.19,2020.04.25,20,2002,Anne-Marie,Speak Your Mind (Deluxe),,
20,2020,17,2020.04.19,2020.04.25,21,Dance Monkey,Tones And I,Dance Monkey,,
21,2020,17,2020.04.19,2020.04.25,22,Don`t Start Now,Dua Lipa,Don`t Start Now,,
22,2020,17,2020.04.19,2020.04.25,23,FIESTA,IZ*ONE (아이즈원),BLOOM*IZ,,
23,2020,17,2020.04.19,2020.04.25,24,반만,진민호,반만,,
24,2020,17,2020.04.19,2020.04.25,25,"모든 날, 모든 순간 (Every day, Every Moment)",폴킴,`키스 먼저 할까요?` OST Part 3,,
25,2020,17,2020.04.19,2020.04.25,26,Oh my god,(여자)아이들,I trust,,
26,2020,17,2020.04.19,2020.04.25,27,오늘도 빛나는 너에게 (To You My Light) (Feat.이라온),마크툽 (Maktub),Red Moon : To You My Light,,
27,2020,17,2020.04.19,2020.04.25,28,HIP,마마무 (Mamamoo),reality in BLACK,,
28,2020,17,2020.04.19,2020.04.25,29,Love poem,아이유 (IU),Love poem,,
29,2020,17,2020.04.19,2020.04.25,30,어떻게 지내,오반 (OVAN),어떻게 지내,,
30,2020,17,2020.04.19,2020.04.25,31,그대 고운 내사랑,어반 자카파 (Urban Zakapa),슬기로운 의사생활 OST Part 5,,
31,2020,17,2020.04.19,2020.04.25,32,안녕,폴킴,호텔 델루나 OST Part.10,,
32,2020,17,2020.04.19,2020.04.25,33,이제 나만 믿어요,임영웅,내일은 미스터트롯 우승자 특전곡,,
