,year,week_num,start_date,end_date,rank,music,singer,album,production,distribution
0,2020,12,2020.03.15,2020.03.21,1,시작,가호 (Gaho),이태원 클라쓰 OST Part.2,,
1,2020,12,2020.03.15,2020.03.21,2,아무노래,지코 (ZICO),아무노래,,
2,2020,12,2020.03.15,2020.03.21,3,마음을 드려요,아이유 (IU),사랑의 불시착 OST Part 11,,
3,2020,12,2020.03.15,2020.03.21,4,ON,방탄소년단,MAP OF THE SOUL : 7,,
4,2020,12,2020.03.15,2020.03.21,5,그때 그 아인,김필,이태원 클라쓰 OST Part.6,,
5,2020,12,2020.03.15,2020.03.21,6,WANNABE,ITZY (있지),IT`z ME,,
6,2020,12,2020.03.15,2020.03.21,7,METEOR,창모 (CHANGMO),Boyhood,,
7,2020,12,2020.03.15,2020.03.21,8,돌덩이,하현우,이태원 클라쓰 OST Part.3,,
8,2020,12,2020.03.15,2020.03.21,9,흔들리는 꽃들 속에서 네 샴푸향이 느껴진거야,장범준,멜로가 체질 OST Part 3,,
9,2020,12,2020.03.15,2020.03.21,10,Blueming,아이유 (IU),Love poem,,
10,2020,12,2020.03.15,2020.03.21,11,늦은 밤 너의 집 앞 골목길에서,노을,늦은 밤 너의 집 앞 골목길에서,,
11,2020,12,2020.03.15,2020.03.21,12,FIESTA,IZ*ONE (아이즈원),BLOOM*IZ,,
12,2020,12,2020.03.15,2020.03.21,13,Psycho,레드벨벳(Red Velvet),`The ReVe Festival` Finale,,
13,2020,12,2020.03.15,2020.03.21,14,Sweet Night,V,이태원 클라쓰 OST Part.12,,
14,2020,12,2020.03.15,2020.03.21,15,어떻게 지내,오반 (OVAN),어떻게 지내,,
15,2020,12,2020.03.15,2020.03.21,16,"다시 난, 여기",백예린,사랑의 불시착 OST Part 4,,
16,2020,12,2020.03.15,2020.03.21,17,"어떻게 이별까지 사랑하겠어, 널 사랑하는 거지",AKMU (악뮤),항해,,
17,2020,12,2020.03.15,2020.03.21,18,작은 것들을 위한 시 (Boy With Luv) (Feat. Halsey),방탄소년단,MAP OF THE SOUL : PERSONA,,
18,2020,12,2020.03.15,2020.03.21,19,HIP,마마무 (Mamamoo),reality in BLACK,,
19,2020,12,2020.03.15,2020.03.21,20,반만,진민호,반만,,
20,2020,12,2020.03.15,2020.03.21,21,문득,노을,문득,,
21,2020,12,2020.03.15,2020.03.21,22,Black Swan,방탄소년단,MAP OF THE SOUL : 7,,
22,2020,12,2020.03.15,2020.03.21,23,00:00 (Zero O`Clock),방탄소년단,MAP OF THE SOUL : 7,,
23,2020,12,2020.03.15,2020.03.21,24,2002,Anne-Marie,Speak Your Mind (Deluxe),,
24,2020,12,2020.03.15,2020.03.21,25,오늘도 빛나는 너에게 (To You My Light) (Feat.이라온),마크툽 (Maktub),Red Moon : To You My Light,,
25,2020,12,2020.03.15,2020.03.21,26,Love poem,아이유 (IU),Love poem,,
26,2020,12,2020.03.15,2020.03.21,27,Square (2017),백예린,Every letter I sent you.,,
27,2020,12,2020.03.15,2020.03.21,28,둘만의 세상으로 가,크러쉬 (CRUSH),사랑의 불시착 OST Part 10,,
28,2020,12,2020.03.15,2020.03.21,29,찐이야,영탁,내일은 미스터트롯 결승전 베스트,,
29,2020,12,2020.03.15,2020.03.21,30,안녕,폴킴,호텔 델루나 OST Part.10,,
30,2020,12,2020.03.15,2020.03.21,31,"모든 날, 모든 순간 (Every day, Every Moment)",폴킴,`키스 먼저 할까요?` OST Part 3,,
31,2020,12,2020.03.15,2020.03.21,32,영웅 (英雄; Kick It),NCT 127,NCT #127 Neo Zone - The 2nd Album,,
32,2020,12,2020.03.15,2020.03.21,33,친구,방탄소년단,MAP OF THE SOUL : 7,,
33,2020,12,2020.03.15,2020.03.21,34,사랑이란 멜로는 없어,전상근,사랑이란 멜로는 없어,,
34,2020,12,2020.03.15,2020.03.21,35,bad guy,Billie Eilish,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",,
35,2020,12,2020.03.15,2020.03.21,36,시든 꽃에 물을 주듯,HYNN(박혜원),시든 꽃에 물을 주듯,,
36,2020,12,2020.03.15,2020.03.21,37,조금 취했어 (Prod. 2soo),임재현,조금 취했어,,
37,2020,12,2020.03.15,2020.03.21,38,너를 사랑하고 있어,백현 (BAEKHYUN),낭만닥터 김사부 2 OST Part.1,,
38,2020,12,2020.03.15,2020.03.21,39,"아마두 (Feat. 우원재, 김효은, 넉살, Huckleberry P)","염따 (YumDDa), 딥플로우, 팔로알토 (Paloalto), The Quiett, 사이먼 도미닉 (Simon Dominic)",Dingo X DAMOIM (Part 2),,
39,2020,12,2020.03.15,2020.03.21,40,Paris In The Rain,Lauv,I met you when I was 18. (the playlist),,
40,2020,12,2020.03.15,2020.03.21,41,어떤 날엔,김재환,사랑의 불시착 OST Part 5,,
41,2020,12,2020.03.15,2020.03.21,42,Filter,방탄소년단,MAP OF THE SOUL : 7,,
42,2020,12,2020.03.15,2020.03.21,43,다시 만날까 봐,V.O.S,다시 만날까 봐,,
43,2020,12,2020.03.15,2020.03.21,44,빌었어,창모 (CHANGMO),Boyhood,,
44,2020,12,2020.03.15,2020.03.21,45,너를 만나,폴킴,너를 만나,,
45,2020,12,2020.03.15,2020.03.21,46,나의 오랜 연인에게,다비치,나의 오랜 연인에게,,
46,2020,12,2020.03.15,2020.03.21,47,포장마차,황인욱,포장마차,,
47,2020,12,2020.03.15,2020.03.21,48,마음이 말하는 행복 (Happiness) (Feat.이라온),마크툽 (Maktub),Red Moon : Happiness,,
48,2020,12,2020.03.15,2020.03.21,49,사랑이 식었다고 말해도 돼,먼데이 키즈 (Monday Kiz),사랑이 식었다고 말해도 돼,,
49,2020,12,2020.03.15,2020.03.21,50,사랑에 연습이 있었다면 (Prod. 2soo),임재현,사랑에 연습이 있었다면,,
50,2020,12,2020.03.15,2020.03.21,51,Birthday,Anne-Marie,Birthday,,
51,2020,12,2020.03.15,2020.03.21,52,Painkiller,Ruel,Painkiller,,
52,2020,12,2020.03.15,2020.03.21,53,우리 왜 헤어져야 해,신예영,우리 왜 헤어져야 해,,
53,2020,12,2020.03.15,2020.03.21,54,Maniac,Conan Gray,Maniac,,
54,2020,12,2020.03.15,2020.03.21,55,Moon,방탄소년단,MAP OF THE SOUL : 7,,
55,2020,12,2020.03.15,2020.03.21,56,Senorita,"Shawn Mendes, Camila Cabello",Senorita,,
56,2020,12,2020.03.15,2020.03.21,57,시차,방탄소년단,MAP OF THE SOUL : 7,,
57,2020,12,2020.03.15,2020.03.21,58,To Die For,Sam Smith,To Die For,,
58,2020,12,2020.03.15,2020.03.21,59,"다시는 사랑하지 않고, 이별에 아파하기 싫어",백지영,"다시는 사랑하지 않고, 이별에 아파하기 싫어",,
59,2020,12,2020.03.15,2020.03.21,60,Flower,윤미래 (T),사랑의 불시착 OST Part 2,,
60,2020,12,2020.03.15,2020.03.21,61,니 소식,송하예,니 소식,,
61,2020,12,2020.03.15,2020.03.21,62,Inner Child,방탄소년단,MAP OF THE SOUL : 7,,
62,2020,12,2020.03.15,2020.03.21,63,Say,윤미래 (T),이태원 클라쓰 OST Part.8,,
63,2020,12,2020.03.15,2020.03.21,64,주저하는 연인들을 위해,잔나비,전설,,
64,2020,12,2020.03.15,2020.03.21,65,있어줘요,장덕철,있어줘요,,
65,2020,12,2020.03.15,2020.03.21,66,어느 60대 노부부이야기,임영웅,내일은 미스터트롯 트롯 에이드 베스트,,
66,2020,12,2020.03.15,2020.03.21,67,기억해줘요 내 모든 날과 그때를,거미,호텔 델루나 OST Part.7,,
67,2020,12,2020.03.15,2020.03.21,68,막걸리 한잔,영탁,내일은 미스터트롯 데스매치 PART1,,
68,2020,12,2020.03.15,2020.03.21,69,We are Bulletproof : the Eternal,방탄소년단,MAP OF THE SOUL : 7,,
69,2020,12,2020.03.15,2020.03.21,70,새 사랑,송하예,새 사랑,,
70,2020,12,2020.03.15,2020.03.21,71,comethru,Jeremy Zucker,"summer,",,
71,2020,12,2020.03.15,2020.03.21,72,사계 (Four Seasons),태연 (TAEYEON),사계 (Four Seasons),,
72,2020,12,2020.03.15,2020.03.21,73,봄날,방탄소년단,YOU NEVER WALK ALONE,,
73,2020,12,2020.03.15,2020.03.21,74,Louder than bombs,방탄소년단,MAP OF THE SOUL : 7,,
74,2020,12,2020.03.15,2020.03.21,75,ROXANNE,Arizona Zervas,ROXANNE,,
75,2020,12,2020.03.15,2020.03.21,76,욱 (UGH!),방탄소년단,MAP OF THE SOUL : 7,,
76,2020,12,2020.03.15,2020.03.21,77,미친 소리,이예준,미친 소리,,
77,2020,12,2020.03.15,2020.03.21,78,Memories,Maroon 5,Memories,,
78,2020,12,2020.03.15,2020.03.21,79,사랑의 인사,씨야 (SeeYa),See You Again,,
79,2020,12,2020.03.15,2020.03.21,80,헤어진 우리가 지켜야 할 것들,"김나영, 양다일",헤어진 우리가 지켜야 할 것들,,
80,2020,12,2020.03.15,2020.03.21,81,Into the Unknown,"Idina Menzel, AURORA",Frozen 2 (겨울왕국 2 OST),,
81,2020,12,2020.03.15,2020.03.21,82,화분,세정,화분,,
82,2020,12,2020.03.15,2020.03.21,83,버릇처럼 셋을 센다,KCM,버릇처럼 셋을 센다,,
83,2020,12,2020.03.15,2020.03.21,84,BAND,"창모, Hash Swan, ASH ISLAND, 김효은",BAND,,
84,2020,12,2020.03.15,2020.03.21,85,Interlude : Shadow,방탄소년단,MAP OF THE SOUL : 7,,
85,2020,12,2020.03.15,2020.03.21,86,그대라는 시,태연 (TAEYEON),호텔 델루나 OST Part.3,,
86,2020,12,2020.03.15,2020.03.21,87,잘 지내고 있는지 궁금해,V.O.S,잘 지내고 있는지 궁금해,,
87,2020,12,2020.03.15,2020.03.21,88,내 마음의 사진,송가인,사랑의 불시착 OST Part 6,,
88,2020,12,2020.03.15,2020.03.21,89,Outro : Ego,방탄소년단,MAP OF THE SOUL : 7,,
89,2020,12,2020.03.15,2020.03.21,90,Respect,방탄소년단,MAP OF THE SOUL : 7,,
90,2020,12,2020.03.15,2020.03.21,91,워커홀릭,볼빨간사춘기,Two Five,,
91,2020,12,2020.03.15,2020.03.21,92,이별주,황인욱,이별주,,
92,2020,12,2020.03.15,2020.03.21,93,보라빛 엽서,임영웅,내일은 미스터트롯 레전드 미션 베스트,,
93,2020,12,2020.03.15,2020.03.21,94,Don`t Start Now,Dua Lipa,Don`t Start Now,,
94,2020,12,2020.03.15,2020.03.21,95,새로고침 (Feat. 강민경 of 다비치),박경,새로고침,,
95,2020,12,2020.03.15,2020.03.21,96,불티 (Spark),태연 (TAEYEON),Purpose - The 2nd Album,,
96,2020,12,2020.03.15,2020.03.21,97,바램,임영웅,내일은 미스터트롯 예선곡 베스트,,
97,2020,12,2020.03.15,2020.03.21,98,너에게 못했던 내 마지막 말은,다비치,너에게 못했던 내 마지막 말은,,
98,2020,12,2020.03.15,2020.03.21,99,술이 문제야,"장혜진, 윤민수",술이 문제야,,
99,2020,12,2020.03.15,2020.03.21,100,꿈속에 너 (Feat. 전상근),에이치코드 (H:CODE),두 번째 이야기,,
100,2020,12,2020.03.15,2020.03.21,101,Know Me Too Well,"New Hope Club, Danna Paola",Know Me Too Well,,
101,2020,12,2020.03.15,2020.03.21,102,"인기 (Feat. 송가인, 챈슬러)",MC몽,CHANNEL 8,,
102,2020,12,2020.03.15,2020.03.21,103,이 번호로 전화해줘,바이브 (Vibe),이 번호로 전화해줘,,
103,2020,12,2020.03.15,2020.03.21,104,노래방에서,장범준,장범준 3집,,
104,2020,12,2020.03.15,2020.03.21,105,시간의 바깥,아이유 (IU),Love poem,,
105,2020,12,2020.03.15,2020.03.21,106,진또배기,이찬원,내일은 미스터트롯 예선곡 베스트,,
106,2020,12,2020.03.15,2020.03.21,107,배신자,임영웅,내일은 미스터트롯 결승전 베스트,,
