,year,week_num,start_date,end_date,rank,music,singer,album,production,distribution
0,2020,03,2020.01.12,2020.01.18,1,아무노래,지코 (ZICO),아무노래,,
1,2020,03,2020.01.12,2020.01.18,2,METEOR,창모 (CHANGMO),Boyhood,,
2,2020,03,2020.01.12,2020.01.18,3,Psycho,레드벨벳(Red Velvet),`The ReVe Festival` Finale,,
3,2020,03,2020.01.12,2020.01.18,4,"다시 난, 여기",백예린,사랑의 불시착 OST Part 4,,
4,2020,03,2020.01.12,2020.01.18,5,Blueming,아이유 (IU),Love poem,,
5,2020,03,2020.01.12,2020.01.18,6,늦은 밤 너의 집 앞 골목길에서,노을,늦은 밤 너의 집 앞 골목길에서,,
6,2020,03,2020.01.12,2020.01.18,7,"아마두 (Feat. 우원재, 김효은, 넉살, Huckleberry P)","염따 (YumDDa), 딥플로우, 팔로알토 (Paloalto), The Quiett, 사이먼 도미닉 (Simon Dominic)",Dingo X DAMOIM (Part 2),,
7,2020,03,2020.01.12,2020.01.18,8,HIP,마마무 (Mamamoo),reality in BLACK,,
8,2020,03,2020.01.12,2020.01.18,9,Square (2017),백예린,Every letter I sent you.,,
9,2020,03,2020.01.12,2020.01.18,10,흔들리는 꽃들 속에서 네 샴푸향이 느껴진거야,장범준,멜로가 체질 OST Part 3,,
10,2020,03,2020.01.12,2020.01.18,11,"어떻게 이별까지 사랑하겠어, 널 사랑하는 거지",AKMU (악뮤),항해,,
11,2020,03,2020.01.12,2020.01.18,12,Love poem,아이유 (IU),Love poem,,
12,2020,03,2020.01.12,2020.01.18,13,Black Swan,방탄소년단,MAP OF THE SOUL : 7,,
13,2020,03,2020.01.12,2020.01.18,14,"다시는 사랑하지 않고, 이별에 아파하기 싫어",백지영,"다시는 사랑하지 않고, 이별에 아파하기 싫어",,
14,2020,03,2020.01.12,2020.01.18,15,너를 사랑하고 있어,백현 (BAEKHYUN),낭만닥터 김사부 2 OST Part.1,,
15,2020,03,2020.01.12,2020.01.18,16,빌었어,창모 (CHANGMO),Boyhood,,
16,2020,03,2020.01.12,2020.01.18,17,나의 오랜 연인에게,다비치,나의 오랜 연인에게,,
17,2020,03,2020.01.12,2020.01.18,18,Into the Unknown,"Idina Menzel, AURORA",Frozen 2 (겨울왕국 2 OST),,
18,2020,03,2020.01.12,2020.01.18,19,작은 것들을 위한 시 (Boy With Luv) (Feat. Halsey),방탄소년단,MAP OF THE SOUL : PERSONA,,
19,2020,03,2020.01.12,2020.01.18,20,내게 들려주고 싶은 말 (Dear Me),태연 (TAEYEON),Purpose - The 2nd Album Repackage,,
