Rank,,Title/Artist/Album,Score,Production/Distribution,Play,
44,5,"

모든 날, 모든 순간 (Every day, Every Moment)
폴킴 | `키스 먼저 할까요?` OST Part 3","8,278,556","SM Entertainment
Dreamus",,
45,7,"

12:45 (Stripped)
Etham | 12:45 (Stripped)","8,248,914","Virgin EMI
Universal Music",,
46,4,"

2002
Anne-Marie | Speak Your Mind (Deluxe)","8,059,409","Atlantic Records UK
Warner Music",,
47,6,"

그날에 나는 맘이 편했을까
이예준 | 그날에 나는 맘이 편했을까","8,051,086","뮤니콘
Kakao Entertainment",,
48,4,"

추억은 만남보다 이별에 남아
정동하 | 추억은 만남보다 이별에 남아","8,033,658","뮤직원 컴퍼니
Kakao Entertainment",,
49,6,"

오래된 노래
스탠딩 에그(Standing Egg) | 오래된 노래","7,958,198","BORN
Kakao Entertainment",,
50,1,"

작은 것들을 위한 시 (Boy With Luv) (Feat. Halsey)
방탄소년단 | MAP OF THE SOUL : PERSONA","7,817,262","BIGHIT MUSIC / HYBE
YG PLUS",,
51,3,"

METEOR
창모 (CHANGMO) | Boyhood","7,722,576","앰비션뮤직
지니뮤직, Stone Music Entertainment",,
52,2,"

살짝 설렜어 (Nonstop)
오마이걸 (OH MY GIRL) | NONSTOP","7,710,585","WM엔터테인먼트
Sony Music",,
53,1,"

Life Goes On
방탄소년단 | BE","7,668,346","BIGHIT MUSIC / HYBE
YG PLUS",,
54,72,"

별빛 같은 나의 사랑아
임영웅 | 별빛 같은 나의 사랑아","7,608,839","티조컬처앤컨텐츠, 뉴에라프로젝트, 물고기뮤직
Kakao Entertainment",,
55,15,"

너의 발걸음에 빛을 비춰줄게 (Prod. 조영수)
케이시 (Kassy) | 너의 발걸음에 빛을 비춰줄게 (Prod. 조영수)","7,508,075","넥스타엔터테인먼트
Kakao Entertainment",,
56,2,"

봄날
방탄소년단 | YOU NEVER WALK ALONE","7,440,186","BIGHIT MUSIC / HYBE
YG PLUS",,
57,8,"

힘든 건 사랑이 아니다
임창정 | 힘든 건 사랑이 아니다","7,431,560","예스아이엠엔터테인먼트
인터파크",,
58,2,"

Off My Face
Justin Bieber | Justice","7,391,493","RBMG/Def Jam
Universal Music",,
59,14,"

아이와 나의 바다
아이유 (IU) | 5th Album `LILAC`","7,359,979","EDAM엔터테인먼트
Kakao Entertainment",,
60,14,"

봄 안녕 봄
아이유 (IU) | 5th Album `LILAC`","7,160,401","EDAM엔터테인먼트
Kakao Entertainment",,
61,6,"

너의 번호를 누르고 (Prod. 영화처럼)
#안녕 | 너의 번호를 누르고","7,048,232","시애틀뮤직
Warner Music",,
62,8,"

아로하
조정석 | 슬기로운 의사생활 OST Part 3","6,989,986","스튜디오 마음C, 에그이즈커밍, Stone Music Entertainment
지니뮤직, Stone Music Entertainment",,
63,1,"

이렇게 좋아해 본 적이 없어요
CHEEZE (치즈) | 이렇게 좋아해 본 적이 없어요 (소녀의 세계 X CHEEZE(치즈)) OST","6,935,135","모스트콘텐츠, 니즈뮤직
NHN벅스",,
64,7,"

늦은 밤 너의 집 앞 골목길에서
노을 | 늦은 밤 너의 집 앞 골목길에서","6,868,309","씨제스엔터테인먼트
Kakao Entertainment",,
65,5,"

Memories
Maroon 5 | Memories","6,854,328","222 Records/Interscope Records
Universal Music",,
66,7,"

Love poem
아이유 (IU) | Love poem","6,808,850","Kakao Entertainment
Kakao Entertainment",,
67,2,"

사실 나는 (Feat.전건호)
경서예지 | 사실 나는","6,683,214","먼데이키즈 컴퍼니, 에버그로우
Kakao Entertainment",,
68,7,"

How You Like That
BLACKPINK | How You Like That","6,661,267","YG Entertainment
YG PLUS",,
69,2,"

어떻게 지내
오반 (OVAN) | 어떻게 지내","6,473,788","로맨틱팩토리
Kakao Entertainment",,
70,new,"

마음이 다쳐서(2021)
송하예 | 마음이 다쳐서(2021)","6,405,595","박라인 엔터테인먼트
Kakao Entertainment",,
71,18,"

Flu
아이유 (IU) | 5th Album `LILAC`","6,398,810","EDAM엔터테인먼트
Kakao Entertainment",,
72,3,"

오늘도 빛나는 너에게 (To You My Light) (Feat.이라온)
마크툽 (Maktub) | Red Moon : To You My Light","6,299,891","MAKTUB Company
Warner Music",,
73,10,"

죄와 벌
SG 워너비 | 살다가","6,236,883","Stone Music Entertainment
지니뮤직",,
74,99,"

HERO
임영웅 | HERO","6,219,752","티조컬처앤컨텐츠, 뉴에라프로젝트
Kakao Entertainment",,
75,5,"

내 마음이 움찔했던 순간 (취향저격 그녀 X 규현)
규현 (KYUHYUN) | 내 마음이 움찔했던 순간 (취향저격 그녀 X 규현) OST","6,129,508","TOON STUDIO, 느을
Kakao Entertainment",,
76,10,"

기다릴게
하동균, 봉구 | 기다릴게","6,111,300","방구석 캐스팅
Kakao Entertainment",,
77,4,"

너를 만나
폴킴 | 너를 만나","6,069,431","뉴런뮤직
Kakao Entertainment",,
78,7,"

When We Disco (Duet with 선미)
박진영 | When We Disco","5,936,312","JYP Entertainment
Dreamus",,
79,2,"

Dance Monkey
Tones And I | Dance Monkey","5,894,165","Elektra
Warner Music",,
80,1,"

Paris In The Rain
Lauv | I met you when I was 18. (the playlist)","5,803,328","뮤직테이블
NHN벅스",,
81,7,"

고백 (바른연애 길잡이 X 허각)
허각 | 고백 (바른연애 길잡이 X 허각) OST","5,788,302","TOON STUDIO, 느을
Kakao Entertainment",,
82,3,"

마음을 드려요
아이유 (IU) | 사랑의 불시착 OST Part 11","5,775,432","EDAM엔터테인먼트
Kakao Entertainment",,
83,5,"

함께 했는데 이별은 나 혼자인 거야
소정 | 함께 했는데 이별은 나 혼자인 거야","5,674,736","플렉스엠, 니즈뮤직
NHN벅스",,
84,9,"

아리랑
SG 워너비 | The Sentimental Chord","5,617,864","다날엔터테인먼트
다날엔터테인먼트",,
85,9,"

고래 (Dive Into You)
NCT DREAM | 맛 (Hot Sauce) - The 1st Album","5,605,561","SM Entertainment
Dreamus",,
86,14,"

돌림노래 (Feat. DEAN)
아이유 (IU) | 5th Album `LILAC`","5,563,411","EDAM엔터테인먼트
Kakao Entertainment",,
87,23,"

닫힌엔딩 (Closed Ending)
숀 (SHAUN) | #0055b7","5,528,453","285
Warner Music",,
88,41,"

불어온다
하이라이트(Highlight) | The Blowing","5,479,088","어라운드 어스
Kakao Entertainment",,
89,5,"

시작
가호 (Gaho) | 이태원 클라쓰 OST Part.2","5,303,352","블렌딩
블렌딩",,
90,4,"

우리 왜 헤어져야 해
신예영 | 우리 왜 헤어져야 해","5,294,370","스튜디오 오드리
Kakao Entertainment",,
91,4,"

Don`t Start Now
Dua Lipa | Don`t Start Now","5,283,623","Warner Records
Warner Music",,
92,7,"

혼술하고 싶은 밤
벤 (Ben) | 혼술하고 싶은 밤","5,211,912","메이저나인
지니뮤직",,
93,new,"

까만안경 (2021)
이루, 견우 (Kyunwoo) | 까만안경 (2021)","5,171,141","뮤직레시피
Warner Music",,
94,5,"

우린 어쩌다 헤어진 걸까
허각 | Hello","5,126,527","플레이엠엔터테인먼트
Kakao Entertainment",,
95,-,"

거짓말이라도 해서 널 보고싶어
백지영 | 거짓말이라도 해서 널 보고싶어","4,993,903","트라이어스
Kakao Entertainment",,
96,2,"

Maniac
Conan Gray | Maniac","4,890,052","Republic Records
Universal Music",,
97,3,"

내일이 오면 (Feat. 기리보이, BIG Naughty (서동현))
릴보이 (lIlBOI) | 쇼미더머니 9 Episode 3","4,846,919","Stone Music Entertainment
지니뮤직",,
98,1,"

서면역에서
순순희 | 서면역에서","4,756,582","비에스엔터테인먼트
지니뮤직",,
99,7,"

되풀이
임창정 | 펜트하우스2 OST Part.1","4,740,227","SBS 콘텐츠허브
Dreamus",,
100,1,"

안녕
폴킴 | 호텔 델루나 OST Part.10","4,728,116","냠냠엔터테인먼트
Kakao Entertainment",,
101,new,"

처음처럼 (Feat. 개리)
헤이즈 (Heize) | HAPPEN","4,658,320","피네이션
지니뮤직, Stone Music Entertainment",,
102,-,"

Downtown Baby
블루 (BLOO) | Downtown Baby","4,646,865","메킷레인
Warner Music",,
103,13,"

Gone
로제 (ROSE) | R","4,623,195","YG Entertainment
YG PLUS",,
104,21,"

에필로그
아이유 (IU) | 5th Album `LILAC`","4,549,165","EDAM엔터테인먼트
Kakao Entertainment",,
105,4,"

Leave The Door Open
Bruno Mars, Anderson .Paak, Silk Sonic | Leave The Door Open","4,529,408","Aftermath Entertainment/Atlantic
Warner Music",,
106,new,"

WE GO
프로미스나인 (fromis_9) | 9 WAY TICKET","4,457,911","오프더레코드 엔터테인먼트
지니뮤직, Stone Music Entertainment",,
107,3,"

술 한잔 해요
경서 (경서예지), MJ (써니사이드) | 술 한잔 해요","4,335,457","프로젝트 리본
Warner Music",,
108,3,"

사랑은 지날수록 더욱 선명하게 남아
전상근 | 한 걸음 : 흔적","4,226,203","셀러빗(CELEBIT)
Kakao Entertainment",,
109,-,"

At My Worst
Pink Sweat$ | The Prelude","4,172,024","Warner Music
Warner Music",,
110,3,"

밤편지
아이유 (IU) | 밤편지","4,128,214","페이브엔터테인먼트,카카오 M
Kakao Entertainment",,
111,new,"

감기 (Feat. 창모)
헤이즈 (Heize) | HAPPEN","4,006,404","피네이션
지니뮤직, Stone Music Entertainment",,
112,1,"

parachute
John K | love + everything else","3,939,781","Epic
Sony Music",,
113,25,"

우리의 계절 (My Youth)
NCT DREAM | 맛 (Hot Sauce) - The 1st Album","3,905,909","SM Entertainment
Dreamus",,
114,32,"

응급실 (2021)
황인욱 | 응급실 (2021)","3,881,796","How엔터테인먼트
NHN벅스",,
115,new,"

I Love U
성시경 | 성시경 8th Album [ㅅ (시옷)]","3,834,007","에스케이재원
Kakao Entertainment",,
116,16,"

주인공 (Irreplaceable)
NCT DREAM | 맛 (Hot Sauce) - The 1st Album","3,816,008","SM Entertainment
Dreamus",,
117,26,"

딩가딩가 (Dingga)
마마무 (Mamamoo) | 딩가딩가 (Dingga)","3,815,540","RBW
Kakao Entertainment",,
118,3,"

Don`t Call Me
샤이니 (SHINee) | Don`t Call Me - The 7th Album","3,659,502","SM Entertainment
Dreamus",,
119,3,"

사이렌
호미들 | Ghetto Kids","3,655,176","G.M.S.P
우조엔터테인먼트",,
120,-,"

Beautiful Mistakes
Maroon 5, Megan Thee Stallion | Beautiful Mistakes","3,645,730","222 Records/Interscope Records
Universal Music",,
121,4,"

그대를 사랑하는 10가지 이유(2021)
이석훈, 로코베리 | 그대를 사랑하는 10가지 이유(2021)","3,551,282","하얀달 엔터테인먼트, 딩고뮤직, c9 ENTERTAINMENT
Kakao Entertainment",,
122,19,"

마리아 (Maria)
화사(Hwa Sa) | Mara","3,495,323","RBW
Kakao Entertainment",,
123,2,"

Kiss Me More (Feat. SZA)
Doja Cat | Kiss Me More","3,374,400","Kemosabe Records/RCA Records
Sony Music",,
124,8,"

Panorama
IZ*ONE (아이즈원) | One-reeler / Act IV","3,230,219","OFF THE RECORD Entertainment, SWING Entertainment
지니뮤직, Stone Music Entertainment",,
125,new,"

미안해 널 사랑해 (Feat. 김필)
헤이즈 (Heize) | HAPPEN","3,198,450","피네이션
지니뮤직, Stone Music Entertainment",,
126,16,"

ANL
NCT DREAM | 맛 (Hot Sauce) - The 1st Album","3,182,050","SM Entertainment
Dreamus",,
127,21,"

안녕이란 (Two Letters)
황치열 | Be My Reason","3,163,992","TEN2 Entertainment
Kakao Entertainment",,
128,20,"

Rocket
NCT DREAM | 맛 (Hot Sauce) - The 1st Album","3,148,939","SM Entertainment
Dreamus",,
129,new,"

상상더하기
MSG워너비 TOP 8 (별루지, 김정수, 강창모, 정기석, 이동휘, 이상이, 박재정, 원슈타인 (Wonstein)) | MSG워너비 TOP 8 경연곡","3,124,559","유야호
지니뮤직, Stone Music Entertainment",,
130,18,"

지금처럼만 (Be There For You)
NCT DREAM | 맛 (Hot Sauce) - The 1st Album","3,088,388","SM Entertainment
Dreamus",,
131,HOT,"

신호등
이무진 | 신호등","3,059,164","쇼플레이
Kakao Entertainment",,
132,14,"

I`m Not Cool
현아 (HyunA) | I`m Not Cool","2,939,926","피네이션
Kakao Entertainment",,
133,60,"

Black Mamba
aespa | Black Mamba","2,865,934","SM Entertainment
Dreamus",,
134,new,"

Breaking Down
에일리 (Ailee) | 어느 날 우리 집 현관으로 멸망이 들어왔다 OST Part.1","2,862,068","뮤직앤뉴, 스튜디오앤뉴
뮤직앤뉴",,
135,21,"

Countdown (3, 2, 1)
NCT DREAM | 맛 (Hot Sauce) - The 1st Album","2,833,993","SM Entertainment
Dreamus",,
136,12,"

서른 밤째 (바른연애 길잡이 X 윤하 (YOUNHA))
윤하 | 서른 밤째 (바른연애 길잡이 X 윤하 (YOUNHA)) OST","2,789,854","TOON STUDIO, 느을
Kakao Entertainment",,
137,18,"

그 한마디 (바른연애 길잡이 X 이하이)
이하이 | 그 한마디 (바른연애 길잡이 X 이하이) OST","2,788,216","TOON STUDIO, 느을
Kakao Entertainment",,
138,31,"

Diggity
NCT DREAM | 맛 (Hot Sauce) - The 1st Album","2,779,259","SM Entertainment
Dreamus",,
139,18,"

다시 만날까 봐 (Prod.V.O.S)
이예준 | 다시 만날까 봐 (Prod.V.O.S)","2,739,861","뮤니콘
Kakao Entertainment",,
140,3,"

Bad Boy
청하, Christopher | Bad Boy","2,730,060","Parlophone Denmark
Warner Music",,
141,71,"

비도 오고 그래서 (Feat. 신용재)
헤이즈 (Heize) | /// (너 먹구름 비)","2,728,689","Stone Music Entertainment
지니뮤직",,
142,11,"

I CAN`T STOP ME
TWICE | Eyes wide open","2,687,621","JYP Entertainment
Dreamus",,
143,1,"

Stuck with U
Ariana Grande, Justin Bieber | Stuck with U","2,631,487","2011 Universal Records, a Division of UM
Universal Music",,
144,4,"

Like 1999
Valley | Like 1999","2,615,199","Universal Music
Universal Music",,
145,7,"

아무노래
지코 (ZICO) | 아무노래","2,606,412","KOZ 엔터테인먼트
Kakao Entertainment",,
146,new,"

다정히 내 이름을 부르면
경서예지, 전건호 | 다정히 내 이름을 부르면 (경서예지 x 전건호)","2,604,156","에버그로우
Kakao Entertainment",,
147,12,"

소확행
임창정 | 힘든 건 사랑이 아니다","2,603,328","예스아이엠엔터테인먼트
인터파크",,
148,18,"

꼬리 (TAIL)
선미 | 꼬리 (TAIL)","2,601,563","어비스컴퍼니
Kakao Entertainment",,
149,2,"

Bad
Christopher | Bad","2,595,318","Parlophone Denmark
Warner Music",,
150,7,"

주저하는 연인들을 위해
잔나비 | 전설","2,583,617","페포니 뮤직
Kakao Entertainment",,
151,24,"

빈 컵 (Empty Cup)
아이유 (IU) | 5th Album `LILAC`","2,577,139","EDAM엔터테인먼트
Kakao Entertainment",,
152,8,"

To Die For
Sam Smith | To Die For","2,569,861","Capitol
Universal Music",,
153,12,"

처음처럼
엠씨더맥스 (M.C The Max) | CEREMONIA","2,559,525","325 이엔씨
Kakao Entertainment",,
154,25,"

내사람 Partner for Life
SG 워너비 | The 3rd Masterpiece","2,533,639","다날엔터테인먼트
다날엔터테인먼트",,
155,2,"

사계 (Four Seasons)
태연 (TAEYEON) | 사계 (Four Seasons)","2,467,182","SM Entertainment
Dreamus",,
156,24,"

어떤X (What Type of X)
제시(Jessi) | 어떤X (What Type of X)","2,447,625","피네이션
Kakao Entertainment",,
157,6,"

bad guy
Billie Eilish | WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?","2,438,578","Darkroom, Interscope Records
Universal Music",,
158,22,"

해바라기
SG 워너비 | SG Wannabe 7 Part 1","2,426,892","아이에스엔터미디어그룹
지니뮤직, Stone Music Entertainment",,
159,new,"

빗물에게 들으니 (Feat. 안예은)
헤이즈 (Heize) | HAPPEN","2,422,380","피네이션
지니뮤직, Stone Music Entertainment",,
160,1,"

Ashes
Stellar | Ashes","2,412,165","Arista Records/RCA Records
Sony Music",,
161,16,"

Hold On
Justin Bieber | Hold On","2,408,993","RBMG/Def Jam
Universal Music",,
162,20,"

ON
방탄소년단 | MAP OF THE SOUL : 7","2,407,453","BIGHIT MUSIC / HYBE
YG PLUS",,
163,13,"

Rainy day (Feat. ASH ISLAND, Skinny Brown)
PATEKO (파테코) | Rainy day","2,404,934","tokkinny records
YG PLUS",,
164,6,"

다시 여기 바닷가
싹쓰리 (유두래곤, 린다G, 비룡) | 다시 여기 바닷가","2,402,160","MBC
Kakao Entertainment",,
165,new,"

체념
정상동기 (김정수, 정기석, 이동휘, 이상이) | MSG워너비 TOP 8 경연곡","2,366,790","유야호
지니뮤직, Stone Music Entertainment",,
166,4,"

Love Yourself
Justin Bieber | Purpose (Deluxe Edition)","2,332,186","Def Jam Recordings, a division of UMG Recordings, Inc
Universal Music",,
167,19,"

그대를 사랑하는 10가지 이유
이석훈 | 인사","2,323,734","아이에스엔터미디어그룹
Kakao Entertainment",,
168,12,"

Way Back Home
숀 (SHAUN) | Take","2,306,649","디씨톰엔터테인먼트
Warner Music",,
169,98,"

너의 모든 순간
성시경 | 별에서 온 그대 OST Part 7","2,297,707","SBS 콘텐츠허브
Kakao Entertainment",,
170,26,"

봄 사랑 벚꽃 말고
HIGH4, 아이유 (IU) | 봄 사랑 벚꽃 말고","2,295,452","엔에이피엔터테인먼트
Kakao Entertainment",,
171,3,"

소우주 (Mikrokosmos)
방탄소년단 | MAP OF THE SOUL : PERSONA","2,293,953","BIGHIT MUSIC / HYBE
YG PLUS",,
172,26,"

사랑하자
SG 워너비 | 태양의 후예 OST Part.8","2,273,423","오우엔터테인먼트, 뮤직앤뉴
뮤직앤뉴",,
173,50,"

Rainbow (책갈피)
NCT DREAM | 맛 (Hot Sauce) - The 1st Album","2,264,820","SM Entertainment
Dreamus",,
174,17,"

홀로
이하이 | 홀로","2,241,902","AOMG
지니뮤직, Stone Music Entertainment",,
175,8,"

Shape of You
Ed Sheeran | ÷ (Deluxe)","2,237,894","Atlantic Records UK
Warner Music",,
176,15,"

34+35
Ariana Grande | Positions","2,235,702","Republic Records
Universal Music",,
177,HOT,"

GENIUS (Feat. 창모)
D.Ark (디아크) | EP1 GENIUS","2,226,156","피네이션
Dreamus",,
178,28,"

비
폴킴 | 비","2,208,323","뉴런뮤직
Kakao Entertainment",,
179,10,"

시든 꽃에 물을 주듯
HYNN(박혜원) | 시든 꽃에 물을 주듯","2,195,683","엔터테인먼트뉴오더
Kakao Entertainment",,
180,10,"

Painkiller
Ruel | Painkiller","2,179,209","Rca Records Label
Sony Music",,
181,10,"

comethru
Jeremy Zucker | summer,","2,152,965","Universal Music
Universal Music",,
182,17,"

사랑하게 될 줄 알았어
전미도 | 슬기로운 의사생활 OST Part 11","2,151,325","스튜디오 마음C, 에그이즈커밍, Stone Music Entertainment
지니뮤직, Stone Music Entertainment",,
183,17,"

Bang!
AJR | Bang!","2,144,187","Black Butter
Sony Music",,
184,21,"

별 보러 가자
적재 | FINE","2,092,255","스톰프뮤직
NHN벅스",,
185,42,"

까만 안경 (Feat. Daylight)
이루 (Eru) | Level Ⅱ","2,088,958","이루엔터테인먼트
Kakao Entertainment",,
186,34,"

365&7 (Feat. JAMIE)
pH-1 | 365&7","2,086,612","H1GHR MUSIC
지니뮤직, Stone Music Entertainment",,
187,new,"

Why
헤이즈 (Heize) | HAPPEN","2,082,682","피네이션
지니뮤직, Stone Music Entertainment",,
188,6,"

Levitating (Feat. DaBaby)
Dua Lipa | Levitating","2,062,974","Warner Records
Warner Music",,
189,2,"

사랑은 (Feat.원슈타인)
마미손 | 나의슬픔(My Sadness)","2,059,841","뷰티플노이즈
Kakao Entertainment",,
190,13,"

눈누난나 (NUNU NANA)
제시(Jessi) | NUNA","2,045,132","피네이션
Kakao Entertainment",,
191,79,"

DNA
방탄소년단 | LOVE YOURSELF 承 `Her`","2,043,042","BIGHIT MUSIC / HYBE
YG PLUS",,
192,18,"

DON`T TOUCH ME
환불원정대 | DON`T TOUCH ME","2,038,518","신박기획
NHN벅스",,
193,12,"

다시 만날까 봐
V.O.S | 다시 만날까 봐","2,024,572","J-SOUL COMPANY
Kakao Entertainment",,
194,16,"

Square (2017)
백예린 | Every letter I sent you.","2,022,369","블루바이닐
Dreamus",,
195,74,"

IDOL
방탄소년단 | LOVE YOURSELF 結 `Answer`","2,005,548","BIGHIT MUSIC / HYBE
YG PLUS",,
196,4,"

Youth
Troye Sivan | Blue Neighbourhood (Deluxe)","1,957,777","Universal Music
Universal Music",,
197,-,"

사랑이 식었다고 말해도 돼
먼데이 키즈 (Monday Kiz) | 사랑이 식었다고 말해도 돼","1,939,837","먼데이키즈 컴퍼니
Kakao Entertainment",,
198,new,"

If I could tell you (Feat. 태연)
태민 (TAEMIN) | Advice - The 3rd Mini Album","1,930,132","SM Entertainment
Dreamus",,
199,8,"

팔레트 (Feat. G-DRAGON)
아이유 (IU) | Palette","1,907,064","페이브엔터테인먼트,카카오 M
Kakao Entertainment",,
200,new,"

만약에
M.O.M (별루지, 강창모, 박재정, 원슈타인 (Wonstein)) | MSG워너비 TOP 8 경연곡","1,906,667","유야호
지니뮤직, Stone Music Entertainment",,
"
",,,,,,
