Rank,,Title/Artist/Album,Score,Production/Distribution,Play,
31,2,"

이 밤을 빌려 말해요 (바른연애 길잡이 X 10CM)
10cm | 이 밤을 빌려 말해요 (바른연애 길잡이 X 10CM) OST","10,671,761","TOON STUDIO, 느을
Kakao Entertainment",,
32,2,"

흔들리는 꽃들 속에서 네 샴푸향이 느껴진거야
장범준 | 멜로가 체질 OST Part 3","10,636,426","Stone Music Entertainment, 삼화네트웍스
지니뮤직, Stone Music Entertainment",,
33,2,"

어떻게 이별까지 사랑하겠어, 널 사랑하는 거지
AKMU (악뮤) | 항해","9,934,127","YG Entertainment
YG PLUS",,
34,14,"

별빛 같은 나의 사랑아
임영웅 | 별빛 같은 나의 사랑아","9,439,973","티조컬처앤컨텐츠, 뉴에라프로젝트, 물고기뮤직
Kakao Entertainment",,
35,1,"

Savage Love (Laxed - Siren Beat) (BTS Remix)
Jawsh 685, Jason Derulo, BTS | Savage Love (Laxed - Siren Beat) (BTS Remix)","9,265,635","Columbia
Sony Music",,
36,4,"

그날에 나는 맘이 편했을까
이예준 | 그날에 나는 맘이 편했을까","9,204,079","뮤니콘
Kakao Entertainment",,
37,new,"

죄와 벌
SG 워너비 | 살다가","9,196,393","Stone Music Entertainment
지니뮤직",,
38,10,"

돌림노래 (Feat. DEAN)
아이유 (IU) | 5th Album `LILAC`","9,172,916","EDAM엔터테인먼트
Kakao Entertainment",,
39,4,"

모든 날, 모든 순간 (Every day, Every Moment)
폴킴 | `키스 먼저 할까요?` OST Part 3","9,046,212","SM Entertainment
Dreamus",,
40,6,"

오래된 노래
스탠딩 에그(Standing Egg) | 오래된 노래","9,045,115","BORN
Kakao Entertainment",,
41,3,"

Dolphin
오마이걸 (OH MY GIRL) | NONSTOP","8,998,609","WM엔터테인먼트
Sony Music",,
42,2,"

12:45 (Stripped)
Etham | 12:45 (Stripped)","8,928,396","Virgin EMI
Universal Music",,
43,13,"

멜로디
ASH ISLAND | 멜로디","8,799,214","앰비션뮤직
지니뮤직, Stone Music Entertainment",,
44,7,"

힘든 건 사랑이 아니다
임창정 | 힘든 건 사랑이 아니다","8,723,806","예스아이엠엔터테인먼트
인터파크",,
45,2,"

2002
Anne-Marie | Speak Your Mind (Deluxe)","8,683,164","Atlantic Records UK
Warner Music",,
46,1,"

추억은 만남보다 이별에 남아
정동하 | 추억은 만남보다 이별에 남아","8,520,475","뮤직원 컴퍼니
Kakao Entertainment",,
47,3,"

METEOR
창모 (CHANGMO) | Boyhood","8,487,903","앰비션뮤직
지니뮤직, Stone Music Entertainment",,
48,9,"

Life Goes On
방탄소년단 | BE","8,208,577","BIGHIT MUSIC / HYBE
YG PLUS",,
49,8,"

Love poem
아이유 (IU) | Love poem","8,132,160","Kakao Entertainment
Kakao Entertainment",,
50,8,"

봄날
방탄소년단 | YOU NEVER WALK ALONE","8,081,194","BIGHIT MUSIC / HYBE
YG PLUS",,
51,18,"

에필로그
아이유 (IU) | 5th Album `LILAC`","8,021,826","EDAM엔터테인먼트
Kakao Entertainment",,
52,new,"

아리랑
SG 워너비 | The Sentimental Chord","7,925,491","다날엔터테인먼트
다날엔터테인먼트",,
53,6,"

사실 나는 (Feat.전건호)
경서예지 | 사실 나는","7,764,371","먼데이키즈 컴퍼니, 에버그로우
Kakao Entertainment",,
54,4,"

작은 것들을 위한 시 (Boy With Luv) (Feat. Halsey)
방탄소년단 | MAP OF THE SOUL : PERSONA","7,757,449","BIGHIT MUSIC / HYBE
YG PLUS",,
55,6,"

늦은 밤 너의 집 앞 골목길에서
노을 | 늦은 밤 너의 집 앞 골목길에서","7,719,309","씨제스엔터테인먼트
Kakao Entertainment",,
56,3,"

아로하
조정석 | 슬기로운 의사생활 OST Part 3","7,539,160","스튜디오 마음C, 에그이즈커밍, Stone Music Entertainment
지니뮤직, Stone Music Entertainment",,
57,3,"

너의 번호를 누르고 (Prod. 영화처럼)
#안녕 | 너의 번호를 누르고","7,439,663","시애틀뮤직
Warner Music",,
58,6,"

내 마음이 움찔했던 순간 (취향저격 그녀 X 규현)
규현 (KYUHYUN) | 내 마음이 움찔했던 순간 (취향저격 그녀 X 규현) OST","7,427,072","TOON STUDIO, 느을
Kakao Entertainment",,
59,2,"

How You Like That
BLACKPINK | How You Like That","7,367,005","YG Entertainment
YG PLUS",,
60,14,"

Gone
로제 (ROSE) | R","7,346,250","YG Entertainment
YG PLUS",,
61,10,"

고백 (바른연애 길잡이 X 허각)
허각 | 고백 (바른연애 길잡이 X 허각) OST","7,342,830","TOON STUDIO, 느을
Kakao Entertainment",,
62,2,"

Memories
Maroon 5 | Memories","7,319,101","222 Records/Interscope Records
Universal Music",,
63,5,"

이제 나만 믿어요
임영웅 | 내일은 미스터트롯 우승자 특전곡","7,255,970","TV CHOSUN, 쇼플레이
Kakao Entertainment",,
64,5,"

어떻게 지내
오반 (OVAN) | 어떻게 지내","7,232,046","로맨틱팩토리
Kakao Entertainment",,
65,3,"

살짝 설렜어 (Nonstop)
오마이걸 (OH MY GIRL) | NONSTOP","7,202,519","WM엔터테인먼트
Sony Music",,
66,28,"

사이렌 Remix (Feat. UNEDUCATED KID, Paul Blanco)
호미들 | 사이렌 Remix","7,047,554","영앤리치 레코즈
Kakao Entertainment",,
67,3,"

이렇게 좋아해 본 적이 없어요
CHEEZE (치즈) | 이렇게 좋아해 본 적이 없어요 (소녀의 세계 X CHEEZE(치즈)) OST","6,975,835","모스트콘텐츠, 니즈뮤직
NHN벅스",,
68,13,"

함께 했는데 이별은 나 혼자인 거야
소정 | 함께 했는데 이별은 나 혼자인 거야","6,960,365","플렉스엠, 니즈뮤직
NHN벅스",,
69,3,"

오늘도 빛나는 너에게 (To You My Light) (Feat.이라온)
마크툽 (Maktub) | Red Moon : To You My Light","6,878,047","MAKTUB Company
Warner Music",,
70,5,"

When We Disco (Duet with 선미)
박진영 | When We Disco","6,770,797","JYP Entertainment
Dreamus",,
71,8,"

마음을 드려요
아이유 (IU) | 사랑의 불시착 OST Part 11","6,724,531","EDAM엔터테인먼트
Kakao Entertainment",,
72,5,"

너를 만나
폴킴 | 너를 만나","6,665,909","뉴런뮤직
Kakao Entertainment",,
73,new,"

You make Me
DAY6 | The Book of Us : Negentropy - Chaos swallowed up in love","6,604,364","JYP Entertainment
Dreamus",,
74,26,"

빈 컵 (Empty Cup)
아이유 (IU) | 5th Album `LILAC`","6,540,131","EDAM엔터테인먼트
Kakao Entertainment",,
75,14,"

되풀이
임창정 | 펜트하우스2 OST Part.1","6,532,649","SBS 콘텐츠허브
Dreamus",,
76,7,"

안녕이란 (Two Letters)
황치열 | Be My Reason","6,416,960","TEN2 Entertainment
Kakao Entertainment",,
77,4,"

Dance Monkey
Tones And I | Dance Monkey","6,345,185","Elektra
Warner Music",,
78,7,"

혼술하고 싶은 밤
벤 (Ben) | 혼술하고 싶은 밤","6,286,778","메이저나인
지니뮤직",,
79,11,"

Don`t Call Me
샤이니 (SHINee) | Don`t Call Me - The 7th Album","6,277,053","SM Entertainment
Dreamus",,
80,6,"

시작
가호 (Gaho) | 이태원 클라쓰 OST Part.2","6,003,734","블렌딩
블렌딩",,
81,70,"

Atlantis
샤이니 (SHINee) | Atlantis - The 7th Album Repackage","5,966,318","SM Entertainment
Dreamus",,
82,2,"

Paris In The Rain
Lauv | I met you when I was 18. (the playlist)","5,826,406","뮤직테이블
NHN벅스",,
83,5,"

우린 어쩌다 헤어진 걸까
허각 | Hello","5,825,320","플레이엠엔터테인먼트
Kakao Entertainment",,
84,7,"

내일이 오면 (Feat. 기리보이, BIG Naughty (서동현))
릴보이 (lIlBOI) | 쇼미더머니 9 Episode 3","5,784,475","Stone Music Entertainment
지니뮤직",,
85,-,"

딩가딩가 (Dingga)
마마무 (Mamamoo) | 딩가딩가 (Dingga)","5,721,504","RBW
Kakao Entertainment",,
86,14,"

어떤X (What Type of X)
제시(Jessi) | 어떤X (What Type of X)","5,688,422","피네이션
Kakao Entertainment",,
87,8,"

그 한마디 (바른연애 길잡이 X 이하이)
이하이 | 그 한마디 (바른연애 길잡이 X 이하이) OST","5,681,192","TOON STUDIO, 느을
Kakao Entertainment",,
88,20,"

ASAP
STAYC(스테이씨) | STAYDOM","5,678,120","하이업엔터테인먼트
Kakao Entertainment",,
89,14,"

I`m Not Cool
현아 (HyunA) | I`m Not Cool","5,657,987","피네이션
Kakao Entertainment",,
90,7,"

서면역에서
순순희 | 서면역에서","5,643,437","비에스엔터테인먼트
지니뮤직",,
91,9,"

우리 왜 헤어져야 해
신예영 | 우리 왜 헤어져야 해","5,641,078","스튜디오 오드리
Kakao Entertainment",,
92,16,"

꼬리 (TAIL)
선미 | 꼬리 (TAIL)","5,575,046","어비스컴퍼니
Kakao Entertainment",,
93,new,"

내사람 Partner for Life
SG 워너비 | The 3rd Masterpiece","5,561,751","다날엔터테인먼트
다날엔터테인먼트",,
94,5,"

Don`t Start Now
Dua Lipa | Don`t Start Now","5,468,696","Warner Records
Warner Music",,
95,9,"

거짓말이라도 해서 널 보고싶어
백지영 | 거짓말이라도 해서 널 보고싶어","5,441,736","트라이어스
Kakao Entertainment",,
96,12,"

술 한잔 해요
경서 (경서예지), MJ (써니사이드) | 술 한잔 해요","5,366,749","프로젝트 리본
Warner Music",,
97,16,"

봄 사랑 벚꽃 말고
HIGH4, 아이유 (IU) | 봄 사랑 벚꽃 말고","5,334,090","엔에이피엔터테인먼트
Kakao Entertainment",,
98,10,"

Panorama
IZ*ONE (아이즈원) | One-reeler / Act IV","5,313,724","OFF THE RECORD Entertainment, SWING Entertainment
지니뮤직, Stone Music Entertainment",,
99,6,"

마리아 (Maria)
화사(Hwa Sa) | Mara","5,275,337","RBW
Kakao Entertainment",,
100,9,"

서른 밤째 (바른연애 길잡이 X 윤하 (YOUNHA))
윤하 | 서른 밤째 (바른연애 길잡이 X 윤하 (YOUNHA)) OST","5,250,987","TOON STUDIO, 느을
Kakao Entertainment",,
101,11,"

안녕
폴킴 | 호텔 델루나 OST Part.10","5,239,337","냠냠엔터테인먼트
Kakao Entertainment",,
102,1,"

Leave The Door Open
Bruno Mars, Anderson .Paak, Silk Sonic | Leave The Door Open","5,126,899","Aftermath Entertainment/Atlantic
Warner Music",,
103,3,"

Maniac
Conan Gray | Maniac","5,043,156","Republic Records
Universal Music",,
104,5,"

Downtown Baby
블루 (BLOO) | Downtown Baby","4,996,741","메킷레인
Warner Music",,
105,7,"

사랑은 지날수록 더욱 선명하게 남아
전상근 | 한 걸음 : 흔적","4,897,151","셀러빗(CELEBIT)
Kakao Entertainment",,
106,11,"

밤편지
아이유 (IU) | 밤편지","4,893,078","페이브엔터테인먼트,카카오 M
Kakao Entertainment",,
107,new,"

기다릴게
하동균, 봉구 | 기다릴게","4,845,099","방구석 캐스팅
Kakao Entertainment",,
108,11,"

At My Worst
Pink Sweat$ | The Prelude","4,833,223","Warner Music
Warner Music",,
109,39,"

water color
휘인 (Whee In) | Redd","4,810,873","RBW
Kakao Entertainment",,
110,2,"

왜 사랑은 언제나 쉽지 않을까? (바른연애 길잡이 X 조이 (JOY))
조이 (JOY) | 왜 사랑은 언제나 쉽지 않을까? (바른연애 길잡이 X 조이 (JOY)) OST","4,719,934","TOON STUDIO, 느을
Kakao Entertainment",,
111,new,"

해바라기
SG 워너비 | SG Wannabe 7 Part 1","4,719,714","아이에스엔터미디어그룹
지니뮤직, Stone Music Entertainment",,
112,10,"

다시 만날까 봐 (Prod.V.O.S)
이예준 | 다시 만날까 봐 (Prod.V.O.S)","4,656,048","뮤니콘
Kakao Entertainment",,
113,17,"

소확행
임창정 | 힘든 건 사랑이 아니다","4,163,072","예스아이엠엔터테인먼트
인터파크",,
114,22,"

I CAN`T STOP ME
TWICE | Eyes wide open","4,113,193","JYP Entertainment
Dreamus",,
115,new,"

한여름날의 꿈 (Feat.옥주현)
SG 워너비 | The Sentimental Chord","4,050,088","다날엔터테인먼트
다날엔터테인먼트",,
116,new,"

사랑하자
SG 워너비 | 태양의 후예 OST Part.8","3,840,450","오우엔터테인먼트, 뮤직앤뉴
뮤직앤뉴",,
117,6,"

Beautiful Mistakes
Maroon 5, Megan Thee Stallion | Beautiful Mistakes","3,728,518","222 Records/Interscope Records
Universal Music",,
118,new,"

좋았는데
박재정 | 좋았는데","3,648,504","로맨틱팩토리
Kakao Entertainment",,
119,10,"

아무노래
지코 (ZICO) | 아무노래","3,478,918","KOZ 엔터테인먼트
Kakao Entertainment",,
120,14,"

홀로
이하이 | 홀로","3,393,807","AOMG
지니뮤직, Stone Music Entertainment",,
121,new,"

광 (狂)
SG 워너비 | 살다가","3,317,441","Stone Music Entertainment
지니뮤직",,
122,10,"

Kiss Me More (Feat. SZA)
Doja Cat | Kiss Me More","3,310,311","Kemosabe Records/RCA Records
Sony Music",,
123,6,"

parachute
John K | love + everything else","3,307,206","Epic
Sony Music",,
124,11,"

처음처럼
엠씨더맥스 (M.C The Max) | CEREMONIA","3,298,663","325 이엔씨
Kakao Entertainment",,
125,9,"

Bad Boy
청하, Christopher | Bad Boy","3,285,009","Parlophone Denmark
Warner Music",,
126,new,"

문턱
권진아 | 문턱 (소녀의 세계 X 권진아) OST","3,216,533","모스트콘텐츠, 니즈뮤직
NHN벅스",,
127,22,"

비로소 너에게 도착했다 (Full Bloom)
마크툽 (Maktub) | Red Moon : Full Bloom (滿開)","3,186,714","MAKTUB Company
Warner Music",,
128,2,"

사이렌
호미들 | Ghetto Kids","3,179,321","G.M.S.P
우조엔터테인먼트",,
129,22,"

벚꽃 엔딩
버스커 버스커 (Busker Busker) | 버스커 버스커 1집","3,165,989","Stone Music Entertainment
지니뮤직",,
130,29,"

Bambi
백현 (BAEKHYUN) | Bambi - The 3rd Mini Album","3,025,861","SM Entertainment
Dreamus",,
131,new,"

고마워 (Thank you)
에이핑크 (Apink) | 고마워 (Thank you)","2,952,653","플레이엠엔터테인먼트
Kakao Entertainment",,
132,13,"

주저하는 연인들을 위해
잔나비 | 전설","2,931,271","페포니 뮤직
Kakao Entertainment",,
133,12,"

하이힐
브레이브걸스 (Brave Girls) | HIGH HEELS","2,840,805","브레이브 엔터테인먼트
케미컬레코드",,
134,-,"

Stuck with U
Ariana Grande, Justin Bieber | Stuck with U","2,780,401","2011 Universal Records, a Division of UM
Universal Music",,
135,5,"

Hold On
Justin Bieber | Hold On","2,770,184","RBMG/Def Jam
Universal Music",,
136,15,"

화(火花)
(여자)아이들 | I burn","2,769,712","큐브엔터테인먼트
Kakao Entertainment",,
137,new,"

Healer
DAY6 | The Book of Us : Negentropy - Chaos swallowed up in love","2,769,672","JYP Entertainment
Dreamus",,
138,14,"

우린 아직 헤어지기 전
포맨 | 우린 아직 헤어지기 전","2,767,358","메이저나인
지니뮤직",,
139,HOT,"

Off My Face
Justin Bieber | Justice","2,751,140","RBMG/Def Jam
Universal Music",,
140,11,"

Like 1999
Valley | Like 1999","2,742,500","Universal Music
Universal Music",,
141,new,"

바람만 바람만
김종국, SG워너비 | S.101","2,731,286","원오원엔터테인먼트
Kakao Entertainment",,
142,32,"

Daisy (Feat. pH-1)
미란이 (Mirani) | Daisy","2,728,587","@AREA
Warner Music",,
143,12,"

34+35
Ariana Grande | Positions","2,707,231","Republic Records
Universal Music",,
144,3,"

Bad
Christopher | Bad","2,688,158","Parlophone Denmark
Warner Music",,
145,22,"

CREDIT (Feat. 염따, 기리보이, Zion.T)
릴보이 (lIlBOI) | 쇼미더머니 9 Final","2,677,446","Stone Music Entertainment
지니뮤직",,
146,16,"

DON`T TOUCH ME
환불원정대 | DON`T TOUCH ME","2,672,788","신박기획
NHN벅스",,
147,4,"

bad guy
Billie Eilish | WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?","2,637,372","Darkroom, Interscope Records
Universal Music",,
148,13,"

눈누난나 (NUNU NANA)
제시(Jessi) | NUNA","2,632,329","피네이션
Kakao Entertainment",,
149,new,"

그대를 사랑하는 10가지 이유
이석훈 | 인사","2,628,160","아이에스엔터미디어그룹
Kakao Entertainment",,
150,46,"

Like Water
웬디 (WENDY) | Like Water - The 1st Mini Album","2,622,406","SM Entertainment
Dreamus",,
151,26,"

What Do I Call You
태연 (TAEYEON) | What Do I Call You - The 4th Mini Album","2,621,285","SM Entertainment
Dreamus",,
152,new,"

내사랑 울보
SG 워너비 | Gift From SG Wanna Be","2,603,704","아이에스엔터미디어그룹
Stone Music Entertainment",,
153,35,"

봄 내음보다 너를
김나영 | 봄 내음보다 너를","2,587,975","네버랜드엔터테인먼트
Kakao Entertainment",,
154,32,"

사랑하는 당신께
폴킴 | 사랑하는 당신께","2,582,799","뉴런뮤직
Kakao Entertainment",,
155,19,"

사랑하게 될 줄 알았어
전미도 | 슬기로운 의사생활 OST Part 11","2,562,519","스튜디오 마음C, 에그이즈커밍, Stone Music Entertainment
지니뮤직, Stone Music Entertainment",,
156,1,"

Ashes
Stellar | Ashes","2,558,156","Arista Records/RCA Records
Sony Music",,
157,10,"

To Die For
Sam Smith | To Die For","2,510,793","Capitol
Universal Music",,
158,new,"

SUPERNOVA (Feat. CHANGMO, 지소울 & DUT2)
TRADE L | 고등래퍼4 Semi Final 2","2,504,050","Stone Music Entertainment
지니뮤직",,
159,21,"

팔레트 (Feat. G-DRAGON)
아이유 (IU) | Palette","2,490,259","페이브엔터테인먼트,카카오 M
Kakao Entertainment",,
160,16,"

사계 (Four Seasons)
태연 (TAEYEON) | 사계 (Four Seasons)","2,482,385","SM Entertainment
Dreamus",,
161,22,"

가을밤에 든 생각
잔나비 | 잔나비 소곡집 l","2,451,881","페포니 뮤직
Kakao Entertainment",,
162,8,"

다시 여기 바닷가
싹쓰리 (유두래곤, 린다G, 비룡) | 다시 여기 바닷가","2,419,687","MBC
Kakao Entertainment",,
163,17,"

HERO
임영웅 | HERO","2,413,275","티조컬처앤컨텐츠, 뉴에라프로젝트
Kakao Entertainment",,
164,6,"

Bang!
AJR | Bang!","2,412,690","Black Butter
Sony Music",,
165,14,"

시든 꽃에 물을 주듯
HYNN(박혜원) | 시든 꽃에 물을 주듯","2,378,331","엔터테인먼트뉴오더
Kakao Entertainment",,
166,7,"

Painkiller
Ruel | Painkiller","2,368,311","Rca Records Label
Sony Music",,
167,1,"

carpool
Zachary Knowles | carpool","2,359,340","Zachary Knowles Under Exclusive License To FADER Label
Universal Music",,
168,new,"

사랑하길 정말 잘했어요
SG 워너비 | SG Wanna Be+","2,353,075","Stone Music Entertainment
지니뮤직",,
169,new,"

everyday we fight
DAY6 | The Book of Us : Negentropy - Chaos swallowed up in love","2,336,460","JYP Entertainment
Dreamus",,
170,1,"

Love Yourself
Justin Bieber | Purpose (Deluxe Edition)","2,317,982","Def Jam Recordings, a division of UMG Recordings, Inc
Universal Music",,
171,21,"

사랑 못해, 남들 쉽게 다 하는 거
먼데이 키즈 (Monday Kiz) | 사랑 못해, 남들 쉽게 다 하는 거","2,303,335","먼데이키즈 컴퍼니
Kakao Entertainment",,
172,1,"

comethru
Jeremy Zucker | summer,","2,294,939","Universal Music
Universal Music",,
173,1,"

Shape of You
Ed Sheeran | ÷ (Deluxe)","2,292,373","Atlantic Records UK
Warner Music",,
174,32,"

상상더하기
라붐 (LABOUM) | Fresh Adventure","2,288,108","글로벌에이치미디어
인터파크",,
175,new,"

세글자
SG 워너비 | Story In New York (Special Album)","2,279,561","Stone Music Entertainment
지니뮤직",,
176,new,"

구름 위에서
DAY6 | The Book of Us : Negentropy - Chaos swallowed up in love","2,278,307","JYP Entertainment
Dreamus",,
177,16,"

봄이 좋냐??
10cm | 3.2","2,273,900","매직스트로베리사운드
포크라노스",,
178,23,"

금요일에 만나요 (Feat. 장이정)
아이유 (IU) | Modern Times - Epilogue","2,262,653","Kakao Entertainment
Kakao Entertainment",,
179,14,"

Square (2017)
백예린 | Every letter I sent you.","2,254,718","블루바이닐
Dreamus",,
180,52,"

Cold (Feat. 수퍼비) (Prod. Way Ched)
D.Ark (디아크) | 고등래퍼4 Semi Final 1","2,253,875","Stone Music Entertainment
지니뮤직",,
181,new,"

가슴 뛰도록
SG 워너비 | THE VOICE","2,228,742","B2M 엔터테인먼트, Stone Music Entertainment
지니뮤직",,
182,20,"

ON
방탄소년단 | MAP OF THE SOUL : 7","2,228,324","BIGHIT MUSIC / HYBE
YG PLUS",,
183,30,"

drivers license
Olivia Rodrigo | drivers license","2,223,773","Universal Music
Universal Music",,
184,28,"

한잔이면 지워질까
황인욱 | 한잔이면 지워질까","2,205,773","How엔터테인먼트
NHN벅스",,
185,37,"

좋은 이별이 있을 리가 없잖아 (Feat. 조현아 Of 어반자카파)
MC몽 | FLOWER 9","2,156,325","밀리언마켓
Kakao Entertainment",,
186,14,"

소우주 (Mikrokosmos)
방탄소년단 | MAP OF THE SOUL : PERSONA","2,154,535","BIGHIT MUSIC / HYBE
YG PLUS",,
187,14,"

Black Mamba
aespa | Black Mamba","2,151,749","SM Entertainment
Dreamus",,
188,new,"

둘도 아닌 하나
DAY6 | The Book of Us : Negentropy - Chaos swallowed up in love","2,141,367","JYP Entertainment
Dreamus",,
189,3,"

Mood (Feat. Iann Dior)
24kGoldn | Mood","2,138,512","Kemosabe Records/Columbia
Sony Music",,
190,23,"

Achoo (Feat. pH-1, HAON) (Prod. GroovyRoom)
미란이 (Mirani) | 쇼미더머니 9 Episode 3","2,137,746","Stone Music Entertainment
지니뮤직",,
191,25,"

View
샤이니 (SHINee) | Odd - The 4th Album","2,126,560","SM Entertainment
지니뮤직",,
192,9,"

계단말고 엘리베이터
임영웅 | 계단말고 엘리베이터","2,120,233","물고기뮤직
뮤직앤뉴",,
193,17,"

Snowman
Sia | Snowman","2,118,158","Monkey Puzzle, Atlantic
Warner Music",,
194,1,"

Youth
Troye Sivan | Blue Neighbourhood (Deluxe)","2,109,954","Universal Music
Universal Music",,
195,6,"

다시 만날까 봐
V.O.S | 다시 만날까 봐","2,107,099","J-SOUL COMPANY
Kakao Entertainment",,
196,47,"

우연히 봄
로꼬 (LOCO), 유주 (YUJU) | 냄새를 보는 소녀 OST Part 2","2,099,997","도너츠뮤직
Kakao Entertainment",,
197,12,"

사랑이 식었다고 말해도 돼
먼데이 키즈 (Monday Kiz) | 사랑이 식었다고 말해도 돼","2,094,217","먼데이키즈 컴퍼니
Kakao Entertainment",,
198,8,"

폰서트
10cm | 4.0","2,055,701","매직스트로베리사운드
Kakao Entertainment",,
199,35,"

하루 끝
아이유 (IU) | 스무 살의 봄","2,054,632","Kakao Entertainment
Kakao Entertainment",,
200,19,"

뿌리 (Feat. JUSTHIS) (Prod. GroovyRoom)
Khundi Panda | 쇼미더머니 9 Episode 3","2,045,471","Stone Music Entertainment
지니뮤직",,
"
",,,,,,
