Rank,,Title/Artist/Album,Score,Production/Distribution,Play,
43,4,"

마음을 드려요
아이유 (IU) | 사랑의 불시착 OST Part 11","7,192,295","EDAM엔터테인먼트
Kakao Entertainment",,
44,-,"

Panorama
IZ*ONE (아이즈원) | One-reeler / Act IV","7,147,271","OFF THE RECORD Entertainment, SWING Entertainment
지니뮤직, Stone Music Entertainment",,
45,7,"

DON`T TOUCH ME
환불원정대 | DON`T TOUCH ME","7,044,621","신박기획
NHN벅스",,
46,7,"

우린 어쩌다 헤어진 걸까
허각 | Hello","6,993,792","플레이엠엔터테인먼트
Kakao Entertainment",,
47,1,"

Love poem
아이유 (IU) | Love poem","6,968,404","Kakao Entertainment
Kakao Entertainment",,
48,1,"

거짓말이라도 해서 널 보고싶어
백지영 | 거짓말이라도 해서 널 보고싶어","6,940,845","트라이어스
Kakao Entertainment",,
49,4,"

이제 나만 믿어요
임영웅 | 내일은 미스터트롯 우승자 특전곡","6,876,976","TV CHOSUN, 쇼플레이
Kakao Entertainment",,
50,3,"

오늘도 빛나는 너에게 (To You My Light) (Feat.이라온)
마크툽 (Maktub) | Red Moon : To You My Light","6,727,511","MAKTUB Company
Warner Music",,
51,1,"

한잔이면 지워질까
황인욱 | 한잔이면 지워질까","6,715,698","How엔터테인먼트
NHN벅스",,
52,1,"

마리아 (Maria)
화사(Hwa Sa) | Mara","6,692,497","RBW
Kakao Entertainment",,
53,1,"

살짝 설렜어 (Nonstop)
오마이걸 (OH MY GIRL) | NONSTOP","6,691,975","WM엔터테인먼트
Sony Music",,
54,22,"

나로 바꾸자 (duet with JYP)
비 (Rain) | 나로 바꾸자 (duet with JYP)","6,646,760","써브라임 아티스트 에이전시, JYP엔터테인먼트
Kakao Entertainment",,
55,3,"

우리 왜 헤어져야 해
신예영 | 우리 왜 헤어져야 해","6,514,940","스튜디오 오드리
Kakao Entertainment",,
56,16,"

What Do I Call You
태연 (TAEYEON) | What Do I Call You - The 4th Mini Album","6,476,941","SM Entertainment
Dreamus",,
57,1,"

시작
가호 (Gaho) | 이태원 클라쓰 OST Part.2","6,460,325","블렌딩
블렌딩",,
58,new,"

불시착 (STAY YOUNG)
AB6IX (에이비식스) | SALUTE : A NEW HOPE","6,441,504","브랜뉴뮤직
Warner Music",,
59,4,"

잘할게
이승기 | The Project","6,337,127","후크엔터테인먼트
Kakao Entertainment",,
60,2,"

너를 만나
폴킴 | 너를 만나","6,327,957","뉴런뮤직
Kakao Entertainment",,
61,1,"

봄날
방탄소년단 | YOU NEVER WALK ALONE","6,308,972","BIGHIT MUSIC / HYBE
Dreamus",,
62,16,"

악역 (Feat. 이하이 & 사이먼 도미닉) (Prod. 코드 쿤스트)
스윙스(Swings) | 쇼미더머니 9 Semi Final","6,253,621","Stone Music Entertainment
지니뮤직",,
63,4,"

너의 번호를 누르고 (Prod. 영화처럼)
#안녕 | 너의 번호를 누르고","6,184,153","시애틀뮤직
Warner Music",,
64,7,"

뻔한남자
이승기 | 뻔한남자","6,172,280","후크엔터테인먼트
Kakao Entertainment",,
65,2,"

사랑은 지날수록 더욱 선명하게 남아
전상근 | 한 걸음 : 흔적","6,137,423","셀러빗(CELEBIT)
Kakao Entertainment",,
66,7,"

가을밤에 든 생각
잔나비 | 잔나비 소곡집 l","6,134,868","페포니 뮤직
Kakao Entertainment",,
67,3,"

홀로
이하이 | 홀로","5,981,974","AOMG
지니뮤직, Stone Music Entertainment",,
68,2,"

소확행
임창정 | 힘든 건 사랑이 아니다","5,981,911","예스아이엠엔터테인먼트
인터파크",,
69,3,"

Black Mamba
aespa | Black Mamba","5,962,807","SM Entertainment
Dreamus",,
70,-,"

Dance Monkey
Tones And I | Dance Monkey","5,888,949","Elektra
Warner Music",,
71,28,"

밝게 빛나는 별이 되어 비춰줄게
송이한 | 밝게 빛나는 별이 되어 비춰줄게","5,799,744","뮤직디자인
Kakao Entertainment",,
72,1,"

처음처럼
엠씨더맥스 (M.C The Max) | CEREMONIA","5,683,987","325 이엔씨
Kakao Entertainment",,
73,5,"

눈누난나 (NUNU NANA)
제시(Jessi) | NUNA","5,678,018","피네이션
Kakao Entertainment",,
74,13,"

고독하구만 (Feat. 수퍼비) (Prod. GroovyRoom)
머쉬베놈 (MUSHVENOM) | 쇼미더머니 9 Semi Final","5,665,332","Stone Music Entertainment
지니뮤직",,
75,-,"

안녕
폴킴 | 호텔 델루나 OST Part.10","5,623,436","냠냠엔터테인먼트
Kakao Entertainment",,
76,11,"

Snowman
Sia | Snowman","5,619,844","Monkey Puzzle, Atlantic
Warner Music",,
77,-,"

Downtown Baby
블루 (BLOO) | Downtown Baby","5,436,103","메킷레인
Warner Music",,
78,2,"

사랑 못해, 남들 쉽게 다 하는 거
먼데이 키즈 (Monday Kiz) | 사랑 못해, 남들 쉽게 다 하는 거","5,408,494","먼데이키즈 컴퍼니
Kakao Entertainment",,
79,10,"

여백의 미 (Feat. Jessi, JUSTHIS ) (Prod. GroovyRoom)
머쉬베놈 (MUSHVENOM) | 쇼미더머니 9 Final","5,328,171","Stone Music Entertainment
지니뮤직",,
80,-,"

Bad Boy
청하, Christopher | Bad Boy","5,246,169","Parlophone Denmark
Warner Music",,
81,new,"

정당방위 (Feat. 우원재, 넉살, 창모)
에픽하이 (EPIK HIGH) | Epik High Is Here 上","5,213,299","OURS Co.
Kakao Entertainment",,
82,1,"

Don`t Start Now
Dua Lipa | Don`t Start Now","5,127,094","Warner Records
Warner Music",,
83,4,"

너도 아는
폴킴 | 너도 아는","5,070,034","뉴런뮤직
Kakao Entertainment",,
84,-,"

사랑하게 될 줄 알았어
전미도 | 슬기로운 의사생활 OST Part 11","4,993,704","스튜디오 마음C, 에그이즈커밍, Stone Music Entertainment
지니뮤직, Stone Music Entertainment",,
85,14,"

For You (Feat. Crush)
이하이 | For You","4,950,745","AOMG
지니뮤직, Stone Music Entertainment",,
86,5,"

12월의 어느 겨울…
윤도(YoonDo) | 12월의 어느 겨울…","4,934,961","꿈의엔진
Kakao Entertainment",,
87,5,"

Your Lights
이수 | Your Lights (바이크 원정대 OST Part.1)","4,928,575","도너츠컬쳐
NHN벅스",,
88,2,"

Paris In The Rain
Lauv | I met you when I was 18. (the playlist)","4,912,852","뮤직테이블
NHN벅스",,
89,3,"

아무노래
지코 (ZICO) | 아무노래","4,912,329","KOZ 엔터테인먼트
Kakao Entertainment",,
90,new,"

그대 없이 그대와
HYNN(박혜원) | 그대 없이 그대와","4,827,544","엔터테인먼트뉴오더
Kakao Entertainment",,
91,1,"

12:45 (Stripped)
Etham | 12:45 (Stripped)","4,776,030","Virgin EMI
Universal Music",,
92,7,"

행복해
송하예 | Happy","4,733,338","더하기미디어
Kakao Entertainment",,
93,2,"

다시 여기 바닷가
싹쓰리 (유두래곤, 린다G, 비룡) | 다시 여기 바닷가","4,558,662","MBC
Kakao Entertainment",,
94,6,"

Maniac
Conan Gray | Maniac","4,541,551","Republic Records
Universal Music",,
95,1,"

ON
방탄소년단 | MAP OF THE SOUL : 7","4,505,322","BIGHIT MUSIC / HYBE
Dreamus",,
96,5,"

별을 담은 시 (Ode To The Stars)
마크툽 (Maktub), 이라온 | Red Moon : Ode To The Stars","4,391,134","MAKTUB Company
Warner Music",,
97,3,"

Blue & Grey
방탄소년단 | BE","4,293,754","BIGHIT MUSIC / HYBE
Dreamus",,
98,7,"

적외선 카메라
원슈타인 (Wonstein) | 쇼미더머니 9 Episode 3","4,228,077","Stone Music Entertainment
지니뮤직",,
99,new,"

수상소감 (Feat. B.I)
에픽하이 (EPIK HIGH) | Epik High Is Here 上","4,203,843","OURS Co.
Kakao Entertainment",,
100,new,"

X (걸어온 길에 꽃밭 따윈 없었죠)
청하 | X (걸어온 길에 꽃밭 따윈 없었죠)","4,122,108","MNH Entertainment
지니뮤직, Stone Music Entertainment",,
101,14,"

Santa Tell Me
Ariana Grande | Santa Tell Me","4,106,700","Republic Records, a division of UMG Recordings,Inc
Universal Music",,
102,1,"

놓아줘 (with 태연)
크러쉬 (CRUSH) | with HER","4,061,997","피네이션
Dreamus",,
103,1,"

원해 (Feat. 팔로알토) (Prod. 코드 쿤스트)
스윙스 (Swings) , 맥대디 (Mckdaddy) , Khakii (카키) , 래원 (Layone) | 쇼미더머니 9 Episode 1","3,969,517","Stone Music Entertainment
지니뮤직",,
104,3,"

밤편지
아이유 (IU) | 밤편지","3,884,011","페이브엔터테인먼트,카카오 M
Kakao Entertainment",,
105,91,"

사랑, 이게 맞나 봐
DAY6 (Even of Day) | 비밀:리에 vol.1 ″사랑, 이게 맞나 봐″","3,850,987","Dreamus, WHYNOT MEDIA
Dreamus",,
106,13,"

All I Want For Christmas Is You
Mariah Carey | Merry Christmas (Deluxe Anniversary Edition)","3,820,762","Columbia/Legacy
Sony Music",,
107,19,"

가다 (Feat. 사이먼 도미닉, The Quiett) (Prod. SLO)
머쉬베놈 (MUSHVENOM) | 쇼미더머니 9 Final","3,644,229","Stone Music Entertainment
지니뮤직",,
108,34,"

옜다 (TakeIt) (Prod. GroovyRoom)
머쉬베놈 (MUSHVENOM), 저스디스 (JUSTHIS) | 굴젓 (G+Jus)","3,638,729","H1GHR MUSIC, 인디고뮤직, 멋이밴놈
지니뮤직, Stone Music Entertainment",,
109,11,"

미리 메리 크리스마스 (Feat. 천둥)
아이유 (IU) | Real","3,407,105","Kakao Entertainment
Kakao Entertainment",,
110,2,"

34+35
Ariana Grande | Positions","3,357,875","Republic Records
Universal Music",,
111,6,"

내 방을 여행하는 법
방탄소년단 | BE","3,342,733","BIGHIT MUSIC / HYBE
Dreamus",,
112,23,"

요즘
양다일 | 요즘","3,339,716","브랜뉴뮤직
Kakao Entertainment",,
113,new,"

내 마음에 주단을 깔고
싱어게인 30호 가수 | 싱어게인 - 무명가수전 Episode.9","3,309,283","JTBC / JTBC스튜디오, 쇼플레이
Kakao Entertainment",,
114,8,"

휘파람
싱어게인 63호 가수 | 싱어게인 - 무명가수전 Episode.6","3,269,425","JTBC / JTBC스튜디오, 쇼플레이
Kakao Entertainment",,
115,1,"

시든 꽃에 물을 주듯
HYNN(박혜원) | 시든 꽃에 물을 주듯","3,145,015","엔터테인먼트뉴오더
Kakao Entertainment",,
116,5,"

Stuck with U
Ariana Grande, Justin Bieber | Stuck with U","3,129,128","2011 Universal Records, a Division of UM
Universal Music",,
117,2,"

bad guy
Billie Eilish | WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?","3,016,549","Darkroom, Interscope Records
Universal Music",,
118,5,"

사랑은 (Feat.원슈타인)
마미손 | 나의슬픔(My Sadness)","2,986,310","뷰티플노이즈
Kakao Entertainment",,
119,1,"

주저하는 연인들을 위해
잔나비 | 전설","2,983,720","페포니 뮤직
Kakao Entertainment",,
120,5,"

덤디덤디 (DUMDi DUMDi)
(여자)아이들 | 덤디덤디 (DUMDi DUMDi)","2,974,006","큐브엔터테인먼트
Kakao Entertainment",,
121,new,"

Fall in You
하성운 | 여신강림 OST Part 6","2,950,666","Stone Music Entertainment
지니뮤직",,
122,4,"

첫눈처럼 너에게 가겠다
에일리 (Ailee) | 도깨비 OST Part 9","2,900,128","Stone Music Entertainment, 화앤담픽쳐스
지니뮤직, Stone Music Entertainment",,
123,new,"

Leica (Feat. 김사월)
에픽하이 (EPIK HIGH) | Epik High Is Here 上","2,855,139","OURS Co.
Kakao Entertainment",,
124,27,"

겨울잠
장덕철 | 겨울잠","2,833,472","더블브이이앤티
Kakao Entertainment",,
125,1,"

Painkiller
Ruel | Painkiller","2,774,612","Rca Records Label
Sony Music",,
126,9,"

Bad
Christopher | Bad","2,768,885","Parlophone Denmark
Warner Music",,
127,33,"

내 손을 잡아
아이유 (IU) | 최고의 사랑 OST Part 4","2,689,799","더그루브엔터테인먼트
Kakao Entertainment",,
128,-,"

Psycho
레드벨벳(Red Velvet) | `The ReVe Festival` Finale","2,631,307","SM Entertainment
Dreamus",,
129,4,"

어느 60대 노부부이야기
임영웅 | 내일은 미스터트롯 트롯 에이드 베스트","2,629,406","TV CHOSUN, 쇼플레이
Kakao Entertainment",,
130,1,"

Pretty Savage
BLACKPINK | THE ALBUM","2,614,341","YG Entertainment
YG PLUS",,
131,new,"

Thank U
유노윤호 (U-KNOW) | NOIR - The 2nd Mini Album","2,609,654","SM Entertainment
Dreamus",,
132,14,"

At My Worst
Pink Sweat$ | The Prelude","2,592,072","Warner Music
Warner Music",,
133,-,"

사계 (Four Seasons)
태연 (TAEYEON) | 사계 (Four Seasons)","2,575,095","SM Entertainment
Dreamus",,
134,-,"

parachute
John K | love + everything else","2,545,671","Epic
Sony Music",,
135,3,"

바램
임영웅 | 내일은 미스터트롯 예선곡 베스트","2,542,831","TV CHOSUN, 쇼플레이
Kakao Entertainment",,
136,5,"

Not Shy
ITZY (있지) | Not Shy","2,535,806","JYP Entertainment
Dreamus",,
137,HOT,"

기억해줘요 이런 내 마음을 (바니와 오빠들 X 솔지)
솔지 | 기억해줘요 이런 내 마음을 (바니와 오빠들 X 솔지) OST","2,519,666","TOON STUDIO, 느을
Kakao Entertainment",,
138,67,"

도망가자 (Run With Me)
선우정아 | Serenade","2,499,701","매직스트로베리사운드
지니뮤직, Stone Music Entertainment",,
139,new,"

End of the World (Feat. GSoul)
에픽하이 (EPIK HIGH) | Epik High Is Here 上","2,478,361","OURS Co.
Kakao Entertainment",,
140,23,"

서로를 위한 것
나얼 | 서로를 위한 것","2,473,096","인넥스트 트렌드
Kakao Entertainment",,
141,39,"

MOON
(여자)아이들 | I burn","2,466,333","큐브엔터테인먼트
Kakao Entertainment",,
142,35,"

누구 없소
싱어게인 63호 가수 | 싱어게인 - 무명가수전 Episode.2","2,431,507","JTBC / JTBC스튜디오, 쇼플레이
Kakao Entertainment",,
143,13,"

AYA
마마무 (Mamamoo) | TRAVEL","2,427,042","RBW
Kakao Entertainment",,
144,7,"

그때 그 아인
김필 | 이태원 클라쓰 OST Part.6","2,421,487","블렌딩
블렌딩",,
145,24,"

부어라 비워라 (Tricker) (Prod. GroovyRoom)
머쉬베놈 (MUSHVENOM) | 쇼미더머니 9 Episode 3","2,415,204","Stone Music Entertainment
지니뮤직",,
146,new,"

반박불가 (No diggity)
원어스(ONEUS) | DEVIL","2,386,025","RBW
Kakao Entertainment",,
147,7,"

너의 모든 순간
성시경 | 별에서 온 그대 OST Part 7","2,381,954","SBS 콘텐츠허브
Kakao Entertainment",,
148,new,"

True Crime (Feat. Miso)
에픽하이 (EPIK HIGH) | Epik High Is Here 上","2,325,792","OURS Co.
Kakao Entertainment",,
149,1,"

포장마차
황인욱 | 포장마차","2,318,957","How엔터테인먼트
NHN벅스",,
150,2,"

밤새 (취향저격 그녀 X 카더가든)
카더가든 | 밤새 (취향저격 그녀 X 카더가든) OST","2,304,041","TOON STUDIO, 느을
Kakao Entertainment",,
151,10,"

그대는 어디에
김나영 | 그대는 어디에 (런 온 OST Part.8)","2,296,996","플렉스엠, 메이스 엔터테인먼트, 콘텐츠 지음
Kakao Entertainment",,
152,7,"

사랑이란 멜로는 없어
전상근 | 사랑이란 멜로는 없어","2,286,481","스튜디오 오드리
Kakao Entertainment",,
153,3,"

사랑에 연습이 있었다면 (Prod. 2soo)
임재현 | 사랑에 연습이 있었다면","2,278,508","엔에스씨컴퍼니, 디원미디어
Kakao Entertainment",,
154,5,"

Square (2017)
백예린 | Every letter I sent you.","2,270,610","블루바이닐
Dreamus",,
155,13,"

MAGO
여자친구 (GFRIEND) | 回:Walpurgis Night","2,264,056","쏘스뮤직
Kakao Entertainment",,
156,3,"

사랑이 식었다고 말해도 돼
먼데이 키즈 (Monday Kiz) | 사랑이 식었다고 말해도 돼","2,259,167","먼데이키즈 컴퍼니
Kakao Entertainment",,
157,10,"

좋은 사람 있으면 소개시켜줘
조이 (JOY) | 슬기로운 의사생활 OST Part 2","2,253,601","스튜디오 마음C, 에그이즈커밍, Stone Music Entertainment
지니뮤직, Stone Music Entertainment",,
158,20,"

너밖에 안보여
임재현 | 너밖에 안보여","2,241,378","디원미디어
지니뮤직, Stone Music Entertainment",,
159,new,"

Lesson Zero
에픽하이 (EPIK HIGH) | Epik High Is Here 上","2,215,387","OURS Co.
Kakao Entertainment",,
160,5,"

To Die For
Sam Smith | To Die For","2,213,164","Capitol
Universal Music",,
161,35,"

입김
10cm | 5.1","2,208,121","매직스트로베리사운드
Kakao Entertainment",,
162,-,"

comethru
Jeremy Zucker | summer,","2,201,656","Universal Music
Universal Music",,
163,9,"

하루도 그대를 사랑하지 않은 적이 없었다
임창정 | 하루도 그대를 사랑하지 않은 적이 없었다","2,195,407","NH EMG
인터파크",,
164,6,"

HIP
마마무 (Mamamoo) | reality in BLACK","2,173,997","RBW
Kakao Entertainment",,
165,11,"

Mood (Feat. Iann Dior)
24kGoldn | Mood","2,170,357","Kemosabe Records/Columbia
Sony Music",,
166,23,"

오래된 노래
임영웅 | 사랑의 콜센타 PART19","2,151,465","TV CHOSUN, 쇼플레이
Kakao Entertainment",,
167,10,"

Ice Cream (with Selena Gomez)
BLACKPINK | Ice Cream (with Selena Gomez)","2,133,054","YG Entertainment
YG PLUS",,
168,7,"

보라빛 밤 (pporappippam)
선미 | 보라빛 밤 (pporappippam)","2,131,356","메이크어스엔터테인먼트
Kakao Entertainment",,
169,5,"

Into the I-LAND
아이유 (IU) | I-LAND Part.1 Signal Song","2,115,295","EDAM엔터테인먼트
Kakao Entertainment",,
170,4,"

야생화
박효신 | 야생화","2,110,459","젤리피쉬 엔터테인먼트
지니뮤직, Stone Music Entertainment",,
171,12,"

첫 줄
신용재 | Dear","2,090,993","밀리언마켓
Dreamus",,
172,9,"

취했나봐
황인욱 | 취했나봐","2,086,922","How엔터테인먼트
NHN벅스",,
173,23,"

Bonfire
Peder Elias | Bonfire","2,062,574","Columbia
Sony Music",,
174,1,"

노래방에서
장범준 | 장범준 3집","2,040,514","버스커버스커
Kakao Entertainment",,
175,24,"

잠시
방탄소년단 | BE","2,035,187","BIGHIT MUSIC / HYBE
Dreamus",,
176,new,"

바다에 누워
싱어게인 63호 가수 | 싱어게인 - 무명가수전 Episode.9","2,023,474","JTBC / JTBC스튜디오, 쇼플레이
Kakao Entertainment",,
177,6,"

좋니
윤종신 | LISTEN 010 좋니","2,020,354","미스틱스토리
Kakao Entertainment",,
178,4,"

Shape of You
Ed Sheeran | ÷ (Deluxe)","2,007,501","Atlantic Records UK
Warner Music",,
179,2,"

FIESTA
IZ*ONE (아이즈원) | BLOOM*IZ","2,004,831","Stone Music Entertainment, OFF THE RECORD Entertainment
지니뮤직, Stone Music Entertainment",,
180,1,"

선물
멜로망스(Melomance) | Moonlight","1,996,748","민트페이퍼, 광합성
Kakao Entertainment",,
181,9,"

반만
진민호 | 반만","1,978,399","반만 엔터테인먼트
Kakao Entertainment",,
182,6,"

미친 소리
이예준 | 미친 소리","1,959,874","뮤니콘
Dreamus",,
183,6,"

그때가 좋았어
케이시 (Kassy) | 그때가 좋았어","1,955,231","넥스타엔터테인먼트
Kakao Entertainment",,
184,4,"

조금 취했어 (Prod. 2soo)
임재현 | 조금 취했어","1,952,634","엔에스씨컴퍼니, 디원미디어
Kakao Entertainment",,
185,1,"

Anyone
Justin Bieber | Anyone","1,948,319","RBMG/Def Jam
Universal Music",,
186,24,"

비
폴킴 | 비","1,939,625","뉴런뮤직
Kakao Entertainment",,
187,13,"

축하해
오반 (OVAN) | 축하해","1,934,100","로맨틱팩토리
Kakao Entertainment",,
188,2,"

광화문에서 (At Gwanghwamun)
규현 (KYUHYUN) | The 1st Mini Album `광화문에서 (At Gwanghwamun)`","1,931,120","SM Entertainment
Dreamus",,
189,22,"

눈사람
정승환 | 눈사람","1,930,217","안테나뮤직
지니뮤직",,
190,10,"

Holy (Feat. Chance The Rapper)
Justin Bieber | Holy","1,921,282","RBMG/Def Jam
Universal Music",,
191,13,"

별 보러 가자
적재 | FINE","1,910,533","스톰프뮤직
NHN벅스",,
192,8,"

cheap sunglasses
John K | cheap sunglasses","1,904,759","Epic
Sony Music",,
193,30,"

재회 (再會)
세정 | 경이로운 소문 OST Part 2","1,881,500","Stone Music Entertainment
지니뮤직",,
194,1,"

Believer
Imagine Dragons | Evolve","1,872,748","KIDinaKORNER, Interscope Records
Universal Music",,
195,3,"

니 소식
송하예 | 니 소식","1,868,917","더하기미디어
Kakao Entertainment",,
196,23,"

만개 (Prod. 신지후)
김호중 | 우리家","1,868,502","생각을보여주는엔터테인먼트
Kakao Entertainment",,
197,12,"

Summer Hate (Feat. 비)
지코 (ZICO) | RANDOM BOX","1,860,156","KOZ 엔터테인먼트
Kakao Entertainment",,
198,11,"

화려하지 않은 고백
규현 (KYUHYUN) | 슬기로운 의사생활 OST Part 4","1,858,209","스튜디오 마음C, 에그이즈커밍, Stone Music Entertainment
지니뮤직, Stone Music Entertainment",,
199,6,"

다시 만날까 봐
V.O.S | 다시 만날까 봐","1,857,148","J-SOUL COMPANY
Kakao Entertainment",,
200,32,"

Hate you
백예린 | tellusboutyourself","1,844,513","블루바이닐
Dreamus",,
"
",,,,,,
