Rank,,Title/Artist/Album,Score,Production/Distribution,Play,
80,36,"

째깍 째깍 째깍 (with Beenzino)
AKMU (악뮤) | NEXT EPISODE","6,079,381","YG Entertainment
YG PLUS",,
81,2,"

살짝 설렜어 (Nonstop)
오마이걸 (OH MY GIRL) | NONSTOP","6,049,873","WM엔터테인먼트
Sony Music",,
82,2,"

VVS (Feat. JUSTHIS) (Prod. GroovyRoom)
미란이 (Mirani), 먼치맨, Khundi Panda, 머쉬베놈 (MUSHVENOM) | 쇼미더머니 9 Episode 1","6,048,634","Stone Music Entertainment
지니뮤직",,
83,-,"

너의 번호를 누르고 (Prod. 영화처럼)
#안녕 | 너의 번호를 누르고","6,047,972","시애틀뮤직
Warner Music",,
84,2,"

Memories
Maroon 5 | Memories","5,990,586","222 Records/Interscope Records
Universal Music",,
85,13,"

난 너를 사랑해
MSG워너비 | 난 너를 사랑해","5,921,895","유야호
지니뮤직, Stone Music Entertainment",,
86,2,"

12:45 (Stripped)
Etham | 12:45 (Stripped)","5,879,332","Virgin EMI
Universal Music",,
87,1,"

늦은 밤 너의 집 앞 골목길에서
노을 | 늦은 밤 너의 집 앞 골목길에서","5,658,678","씨제스엔터테인먼트
Kakao Entertainment",,
88,new,"

제자리 걸음
V.O.S | 제자리 걸음","5,629,660","J-SOUL COMPANY
Kakao Entertainment",,
89,2,"

How You Like That
BLACKPINK | How You Like That","5,621,428","YG Entertainment
YG PLUS",,
90,1,"

사실 나는 (Feat.전건호)
경서예지 | 사실 나는","5,556,754","먼데이키즈 컴퍼니, 에버그로우
Kakao Entertainment",,
91,2,"

어떻게 지내
오반 (OVAN) | 어떻게 지내","5,510,571","로맨틱팩토리
Kakao Entertainment",,
92,2,"

오늘도 빛나는 너에게 (To You My Light) (Feat.이라온)
마크툽 (Maktub) | Red Moon : To You My Light","5,407,458","MAKTUB Company
Warner Music",,
93,19,"

벌써 일년 (Drama Ver.)
미도와 파라솔 | 슬기로운 의사생활 시즌2 OST Special","5,376,721","스튜디오 마음C, 에그이즈커밍, Stone Music Entertainment
지니뮤직, Stone Music Entertainment",,
94,new,"

둘 중에 골라 (Summer or Summer)
효린, 다솜 | 둘 중에 골라 (Summer or Summer)","5,376,578","비보웨이브
지니뮤직, Stone Music Entertainment",,
95,7,"

내사람
SG 워너비 | The Precious History","5,375,231","Stone Music Entertainment
지니뮤직",,
96,3,"

이 밤을 빌려 말해요 (바른연애 길잡이 X 10CM)
10cm | 이 밤을 빌려 말해요 (바른연애 길잡이 X 10CM) OST","5,370,587","TOON STUDIO, 느을
Kakao Entertainment",,
97,new,"

Strawberry Gum (Feat. Don Mills)
하성운 | Select Shop","5,169,916","스타크루이엔티
인터파크",,
98,new,"

여전히 아름다운지
세븐틴 | 슬기로운 의사생활 시즌2 OST Part 8","5,106,567","스튜디오 마음C, 에그이즈커밍, Stone Music Entertainment
지니뮤직, Stone Music Entertainment",,
99,14,"

추적이는 여름 비가 되어
장범준 | 장범준 싱글","4,946,182","버스커버스커
Kakao Entertainment",,
100,5,"

그냥 안아달란 말야
다비치 | 그냥 안아달란 말야","4,926,797","Stone Music Entertainment
지니뮤직",,
101,1,"

Dance Monkey
Tones And I | Dance Monkey","4,870,935","Elektra
Warner Music",,
102,3,"

힘든 건 사랑이 아니다
임창정 | 힘든 건 사랑이 아니다","4,862,709","예스아이엠엔터테인먼트
인터파크",,
103,11,"

다시 사랑할 수 있을까
백지영, 이홍기 | 다시 사랑할 수 있을까","4,838,929","트라이어스, 방구석 캐스팅
Kakao Entertainment",,
104,14,"

러브 (Prod. 로코베리)
로꼬 (LOCO), 이성경 | Love (Prod. Rocoberry)","4,649,435","하얀달 엔터테인먼트, 딩고뮤직
Kakao Entertainment",,
105,2,"

이렇게 좋아해 본 적이 없어요
CHEEZE (치즈) | 이렇게 좋아해 본 적이 없어요 (소녀의 세계 X CHEEZE(치즈)) OST","4,556,186","모스트콘텐츠, 니즈뮤직
NHN벅스",,
106,45,"

BENCH (with Zion.T)
AKMU (악뮤) | NEXT EPISODE","4,417,173","YG Entertainment
YG PLUS",,
107,1,"

마음을 드려요
아이유 (IU) | 사랑의 불시착 OST Part 11","4,383,796","EDAM엔터테인먼트
Kakao Entertainment",,
108,42,"

Stupid love song (with Crush)
AKMU (악뮤) | NEXT EPISODE","4,151,197","YG Entertainment
YG PLUS",,
109,1,"

Love poem
아이유 (IU) | Love poem","4,018,783","Kakao Entertainment
Kakao Entertainment",,
110,3,"

Paris In The Rain
Lauv | I met you when I was 18. (the playlist)","3,985,333","뮤직테이블
NHN벅스",,
111,6,"

너의 발걸음에 빛을 비춰줄게 (Prod. 조영수)
케이시 (Kassy) | 너의 발걸음에 빛을 비춰줄게 (Prod. 조영수)","3,952,291","넥스타엔터테인먼트
Kakao Entertainment",,
112,16,"

체념
정상동기 (김정수, 정기석, 이동휘, 이상이) | MSG워너비 TOP 8 경연곡","3,906,894","유야호
지니뮤직, Stone Music Entertainment",,
113,3,"

Kiss Me More (Feat. SZA)
Doja Cat | Kiss Me More","3,905,002","Kemosabe Records/RCA Records
Sony Music",,
114,16,"

Way Back Home (2021)
런치 | Way Back Home (2021)","3,858,156","뮤직레시피
Warner Music",,
115,-,"

Black Mamba
aespa | Black Mamba","3,687,177","SM Entertainment
Dreamus",,
116,1,"

은하수를 닮은 너에게 (Feat.몰리디)
경서예지 | 은하수를 닮은 너에게","3,547,756","에버그로우
Kakao Entertainment",,
117,5,"

Leave Before You Love Me
Marshmello, Jonas Brothers | Leave Before You Love Me","3,499,060","Republic Records
Universal Music",,
118,4,"

Don`t Start Now
Dua Lipa | Don`t Start Now","3,481,969","Warner Records
Warner Music",,
119,8,"

Leave The Door Open
Bruno Mars, Anderson .Paak, Silk Sonic | Leave The Door Open","3,458,470","Aftermath Entertainment/Atlantic
Warner Music",,
120,1,"

Tiny Riot
Sam Ryder | Tiny Riot","3,425,856","Parlophone UK
Warner Music",,
121,new,"

I Don`t Love You (Feat. 쿠기)
GRAY (그레이) | I Don`t Love You","3,416,568","AOMG
Kakao Entertainment",,
122,3,"

너를 만나
폴킴 | 너를 만나","3,412,191","뉴런뮤직
Kakao Entertainment",,
123,7,"

살다가
SG 워너비 | 살다가","3,330,622","Stone Music Entertainment
지니뮤직",,
124,27,"

보고 싶단 말이야
펀치 (Punch), 매드 클라운(Mad Clown) | 보고 싶단 말이야","3,293,125","냠냠엔터테인먼트
지니뮤직, Stone Music Entertainment",,
125,2,"

밤편지
아이유 (IU) | 밤편지","3,282,211","페이브엔터테인먼트,카카오 M
Kakao Entertainment",,
126,8,"

너무 보고싶어
전상근 | 너무 보고싶어 (너에게 하고 싶은 말 X 전상근)","3,233,891","프로젝트 리본
Warner Music",,
127,23,"

EVEREST (with Sam Kim)
AKMU (악뮤) | NEXT EPISODE","3,104,539","YG Entertainment
YG PLUS",,
128,new,"

Gallery
박지훈 | My Collection","3,042,927","마루기획
NHN벅스",,
129,3,"

내 마음이 움찔했던 순간 (취향저격 그녀 X 규현)
규현 (KYUHYUN) | 내 마음이 움찔했던 순간 (취향저격 그녀 X 규현) OST","3,002,451","TOON STUDIO, 느을
Kakao Entertainment",,
130,28,"

맞짱 (with 잔나비 최정훈)
AKMU (악뮤) | NEXT EPISODE","3,000,748","YG Entertainment
YG PLUS",,
131,12,"

별빛 같은 나의 사랑아
임영웅 | 별빛 같은 나의 사랑아","2,981,986","티조컬처앤컨텐츠, 뉴에라프로젝트, 물고기뮤직
Kakao Entertainment",,
132,7,"

WE GO
프로미스나인 (fromis_9) | 9 WAY TICKET","2,964,233","오프더레코드 엔터테인먼트
지니뮤직, Stone Music Entertainment",,
133,20,"

그대 한 사람 (낮에 뜨는 달 X 산들)
산들 | 그대 한 사람 (낮에 뜨는 달 X 산들) OST","2,874,457","TOON STUDIO
Kakao Entertainment",,
134,2,"

Maniac
Conan Gray | Maniac","2,814,705","Republic Records
Universal Music",,
135,4,"

Rainy day (Feat. ASH ISLAND, Skinny Brown)
PATEKO (파테코) | Rainy day","2,796,597","tokkinny records
YG PLUS",,
136,27,"

외딴섬 로맨틱
잔나비 | 환상의 나라","2,765,584","페포니 뮤직
Kakao Entertainment",,
137,10,"

다시 여기 바닷가
싹쓰리 (유두래곤, 린다G, 비룡) | 다시 여기 바닷가","2,726,494","MBC
Kakao Entertainment",,
138,14,"

한여름밤의 꿀 : 다시 여름
산이 (San E), 레이나 | 한여름밤의 꿀 : 다시 여름 (TEN PROJECT Part.3)","2,676,026","브랜뉴뮤직
NHN벅스",,
139,HOT,"

연애소설(2021)
가비엔제이 (Gavy NJ) | 연애소설(2021)","2,651,437","Good fellas Entertainment
Kakao Entertainment",,
140,2,"

아이와 나의 바다
아이유 (IU) | 5th Album `LILAC`","2,586,726","EDAM엔터테인먼트
Kakao Entertainment",,
141,12,"

오늘따라 더 미운 그대가
전상근 | 오늘따라 더 미운 그대가","2,583,869","셀러빗(CELEBIT)
Kakao Entertainment",,
142,-,"

비도 오고 그래서 (Feat. 신용재)
헤이즈 (Heize) | /// (너 먹구름 비)","2,561,918","Stone Music Entertainment
지니뮤직",,
143,4,"

시작
가호 (Gaho) | 이태원 클라쓰 OST Part.2","2,561,407","블렌딩
블렌딩",,
144,4,"

When We Disco (Duet with 선미)
박진영 | When We Disco","2,504,011","JYP Entertainment
Dreamus",,
145,15,"

Hello Future
NCT DREAM | Hello Future - The 1st Album Repackage","2,478,475","SM Entertainment
Dreamus",,
146,2,"

At My Worst
Pink Sweat$ | The Prelude","2,464,837","Warner Music
Warner Music",,
147,2,"

사계 (Four Seasons)
태연 (TAEYEON) | 사계 (Four Seasons)","2,454,812","SM Entertainment
Dreamus",,
148,11,"

밤이 되니까
원슈타인 (Wonstein) | 밤이 되니까","2,449,844","냠냠엔터테인먼트
지니뮤직, Stone Music Entertainment",,
149,HOT,"

도망가자 (Run With Me)
선우정아 | Serenade","2,444,348","매직스트로베리사운드
지니뮤직, Stone Music Entertainment",,
150,3,"

parachute
John K | love + everything else","2,441,005","Epic
Sony Music",,
151,6,"

우리 왜 헤어져야 해
신예영 | 우리 왜 헤어져야 해","2,426,818","스튜디오 오드리
Kakao Entertainment",,
152,1,"

Bad
Christopher | Bad","2,422,752","Parlophone Denmark
Warner Music",,
153,5,"

Ashes
Stellar | Ashes","2,386,331","Arista Records/RCA Records
Sony Music",,
154,21,"

해야 해
2PM | MUST","2,381,092","JYP Entertainment
Dreamus",,
155,3,"

Shape of You
Ed Sheeran | ÷ (Deluxe)","2,371,214","Atlantic Records UK
Warner Music",,
156,6,"

안녕
폴킴 | 호텔 델루나 OST Part.10","2,370,160","냠냠엔터테인먼트
Kakao Entertainment",,
157,4,"

주저하는 연인들을 위해
잔나비 | 전설","2,351,042","페포니 뮤직
Kakao Entertainment",,
158,new,"

사는 게 그런 거지
장민호 | 사는 게 그런 거지","2,347,958","티조컬처앤컨텐츠, 뉴에라프로젝트, 호 엔터테인먼트
Kakao Entertainment",,
159,40,"

HERO
임영웅 | HERO","2,324,695","티조컬처앤컨텐츠, 뉴에라프로젝트
Kakao Entertainment",,
160,6,"

Way Back Home
숀 (SHAUN) | Take","2,293,820","디씨톰엔터테인먼트
Warner Music",,
161,61,"

그대라는 사치
임영웅 | 사랑의 콜센타 PART62","2,274,530","TV CHOSUN, 쇼플레이
Kakao Entertainment",,
162,6,"

Loving You Girl (Feat. Hkeem)
Peder Elias | Loving You Girl","2,273,493","Columbia
Sony Music",,
163,27,"

잡아줄게 (Prod. GroovyRoom)
ASH ISLAND, 그루비룸 (GroovyRoom) | 잡아줄게 (Prod. GroovyRoom)","2,244,111","@AREA
Kakao Entertainment",,
164,3,"

사랑하게 될 줄 알았어
전미도 | 슬기로운 의사생활 OST Part 11","2,228,257","스튜디오 마음C, 에그이즈커밍, Stone Music Entertainment
지니뮤직, Stone Music Entertainment",,
165,40,"

다시 사랑한다면 (김필 Ver.)
임영웅 | 사랑의 콜센타 PART56","2,227,769","TV CHOSUN, 쇼플레이
Kakao Entertainment",,
166,9,"

Downtown Baby
블루 (BLOO) | Downtown Baby","2,224,889","메킷레인
Warner Music",,
167,12,"

우린 어쩌다 헤어진 걸까
허각 | Hello","2,202,175","플레이엠엔터테인먼트
Kakao Entertainment",,
168,46,"

Rose
디오 (D.O.) | 공감 - The 1st Mini Album","2,194,138","SM Entertainment
Dreamus",,
169,4,"

Stuck with U
Ariana Grande, Justin Bieber | Stuck with U","2,177,131","2011 Universal Records, a Division of UM
Universal Music",,
170,24,"

Love Me Like That
샘김 | 알고있지만, OST Part.6","2,170,411","JTBC Studios
Warner Music",,
171,12,"

Beautiful Mistakes
Maroon 5, Megan Thee Stallion | Beautiful Mistakes","2,164,639","222 Records/Interscope Records
Universal Music",,
172,12,"

거짓말이라도 해서 널 보고싶어
백지영 | 거짓말이라도 해서 널 보고싶어","2,151,965","트라이어스
Kakao Entertainment",,
173,3,"

너의 모든 순간
성시경 | 별에서 온 그대 OST Part 7","2,124,140","SBS 콘텐츠허브
Kakao Entertainment",,
174,16,"

누구보다 널 사랑해
TWICE | 슬기로운 의사생활 시즌2 OST Part 4","2,105,177","스튜디오 마음C, 에그이즈커밍, Stone Music Entertainment
지니뮤직, Stone Music Entertainment",,
175,171,"

After Midnight
아스트로(ASTRO) | SWITCH ON","2,101,922","판타지오뮤직
Kakao Entertainment",,
176,9,"

고백 (바른연애 길잡이 X 허각)
허각 | 고백 (바른연애 길잡이 X 허각) OST","2,091,256","TOON STUDIO, 느을
Kakao Entertainment",,
177,42,"

I`m Gonna Love You (Feat. 원슈타인)
디오 (D.O.) | 공감 - The 1st Mini Album","2,089,265","SM Entertainment
Dreamus",,
178,12,"

사이렌
호미들 | Ghetto Kids","2,078,802","G.M.S.P
우조엔터테인먼트",,
179,10,"

소우주 (Mikrokosmos)
방탄소년단 | MAP OF THE SOUL : PERSONA","2,068,664","BIGHIT MUSIC / HYBE
YG PLUS",,
180,16,"

함께 했는데 이별은 나 혼자인 거야
소정 | 함께 했는데 이별은 나 혼자인 거야","2,064,450","플렉스엠, 니즈뮤직
NHN벅스",,
181,49,"

끝사랑
임영웅 | 사랑의 콜센타 PART61","2,059,389","TV CHOSUN, 쇼플레이
Kakao Entertainment",,
182,new,"

Second (Feat. 비비 (BIBI))
효연 (HYO) | Second","2,058,069","SM Entertainment, Scream Records
Dreamus",,
183,15,"

DNA
방탄소년단 | LOVE YOURSELF 承 `Her`","2,055,484","BIGHIT MUSIC / HYBE
YG PLUS",,
184,3,"

Love Yourself
Justin Bieber | Purpose (Deluxe Edition)","2,052,701","Def Jam Recordings, a division of UMG Recordings, Inc
Universal Music",,
185,12,"

Forever Young
BLACKPINK | SQUARE UP","2,049,939","YG Entertainment
YG PLUS",,
186,15,"

ON
방탄소년단 | MAP OF THE SOUL : 7","2,024,585","BIGHIT MUSIC / HYBE
YG PLUS",,
187,11,"

서울의 잠 못 이루는 밤 (Feat. 이수현)
10cm | 5.2","2,010,615","매직스트로베리사운드
Kakao Entertainment",,
188,25,"

과제곡 (교수님 죄송합니다)
이무진 | 과제곡","1,997,025","쇼플레이
Kakao Entertainment",,
189,11,"

좋은 사람 있으면 소개시켜줘
조이 (JOY) | 슬기로운 의사생활 OST Part 2","1,979,488","스튜디오 마음C, 에그이즈커밍, Stone Music Entertainment
지니뮤직, Stone Music Entertainment",,
190,18,"

IDOL
방탄소년단 | LOVE YOURSELF 結 `Answer`","1,970,126","BIGHIT MUSIC / HYBE
YG PLUS",,
191,4,"

마지막처럼
BLACKPINK | 마지막처럼","1,964,678","YG Entertainment
YG PLUS",,
192,3,"

비밀의 화원
아이유 (IU) | 꽃갈피 둘","1,964,527","페이브엔터테인먼트,카카오 M
Kakao Entertainment",,
193,31,"

만약에
M.O.M (별루지, 강창모, 박재정, 원슈타인 (Wonstein)) | MSG워너비 TOP 8 경연곡","1,952,149","유야호
지니뮤직, Stone Music Entertainment",,
194,15,"

여행
볼빨간사춘기 | Red Diary Page.2","1,946,469","쇼파르엔터테인먼트
Kakao Entertainment",,
195,18,"

내일이 오면 (Feat. 기리보이, BIG Naughty (서동현))
릴보이 (lIlBOI) | 쇼미더머니 9 Episode 3","1,943,363","Stone Music Entertainment
지니뮤직",,
196,8,"

bad guy
Billie Eilish | WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?","1,941,778","Darkroom, Interscope Records
Universal Music",,
197,14,"

After School
Weeekly (위클리) | We play","1,907,998","플레이엠엔터테인먼트
Kakao Entertainment",,
