,year,week_num,start_date,end_date,rank,music,singer,album,production,distribution
0,2021,28,2021.07.04,2021.07.10,1,바라만 본다,MSG워너비(M.O.M),MSG워너비 1집,,
1,2021,28,2021.07.04,2021.07.10,2,Next Level,aespa,Next Level,,
2,2021,28,2021.07.04,2021.07.10,3,나를 아는 사람,MSG워너비(정상동기),MSG워너비 1집,,
3,2021,28,2021.07.04,2021.07.10,4,Butter,방탄소년단,Butter,,
4,2021,28,2021.07.04,2021.07.10,5,치맛바람 (Chi Mat Ba Ram),브레이브걸스 (Brave Girls),Summer Queen,,
5,2021,28,2021.07.04,2021.07.10,6,헤픈 우연,헤이즈 (Heize),HAPPEN,,
6,2021,28,2021.07.04,2021.07.10,7,신호등,이무진,신호등,,
7,2021,28,2021.07.04,2021.07.10,8,Dun Dun Dance,오마이걸 (OH MY GIRL),Dear OHMYGIRL,,
8,2021,28,2021.07.04,2021.07.10,9,Permission to Dance,방탄소년단,Butter / Permission to Dance,,
9,2021,28,2021.07.04,2021.07.10,10,Weekend,태연 (TAEYEON),Weekend,,
10,2021,28,2021.07.04,2021.07.10,11,Alcohol-Free,TWICE,Taste of Love,,
11,2021,28,2021.07.04,2021.07.10,12,"Peaches (Feat. Daniel Caesar, Giveon)",Justin Bieber,Justice,,
12,2021,28,2021.07.04,2021.07.10,13,롤린 (Rollin`),브레이브걸스 (Brave Girls),Rollin`,,
13,2021,28,2021.07.04,2021.07.10,14,비와 당신,이무진,슬기로운 의사생활 시즌2 OST Part 1,,
14,2021,28,2021.07.04,2021.07.10,15,하루만 더,빅마마 (BigMama),하루만 더,,
15,2021,28,2021.07.04,2021.07.10,16,라일락,아이유 (IU),5th Album `LILAC`,,
16,2021,28,2021.07.04,2021.07.10,17,ASAP,STAYC(스테이씨),STAYDOM,,
17,2021,28,2021.07.04,2021.07.10,18,안녕 (Hello),조이 (JOY),안녕 (Hello) - Special Album,,
18,2021,28,2021.07.04,2021.07.10,19,Dynamite,방탄소년단,Dynamite,,
19,2021,28,2021.07.04,2021.07.10,20,상상더하기,"MSG워너비 TOP 8 (별루지, 김정수, 강창모, 정기석, 이동휘, 이상이, 박재정, 원슈타인 (Wonstein))",MSG워너비 TOP 8 경연곡,,
20,2021,28,2021.07.04,2021.07.10,21,운전만해 (We Ride),브레이브걸스 (Brave Girls),We Ride,,
21,2021,28,2021.07.04,2021.07.10,22,Celebrity,아이유 (IU),Celebrity,,
22,2021,28,2021.07.04,2021.07.10,23,비 오는 날 듣기 좋은 노래 (Feat. Colde),에픽하이 (EPIK HIGH),비 오는 날 듣기 좋은 노래,,
23,2021,28,2021.07.04,2021.07.10,24,상상더하기,라붐 (LABOUM),Fresh Adventure,,
24,2021,28,2021.07.04,2021.07.10,25,러브 (Prod. 로코베리),"로꼬 (LOCO), 이성경",Love (Prod. Rocoberry),,
25,2021,28,2021.07.04,2021.07.10,26,Timeless,SG 워너비,SG Wanna Be+,,
26,2021,28,2021.07.04,2021.07.10,27,"사이렌 Remix (Feat. UNEDUCATED KID, Paul Blanco)",호미들,사이렌 Remix,,
27,2021,28,2021.07.04,2021.07.10,28,내 손을 잡아,아이유 (IU),최고의 사랑 OST Part 4,,
28,2021,28,2021.07.04,2021.07.10,29,멜로디,ASH ISLAND,멜로디,,
29,2021,28,2021.07.04,2021.07.10,30,밤하늘의 별을(2020),경서,밤하늘의 별을(2020),,
30,2021,28,2021.07.04,2021.07.10,31,밝게 빛나는 별이 되어 비춰줄게,송이한,밝게 빛나는 별이 되어 비춰줄게,,
31,2021,28,2021.07.04,2021.07.10,32,라라라,SG 워너비,My Friend,,
