,year,week_num,start_date,end_date,rank,music,singer,album,production,distribution
0,2021,16,2021.04.11,2021.04.17,1,Antidote,강다니엘,YELLOW,,
1,2021,16,2021.04.11,2021.04.17,2,라일락,아이유 (IU),5th Album `LILAC`,,
2,2021,16,2021.04.11,2021.04.17,3,롤린 (Rollin`),브레이브걸스 (Brave Girls),Rollin`,,
3,2021,16,2021.04.11,2021.04.17,4,Celebrity,아이유 (IU),Celebrity,,
4,2021,16,2021.04.11,2021.04.17,5,"Peaches (Feat. Daniel Caesar, Giveon)",Justin Bieber,Justice,,
5,2021,16,2021.04.11,2021.04.17,6,운전만해 (We Ride),브레이브걸스 (Brave Girls),We Ride,,
6,2021,16,2021.04.11,2021.04.17,7,Coin,아이유 (IU),5th Album `LILAC`,,
7,2021,16,2021.04.11,2021.04.17,8,그냥 안아달란 말야,다비치,그냥 안아달란 말야,,
8,2021,16,2021.04.11,2021.04.17,9,On The Ground,로제 (ROSE),R,,
9,2021,16,2021.04.11,2021.04.17,10,내 손을 잡아,아이유 (IU),최고의 사랑 OST Part 4,,
10,2021,16,2021.04.11,2021.04.17,11,Atlantis,샤이니 (SHINee),Atlantis - The 7th Album Repackage,,
11,2021,16,2021.04.11,2021.04.17,12,"LOVE DAY (2021) (바른연애 길잡이 X 양요섭, 정은지)","양요섭, 정은지","LOVE DAY (2021) (바른연애 길잡이 X 양요섭, 정은지) OST",,
12,2021,16,2021.04.11,2021.04.17,13,Dynamite,방탄소년단,Dynamite,,
13,2021,16,2021.04.11,2021.04.17,14,밤하늘의 별을(2020),경서,밤하늘의 별을(2020),,
14,2021,16,2021.04.11,2021.04.17,15,봄 안녕 봄,아이유 (IU),5th Album `LILAC`,,
15,2021,16,2021.04.11,2021.04.17,16,밝게 빛나는 별이 되어 비춰줄게,송이한,밝게 빛나는 별이 되어 비춰줄게,,
16,2021,16,2021.04.11,2021.04.17,17,Flu,아이유 (IU),5th Album `LILAC`,,
17,2021,16,2021.04.11,2021.04.17,18,잠이 오질 않네요,장범준,잠이 오질 않네요,,
18,2021,16,2021.04.11,2021.04.17,19,어푸 (Ah puh),아이유 (IU),5th Album 'LILAC',,
19,2021,16,2021.04.11,2021.04.17,20,별빛 같은 나의 사랑아,임영웅,별빛 같은 나의 사랑아,,
20,2021,16,2021.04.11,2021.04.17,21,아이와 나의 바다,아이유 (IU),5th Album `LILAC`,,
21,2021,16,2021.04.11,2021.04.17,22,Blueming,아이유 (IU),Love poem,,
22,2021,16,2021.04.11,2021.04.17,23,에잇 (Prod.&Feat. SUGA of BTS),아이유 (IU),에잇,,
23,2021,16,2021.04.11,2021.04.17,24,취기를 빌려 (취향저격 그녀 X 산들),산들,취기를 빌려 (취향저격 그녀 X 산들) OST,,
24,2021,16,2021.04.11,2021.04.17,25,Lovesick Girls,BLACKPINK,THE ALBUM,,
25,2021,16,2021.04.11,2021.04.17,26,나랑 같이 걸을래 (바른연애 길잡이 X 적재),적재,나랑 같이 걸을래 (바른연애 길잡이 X 적재) OST,,
26,2021,16,2021.04.11,2021.04.17,27,VVS (Feat. JUSTHIS) (Prod. GroovyRoom),"미란이 (Mirani), 먼치맨, Khundi Panda, 머쉬베놈 (MUSHVENOM)",쇼미더머니 9 Episode 1,,
27,2021,16,2021.04.11,2021.04.17,28,돌림노래 (Feat. DEAN),아이유 (IU),5th Album `LILAC`,,
28,2021,16,2021.04.11,2021.04.17,29,이 밤을 빌려 말해요 (바른연애 길잡이 X 10CM),10cm,이 밤을 빌려 말해요 (바른연애 길잡이 X 10CM) OST,,
29,2021,16,2021.04.11,2021.04.17,30,흔들리는 꽃들 속에서 네 샴푸향이 느껴진거야,장범준,멜로가 체질 OST Part 3,,
30,2021,16,2021.04.11,2021.04.17,31,"어떻게 이별까지 사랑하겠어, 널 사랑하는 거지",AKMU (악뮤),항해,,
31,2021,16,2021.04.11,2021.04.17,32,그날에 나는 맘이 편했을까,이예준,그날에 나는 맘이 편했을까,,
32,2021,16,2021.04.11,2021.04.17,33,에필로그,아이유 (IU),5th Album `LILAC`,,
33,2021,16,2021.04.11,2021.04.17,34,오래된 노래,스탠딩 에그(Standing Egg),오래된 노래,,
34,2021,16,2021.04.11,2021.04.17,35,"모든 날, 모든 순간 (Every day, Every Moment)",폴킴,`키스 먼저 할까요?` OST Part 3,,
35,2021,16,2021.04.11,2021.04.17,36,Savage Love (Laxed - Siren Beat) (BTS Remix),"Jawsh 685, Jason Derulo, BTS",Savage Love (Laxed - Siren Beat) (BTS Remix),,
