,year,week_num,start_date,end_date,rank,music,singer,album,production,distribution
0,2021,40,2021.09.26,2021.10.02,1,Stay,"The Kid LAROI, Justin Bieber",Stay,,
1,2021,40,2021.09.26,2021.10.02,2,My Universe,"Coldplay, 방탄소년단",My Universe,,
2,2021,40,2021.09.26,2021.10.02,3,신호등,이무진,신호등,,
3,2021,40,2021.09.26,2021.10.02,4,Next Level,aespa,Next Level,,
4,2021,40,2021.09.26,2021.10.02,5,OHAYO MY NIGHT,"디핵 (D-Hack), PATEKO(파테코)",OHAYO MY NIGHT,,
5,2021,40,2021.09.26,2021.10.02,6,바라만 본다,MSG워너비(M.O.M),MSG워너비 1집,,
6,2021,40,2021.09.26,2021.10.02,7,Permission to Dance,방탄소년단,Butter / Permission to Dance,,
7,2021,40,2021.09.26,2021.10.02,8,낙하 (with 아이유),AKMU (악뮤),NEXT EPISODE,,
8,2021,40,2021.09.26,2021.10.02,9,Weekend,태연 (TAEYEON),Weekend,,
9,2021,40,2021.09.26,2021.10.02,10,Butter,방탄소년단,Butter,,
10,2021,40,2021.09.26,2021.10.02,11,Queendom,레드벨벳(Red Velvet),Queendom - The 6th Mini Album,,
11,2021,40,2021.09.26,2021.10.02,12,Bad Habits,Ed Sheeran,Bad Habits,,
12,2021,40,2021.09.26,2021.10.02,13,좋아좋아,조정석,슬기로운 의사생활 시즌2 OST Part 5,,
13,2021,40,2021.09.26,2021.10.02,14,시간을 거슬러 (낮에 뜨는 달 X 케이윌),케이윌 (K.Will),시간을 거슬러 (낮에 뜨는 달 X 케이윌) OST,,
14,2021,40,2021.09.26,2021.10.02,15,DUMB DUMB,전소미,DUMB DUMB,,
15,2021,40,2021.09.26,2021.10.02,16,"Peaches (Feat. Daniel Caesar, Giveon)",Justin Bieber,Justice,,
16,2021,40,2021.09.26,2021.10.02,17,헤픈 우연,헤이즈 (Heize),HAPPEN,,
17,2021,40,2021.09.26,2021.10.02,18,다정히 내 이름을 부르면,"경서예지, 전건호",다정히 내 이름을 부르면 (경서예지 x 전건호),,
18,2021,40,2021.09.26,2021.10.02,19,가을 타나 봐,이무진,가을 타나 봐 (REVIBE Vol.4),,
19,2021,40,2021.09.26,2021.10.02,20,고백,멜로망스(Melomance),세 번째 `고백`,,
20,2021,40,2021.09.26,2021.10.02,21,Dynamite,방탄소년단,Dynamite,,
21,2021,40,2021.09.26,2021.10.02,22,비와 당신,이무진,슬기로운 의사생활 시즌2 OST Part 1,,
22,2021,40,2021.09.26,2021.10.02,23,라일락,아이유 (IU),5th Album `LILAC`,,
23,2021,40,2021.09.26,2021.10.02,24,Dun Dun Dance,오마이걸 (OH MY GIRL),Dear OHMYGIRL,,
24,2021,40,2021.09.26,2021.10.02,25,비가 오는 날엔 (2021),헤이즈 (Heize),비가 오는 날엔 (2021),,
25,2021,40,2021.09.26,2021.10.02,26,Celebrity,아이유 (IU),Celebrity,,
26,2021,40,2021.09.26,2021.10.02,27,롤린 (Rollin`),브레이브걸스 (Brave Girls),Rollin`,,
27,2021,40,2021.09.26,2021.10.02,28,LOCO,ITZY (있지),CRAZY IN LOVE,,
28,2021,40,2021.09.26,2021.10.02,29,색안경 (STEREOTYPE),STAYC(스테이씨),STEREOTYPE,,
29,2021,40,2021.09.26,2021.10.02,30,ASAP,STAYC(스테이씨),STAYDOM,,
30,2021,40,2021.09.26,2021.10.02,31,Sticker,NCT 127,Sticker - The 3rd Album,,
31,2021,40,2021.09.26,2021.10.02,32,Hey Mama (Feat. Nicki Minaj & Afrojack),David Guetta,Listen (Deluxe),,
32,2021,40,2021.09.26,2021.10.02,33,가을 우체국 앞에서,김대명,슬기로운 의사생활 시즌2 OST Part 2,,
33,2021,40,2021.09.26,2021.10.02,34,BAD LOVE,키 (KEY),BAD LOVE - The 1st Mini Album,,
34,2021,40,2021.09.26,2021.10.02,35,하루만 더,빅마마 (BigMama),하루만 더,,
35,2021,40,2021.09.26,2021.10.02,36,고백,어반 자카파 (Urban Zakapa),네 번째 `고백`,,
36,2021,40,2021.09.26,2021.10.02,37,"사이렌 Remix (Feat. UNEDUCATED KID, Paul Blanco)",호미들,사이렌 Remix,,
37,2021,40,2021.09.26,2021.10.02,38,빨간 립스틱 (Feat. 윤미래),이하이,4 ONLY,,
38,2021,40,2021.09.26,2021.10.02,39,내 손을 잡아,아이유 (IU),최고의 사랑 OST Part 4,,
