,year,week_num,start_date,end_date,rank,music,singer,album,production,distribution
0,2021,52,2021.12.19,2021.12.25,1,Counting Stars (Feat. Beenzino),BE`O (비오),Counting Stars,,
1,2021,52,2021.12.19,2021.12.25,2,"회전목마 (Feat. Zion.T, 원슈타인) (Prod. Slom)",sokodomo,쇼미더머니 10 Episode 2,,
2,2021,52,2021.12.19,2021.12.25,3,리무진 (Feat. MINO) (Prod. GRAY),BE`O (비오),쇼미더머니 10 Episode 3,,
3,2021,52,2021.12.19,2021.12.25,4,ELEVEN,IVE (아이브),ELEVEN,,
4,2021,52,2021.12.19,2021.12.25,5,All I Want For Christmas Is You,Mariah Carey,Merry Christmas (Deluxe Anniversary Edition),,
5,2021,52,2021.12.19,2021.12.25,6,Santa Tell Me,Ariana Grande,Santa Tell Me,,
6,2021,52,2021.12.19,2021.12.25,7,만남은 쉽고 이별은 어려워 (Feat. Leellamarz) (Prod. TOIL),베이식(Basick),쇼미더머니 10 Episode 3,,
7,2021,52,2021.12.19,2021.12.25,8,불협화음 (Feat. AKMU) (Prod. GRAY),Mudd the student,쇼미더머니 10 Semi Final,,
8,2021,52,2021.12.19,2021.12.25,9,눈이 오잖아 (Feat.헤이즈),이무진,눈이 오잖아,,
9,2021,52,2021.12.19,2021.12.25,10,매일 크리스마스 (Everyday Christmas),다비치,매일 크리스마스 (Everyday Christmas),,
10,2021,52,2021.12.19,2021.12.25,11,strawberry moon,아이유 (IU),strawberry moon,,
11,2021,52,2021.12.19,2021.12.25,12,사랑은 늘 도망가,임영웅,신사와 아가씨 OST Part.2,,
12,2021,52,2021.12.19,2021.12.25,13,Still I Love You,토요태,Still I Love You,,
13,2021,52,2021.12.19,2021.12.25,14,미리 메리 크리스마스 (Feat. 천둥),아이유 (IU),Real,,
14,2021,52,2021.12.19,2021.12.25,15,다정히 내 이름을 부르면,"경서예지, 전건호",다정히 내 이름을 부르면 (경서예지 x 전건호),,
15,2021,52,2021.12.19,2021.12.25,16,신호등,이무진,신호등,,
16,2021,52,2021.12.19,2021.12.25,17,쉬어 (Feat. MINO) (Prod. GRAY),"아넌딜라이트(Anandelight) , unofficialboyy , BE′O (비오) , 지구인 , Mudd the student",쇼미더머니 10 Episode 1,,
17,2021,52,2021.12.19,2021.12.25,18,Snowman,Sia,Snowman,,
18,2021,52,2021.12.19,2021.12.25,19,크리스마스니까,"성시경, 박효신, 이석훈, 서인국, 빅스 (VIXX)",Jelly Christmas 2012 Heart Project,,
19,2021,52,2021.12.19,2021.12.25,20,Stay,"The Kid LAROI, Justin Bieber",Stay,,
20,2021,52,2021.12.19,2021.12.25,21,Savage,aespa,Savage - The 1st Mini Album,,
21,2021,52,2021.12.19,2021.12.25,22,네가 없는 밤 (Feat. ASH ISLAND) (Prod. GRAY),BE`O (비오),쇼미더머니 10 Final,,
22,2021,52,2021.12.19,2021.12.25,23,Wake Up (Prod. 코드 쿤스트),"개코 , Ourealgoat (아우릴고트) , SINCE , 안병웅 , Tabber , 조광일",쇼미더머니 10 Episode 1,,
23,2021,52,2021.12.19,2021.12.25,24,Last Christmas,Ariana Grande,Christmas Kisses,,
24,2021,52,2021.12.19,2021.12.25,25,Next Level,aespa,Next Level,,
25,2021,52,2021.12.19,2021.12.25,26,취중고백,김민석,취중고백,,
26,2021,52,2021.12.19,2021.12.25,27,흰눈,먼데이 키즈 (Monday Kiz),흰눈,,
27,2021,52,2021.12.19,2021.12.25,28,너를 생각해,주시크 (Joosiq),너를 생각해,,
28,2021,52,2021.12.19,2021.12.25,29,문득,BE`O (비오),Bipolar,,
29,2021,52,2021.12.19,2021.12.25,30,낙하 (with 아이유),AKMU (악뮤),NEXT EPISODE,,
30,2021,52,2021.12.19,2021.12.25,31,OHAYO MY NIGHT,"디핵 (D-Hack), PATEKO(파테코)",OHAYO MY NIGHT,,
31,2021,52,2021.12.19,2021.12.25,32,Dreams Come True,aespa,Dreams Come True - SM STATION,,
32,2021,52,2021.12.19,2021.12.25,33,MBTI (Feat. 쿠기 & 로꼬) (Prod. GRAY),BE`O (비오),쇼미더머니 10 Semi Final,,
33,2021,52,2021.12.19,2021.12.25,34,바라만 본다,MSG워너비(M.O.M),MSG워너비 1집,,
34,2021,52,2021.12.19,2021.12.25,35,My Universe,"Coldplay, 방탄소년단",My Universe,,
35,2021,52,2021.12.19,2021.12.25,36,Butter,방탄소년단,Butter,,
36,2021,52,2021.12.19,2021.12.25,37,Permission to Dance,방탄소년단,Butter / Permission to Dance,,
37,2021,52,2021.12.19,2021.12.25,38,헤픈 우연,헤이즈 (Heize),HAPPEN,,
38,2021,52,2021.12.19,2021.12.25,39,Celebrity,아이유 (IU),Celebrity,,
39,2021,52,2021.12.19,2021.12.25,40,Bad Habits,Ed Sheeran,Bad Habits,,
40,2021,52,2021.12.19,2021.12.25,41,Weekend,태연 (TAEYEON),Weekend,,
41,2021,52,2021.12.19,2021.12.25,42,그게 더 편할 것 같아 (N번째 연애 X 멜로망스),멜로망스(Melomance),그게 더 편할 것 같아 (N번째 연애 X 멜로망스) OST,,
42,2021,52,2021.12.19,2021.12.25,43,Dynamite,방탄소년단,Dynamite,,
43,2021,52,2021.12.19,2021.12.25,44,밤하늘의 별을(2020),경서,밤하늘의 별을(2020),,
44,2021,52,2021.12.19,2021.12.25,45,"Peaches (Feat. Daniel Caesar, Giveon)",Justin Bieber,Justice,,
45,2021,52,2021.12.19,2021.12.25,46,"어떻게 이별까지 사랑하겠어, 널 사랑하는 거지",AKMU (악뮤),항해,,
46,2021,52,2021.12.19,2021.12.25,47,라일락,아이유 (IU),5th Album `LILAC`,,
47,2021,52,2021.12.19,2021.12.25,48,"호우주의 (Feat. 개코, 넉살 (Nucksal)) (Prod. 코드 쿤스트)",조광일,쇼미더머니 10 Semi Final,,
48,2021,52,2021.12.19,2021.12.25,49,고백,멜로망스(Melomance),세 번째 `고백`,,
49,2021,52,2021.12.19,2021.12.25,50,첫 눈,EXO,겨울 스페셜 앨범 `12월의 기적 (Miracles In December)`,,
50,2021,52,2021.12.19,2021.12.25,51,"깐부 (Feat. 염따, ASH ISLAND) (Prod. TOIL)",쿤타 (Koonta),쇼미더머니 10 Episode 3,,
51,2021,52,2021.12.19,2021.12.25,52,"모든 날, 모든 순간 (Every day, Every Moment)",폴킴,`키스 먼저 할까요?` OST Part 3,,
52,2021,52,2021.12.19,2021.12.25,53,"사이렌 Remix (Feat. UNEDUCATED KID, Paul Blanco)",호미들,사이렌 Remix,,
53,2021,52,2021.12.19,2021.12.25,54,시간을 거슬러 (낮에 뜨는 달 X 케이윌),케이윌 (K.Will),시간을 거슬러 (낮에 뜨는 달 X 케이윌) OST,,
54,2021,52,2021.12.19,2021.12.25,55,Text Me Merry Christmas (Feat. Kristen Bell),Straight No Chaser,Under The Influence: Holiday Edition,,
55,2021,52,2021.12.19,2021.12.25,56,찰나가 영원이 될 때 (The Eternal Moment),마크툽 (Maktub),Red Moon : Beyond The Light,,
56,2021,52,2021.12.19,2021.12.25,57,탕!♡,MINO (송민호),″TO INFINITY.″,,
57,2021,52,2021.12.19,2021.12.25,58,이제 나만 믿어요,임영웅,내일은 미스터트롯 우승자 특전곡,,
58,2021,52,2021.12.19,2021.12.25,59,너의 모든 순간,성시경,별에서 온 그대 OST Part 7,,
59,2021,52,2021.12.19,2021.12.25,60,롤린 (Rollin`),브레이브걸스 (Brave Girls),Rollin`,,
60,2021,52,2021.12.19,2021.12.25,61,밤새 서로 미루다,"존 박, 전미도",밤새 서로 미루다,,
61,2021,52,2021.12.19,2021.12.25,62,추억은 만남보다 이별에 남아,정동하,추억은 만남보다 이별에 남아,,
62,2021,52,2021.12.19,2021.12.25,63,비가 오는 날엔 (2021),헤이즈 (Heize),비가 오는 날엔 (2021),,
63,2021,52,2021.12.19,2021.12.25,64,내 손을 잡아,아이유 (IU),최고의 사랑 OST Part 4,,
64,2021,52,2021.12.19,2021.12.25,65,너와 나의 Memories,"염따 (YumDDa), TOIL, 쿤타, 베이식 (Basick), 365LIT, 황지상 (HWANG JI SANG), 송민영",쇼미더머니 10 Episode 1,,
65,2021,52,2021.12.19,2021.12.25,66,Dun Dun Dance,오마이걸 (OH MY GIRL),Dear OHMYGIRL,,
66,2021,52,2021.12.19,2021.12.25,67,DUMB DUMB,전소미,DUMB DUMB,,
67,2021,52,2021.12.19,2021.12.25,68,밝게 빛나는 별이 되어 비춰줄게,송이한,밝게 빛나는 별이 되어 비춰줄게,,
68,2021,52,2021.12.19,2021.12.25,69,Underneath The Tree,Kelly Clarkson,Wrapped In Red (Deluxe Edition),,
69,2021,52,2021.12.19,2021.12.25,70,Blueming,아이유 (IU),Love poem,,
70,2021,52,2021.12.19,2021.12.25,71,Make It To Christmas,Alessia Cara,Make It To Christmas,,
71,2021,52,2021.12.19,2021.12.25,72,SCIENTIST,TWICE,Formula of Love: O+T=<3,,
72,2021,52,2021.12.19,2021.12.25,73,Queendom,레드벨벳(Red Velvet),Queendom - The 6th Mini Album,,
73,2021,52,2021.12.19,2021.12.25,74,나 그댈위해 시 한편을 쓰겠어,케이시 (Kassy),옛이야기,,
74,2021,52,2021.12.19,2021.12.25,75,좋아좋아,조정석,슬기로운 의사생활 시즌2 OST Part 5,,
75,2021,52,2021.12.19,2021.12.25,76,Must Have Love,"SG워너비, 브라운 아이드 걸스",SG워너비 ＆ 브라운 아이드 걸스,,
76,2021,52,2021.12.19,2021.12.25,77,취기를 빌려 (취향저격 그녀 X 산들),산들,취기를 빌려 (취향저격 그녀 X 산들) OST,,
77,2021,52,2021.12.19,2021.12.25,78,비와 당신,이무진,슬기로운 의사생활 시즌2 OST Part 1,,
78,2021,52,2021.12.19,2021.12.25,79,Off My Face,Justin Bieber,Justice,,
79,2021,52,2021.12.19,2021.12.25,80,ASAP,STAYC(스테이씨),STAYDOM,,
80,2021,52,2021.12.19,2021.12.25,81,그날에 나는 맘이 편했을까,이예준,그날에 나는 맘이 편했을까,,
81,2021,52,2021.12.19,2021.12.25,82,오늘도 빛나는 너에게 (To You My Light) (Feat.이라온),마크툽 (Maktub),Red Moon : To You My Light,,
82,2021,52,2021.12.19,2021.12.25,83,에잇 (Prod.&Feat. SUGA of BTS),아이유 (IU),에잇,,
83,2021,52,2021.12.19,2021.12.25,84,Christmas Tree,V,그 해 우리는 OST Part.5,,
84,2021,52,2021.12.19,2021.12.25,85,다음생이 있다면 당신을 만나서 다시 사랑할래요,임재현,다음생이 있다면 당신을 만나서 다시 사랑할래요,,
85,2021,52,2021.12.19,2021.12.25,86,"08베이식 (Feat. 염따, punchnello)",베이식(Basick),쇼미더머니 10 Semi Final,,
86,2021,52,2021.12.19,2021.12.25,87,멜로디,ASH ISLAND,멜로디,,
87,2021,52,2021.12.19,2021.12.25,88,작은 것들을 위한 시 (Boy With Luv) (Feat. Halsey),방탄소년단,MAP OF THE SOUL : PERSONA,,
88,2021,52,2021.12.19,2021.12.25,89,봄날,방탄소년단,YOU NEVER WALK ALONE,,
89,2021,52,2021.12.19,2021.12.25,90,TROUBLE (Prod. Slom),"Don Mills , Northfacegawd , sokodomo , Khakii (카키) , A-Chess (에이체스)",쇼미더머니 10 Episode 1,,
90,2021,52,2021.12.19,2021.12.25,91,Lovesick Girls,BLACKPINK,THE ALBUM,,
91,2021,52,2021.12.19,2021.12.25,92,Savage Love (Laxed - Siren Beat) (BTS Remix),"Jawsh 685, Jason Derulo, BTS",Savage Love (Laxed - Siren Beat) (BTS Remix),,
92,2021,52,2021.12.19,2021.12.25,93,그대라는 사치,임영웅,사랑의 콜센타 PART62,,
93,2021,52,2021.12.19,2021.12.25,94,다시 사랑한다면 (김필 Ver.),임영웅,사랑의 콜센타 PART56,,
94,2021,52,2021.12.19,2021.12.25,95,"Reset (Feat. 개코, Kid Milli) (Prod. 코드 쿤스트)","SINCE, Tabber",쇼미더머니 10 Episode 3,,
95,2021,52,2021.12.19,2021.12.25,96,Christmas Without You,Ava Max,Christmas Without You,,
96,2021,52,2021.12.19,2021.12.25,97,Like It`s Christmas,Jonas Brothers,Like It`s Christmas,,
97,2021,52,2021.12.19,2021.12.25,98,Hey Mama (Feat. Nicki Minaj & Afrojack),David Guetta,Listen (Deluxe),,
98,2021,52,2021.12.19,2021.12.25,99,Last Christmas,Wham!,George Michael & Wham! Last Christmas : The Original Motion Picture Soundtrack,,
99,2021,52,2021.12.19,2021.12.25,100,이별후회,김나영,그 해 우리는 OST Part.4,,
100,2021,52,2021.12.19,2021.12.25,101,하루만 더,빅마마 (BigMama),하루만 더,,
101,2021,52,2021.12.19,2021.12.25,102,거리에서,성시경,The Ballads,,
102,2021,52,2021.12.19,2021.12.25,103,별빛 같은 나의 사랑아,임영웅,별빛 같은 나의 사랑아,,
103,2021,52,2021.12.19,2021.12.25,104,잊었니,임영웅,사랑의 콜센타 PART60,,
104,2021,52,2021.12.19,2021.12.25,105,우리가 헤어져야 했던 이유,비비(BIBI),그 해 우리는 OST Part.2,,
105,2021,52,2021.12.19,2021.12.25,106,서랍,10cm,그 해 우리는 OST Part.1,,
106,2021,52,2021.12.19,2021.12.25,107,Santa`s Coming For Us,Sia,Santa`s Coming For Us,,
107,2021,52,2021.12.19,2021.12.25,108,너 없이 사는 게 (N번째 연애 X 허각),허각,너 없이 사는 게 (N번째 연애 X 허각) OST,,
108,2021,52,2021.12.19,2021.12.25,109,가을 우체국 앞에서,김대명,슬기로운 의사생활 시즌2 OST Part 2,,
