,year,week_num,start_date,end_date,rank,music,singer,album,production,distribution
0,2021,41,2021.10.03,2021.10.09,1,Stay,"The Kid LAROI, Justin Bieber",Stay,,
1,2021,41,2021.10.03,2021.10.09,2,신호등,이무진,신호등,,
2,2021,41,2021.10.03,2021.10.09,3,My Universe,"Coldplay, 방탄소년단",My Universe,,
3,2021,41,2021.10.03,2021.10.09,4,Savage,aespa,Savage - The 1st Mini Album,,
4,2021,41,2021.10.03,2021.10.09,5,낙하 (with 아이유),AKMU (악뮤),NEXT EPISODE,,
5,2021,41,2021.10.03,2021.10.09,6,Next Level,aespa,Next Level,,
6,2021,41,2021.10.03,2021.10.09,7,OHAYO MY NIGHT,"디핵 (D-Hack), PATEKO(파테코)",OHAYO MY NIGHT,,
7,2021,41,2021.10.03,2021.10.09,8,바라만 본다,MSG워너비(M.O.M),MSG워너비 1집,,
8,2021,41,2021.10.03,2021.10.09,9,Permission to Dance,방탄소년단,Butter / Permission to Dance,,
9,2021,41,2021.10.03,2021.10.09,10,Weekend,태연 (TAEYEON),Weekend,,
10,2021,41,2021.10.03,2021.10.09,11,Butter,방탄소년단,Butter,,
11,2021,41,2021.10.03,2021.10.09,12,다정히 내 이름을 부르면,"경서예지, 전건호",다정히 내 이름을 부르면 (경서예지 x 전건호),,
12,2021,41,2021.10.03,2021.10.09,13,Bad Habits,Ed Sheeran,Bad Habits,,
13,2021,41,2021.10.03,2021.10.09,14,"Peaches (Feat. Daniel Caesar, Giveon)",Justin Bieber,Justice,,
14,2021,41,2021.10.03,2021.10.09,15,시간을 거슬러 (낮에 뜨는 달 X 케이윌),케이윌 (K.Will),시간을 거슬러 (낮에 뜨는 달 X 케이윌) OST,,
15,2021,41,2021.10.03,2021.10.09,16,좋아좋아,조정석,슬기로운 의사생활 시즌2 OST Part 5,,
16,2021,41,2021.10.03,2021.10.09,17,헤픈 우연,헤이즈 (Heize),HAPPEN,,
17,2021,41,2021.10.03,2021.10.09,18,Queendom,레드벨벳(Red Velvet),Queendom - The 6th Mini Album,,
18,2021,41,2021.10.03,2021.10.09,19,DUMB DUMB,전소미,DUMB DUMB,,
19,2021,41,2021.10.03,2021.10.09,20,고백,멜로망스(Melomance),세 번째 `고백`,,
20,2021,41,2021.10.03,2021.10.09,21,Dynamite,방탄소년단,Dynamite,,
21,2021,41,2021.10.03,2021.10.09,22,가을 타나 봐,이무진,가을 타나 봐 (REVIBE Vol.4),,
22,2021,41,2021.10.03,2021.10.09,23,라일락,아이유 (IU),5th Album `LILAC`,,
23,2021,41,2021.10.03,2021.10.09,24,비와 당신,이무진,슬기로운 의사생활 시즌2 OST Part 1,,
24,2021,41,2021.10.03,2021.10.09,25,Celebrity,아이유 (IU),Celebrity,,
25,2021,41,2021.10.03,2021.10.09,26,LOCO,ITZY (있지),CRAZY IN LOVE,,
