,year,week_num,start_date,end_date,rank,music,singer,album,production,distribution
0,2021,17,2021.04.18,2021.04.24,1,롤린 (Rollin`),브레이브걸스 (Brave Girls),Rollin`,,
1,2021,17,2021.04.18,2021.04.24,2,라일락,아이유 (IU),5th Album `LILAC`,,
2,2021,17,2021.04.18,2021.04.24,3,"Peaches (Feat. Daniel Caesar, Giveon)",Justin Bieber,Justice,,
3,2021,17,2021.04.18,2021.04.24,4,Timeless,SG 워너비,SG Wanna Be+,,
4,2021,17,2021.04.18,2021.04.24,5,운전만해 (We Ride),브레이브걸스 (Brave Girls),We Ride,,
5,2021,17,2021.04.18,2021.04.24,6,Celebrity,아이유 (IU),Celebrity,,
6,2021,17,2021.04.18,2021.04.24,7,라라라,SG 워너비,My Friend,,
7,2021,17,2021.04.18,2021.04.24,8,INSIDE OUT,뉴이스트 (NU`EST),The 2nd Album `Romanticize`,,
8,2021,17,2021.04.18,2021.04.24,9,Coin,아이유 (IU),5th Album `LILAC`,,
9,2021,17,2021.04.18,2021.04.24,10,On The Ground,로제 (ROSE),R,,
10,2021,17,2021.04.18,2021.04.24,11,그냥 안아달란 말야,다비치,그냥 안아달란 말야,,
11,2021,17,2021.04.18,2021.04.24,12,내 손을 잡아,아이유 (IU),최고의 사랑 OST Part 4,,
12,2021,17,2021.04.18,2021.04.24,13,Dynamite,방탄소년단,Dynamite,,
13,2021,17,2021.04.18,2021.04.24,14,"LOVE DAY (2021) (바른연애 길잡이 X 양요섭, 정은지)","양요섭, 정은지","LOVE DAY (2021) (바른연애 길잡이 X 양요섭, 정은지) OST",,
14,2021,17,2021.04.18,2021.04.24,15,내사람,SG 워너비,The Precious History,,
15,2021,17,2021.04.18,2021.04.24,16,살다가,SG 워너비,살다가,,
16,2021,17,2021.04.18,2021.04.24,17,밤하늘의 별을(2020),경서,밤하늘의 별을(2020),,
17,2021,17,2021.04.18,2021.04.24,18,밝게 빛나는 별이 되어 비춰줄게,송이한,밝게 빛나는 별이 되어 비춰줄게,,
18,2021,17,2021.04.18,2021.04.24,19,Antidote,강다니엘,YELLOW,,
19,2021,17,2021.04.18,2021.04.24,20,잠이 오질 않네요,장범준,잠이 오질 않네요,,
20,2021,17,2021.04.18,2021.04.24,21,봄 안녕 봄,아이유 (IU),5th Album `LILAC`,,
21,2021,17,2021.04.18,2021.04.24,22,어푸 (Ah puh),아이유 (IU),5th Album 'LILAC',,
22,2021,17,2021.04.18,2021.04.24,23,Blueming,아이유 (IU),Love poem,,
23,2021,17,2021.04.18,2021.04.24,24,취기를 빌려 (취향저격 그녀 X 산들),산들,취기를 빌려 (취향저격 그녀 X 산들) OST,,
24,2021,17,2021.04.18,2021.04.24,25,에잇 (Prod.&Feat. SUGA of BTS),아이유 (IU),에잇,,
25,2021,17,2021.04.18,2021.04.24,26,Lovesick Girls,BLACKPINK,THE ALBUM,,
26,2021,17,2021.04.18,2021.04.24,27,나랑 같이 걸을래 (바른연애 길잡이 X 적재),적재,나랑 같이 걸을래 (바른연애 길잡이 X 적재) OST,,
27,2021,17,2021.04.18,2021.04.24,28,Flu,아이유 (IU),5th Album `LILAC`,,
28,2021,17,2021.04.18,2021.04.24,29,아이와 나의 바다,아이유 (IU),5th Album `LILAC`,,
29,2021,17,2021.04.18,2021.04.24,30,VVS (Feat. JUSTHIS) (Prod. GroovyRoom),"미란이 (Mirani), 먼치맨, Khundi Panda, 머쉬베놈 (MUSHVENOM)",쇼미더머니 9 Episode 1,,
30,2021,17,2021.04.18,2021.04.24,31,이 밤을 빌려 말해요 (바른연애 길잡이 X 10CM),10cm,이 밤을 빌려 말해요 (바른연애 길잡이 X 10CM) OST,,
31,2021,17,2021.04.18,2021.04.24,32,흔들리는 꽃들 속에서 네 샴푸향이 느껴진거야,장범준,멜로가 체질 OST Part 3,,
32,2021,17,2021.04.18,2021.04.24,33,"어떻게 이별까지 사랑하겠어, 널 사랑하는 거지",AKMU (악뮤),항해,,
33,2021,17,2021.04.18,2021.04.24,34,별빛 같은 나의 사랑아,임영웅,별빛 같은 나의 사랑아,,
34,2021,17,2021.04.18,2021.04.24,35,Savage Love (Laxed - Siren Beat) (BTS Remix),"Jawsh 685, Jason Derulo, BTS",Savage Love (Laxed - Siren Beat) (BTS Remix),,
35,2021,17,2021.04.18,2021.04.24,36,그날에 나는 맘이 편했을까,이예준,그날에 나는 맘이 편했을까,,
36,2021,17,2021.04.18,2021.04.24,37,죄와 벌,SG 워너비,살다가,,
37,2021,17,2021.04.18,2021.04.24,38,돌림노래 (Feat. DEAN),아이유 (IU),5th Album `LILAC`,,
38,2021,17,2021.04.18,2021.04.24,39,"모든 날, 모든 순간 (Every day, Every Moment)",폴킴,`키스 먼저 할까요?` OST Part 3,,
39,2021,17,2021.04.18,2021.04.24,40,오래된 노래,스탠딩 에그(Standing Egg),오래된 노래,,
40,2021,17,2021.04.18,2021.04.24,41,Dolphin,오마이걸 (OH MY GIRL),NONSTOP,,
41,2021,17,2021.04.18,2021.04.24,42,12:45 (Stripped),Etham,12:45 (Stripped),,
42,2021,17,2021.04.18,2021.04.24,43,멜로디,ASH ISLAND,멜로디,,
43,2021,17,2021.04.18,2021.04.24,44,힘든 건 사랑이 아니다,임창정,힘든 건 사랑이 아니다,,
44,2021,17,2021.04.18,2021.04.24,45,2002,Anne-Marie,Speak Your Mind (Deluxe),,
45,2021,17,2021.04.18,2021.04.24,46,추억은 만남보다 이별에 남아,정동하,추억은 만남보다 이별에 남아,,
46,2021,17,2021.04.18,2021.04.24,47,METEOR,창모 (CHANGMO),Boyhood,,
47,2021,17,2021.04.18,2021.04.24,48,Life Goes On,방탄소년단,BE,,
48,2021,17,2021.04.18,2021.04.24,49,Love poem,아이유 (IU),Love poem,,
49,2021,17,2021.04.18,2021.04.24,50,봄날,방탄소년단,YOU NEVER WALK ALONE,,
50,2021,17,2021.04.18,2021.04.24,51,에필로그,아이유 (IU),5th Album `LILAC`,,
51,2021,17,2021.04.18,2021.04.24,52,아리랑,SG 워너비,The Sentimental Chord,,
52,2021,17,2021.04.18,2021.04.24,53,사실 나는 (Feat.전건호),경서예지,사실 나는,,
53,2021,17,2021.04.18,2021.04.24,54,작은 것들을 위한 시 (Boy With Luv) (Feat. Halsey),방탄소년단,MAP OF THE SOUL : PERSONA,,
54,2021,17,2021.04.18,2021.04.24,55,늦은 밤 너의 집 앞 골목길에서,노을,늦은 밤 너의 집 앞 골목길에서,,
55,2021,17,2021.04.18,2021.04.24,56,아로하,조정석,슬기로운 의사생활 OST Part 3,,
