,year,week_num,start_date,end_date,rank,music,singer,album,production,distribution
0,2021,04,2021.01.17,2021.01.23,1,밤하늘의 별을(2020),경서,밤하늘의 별을(2020),,
1,2021,04,2021.01.17,2021.01.23,2,VVS (Feat. JUSTHIS) (Prod. GroovyRoom),"미란이 (Mirani), 먼치맨, Khundi Panda, 머쉬베놈 (MUSHVENOM)",쇼미더머니 9 Episode 1,,
2,2021,04,2021.01.17,2021.01.23,3,Dynamite,방탄소년단,Dynamite,,
3,2021,04,2021.01.17,2021.01.23,4,잠이 오질 않네요,장범준,잠이 오질 않네요,,
4,2021,04,2021.01.17,2021.01.23,5,화(火花),(여자)아이들,I burn,,
5,2021,04,2021.01.17,2021.01.23,6,Lovesick Girls,BLACKPINK,THE ALBUM,,
6,2021,04,2021.01.17,2021.01.23,7,취기를 빌려 (취향저격 그녀 X 산들),산들,취기를 빌려 (취향저격 그녀 X 산들) OST,,
7,2021,04,2021.01.17,2021.01.23,8,힘든 건 사랑이 아니다,임창정,힘든 건 사랑이 아니다,,
8,2021,04,2021.01.17,2021.01.23,9,Life Goes On,방탄소년단,BE,,
9,2021,04,2021.01.17,2021.01.23,10,"내일이 오면 (Feat. 기리보이, BIG Naughty (서동현))",릴보이 (lIlBOI),쇼미더머니 9 Episode 3,,
10,2021,04,2021.01.17,2021.01.23,11,"Rosario (Feat. CL, ZICO)",에픽하이 (EPIK HIGH),Epik High Is Here 上,,
11,2021,04,2021.01.17,2021.01.23,12,내 얘기 같아 (Feat. 헤이즈),에픽하이 (EPIK HIGH),Epik High Is Here 上,,
12,2021,04,2021.01.17,2021.01.23,13,오래된 노래,스탠딩 에그(Standing Egg),오래된 노래,,
13,2021,04,2021.01.17,2021.01.23,14,Savage Love (Laxed - Siren Beat) (BTS Remix),"Jawsh 685, Jason Derulo, BTS",Savage Love (Laxed - Siren Beat) (BTS Remix),,
14,2021,04,2021.01.17,2021.01.23,15,내 마음이 움찔했던 순간 (취향저격 그녀 X 규현),규현 (KYUHYUN),내 마음이 움찔했던 순간 (취향저격 그녀 X 규현) OST,,
15,2021,04,2021.01.17,2021.01.23,16,나랑 같이 걸을래 (바른연애 길잡이 X 적재),적재,나랑 같이 걸을래 (바른연애 길잡이 X 적재) OST,,
16,2021,04,2021.01.17,2021.01.23,17,에잇 (Prod.&Feat. SUGA of BTS),아이유 (IU),에잇,,
17,2021,04,2021.01.17,2021.01.23,18,"어떻게 이별까지 사랑하겠어, 널 사랑하는 거지",AKMU (악뮤),항해,,
18,2021,04,2021.01.17,2021.01.23,19,"CREDIT (Feat. 염따, 기리보이, Zion.T)",릴보이 (lIlBOI),쇼미더머니 9 Final,,
19,2021,04,2021.01.17,2021.01.23,20,혼술하고 싶은 밤,벤 (Ben),혼술하고 싶은 밤,,
20,2021,04,2021.01.17,2021.01.23,21,Blueming,아이유 (IU),Love poem,,
21,2021,04,2021.01.17,2021.01.23,22,흔들리는 꽃들 속에서 네 샴푸향이 느껴진거야,장범준,멜로가 체질 OST Part 3,,
22,2021,04,2021.01.17,2021.01.23,23,"모든 날, 모든 순간 (Every day, Every Moment)",폴킴,`키스 먼저 할까요?` OST Part 3,,
23,2021,04,2021.01.17,2021.01.23,24,When We Disco (Duet with 선미),박진영,When We Disco,,
24,2021,04,2021.01.17,2021.01.23,25,늦은 밤 너의 집 앞 골목길에서,노을,늦은 밤 너의 집 앞 골목길에서,,
25,2021,04,2021.01.17,2021.01.23,26,Dolphin,오마이걸 (OH MY GIRL),NONSTOP,,
26,2021,04,2021.01.17,2021.01.23,27,How You Like That,BLACKPINK,How You Like That,,
27,2021,04,2021.01.17,2021.01.23,28,"Achoo (Feat. pH-1, HAON) (Prod. GroovyRoom)",미란이 (Mirani),쇼미더머니 9 Episode 3,,
28,2021,04,2021.01.17,2021.01.23,29,METEOR,창모 (CHANGMO),Boyhood,,
29,2021,04,2021.01.17,2021.01.23,30,딩가딩가 (Dingga),마마무 (Mamamoo),딩가딩가 (Dingga),,
30,2021,04,2021.01.17,2021.01.23,31,그날에 나는 맘이 편했을까,이예준,그날에 나는 맘이 편했을까,,
31,2021,04,2021.01.17,2021.01.23,32,아로하,조정석,슬기로운 의사생활 OST Part 3,,
32,2021,04,2021.01.17,2021.01.23,33,어떻게 지내,오반 (OVAN),어떻게 지내,,
33,2021,04,2021.01.17,2021.01.23,34,사실 나는 (Feat.전건호),경서예지,사실 나는,,
34,2021,04,2021.01.17,2021.01.23,35,"ON AIR (Feat. 로꼬, 박재범 & GRAY)",릴보이 (lIlBOI),쇼미더머니 9 Final,,
35,2021,04,2021.01.17,2021.01.23,36,서면역에서,순순희,서면역에서,,
36,2021,04,2021.01.17,2021.01.23,37,2002,Anne-Marie,Speak Your Mind (Deluxe),,
37,2021,04,2021.01.17,2021.01.23,38,I CAN`T STOP ME,TWICE,Eyes wide open,,
38,2021,04,2021.01.17,2021.01.23,39,뿌리 (Feat. JUSTHIS) (Prod. GroovyRoom),Khundi Panda,쇼미더머니 9 Episode 3,,
39,2021,04,2021.01.17,2021.01.23,40,Freak (Prod. Slom),"릴보이 (lIlBOI) , 원슈타인 (Wonstein) , Chillin Homie , 스카이민혁 (Skyminhyuk)",쇼미더머니 9 Episode 1,,
40,2021,04,2021.01.17,2021.01.23,41,작은 것들을 위한 시 (Boy With Luv) (Feat. Halsey),방탄소년단,MAP OF THE SOUL : PERSONA,,
41,2021,04,2021.01.17,2021.01.23,42,Memories,Maroon 5,Memories,,
42,2021,04,2021.01.17,2021.01.23,43,마음을 드려요,아이유 (IU),사랑의 불시착 OST Part 11,,
43,2021,04,2021.01.17,2021.01.23,44,Panorama,IZ*ONE (아이즈원),One-reeler / Act IV,,
