,year,week_num,start_date,end_date,rank,music,singer,album,production,distribution
0,2021,10,2021.02.28,2021.03.06,1,Celebrity,아이유 (IU),Celebrity,,
1,2021,10,2021.02.28,2021.03.06,2,롤린 (Rollin`),브레이브걸스 (Brave Girls),Rollin`,,
2,2021,10,2021.02.28,2021.03.06,3,밤하늘의 별을(2020),경서,밤하늘의 별을(2020),,
3,2021,10,2021.02.28,2021.03.06,4,Dynamite,방탄소년단,Dynamite,,
4,2021,10,2021.02.28,2021.03.06,5,잠이 오질 않네요,장범준,잠이 오질 않네요,,
5,2021,10,2021.02.28,2021.03.06,6,VVS (Feat. JUSTHIS) (Prod. GroovyRoom),"미란이 (Mirani), 먼치맨, Khundi Panda, 머쉬베놈 (MUSHVENOM)",쇼미더머니 9 Episode 1,,
6,2021,10,2021.02.28,2021.03.06,7,Beautiful Beautiful,온앤오프 (ONF),ONF: MY NAME,,
7,2021,10,2021.02.28,2021.03.06,8,Lovesick Girls,BLACKPINK,THE ALBUM,,
8,2021,10,2021.02.28,2021.03.06,9,내 손을 잡아,아이유 (IU),최고의 사랑 OST Part 4,,
9,2021,10,2021.02.28,2021.03.06,10,이 밤을 빌려 말해요 (바른연애 길잡이 X 10CM),10cm,이 밤을 빌려 말해요 (바른연애 길잡이 X 10CM) OST,,
10,2021,10,2021.02.28,2021.03.06,11,밝게 빛나는 별이 되어 비춰줄게,송이한,밝게 빛나는 별이 되어 비춰줄게,,
11,2021,10,2021.02.28,2021.03.06,12,취기를 빌려 (취향저격 그녀 X 산들),산들,취기를 빌려 (취향저격 그녀 X 산들) OST,,
12,2021,10,2021.02.28,2021.03.06,13,Don`t Call Me,샤이니 (SHINee),Don`t Call Me - The 7th Album,,
13,2021,10,2021.02.28,2021.03.06,14,나랑 같이 걸을래 (바른연애 길잡이 X 적재),적재,나랑 같이 걸을래 (바른연애 길잡이 X 적재) OST,,
14,2021,10,2021.02.28,2021.03.06,15,에잇 (Prod.&Feat. SUGA of BTS),아이유 (IU),에잇,,
15,2021,10,2021.02.28,2021.03.06,16,Blueming,아이유 (IU),Love poem,,
16,2021,10,2021.02.28,2021.03.06,17,힘든 건 사랑이 아니다,임창정,힘든 건 사랑이 아니다,,
17,2021,10,2021.02.28,2021.03.06,18,사랑하는 당신께,폴킴,사랑하는 당신께,,
18,2021,10,2021.02.28,2021.03.06,19,흔들리는 꽃들 속에서 네 샴푸향이 느껴진거야,장범준,멜로가 체질 OST Part 3,,
19,2021,10,2021.02.28,2021.03.06,20,오래된 노래,스탠딩 에그(Standing Egg),오래된 노래,,
20,2021,10,2021.02.28,2021.03.06,21,I`m Not Cool,현아 (HyunA),I`m Not Cool,,
21,2021,10,2021.02.28,2021.03.06,22,꼬리 (TAIL),선미,꼬리 (TAIL),,
22,2021,10,2021.02.28,2021.03.06,23,"어떻게 이별까지 사랑하겠어, 널 사랑하는 거지",AKMU (악뮤),항해,,
23,2021,10,2021.02.28,2021.03.06,24,고백 (바른연애 길잡이 X 허각),허각,고백 (바른연애 길잡이 X 허각) OST,,
24,2021,10,2021.02.28,2021.03.06,25,그날에 나는 맘이 편했을까,이예준,그날에 나는 맘이 편했을까,,
25,2021,10,2021.02.28,2021.03.06,26,Life Goes On,방탄소년단,BE,,
26,2021,10,2021.02.28,2021.03.06,27,"모든 날, 모든 순간 (Every day, Every Moment)",폴킴,`키스 먼저 할까요?` OST Part 3,,
27,2021,10,2021.02.28,2021.03.06,28,Savage Love (Laxed - Siren Beat) (BTS Remix),"Jawsh 685, Jason Derulo, BTS",Savage Love (Laxed - Siren Beat) (BTS Remix),,
28,2021,10,2021.02.28,2021.03.06,29,내 마음이 움찔했던 순간 (취향저격 그녀 X 규현),규현 (KYUHYUN),내 마음이 움찔했던 순간 (취향저격 그녀 X 규현) OST,,
29,2021,10,2021.02.28,2021.03.06,30,좋은 이별이 있을 리가 없잖아 (Feat. 조현아 Of 어반자카파),MC몽,FLOWER 9,,
30,2021,10,2021.02.28,2021.03.06,31,사실 나는 (Feat.전건호),경서예지,사실 나는,,
31,2021,10,2021.02.28,2021.03.06,32,Dolphin,오마이걸 (OH MY GIRL),NONSTOP,,
32,2021,10,2021.02.28,2021.03.06,33,METEOR,창모 (CHANGMO),Boyhood,,
33,2021,10,2021.02.28,2021.03.06,34,늦은 밤 너의 집 앞 골목길에서,노을,늦은 밤 너의 집 앞 골목길에서,,
34,2021,10,2021.02.28,2021.03.06,35,"LOVE DAY (2021) (바른연애 길잡이 X 양요섭, 정은지)","양요섭, 정은지","LOVE DAY (2021) (바른연애 길잡이 X 양요섭, 정은지) OST",,
35,2021,10,2021.02.28,2021.03.06,36,혼술하고 싶은 밤,벤 (Ben),혼술하고 싶은 밤,,
36,2021,10,2021.02.28,2021.03.06,37,2002,Anne-Marie,Speak Your Mind (Deluxe),,
37,2021,10,2021.02.28,2021.03.06,38,How You Like That,BLACKPINK,How You Like That,,
38,2021,10,2021.02.28,2021.03.06,39,"내일이 오면 (Feat. 기리보이, BIG Naughty (서동현))",릴보이 (lIlBOI),쇼미더머니 9 Episode 3,,
39,2021,10,2021.02.28,2021.03.06,40,Love poem,아이유 (IU),Love poem,,
40,2021,10,2021.02.28,2021.03.06,41,When We Disco (Duet with 선미),박진영,When We Disco,,
41,2021,10,2021.02.28,2021.03.06,42,아로하,조정석,슬기로운 의사생활 OST Part 3,,
42,2021,10,2021.02.28,2021.03.06,43,어떻게 지내,오반 (OVAN),어떻게 지내,,
43,2021,10,2021.02.28,2021.03.06,44,화(火花),(여자)아이들,I burn,,
44,2021,10,2021.02.28,2021.03.06,45,PARANOIA,강다니엘,PARANOIA,,
45,2021,10,2021.02.28,2021.03.06,46,술 한잔 해요,"경서 (경서예지), MJ (써니사이드)",술 한잔 해요,,
46,2021,10,2021.02.28,2021.03.06,47,너의 번호를 누르고 (Prod. 영화처럼),#안녕,너의 번호를 누르고,,
47,2021,10,2021.02.28,2021.03.06,48,Memories,Maroon 5,Memories,,
48,2021,10,2021.02.28,2021.03.06,49,마음을 드려요,아이유 (IU),사랑의 불시착 OST Part 11,,
49,2021,10,2021.02.28,2021.03.06,50,작은 것들을 위한 시 (Boy With Luv) (Feat. Halsey),방탄소년단,MAP OF THE SOUL : PERSONA,,
50,2021,10,2021.02.28,2021.03.06,51,이제 나만 믿어요,임영웅,내일은 미스터트롯 우승자 특전곡,,
51,2021,10,2021.02.28,2021.03.06,52,FRIENDS (Prod. Slom),"릴보이 (lIlBOI), 원슈타인 (Wonstein)",FRIENDS,,
52,2021,10,2021.02.28,2021.03.06,53,서면역에서,순순희,서면역에서,,
53,2021,10,2021.02.28,2021.03.06,54,살짝 설렜어 (Nonstop),오마이걸 (OH MY GIRL),NONSTOP,,
54,2021,10,2021.02.28,2021.03.06,55,너를 만나,폴킴,너를 만나,,
55,2021,10,2021.02.28,2021.03.06,56,오늘도 빛나는 너에게 (To You My Light) (Feat.이라온),마크툽 (Maktub),Red Moon : To You My Light,,
