,year,week_num,start_date,end_date,rank,music,singer,album,production,distribution
0,2021,49,2021.11.28,2021.12.04,1,리무진 (Feat. MINO) (Prod. GRAY),BE`O (비오),쇼미더머니 10 Episode 3,,
1,2021,49,2021.11.28,2021.12.04,2,"회전목마 (Feat. Zion.T, 원슈타인) (Prod. Slom)",sokodomo,쇼미더머니 10 Episode 2,,
2,2021,49,2021.11.28,2021.12.04,3,만남은 쉽고 이별은 어려워 (Feat. Leellamarz) (Prod. TOIL),베이식(Basick),쇼미더머니 10 Episode 3,,
3,2021,49,2021.11.28,2021.12.04,4,불협화음 (Feat. AKMU) (Prod. GRAY),Mudd the student,쇼미더머니 10 Semi Final,,
4,2021,49,2021.11.28,2021.12.04,5,쉬어 (Feat. MINO) (Prod. GRAY),"아넌딜라이트(Anandelight) , unofficialboyy , BE′O (비오) , 지구인 , Mudd the student",쇼미더머니 10 Episode 1,,
5,2021,49,2021.11.28,2021.12.04,6,MBTI (Feat. 쿠기 & 로꼬) (Prod. GRAY),BE`O (비오),쇼미더머니 10 Semi Final,,
6,2021,49,2021.11.28,2021.12.04,7,strawberry moon,아이유 (IU),strawberry moon,,
7,2021,49,2021.11.28,2021.12.04,8,Wake Up (Prod. 코드 쿤스트),"개코 , Ourealgoat (아우릴고트) , SINCE , 안병웅 , Tabber , 조광일",쇼미더머니 10 Episode 1,,
8,2021,49,2021.11.28,2021.12.04,9,Savage,aespa,Savage - The 1st Mini Album,,
9,2021,49,2021.11.28,2021.12.04,10,신호등,이무진,신호등,,
10,2021,49,2021.11.28,2021.12.04,11,Stay,"The Kid LAROI, Justin Bieber",Stay,,
11,2021,49,2021.11.28,2021.12.04,12,다정히 내 이름을 부르면,"경서예지, 전건호",다정히 내 이름을 부르면 (경서예지 x 전건호),,
12,2021,49,2021.11.28,2021.12.04,13,사랑은 늘 도망가,임영웅,신사와 아가씨 OST Part.2,,
13,2021,49,2021.11.28,2021.12.04,14,"호우주의 (Feat. 개코, 넉살 (Nucksal)) (Prod. 코드 쿤스트)",조광일,쇼미더머니 10 Semi Final,,
14,2021,49,2021.11.28,2021.12.04,15,Next Level,aespa,Next Level,,
