Rank,,Title/Artist/Album,Score,Production/Distribution,Play,
16,6,"

Rush Hour (Feat. j-hope of BTS)
크러쉬 (CRUSH) | Rush Hour","10,856,858","피네이션
Dreamus",,
17,4,"

Shut Down
BLACKPINK | BORN PINK","10,296,588","YG Entertainment
YG PLUS",,
18,3,"

Pink Venom
BLACKPINK | Pink Venom","9,262,502","YG Entertainment
YG PLUS",,
19,HOT,"

WE (Feat. 박재범) (Prod. by Slom)
이영지, 토이고 (toigo), 제이켠 (J`Kyun), 잠비노 (Jambino), XINSAYNE | 쇼미더머니 11 Episode 1","9,246,636","Stone Music Entertainment
지니뮤직",,
20,29,"

All I Want For Christmas Is You
Mariah Carey | Merry Christmas (Deluxe Anniversary Edition)","9,235,752","Columbia/Legacy
Sony Music",,
21,19,"

Snowman
Sia | Snowman","9,138,185","Monkey Puzzle, Atlantic
Warner Music",,
22,5,"

딱 10CM만
10cm, BIG Naughty (서동현) | 딱 10CM만","8,859,615","MAGIC STRAWBERRY SOUND, H1GHR MUSIC RECORDS
Kakao Entertainment",,
23,3,"

사랑은 늘 도망가
임영웅 | 신사와 아가씨 OST Part.2","8,683,695","모스트콘텐츠
NHN벅스",,
24,33,"

Santa Tell Me
Ariana Grande | Santa Tell Me","8,646,136","Republic Records, a division of UMG Recordings,Inc
Universal Music",,
25,7,"

해요 (2022)
#안녕 | 해요 (2022)","8,633,340","일팔 프로젝트
지니뮤직",,
26,4,"

너의 모든 순간
성시경 | 별에서 온 그대 OST Part 7","8,563,097","SBS 콘텐츠허브
Kakao Entertainment",,
27,11,"

자격지심 (Feat. ZICO)
BE`O (비오) | FIVE SENSES","8,553,885","빅플래닛메이드, SWING ENTERTAINMENT, 페임어스 엔터테인먼트
Kakao Entertainment",,
28,9,"

그때 그 순간 그대로 (그그그)
WSG워너비 (가야G) | WSG워너비 1집","8,440,860","MBC
Kakao Entertainment",,
29,8,"

FEARLESS
LE SSERAFIM (르세라핌) | FEARLESS","8,380,280","쏘스뮤직
YG PLUS",,
30,5,"

사랑인가 봐
멜로망스(Melomance) | 사랑인가 봐 (사내맞선 OST 스페셜 트랙)","8,070,258","플렉스엠
Kakao Entertainment",,
31,7,"

그라데이션
10cm | 5.3","8,069,167","매직스트로베리사운드
Kakao Entertainment",,
32,5,"

내가 아니라도
주호 | 내가 아니라도","7,959,086","IN A MILLION
Warner Music",,
33,7,"

TOMBOY
(여자)아이들 | I NEVER DIE","7,924,807","큐브엔터테인먼트
Kakao Entertainment",,
34,6,"

나의 X에게
경서 | 나의 X에게","7,797,462","꿈의엔진
Kakao Entertainment",,
35,6,"

Cookie
NewJeans | NewJeans 1st EP `New Jeans`","7,651,746","ADOR
YG PLUS",,
36,6,"

정이라고 하자 (Feat. 10CM)
BIG Naughty (서동현) | 정이라고 하자","7,630,270","H1GHR MUSIC
Kakao Entertainment",,
37,4,"

ELEVEN
IVE (아이브) | ELEVEN","7,383,051","스타쉽엔터테인먼트
Kakao Entertainment",,
38,6,"

취중고백
김민석 | 취중고백","7,309,611","프로젝트 리본
Warner Music",,
39,5,"

That`s Hilarious
Charlie Puth | That`s Hilarious","7,202,029","Atlantic Records UK
Warner Music",,
40,9,"

우린 그렇게 사랑해서
강민경, 잔나비 | 우린 그렇게 사랑해서","7,104,522","WAKEONE, 페포니뮤직
지니뮤직, Stone Music Entertainment",,
41,new,"

잘가요
주호 | 잘가요","7,064,305","레이벡스
Warner Music",,
42,6,"

첫사랑
백아 | 첫사랑","7,026,108","Baek A
Feel Music",,
43,new,"

흩어지지 않게
엠씨더맥스 (M.C the MAX) | 흩어지지 않게","6,999,292","325 이엔씨
Kakao Entertainment",,
44,new,"

아저씨
릴러말즈 (Leellamarz), 크루셜스타 (Crucial Star), QM, 김재욱, NSW yoon, 다민이 (DAMINI) | 쇼미더머니 11 Episode 1","6,853,742","Stone Music Entertainment
지니뮤직",,
45,10,"

보고싶었어
WSG워너비 (4FIRE) | WSG워너비 1집","6,849,660","MBC
Kakao Entertainment",,
46,7,"

다정히 내 이름을 부르면
경서예지, 전건호 | 다정히 내 이름을 부르면 (경서예지 x 전건호)","6,763,604","에버그로우
Kakao Entertainment",,
47,24,"

Birthday
레드벨벳(Red Velvet) | ‘The ReVe Festival 2022 - Birthday’","6,490,395","SM Entertainment
Dreamus",,
48,10,"

주저하는 연인들을 위해
잔나비 | 전설","6,487,609","페포니 뮤직
Kakao Entertainment",,
49,26,"

들꽃놀이 (with 조유진)
RM | Indigo","6,427,727","BIGHIT MUSIC / HYBE
YG PLUS",,
50,9,"

떠나보낼 준비해 둘걸 그랬어
임한별 | 떠나보낼 준비해 둘걸 그랬어","6,280,803","오늘의 선곡
Kakao Entertainment",,
51,9,"

LOVE me
BE`O (비오) | LOVE me","6,240,213","BPM ENTERTAINMENT, SWING ENTERTAINMENT, 페임어스엔터테인먼트
Kakao Entertainment",,
52,8,"

모든 날, 모든 순간 (Every day, Every Moment)
폴킴 | `키스 먼저 할까요?` OST Part 3","6,166,043","SM Entertainment
Dreamus",,
53,6,"

Stay
The Kid LAROI, Justin Bieber | Stay","6,083,132","Columbia
Sony Music",,
54,8,"

내 기쁨은 너가 벤틀리를 끄는 거야
김승민 | PROTOTYPE RESEARCH #0063","5,945,565","뷰티플노이즈
지니뮤직, Stone Music Entertainment",,
55,7,"

도깨비불 (Illusion)
aespa | Girls - The 2nd Mini Album","5,914,741","SM Entertainment
Dreamus",,
56,11,"

FOREVER 1
소녀시대 | FOREVER 1 - The 7th Album","5,914,177","SM Entertainment
Dreamus",,
57,7,"

우리들의 블루스
임영웅 | IM HERO","5,904,599","물고기뮤직
Dreamus",,
58,15,"

That That (prod. & feat. SUGA of BTS)
싸이 (Psy) | 싸다9","5,878,566","피네이션
Dreamus",,
59,6,"

밤하늘의 별을(2020)
경서 | 밤하늘의 별을(2020)","5,823,136","꿈의엔진
Kakao Entertainment",,
60,5,"

오르트구름
윤하 | YOUNHA 6th Album `END THEORY`","5,749,305","C9엔터테인먼트
Kakao Entertainment",,
61,31,"

첫 눈
EXO | 겨울 스페셜 앨범 `12월의 기적 (Miracles In December)`","5,738,672","SM Entertainment
지니뮤직",,
62,10,"

새벽에 걸려온 너의 전화는
한동근 | 미련을 말하는","5,697,762","말하는
Kakao Entertainment",,
63,41,"

Last Christmas
Ariana Grande | Christmas Kisses","5,623,880","Universal Music
Universal Music",,
64,10,"

SNEAKERS
ITZY (있지) | CHECKMATE","5,556,504","JYP Entertainment
Dreamus",,
65,9,"

Love story
볼빨간사춘기 | Seoul","5,554,569","쇼파르엔터테인먼트
NHN벅스",,
66,15,"

고백연습
경서 | 고백연습","5,402,109","꿈의엔진
Kakao Entertainment",,
67,45,"

미리 메리 크리스마스 (Feat. 천둥)
아이유 (IU) | Real","5,353,170","Kakao Entertainment
Kakao Entertainment",,
68,10,"

Feel My Rhythm
레드벨벳(Red Velvet) | `The ReVe Festival 2022 - Feel My Rhythm`","5,291,954","SM Entertainment
Dreamus",,
69,7,"

드라마
아이유 (IU) | 조각집","5,198,875","EDAM엔터테인먼트
Kakao Entertainment",,
70,9,"

사랑한다고 말해줘
탑현 | 사랑한다고 말해줘","5,164,685","탑현월드
Kakao Entertainment",,
71,12,"

I Don`t Think That I Like Her
Charlie Puth | CHARLIE","5,154,008","Atlantic Records
Warner Music",,
72,8,"

스티커 사진
21학번 | 스티커 사진","5,111,171","제나두 엔터테인먼트
NHN벅스",,
73,5,"

다시 만날 수 있을까
임영웅 | IM HERO","5,067,523","물고기뮤직
Dreamus",,
74,11,"

POP!
나연 (TWICE) | IM NAYEON","5,035,421","JYP Entertainment
Dreamus",,
75,8,"

봄여름가을겨울 (Still Life)
BIGBANG (빅뱅) | 봄여름가을겨울 (Still Life)","5,022,367","YG Entertainment
YG PLUS",,
76,6,"

Dynamite
방탄소년단 | Dynamite","4,915,797","BIGHIT MUSIC / HYBE
YG PLUS",,
77,17,"

LAW (Prod. Czaer)
윤미래, 비비(BIBI) | 스트릿 맨 파이터(SMF) Original Vol.3 (계급미션)","4,863,141","Stone Music Entertainment
지니뮤직",,
78,12,"

INVU
태연 (TAEYEON) | INVU - The 3rd Album","4,862,406","SM Entertainment
Dreamus",,
79,14,"

Left and Right (Feat. Jung Kook of BTS)
Charlie Puth, 정국, 방탄소년단 | Left and Right","4,775,468","Atlantic Records
Warner Music",,
80,11,"

strawberry moon
아이유 (IU) | strawberry moon","4,741,990","EDAM엔터테인먼트
Kakao Entertainment",,
81,41,"

크리스마스니까
성시경, 박효신, 이석훈, 서인국, 빅스 (VIXX) | Jelly Christmas 2012 Heart Project","4,724,418","젤리피쉬 엔터테인먼트
지니뮤직, Stone Music Entertainment",,
82,8,"

신호등
이무진 | 신호등","4,722,394","쇼플레이
Kakao Entertainment",,
83,10,"

이제 나만 믿어요
임영웅 | 내일은 미스터트롯 우승자 특전곡","4,711,635","TV CHOSUN, 쇼플레이
Kakao Entertainment",,
84,12,"

Next Level
aespa | Next Level","4,524,559","SM Entertainment
Dreamus",,
85,8,"

내 손을 잡아
아이유 (IU) | 최고의 사랑 OST Part 4","4,452,189","더그루브엔터테인먼트
Kakao Entertainment",,
86,5,"

Off My Face
Justin Bieber | Justice","4,373,319","RBMG/Def Jam
Universal Music",,
87,11,"

회전목마 (Feat. Zion.T, 원슈타인) (Prod. Slom)
sokodomo | 쇼미더머니 10 Episode 2","4,330,109","Stone Music Entertainment
지니뮤직",,
88,38,"

Make It To Christmas
Alessia Cara | Make It To Christmas","4,289,953","EP Entertainment, LLC / Def Jam
Universal Music",,
89,16,"

Cheshire
ITZY (있지) | CHESHIRE","4,259,899","JYP Entertainment
Dreamus",,
90,7,"

Butter
방탄소년단 | Butter","4,240,969","BIGHIT MUSIC / HYBE
YG PLUS",,
91,7,"

봄날
방탄소년단 | YOU NEVER WALK ALONE","4,195,893","BIGHIT MUSIC / HYBE
YG PLUS",,
92,7,"

Made You Look
Meghan Trainor | Takin` It Back","4,183,098","Epic
Sony Music",,
93,22,"

The Astronaut
진 (JIN) | The Astronaut","4,088,960","BIGHIT MUSIC / HYBE
YG PLUS",,
94,new,"

놓아줘 (Chase)
민호 (MINHO) | CHASE - The 1st Mini Album","4,006,492","SM Entertainment
Dreamus",,
95,16,"

늦은 밤 헤어지긴 너무 아쉬워
케이시 (Kassy) | LOVE & HATE","4,004,285","넥스타엔터테인먼트
Kakao Entertainment",,
96,14,"

DICE
NMIXX | ENTWURF","3,968,646","JYP Entertainment
Dreamus",,
97,19,"

그래서 그대는
이영현 | 그래서 그대는","3,947,423","방구석 캐스팅
Kakao Entertainment",,
98,3,"

추억때문에
유림 | 추억때문에","3,929,836","원탑엔터테인먼트
Kakao Entertainment",,
99,17,"

눈이 오잖아 (Feat.헤이즈)
이무진 | 눈이 오잖아","3,922,535","쇼플레이
Kakao Entertainment",,
100,12,"

Dangerously
Charlie Puth | Nine Track Mind (Deluxe)","3,903,099","Artist Partners
Warner Music",,
101,12,"

무지개
임영웅 | IM HERO","3,881,055","물고기뮤직
Dreamus",,
102,22,"

그중에 그대를 만나
김호중 | 삼남매가 용감하게 OST Part.1","3,808,815","더하기미디어
Kakao Entertainment",,
103,23,"

통화연결음
보라미유, MJ (써니사이드) | 통화연결음","3,781,661","프로젝트 리본
Kakao Entertainment",,
104,19,"

Girls
aespa | Girls - The 2nd Mini Album","3,706,239","SM Entertainment
Dreamus",,
105,37,"

Underneath The Tree
Kelly Clarkson | Wrapped In Red (Deluxe Edition)","3,699,864","Rca Records Label
Sony Music",,
106,9,"

어떻게 이별까지 사랑하겠어, 널 사랑하는 거지
AKMU (악뮤) | 항해","3,629,584","YG Entertainment
YG PLUS",,
107,4,"

Permission to Dance
방탄소년단 | Butter / Permission to Dance","3,597,242","BIGHIT MUSIC / HYBE
YG PLUS",,
108,62,"

STEP
카라 (KARA) | 3rd Album STEP","3,569,692","DSP미디어
Kakao Entertainment",,
109,9,"

아버지
임영웅 | IM HERO","3,561,779","물고기뮤직
Dreamus",,
110,23,"

바보에게 바보가 (웹툰 `연애의 발견` X 이석훈)
이석훈 | 바보에게 바보가 (웹툰 `연애의 발견` X 이석훈) OST","3,553,431","TOON STUDIO
Kakao Entertainment",,
111,20,"

너를 생각해
주시크 (Joosiq) | 너를 생각해","3,548,228","뮤직레시피
Warner Music",,
112,16,"

Talk that Talk
TWICE | BETWEEN 1&2","3,511,847","JYP Entertainment
Dreamus",,
113,11,"

Unholy
Sam Smith, Kim Petras | Unholy","3,435,364","EMI
Universal Music",,
114,21,"

GANADARA (Feat. 아이유)
박재범 | GANADARA","3,426,827","MORE VISION
Kakao Entertainment",,
115,34,"

나의 목소리로
김호중 | 나의 목소리로","3,418,813","생각엔터테인먼트
Kakao Entertainment",,
116,10,"

Yet To Come
방탄소년단 | Proof","3,399,455","BIGHIT MUSIC / HYBE
YG PLUS",,
117,22,"

MY BAG
(여자)아이들 | I NEVER DIE","3,395,465","큐브엔터테인먼트
Kakao Entertainment",,
118,24,"

내 세상은 너로 가득해
탑현 | 내 세상은 너로 가득해","3,264,400","레이벡스
Kakao Entertainment",,
119,12,"

Celebrity
아이유 (IU) | Celebrity","3,258,260","EDAM엔터테인먼트
Kakao Entertainment",,
120,11,"

SMILEY (Feat. BIBI)
YENA(최예나) | SMiLEY","3,249,415","위에화엔터테인먼트코리아
지니뮤직, Stone Music Entertainment",,
121,11,"

찬바람이 불어오네요
케이시 (Kassy) | 추운날","3,240,815","넥스타엔터테인먼트
Kakao Entertainment",,
122,24,"

GHOST TOWN
Benson Boone | GHOST TOWN","3,239,651","Warner Records
Warner Music",,
123,37,"

모든 계절은 너였다
길구봉구 | 모든 계절은 너였다","3,236,451","이별 후
Kakao Entertainment",,
124,34,"

못해
김나영 | 못해 (Re : WIND 4MEN Vol.02)","3,231,718","메이저나인
지니뮤직",,
125,43,"

Text Me Merry Christmas (Feat. Kristen Bell)
Straight No Chaser | Under The Influence: Holiday Edition","3,187,863","Warner Music
Warner Music",,
126,new,"

Fallen
서인국 | Fallen","3,129,891","아에르뮤직
Warner Music/ADA",,
127,16,"

Weekend
태연 (TAEYEON) | Weekend","3,118,568","SM Entertainment
Dreamus",,
128,13,"

첫눈처럼 너에게 가겠다
에일리 (Ailee) | 도깨비 OST Part 9","3,077,114","Stone Music Entertainment, 화앤담픽쳐스
지니뮤직, Stone Music Entertainment",,
129,77,"

Christmas Without You
Ava Max | Christmas Without You","2,987,117","Atlantic Records UK
Warner Music",,
130,13,"

A bientot
임영웅 | IM HERO","2,944,512","물고기뮤직
Dreamus",,
131,17,"

듣고 싶을까
MSG워너비(M.O.M) | 듣고 싶을까","2,931,839","NK Company
지니뮤직, Stone Music Entertainment",,
132,2,"

I`m Not The Only One
Sam Smith | In The Lonely Hour","2,904,605","Capitol Records
Universal Music",,
133,18,"

OHAYO MY NIGHT
디핵 (D-Hack), PATEKO(파테코) | OHAYO MY NIGHT","2,898,736","NEOKIDZ
YG PLUS",,
134,16,"

인생찬가
임영웅 | IM HERO","2,891,612","물고기뮤직
Dreamus",,
135,11,"

When I Get Old
Christopher, 청하 | When I Get Old","2,879,412","Parlophone Denmark
Warner Music",,
136,17,"

밤편지
아이유 (IU) | 밤편지","2,850,529","페이브엔터테인먼트,카카오 M
Kakao Entertainment",,
137,24,"

I Ain`t Worried
OneRepublic | Top Gun: Maverick (Music From The Motion Picture) OST","2,812,690","Interscope Records
Universal Music",,
138,15,"

손이 참 곱던 그대
임영웅 | IM HERO","2,746,269","물고기뮤직
Dreamus",,
139,new,"

어느 날에도, 어떤 날에도
전상근 | 어느 날에도, 어떤 날에도","2,690,908","셀러빗(CELEBIT)
Kakao Entertainment",,
140,11,"

사랑해 진짜
임영웅 | IM HERO","2,679,133","물고기뮤직
Dreamus",,
141,6,"

2002
Anne-Marie | Speak Your Mind (Deluxe)","2,663,333","Atlantic Records UK
Warner Music",,
142,9,"

달
스트레이 (The Stray) | 달","2,645,661","에이뎀레코드
Warner Music",,
143,14,"

팡파레
다비치 | Season Note","2,634,374","WAKEONE
지니뮤직, Stone Music Entertainment",,
144,16,"

아무래도 난
주시크 (Joosiq) | 아무래도 난","2,585,822","뮤직레시피
Warner Music",,
145,20,"

사랑하긴 했었나요 스쳐가는 인연이었나요 짧지않은 우리 함께했던 시간들이 자꾸 내 마음을 가둬두네
잔나비 | 봉춤을 추네","2,551,462","페포니 뮤직
지니뮤직",,
146,6,"

연애편지
임영웅 | IM HERO","2,542,302","물고기뮤직
Dreamus",,
147,11,"

The Drum
Alan Walker | The Drum","2,530,449","MER Recordings
Sony Music",,
148,17,"

나쁜X
비비(BIBI) | Lowlife Princess: Noir","2,530,026","Feel Ghood Music
Kakao Entertainment",,
149,11,"

희재
성시경 | 국화꽃향기 OST","2,508,174","태원엔터테인먼트
태원엔터테인먼트",,
150,11,"

라일락
아이유 (IU) | 5th Album `LILAC`","2,505,293","EDAM엔터테인먼트
Kakao Entertainment",,
151,90,"

Must Have Love
SG워너비, 브라운 아이드 걸스 | SG워너비 ＆ 브라운 아이드 걸스","2,498,859","Beyond Music
Dreamus",,
152,5,"

Blueming
아이유 (IU) | Love poem","2,466,493","Kakao Entertainment
Kakao Entertainment",,
153,3,"

너의 번호를 누르고 (Prod. 영화처럼)
#안녕 | 너의 번호를 누르고","2,435,912","시애틀뮤직
Warner Music",,
154,17,"

한 페이지가 될 수 있게
DAY6 | The Book of Us : Gravity","2,426,384","JYP Entertainment
Dreamus",,
155,98,"

주마등
김호중 | PANORAMA","2,426,280","생각엔터테인먼트
Kakao Entertainment",,
156,8,"

Loving You Girl (Feat. Hkeem)
Peder Elias | Loving You Girl","2,389,249","Columbia
Sony Music",,
157,28,"

Still Life (with Anderson .Paak)
RM | Indigo","2,383,819","BIGHIT MUSIC / HYBE
YG PLUS",,
158,15,"

리무진 (Feat. MINO) (Prod. GRAY)
BE`O (비오) | 쇼미더머니 10 Episode 3","2,372,995","Stone Music Entertainment
지니뮤직",,
159,18,"

All Day (with Tablo)
RM | Indigo","2,371,053","BIGHIT MUSIC / HYBE
YG PLUS",,
160,7,"

보금자리
임영웅 | IM HERO","2,355,081","물고기뮤직
Dreamus",,
161,new,"

계절을 돌고 돌아
김기태 | 계절을 돌고 돌아","2,352,378","엠에이엔터테인먼트
Kakao Entertainment",,
162,8,"

Bad Habits
Ed Sheeran | Bad Habits","2,346,159","Atlantic Records UK
Warner Music",,
163,31,"

바라만 본다
MSG워너비(M.O.M) | MSG워너비 1집","2,331,253","유야호
지니뮤직, Stone Music Entertainment",,
164,new,"

메리 메리 크리스마스
이석훈, 윤하, CIX (씨아이엑스), cignature (시그니처), EPEX (이펙스) | C9 Single Album `2022 C9 Christmas`","2,327,481","C9엔터테인먼트
지니뮤직, Stone Music Entertainment",,
165,9,"

Bad
Christopher | Bad","2,320,079","Parlophone Denmark
Warner Music",,
166,21,"

Impurities
LE SSERAFIM (르세라핌) | ANTIFRAGILE","2,313,873","쏘스뮤직
YG PLUS",,
167,HOT,"

Last Christmas
Wham! | George Michael & Wham! Last Christmas : The Original Motion Picture Soundtrack","2,297,453","Sony Music CG
Sony Music",,
168,24,"

취기를 빌려 (취향저격 그녀 X 산들)
산들 | 취기를 빌려 (취향저격 그녀 X 산들) OST","2,293,585","TOON STUDIO
Kakao Entertainment",,
169,HOT,"

루팡 (Lupin)
카라 (KARA) | 루팡 (Lupin)","2,274,997","DSP미디어
Kakao Entertainment",,
170,new,"

안녕을
엠씨더맥스 (M.C the MAX) | 흩어지지 않게","2,257,335","325 이엔씨
Kakao Entertainment",,
171,12,"

고백
멜로망스(Melomance) | 세 번째 `고백`","2,237,518","카카오엔터테인먼트, 민트페이퍼, 광합성
Kakao Entertainment",,
172,45,"

이 밤이 가면 그대 올까요
펀치 (Punch) | 이 밤이 가면 그대 올까요","2,232,052","냠냠엔터테인먼트
지니뮤직, Stone Music Entertainment",,
173,37,"

가을밤에 든 생각
잔나비 | 잔나비 소곡집 l","2,223,571","페포니 뮤직
Kakao Entertainment",,
174,8,"

오늘도 빛나는 너에게 (To You My Light) (Feat.이라온)
마크툽 (Maktub) | Red Moon : To You My Light","2,183,967","MAKTUB Company
Warner Music",,
175,HOT,"

Santa`s Coming For Us
Sia | Santa`s Coming For Us","2,160,113","Monkey Puzzle, Atlantic
Warner Music",,
176,16,"

진심이었던 사람만 바보가 돼
권진아 | 진심이었던 사람만 바보가 돼","2,150,209","안테나뮤직
Kakao Entertainment",,
177,12,"

거리에서
성시경 | The Ballads","2,149,343","제로원인터랙티브
더늠",,
178,HOT,"

Like It`s Christmas
Jonas Brothers | Like It`s Christmas","2,130,369","Universal Music
Universal Music",,
179,17,"

찰나가 영원이 될 때 (The Eternal Moment)
마크툽 (Maktub) | Red Moon : Beyond The Light","2,121,674","MAKTUB Company
Warner Music",,
180,13,"

선물
멜로망스(Melomance) | Moonlight","2,118,934","민트페이퍼, 광합성
Kakao Entertainment",,
181,24,"

No.2 (with 박지윤)
RM | Indigo","2,104,561","BIGHIT MUSIC / HYBE
YG PLUS",,
182,11,"

Light Switch
Charlie Puth | Light Switch","2,059,902","Atlantic Records UK
Warner Music",,
183,5,"

헤픈 우연
헤이즈 (Heize) | HAPPEN","2,049,166","피네이션
지니뮤직, Stone Music Entertainment",,
184,8,"

에잇 (Prod.&Feat. SUGA of BTS)
아이유 (IU) | 에잇","2,033,646","EDAM엔터테인먼트
Kakao Entertainment",,
185,21,"

My Universe
Coldplay, 방탄소년단 | My Universe","2,029,229","Parlophone UK
Warner Music",,
186,13,"

Yun (with Erykah Badu)
RM | Indigo","2,026,522","BIGHIT MUSIC / HYBE
YG PLUS",,
187,12,"

늦은 밤 너의 집 앞 골목길에서
노을 | 늦은 밤 너의 집 앞 골목길에서","2,025,238","씨제스엔터테인먼트
Kakao Entertainment",,
188,14,"

어른
Sondia | 나의 아저씨 OST Part 2","2,015,402","Stone Music Entertainment
지니뮤직",,
189,10,"

언제나 사랑해
케이시 (Kassy) | 조영수 리메이크 프로젝트 Part.2","2,006,234","도토리뮤직
Kakao Entertainment",,
190,9,"

One Call Away
Charlie Puth | Nine Track Mind (Deluxe)","1,999,901","Artist Partners
Warner Music",,
191,19,"

예뻤어
DAY6 | Every DAY6 February","1,995,112","JYP Entertainment
지니뮤직",,
192,HOT,"

매일 크리스마스 (Everyday Christmas)
다비치 | 매일 크리스마스 (Everyday Christmas)","1,978,336","WAKEONE
지니뮤직",,
193,11,"

문득
BE`O (비오) | Bipolar","1,973,507","페임어스 엔터테인먼트
지니뮤직, Stone Music Entertainment",,
194,10,"

스물다섯, 스물하나
자우림 | 9집 Goodbye, Grief.","1,970,628","사운드홀릭
NHN벅스",,
195,61,"

괴로워
양다일 | 괴로워","1,959,873","브랜뉴뮤직
Kakao Entertainment",,
196,1,"

겨울잠
아이유 (IU) | 조각집","1,952,651","EDAM엔터테인먼트
Kakao Entertainment",,
197,76,"

나는 너였다
V.O.S | 나는 너였다","1,948,365","레이벡스
Kakao Entertainment",,
198,6,"

Love Yourself
Justin Bieber | Purpose (Deluxe Edition)","1,946,148","Def Jam Recordings, a division of UMG Recordings, Inc
Universal Music",,
199,12,"

Monologue
버즈 (Buzz) | Morning Of Buzz","1,939,882","예전미디어
NHN벅스",,
200,26,"

뜨거운 여름밤은 가고 남은 건 볼품없지만
잔나비 | MONKEY HOTEL","1,935,431","페포니 뮤직
Kakao Entertainment",,
"
",,,,,,
