Rank,,Title/Artist/Album,Score,Production/Distribution,Play,
17,HOT,"

눈 (EYE) (Feat. BIG Naughty, 저스디스 (JUSTHIS)) (Prod. R.Tee)
던말릭 (Don Malik) | 쇼미더머니 11 Episode 3","9,944,235","Stone Music Entertainment
지니뮤직",,
18,3,"

Monologue
테이 (Tei) | Monologue","9,925,296","방구석 캐스팅
Kakao Entertainment",,
19,9,"

London Boy
임영웅 | Polaroid","9,229,041","물고기뮤직
Dreamus",,
20,19,"

미리 메리 크리스마스 (Feat. 천둥)
아이유 (IU) | Real","9,153,213","Kakao Entertainment
Kakao Entertainment",,
21,9,"

Polaroid
임영웅 | Polaroid","8,718,372","물고기뮤직
Dreamus",,
22,4,"

WHEN I MOVE
카라 (KARA) | MOVE AGAIN","8,629,349","RBW
Dreamus",,
23,20,"

Last Christmas
Ariana Grande | Christmas Kisses","8,383,665","Universal Music
Universal Music",,
24,5,"

Rush Hour (Feat. j-hope of BTS)
크러쉬 (CRUSH) | Rush Hour","8,263,462","피네이션
Dreamus",,
25,3,"

너의 모든 순간
성시경 | 별에서 온 그대 OST Part 7","8,091,272","SBS 콘텐츠허브
Kakao Entertainment",,
26,25,"

크리스마스니까
성시경, 박효신, 이석훈, 서인국, 빅스 (VIXX) | Jelly Christmas 2012 Heart Project","8,059,882","젤리피쉬 엔터테인먼트
지니뮤직, Stone Music Entertainment",,
27,7,"

Shut Down
BLACKPINK | BORN PINK","8,014,986","YG Entertainment
YG PLUS",,
28,3,"

사랑은 늘 도망가
임영웅 | 신사와 아가씨 OST Part.2","7,832,222","모스트콘텐츠
NHN벅스",,
29,11,"

첫 눈
EXO | 겨울 스페셜 앨범 `12월의 기적 (Miracles In December)`","7,812,181","SM Entertainment
지니뮤직",,
30,7,"

Pink Venom
BLACKPINK | Pink Venom","7,464,036","YG Entertainment
YG PLUS",,
31,5,"

해요 (2022)
#안녕 | 해요 (2022)","7,439,690","일팔 프로젝트
지니뮤직",,
32,8,"

잘가요
주호 | 잘가요","7,422,261","레이벡스
Warner Music",,
33,new,"

나침반 (Feat. UNEDUCATED KID, 수퍼비 (SUPERBEE)) (Prod. R.Tee)
KHAN | 쇼미더머니 11 Episode 3","7,366,117","Stone Music Entertainment
지니뮤직",,
34,5,"

그때 그 순간 그대로 (그그그)
WSG워너비 (가야G) | WSG워너비 1집","7,205,073","MBC
Kakao Entertainment",,
35,1,"

Cookie
NewJeans | NewJeans 1st EP `New Jeans`","7,179,533","ADOR
YG PLUS",,
36,9,"

딱 10CM만
10cm, BIG Naughty (서동현) | 딱 10CM만","7,162,527","MAGIC STRAWBERRY SOUND, H1GHR MUSIC RECORDS
Kakao Entertainment",,
37,6,"

사랑인가 봐
멜로망스(Melomance) | 사랑인가 봐 (사내맞선 OST 스페셜 트랙)","7,153,415","플렉스엠
Kakao Entertainment",,
38,10,"

FEARLESS
LE SSERAFIM (르세라핌) | FEARLESS","7,070,182","쏘스뮤직
YG PLUS",,
39,5,"

내가 아니라도
주호 | 내가 아니라도","6,765,121","IN A MILLION
Warner Music",,
40,19,"

위하여 (We Higher) (Prod. GroovyRoom)
그루비룸 (GroovyRoom), 릴보이 (lIlBOI), Blase (블라세), 노윤하, Polodared, Chillin Homie, Fleeky Bang | 쇼미더머니 11 Episode 1","6,758,634","Stone Music Entertainment
지니뮤직",,
41,8,"

TOMBOY
(여자)아이들 | I NEVER DIE","6,745,151","큐브엔터테인먼트
Kakao Entertainment",,
42,12,"

자격지심 (Feat. ZICO)
BE`O (비오) | FIVE SENSES","6,741,255","빅플래닛메이드, SWING ENTERTAINMENT, 페임어스 엔터테인먼트
Kakao Entertainment",,
43,23,"

그대를 알고
송하예 | 그대를 알고","6,732,423","디스튜디오
Kakao Entertainment",,
44,7,"

나의 X에게
경서 | 나의 X에게","6,713,474","꿈의엔진
Kakao Entertainment",,
45,7,"

정이라고 하자 (Feat. 10CM)
BIG Naughty (서동현) | 정이라고 하자","6,710,995","H1GHR MUSIC
Kakao Entertainment",,
46,11,"

그라데이션
10cm | 5.3","6,672,020","매직스트로베리사운드
Kakao Entertainment",,
47,16,"

Make It To Christmas
Alessia Cara | Make It To Christmas","6,584,153","EP Entertainment, LLC / Def Jam
Universal Music",,
48,7,"

취중고백
김민석 | 취중고백","6,326,081","프로젝트 리본
Warner Music",,
49,7,"

ELEVEN
IVE (아이브) | ELEVEN","6,176,246","스타쉽엔터테인먼트
Kakao Entertainment",,
50,6,"

That`s Hilarious
Charlie Puth | That`s Hilarious","6,107,379","Atlantic Records UK
Warner Music",,
51,19,"

그 겨울이 잠든 거리에서
경서예지, 전건호 | 그 겨울이 잠든 거리에서 (경서예지 x 전건호)","5,989,854","에버그로우
Kakao Entertainment",,
52,5,"

다정히 내 이름을 부르면
경서예지, 전건호 | 다정히 내 이름을 부르면 (경서예지 x 전건호)","5,986,466","에버그로우
Kakao Entertainment",,
53,3,"

보고싶었어
WSG워너비 (4FIRE) | WSG워너비 1집","5,892,939","MBC
Kakao Entertainment",,
54,HOT,"

Graduation
NCT DREAM | Candy - Winter Special Mini Album","5,847,642","SM Entertainment
Dreamus",,
55,7,"

우린 그렇게 사랑해서
강민경, 잔나비 | 우린 그렇게 사랑해서","5,727,503","WAKEONE, 페포니뮤직
지니뮤직, Stone Music Entertainment",,
56,10,"

첫사랑
백아 | 첫사랑","5,668,666","Baek A
Feel Music",,
57,18,"

눈이 오잖아 (Feat.헤이즈)
이무진 | 눈이 오잖아","5,661,776","쇼플레이
Kakao Entertainment",,
58,3,"

모든 날, 모든 순간 (Every day, Every Moment)
폴킴 | `키스 먼저 할까요?` OST Part 3","5,571,072","SM Entertainment
Dreamus",,
59,new,"

으리으리 (Feat. 호미들)
NSW yoon | 쇼미더머니 11 Episode 3","5,474,992","Stone Music Entertainment
지니뮤직",,
60,8,"

LOVE me
BE`O (비오) | LOVE me","5,469,155","BPM ENTERTAINMENT, SWING ENTERTAINMENT, 페임어스엔터테인먼트
Kakao Entertainment",,
61,3,"

우리들의 블루스
임영웅 | IM HERO","5,468,427","물고기뮤직
Dreamus",,
62,6,"

떠나보낼 준비해 둘걸 그랬어
임한별 | 떠나보낼 준비해 둘걸 그랬어","5,292,788","오늘의 선곡
Kakao Entertainment",,
63,9,"

주저하는 연인들을 위해
잔나비 | 전설","5,253,081","페포니 뮤직
Kakao Entertainment",,
64,7,"

Stay
The Kid LAROI, Justin Bieber | Stay","5,211,436","Columbia
Sony Music",,
65,23,"

Underneath The Tree
Kelly Clarkson | Wrapped In Red (Deluxe Edition)","5,205,748","Rca Records Label
Sony Music",,
66,5,"

밤하늘의 별을(2020)
경서 | 밤하늘의 별을(2020)","5,127,459","꿈의엔진
Kakao Entertainment",,
67,7,"

내 기쁨은 너가 벤틀리를 끄는 거야
김승민 | PROTOTYPE RESEARCH #0063","5,076,098","뷰티플노이즈
지니뮤직, Stone Music Entertainment",,
68,23,"

WE (Feat. 박재범) (Prod. by Slom)
이영지, 토이고 (toigo), 제이켠 (J`Kyun), 잠비노 (Jambino), XINSAYNE | 쇼미더머니 11 Episode 1","5,061,624","Stone Music Entertainment
지니뮤직",,
69,4,"

새벽에 걸려온 너의 전화는
한동근 | 미련을 말하는","4,886,714","말하는
Kakao Entertainment",,
70,11,"

도깨비불 (Illusion)
aespa | Girls - The 2nd Mini Album","4,858,299","SM Entertainment
Dreamus",,
71,36,"

Must Have Love
SG워너비, 브라운 아이드 걸스 | SG워너비 ＆ 브라운 아이드 걸스","4,671,927","Beyond Music
Dreamus",,
72,10,"

FOREVER 1
소녀시대 | FOREVER 1 - The 7th Album","4,658,055","SM Entertainment
Dreamus",,
73,HOT,"

Tangerine Love (Favorite)
NCT DREAM | Candy - Winter Special Mini Album","4,648,286","SM Entertainment
Dreamus",,
74,25,"

흩어지지 않게
엠씨더맥스 (M.C the MAX) | 흩어지지 않게","4,620,479","325 이엔씨
Kakao Entertainment",,
75,6,"

다시 만날 수 있을까
임영웅 | IM HERO","4,573,399","물고기뮤직
Dreamus",,
76,23,"

Flick (Feat. BE`O (비오), 김하온 (HAON)) (Prod. GroovyRoom)
노윤하 | 쇼미더머니 11 Episode 2","4,562,593","Stone Music Entertainment
지니뮤직",,
77,9,"

Love story
볼빨간사춘기 | Seoul","4,505,646","쇼파르엔터테인먼트
NHN벅스",,
78,14,"

오르트구름
윤하 | YOUNHA 6th Album `END THEORY`","4,493,884","C9엔터테인먼트
Kakao Entertainment",,
79,10,"

That That (prod. & feat. SUGA of BTS)
싸이 (Psy) | 싸다9","4,493,474","피네이션
Dreamus",,
80,28,"

Text Me Merry Christmas (Feat. Kristen Bell)
Straight No Chaser | Under The Influence: Holiday Edition","4,493,001","Warner Music
Warner Music",,
81,5,"

I Don`t Think That I Like Her
Charlie Puth | CHARLIE","4,415,417","Atlantic Records
Warner Music",,
82,15,"

SNEAKERS
ITZY (있지) | CHECKMATE","4,394,925","JYP Entertainment
Dreamus",,
83,HOT,"

발자국 (Walk With You)
NCT DREAM | Candy - Winter Special Mini Album","4,378,550","SM Entertainment
Dreamus",,
84,11,"

봄여름가을겨울 (Still Life)
BIGBANG (빅뱅) | 봄여름가을겨울 (Still Life)","4,370,253","YG Entertainment
YG PLUS",,
85,-,"

이제 나만 믿어요
임영웅 | 내일은 미스터트롯 우승자 특전곡","4,345,140","TV CHOSUN, 쇼플레이
Kakao Entertainment",,
86,20,"

Christmas Without You
Ava Max | Christmas Without You","4,281,075","Atlantic Records UK
Warner Music",,
87,HOT,"

문 (Moon)
NCT DREAM | Candy - Winter Special Mini Album","4,247,100","SM Entertainment
Dreamus",,
88,5,"

Dynamite
방탄소년단 | Dynamite","4,238,044","BIGHIT MUSIC / HYBE
YG PLUS",,
89,19,"

Feel My Rhythm
레드벨벳(Red Velvet) | `The ReVe Festival 2022 - Feel My Rhythm`","4,096,907","SM Entertainment
Dreamus",,
90,10,"

스티커 사진
21학번 | 스티커 사진","4,048,218","제나두 엔터테인먼트
NHN벅스",,
91,14,"

드라마
아이유 (IU) | 조각집","4,012,104","EDAM엔터테인먼트
Kakao Entertainment",,
92,HOT,"

입김 (Take My Breath)
NCT DREAM | Candy - Winter Special Mini Album","3,989,737","SM Entertainment
Dreamus",,
93,14,"

사랑한다고 말해줘
탑현 | 사랑한다고 말해줘","3,952,404","탑현월드
Kakao Entertainment",,
94,new,"

Holiday (Feat. 릴보이 (lIlBOI), 기리보이) (Prod. GroovyRoom)
Blase (블라세) | 쇼미더머니 11 Episode 3","3,919,418","Stone Music Entertainment
지니뮤직",,
95,23,"

고백연습
경서 | 고백연습","3,907,427","꿈의엔진
Kakao Entertainment",,
96,12,"

POP!
나연 (TWICE) | IM NAYEON","3,838,549","JYP Entertainment
Dreamus",,
97,new,"

BINGO (Feat. meenoi, 죠지) (Prod. by Slom)
잠비노 (Jambino) | 쇼미더머니 11 Episode 3","3,837,189","Stone Music Entertainment
지니뮤직",,
98,7,"

Made You Look
Meghan Trainor | Takin` It Back","3,802,436","Epic
Sony Music",,
99,10,"

Unholy
Sam Smith, Kim Petras | Unholy","3,752,781","EMI
Universal Music",,
100,31,"

Last Christmas
Wham! | George Michael & Wham! Last Christmas : The Original Motion Picture Soundtrack","3,693,367","Sony Music CG
Sony Music",,
101,2,"

봄날
방탄소년단 | YOU NEVER WALK ALONE","3,688,815","BIGHIT MUSIC / HYBE
YG PLUS",,
102,16,"

INVU
태연 (TAEYEON) | INVU - The 3rd Album","3,680,714","SM Entertainment
Dreamus",,
103,16,"

신호등
이무진 | 신호등","3,664,428","쇼플레이
Kakao Entertainment",,
104,6,"

Butter
방탄소년단 | Butter","3,632,851","BIGHIT MUSIC / HYBE
YG PLUS",,
105,HOT,"

그중에 그대를 만나
김호중 | 삼남매가 용감하게 OST Part.1","3,595,678","더하기미디어
Kakao Entertainment",,
106,13,"

Off My Face
Justin Bieber | Justice","3,589,798","RBMG/Def Jam
Universal Music",,
107,5,"

무지개
임영웅 | IM HERO","3,567,358","물고기뮤직
Dreamus",,
108,11,"

회전목마 (Feat. Zion.T, 원슈타인) (Prod. Slom)
sokodomo | 쇼미더머니 10 Episode 2","3,499,382","Stone Music Entertainment
지니뮤직",,
109,new,"

펄펄 (Feat. 다이나믹 듀오) (Prod. R.Tee)
허성현 (Huh) | 쇼미더머니 11 Episode 3","3,495,557","Stone Music Entertainment
지니뮤직",,
110,21,"

strawberry moon
아이유 (IU) | strawberry moon","3,460,477","EDAM엔터테인먼트
Kakao Entertainment",,
111,29,"

매일 크리스마스 (Everyday Christmas)
다비치 | 매일 크리스마스 (Everyday Christmas)","3,443,432","WAKEONE
지니뮤직",,
112,18,"

Next Level
aespa | Next Level","3,437,618","SM Entertainment
Dreamus",,
113,13,"

Beautiful Christmas
레드벨벳(Red Velvet), aespa | 2022 Winter SMTOWN : SMCU PALACE","3,389,544","SM Entertainment
Dreamus",,
114,22,"

들꽃놀이 (with 조유진)
RM | Indigo","3,376,256","BIGHIT MUSIC / HYBE
YG PLUS",,
115,25,"

Left and Right (Feat. Jung Kook of BTS)
Charlie Puth, 정국, 방탄소년단 | Left and Right","3,372,447","Atlantic Records
Warner Music",,
116,45,"

Birthday
레드벨벳(Red Velvet) | ‘The ReVe Festival 2022 - Birthday’","3,331,847","SM Entertainment
Dreamus",,
117,22,"

LAW (Prod. Czaer)
윤미래, 비비(BIBI) | 스트릿 맨 파이터(SMF) Original Vol.3 (계급미션)","3,290,423","Stone Music Entertainment
지니뮤직",,
118,33,"

This Christmas
태연 (TAEYEON) | This Christmas Winter is Coming","3,264,629","SM Entertainment
Dreamus",,
119,HOT,"

나의 목소리로
김호중 | 나의 목소리로","3,234,256","생각엔터테인먼트
Kakao Entertainment",,
120,24,"

추억때문에
유림 | 추억때문에","3,219,046","원탑엔터테인먼트
Kakao Entertainment",,
121,47,"

아저씨
릴러말즈 (Leellamarz), 크루셜스타 (Crucial Star), QM, 김재욱, NSW yoon, 다민이 (DAMINI) | 쇼미더머니 11 Episode 1","3,185,838","Stone Music Entertainment
지니뮤직",,
122,new,"

BLUE CHECK (Feat. 박재범, 제시) (Prod. by Slom)
토이고 (toigo) | 쇼미더머니 11 Episode 3","3,183,994","Stone Music Entertainment
지니뮤직",,
123,23,"

내 손을 잡아
아이유 (IU) | 최고의 사랑 OST Part 4","3,176,484","더그루브엔터테인먼트
Kakao Entertainment",,
124,8,"

첫눈처럼 너에게 가겠다
에일리 (Ailee) | 도깨비 OST Part 9","3,131,091","Stone Music Entertainment, 화앤담픽쳐스
지니뮤직, Stone Music Entertainment",,
125,47,"

그날의 그대여
헤이즈 (Heize) | Themselves Chapter. 2","3,119,669","재믹스 씨앤비
재믹스 씨앤비",,
126,13,"

아버지
임영웅 | IM HERO","3,098,573","물고기뮤직
Dreamus",,
127,22,"

Dangerously
Charlie Puth | Nine Track Mind (Deluxe)","3,081,279","Artist Partners
Warner Music",,
128,24,"

늦은 밤 헤어지긴 너무 아쉬워
케이시 (Kassy) | LOVE & HATE","3,078,877","넥스타엔터테인먼트
Kakao Entertainment",,
129,19,"

어떻게 이별까지 사랑하겠어, 널 사랑하는 거지
AKMU (악뮤) | 항해","3,049,590","YG Entertainment
YG PLUS",,
130,13,"

Permission to Dance
방탄소년단 | Butter / Permission to Dance","3,016,687","BIGHIT MUSIC / HYBE
YG PLUS",,
131,HOT,"

오르골 (Life Is Still Going On)
NCT DREAM | Hello Future - The 1st Album Repackage","2,976,571","SM Entertainment
Dreamus",,
132,29,"

DICE
NMIXX | ENTWURF","2,928,093","JYP Entertainment
Dreamus",,
133,21,"

Santa`s Coming For Us
Sia | Santa`s Coming For Us","2,918,943","Monkey Puzzle, Atlantic
Warner Music",,
134,23,"

Cheshire
ITZY (있지) | CHESHIRE","2,870,967","JYP Entertainment
Dreamus",,
135,new,"

인생은 뷰티풀
김호중 | 인생은 뷰티풀: 비타돌체 OST","2,857,043","생각엔터테인먼트
Kakao Entertainment",,
136,20,"

Like It`s Christmas
Jonas Brothers | Like It`s Christmas","2,848,447","Universal Music
Universal Music",,
137,15,"

Yet To Come
방탄소년단 | Proof","2,841,116","BIGHIT MUSIC / HYBE
YG PLUS",,
138,24,"

Girls
aespa | Girls - The 2nd Mini Album","2,791,039","SM Entertainment
Dreamus",,
139,27,"

그래서 그대는
이영현 | 그래서 그대는","2,746,145","방구석 캐스팅
Kakao Entertainment",,
140,21,"

너를 생각해
주시크 (Joosiq) | 너를 생각해","2,732,646","뮤직레시피
Warner Music",,
141,21,"

통화연결음
보라미유, MJ (써니사이드) | 통화연결음","2,712,478","프로젝트 리본
Kakao Entertainment",,
142,19,"

GANADARA (Feat. 아이유)
박재범 | GANADARA","2,683,412","MORE VISION
Kakao Entertainment",,
143,11,"

A bientot
임영웅 | IM HERO","2,660,015","물고기뮤직
Dreamus",,
144,8,"

희재
성시경 | 국화꽃향기 OST","2,656,751","태원엔터테인먼트
태원엔터테인먼트",,
145,11,"

인생찬가
임영웅 | IM HERO","2,647,706","물고기뮤직
Dreamus",,
146,33,"

화이트 (WHITE) (Feat. 박재범)
다비치 | D-MAKE","2,647,018","Stone Music Entertainment, B2M Entertainment
지니뮤직",,
147,10,"

I`m Not The Only One
Sam Smith | In The Lonely Hour","2,621,577","Capitol Records
Universal Music",,
148,24,"

바보에게 바보가 (웹툰 `연애의 발견` X 이석훈)
이석훈 | 바보에게 바보가 (웹툰 `연애의 발견` X 이석훈) OST","2,606,894","TOON STUDIO
Kakao Entertainment",,
149,19,"

SMILEY (Feat. BIBI)
YENA(최예나) | SMiLEY","2,587,388","위에화엔터테인먼트코리아
지니뮤직, Stone Music Entertainment",,
150,25,"

Celebrity
아이유 (IU) | Celebrity","2,580,184","EDAM엔터테인먼트
Kakao Entertainment",,
151,8,"

The Drum
Alan Walker | The Drum","2,566,881","MER Recordings
Sony Music",,
152,17,"

밤편지
아이유 (IU) | 밤편지","2,542,820","페이브엔터테인먼트,카카오 M
Kakao Entertainment",,
153,new,"

JOY
NCT DREAM | JOY - SM STATION","2,528,666","SM Entertainment
지니뮤직",,
154,15,"

OHAYO MY NIGHT
디핵 (D-Hack), PATEKO(파테코) | OHAYO MY NIGHT","2,514,029","NEOKIDZ
YG PLUS",,
155,13,"

손이 참 곱던 그대
임영웅 | IM HERO","2,506,835","물고기뮤직
Dreamus",,
156,41,"

It`s Beginning To Look A Lot Like Christmas
Michael Buble | Christmas","2,484,033","Warner Music
Warner Music",,
157,30,"

Talk that Talk
TWICE | BETWEEN 1&2","2,477,756","JYP Entertainment
Dreamus",,
158,29,"

Oh Santa! (Feat. Ariana Grande & Jennifer Hudson)
Mariah Carey | Oh Santa!","2,472,693","Legacy Recordings
Sony Music",,
159,9,"

눈사람
정승환 | 눈사람","2,456,317","안테나뮤직
지니뮤직",,
160,14,"

사랑해 진짜
임영웅 | IM HERO","2,451,061","물고기뮤직
Dreamus",,
161,32,"

GHOST TOWN
Benson Boone | GHOST TOWN","2,429,169","Warner Records
Warner Music",,
162,HOT,"

Beatbox
NCT DREAM | Beatbox - The 2nd Album Repackage","2,367,530","SM Entertainment
Dreamus",,
163,11,"

연애편지
임영웅 | IM HERO","2,344,780","물고기뮤직
Dreamus",,
164,19,"

Bring Me Love
John Legend | A Legendary Christmas","2,333,821","Columbia
Sony Music",,
165,83,"

추억 일기
먼데이 키즈 (Monday Kiz) | 추억 일기","2,294,053","ODRP
지니뮤직",,
166,37,"

Mistletoe
Justin Bieber | Under The Mistletoe (Deluxe Edition)","2,279,310","Universal Music
Universal Music",,
167,35,"

come out and play
Billie Eilish | come out and play","2,270,636","Darkroom, Interscope Records
Universal Music",,
168,53,"

메리 메리 크리스마스
이석훈, 윤하, CIX (씨아이엑스), cignature (시그니처), EPEX (이펙스) | C9 Single Album `2022 C9 Christmas`","2,266,374","C9엔터테인먼트
지니뮤직, Stone Music Entertainment",,
169,17,"

12월의 기적 (Miracles in December)
EXO | 겨울 스페셜 앨범 `12월의 기적 (Miracles In December)`","2,259,768","SM Entertainment
Dreamus",,
170,29,"

When I Get Old
Christopher, 청하 | When I Get Old","2,252,221","Parlophone Denmark
Warner Music",,
171,24,"

2002
Anne-Marie | Speak Your Mind (Deluxe)","2,245,264","Atlantic Records UK
Warner Music",,
172,32,"

Merry & Happy
TWICE | Merry & Happy","2,235,591","JYP Entertainment
Dreamus",,
173,35,"

겨울 고백
성시경, 박효신, 서인국, 빅스 (VIXX), 여동생 | Jelly Christmas 2013","2,231,569","젤리피쉬 엔터테인먼트
Kakao Entertainment",,
174,26,"

팡파레
다비치 | Season Note","2,218,443","WAKEONE
지니뮤직, Stone Music Entertainment",,
175,30,"

듣고 싶을까
MSG워너비(M.O.M) | 듣고 싶을까","2,208,900","NK Company
지니뮤직, Stone Music Entertainment",,
176,48,"

MY BAG
(여자)아이들 | I NEVER DIE","2,195,744","큐브엔터테인먼트
Kakao Entertainment",,
177,15,"

보금자리
임영웅 | IM HERO","2,180,380","물고기뮤직
Dreamus",,
178,45,"

Weekend
태연 (TAEYEON) | Weekend","2,176,023","SM Entertainment
Dreamus",,
179,new,"

너에게 다줄게(feat. 이진이)
디셈버 (December) | 너에게 다줄게","2,123,775","씨에스해피엔터테인먼트
Kakao Entertainment",,
180,21,"

너의 번호를 누르고 (Prod. 영화처럼)
#안녕 | 너의 번호를 누르고","2,106,709","시애틀뮤직
Warner Music",,
181,32,"

Blueming
아이유 (IU) | Love poem","2,102,149","Kakao Entertainment
Kakao Entertainment",,
182,24,"

라일락
아이유 (IU) | 5th Album `LILAC`","2,069,717","EDAM엔터테인먼트
Kakao Entertainment",,
183,7,"

어른
Sondia | 나의 아저씨 OST Part 2","2,030,531","Stone Music Entertainment
지니뮤직",,
184,new,"

푸른꽃
리아 (ITZY) | 환혼: 빛과 그림자 OST Part 1","2,029,265","Stone Music Entertainment
지니뮤직",,
185,92,"

Santa Claus Is Comin` to Town
Mariah Carey | Merry Christmas (Deluxe Anniversary Edition)","2,024,623","Columbia/Legacy
Sony Music",,
186,29,"

사랑하긴 했었나요 스쳐가는 인연이었나요 짧지않은 우리 함께했던 시간들이 자꾸 내 마음을 가둬두네
잔나비 | 봉춤을 추네","2,021,783","페포니 뮤직
지니뮤직",,
187,24,"

리무진 (Feat. MINO) (Prod. GRAY)
BE`O (비오) | 쇼미더머니 10 Episode 3","2,019,883","Stone Music Entertainment
지니뮤직",,
188,new,"

기적 같은 너
폴킴 | 재벌집 막내아들 OST Part 6","2,014,876","비오디엔터테인먼트
다날엔터테인먼트",,
189,28,"

한 페이지가 될 수 있게
DAY6 | The Book of Us : Gravity","1,996,169","JYP Entertainment
Dreamus",,
190,52,"

못해
김나영 | 못해 (Re : WIND 4MEN Vol.02)","1,986,067","메이저나인
지니뮤직",,
191,73,"

The Astronaut
진 (JIN) | The Astronaut","1,981,935","BIGHIT MUSIC / HYBE
YG PLUS",,
192,42,"

I Ain`t Worried
OneRepublic | Top Gun: Maverick (Music From The Motion Picture) OST","1,971,324","Interscope Records
Universal Music",,
193,24,"

바라만 본다
MSG워너비(M.O.M) | MSG워너비 1집","1,970,067","유야호
지니뮤직, Stone Music Entertainment",,
194,new,"

크리스마스에는
이보람, 펀치 (Punch), 백예빈 | 크리스마스에는","1,959,557","냠냠엔터테인먼트
Kakao Entertainment",,
195,28,"

Bad Habits
Ed Sheeran | Bad Habits","1,956,088","Atlantic Records UK
Warner Music",,
196,26,"

Bad
Christopher | Bad","1,938,166","Parlophone Denmark
Warner Music",,
197,24,"

오늘도 빛나는 너에게 (To You My Light) (Feat.이라온)
마크툽 (Maktub) | Red Moon : To You My Light","1,928,015","MAKTUB Company
Warner Music",,
198,54,"

STEP
카라 (KARA) | 3rd Album STEP","1,916,825","DSP미디어
Kakao Entertainment",,
199,33,"

Loving You Girl (Feat. Hkeem)
Peder Elias | Loving You Girl","1,913,124","Columbia
Sony Music",,
200,79,"

COME TO MY STU (Feat. 릴러말즈 (Leellamarz))
QM | 쇼미더머니 11 Episode 2","1,905,759","Stone Music Entertainment
지니뮤직",,
"
",,,,,,
