Rank,,Title/Artist/Album,Score,Production/Distribution,Play,
129,11,"

사랑해 진짜
임영웅 | IM HERO","2,801,669","물고기뮤직
Dreamus",,
130,7,"

I`m Not The Only One
Sam Smith | In The Lonely Hour","2,791,042","Capitol Records
Universal Music",,
131,1,"

나쁜X
비비(BIBI) | Lowlife Princess: Noir","2,790,403","Feel Ghood Music
Kakao Entertainment",,
132,19,"

바라만 본다
MSG워너비(M.O.M) | MSG워너비 1집","2,762,583","유야호
지니뮤직, Stone Music Entertainment",,
133,9,"

달
스트레이 (The Stray) | 달","2,749,209","에이뎀레코드
Warner Music",,
134,new,"

괴로워
양다일 | 괴로워","2,724,414","브랜뉴뮤직
Kakao Entertainment",,
135,10,"

2002
Anne-Marie | Speak Your Mind (Deluxe)","2,714,235","Atlantic Records UK
Warner Music",,
136,30,"

가을밤에 든 생각
잔나비 | 잔나비 소곡집 l","2,713,303","페포니 뮤직
Kakao Entertainment",,
137,15,"

한 페이지가 될 수 있게
DAY6 | The Book of Us : Gravity","2,706,924","JYP Entertainment
Dreamus",,
138,22,"

희재
성시경 | 국화꽃향기 OST","2,659,289","태원엔터테인먼트
태원엔터테인먼트",,
139,18,"

라일락
아이유 (IU) | 5th Album `LILAC`","2,658,371","EDAM엔터테인먼트
Kakao Entertainment",,
140,14,"

연애편지
임영웅 | IM HERO","2,646,686","물고기뮤직
Dreamus",,
141,15,"

첫눈처럼 너에게 가겠다
에일리 (Ailee) | 도깨비 OST Part 9","2,643,071","Stone Music Entertainment, 화앤담픽쳐스
지니뮤직, Stone Music Entertainment",,
142,HOT,"

Underneath The Tree
Kelly Clarkson | Wrapped In Red (Deluxe Edition)","2,639,119","Rca Records Label
Sony Music",,
143,26,"

리무진 (Feat. MINO) (Prod. GRAY)
BE`O (비오) | 쇼미더머니 10 Episode 3","2,629,977","Stone Music Entertainment
지니뮤직",,
144,25,"

취기를 빌려 (취향저격 그녀 X 산들)
산들 | 취기를 빌려 (취향저격 그녀 X 산들) OST","2,607,355","TOON STUDIO
Kakao Entertainment",,
145,5,"

Impurities
LE SSERAFIM (르세라핌) | ANTIFRAGILE","2,565,396","쏘스뮤직
YG PLUS",,
146,17,"

When I Get Old
Christopher, 청하 | When I Get Old","2,544,970","Parlophone Denmark
Warner Music",,
147,19,"

Blueming
아이유 (IU) | Love poem","2,521,078","Kakao Entertainment
Kakao Entertainment",,
148,21,"

Loving You Girl (Feat. Hkeem)
Peder Elias | Loving You Girl","2,516,308","Columbia
Sony Music",,
149,85,"

나의 목소리로
김호중 | 나의 목소리로","2,494,520","생각엔터테인먼트
Kakao Entertainment",,
150,7,"

너의 번호를 누르고 (Prod. 영화처럼)
#안녕 | 너의 번호를 누르고","2,463,083","시애틀뮤직
Warner Music",,
151,new,"

말로장생
이승윤 | 웃어주었어","2,443,694","MAREUMO
Kakao Entertainment",,
152,new,"

한 모금의 노래
이승윤 | 웃어주었어","2,440,024","MAREUMO
Kakao Entertainment",,
153,17,"

보금자리
임영웅 | IM HERO","2,435,684","물고기뮤직
Dreamus",,
154,22,"

Bad Habits
Ed Sheeran | Bad Habits","2,430,933","Atlantic Records UK
Warner Music",,
155,new,"

BYE BYE
레드벨벳(Red Velvet) | ‘The ReVe Festival 2022 - Birthday’","2,423,142","SM Entertainment
Dreamus",,
156,25,"

Bad
Christopher | Bad","2,417,568","Parlophone Denmark
Warner Music",,
157,24,"

팡파레
다비치 | Season Note","2,415,477","WAKEONE
지니뮤직, Stone Music Entertainment",,
158,15,"

The Drum
Alan Walker | The Drum","2,369,885","MER Recordings
Sony Music",,
159,22,"

고백
멜로망스(Melomance) | 세 번째 `고백`","2,362,562","카카오엔터테인먼트, 민트페이퍼, 광합성
Kakao Entertainment",,
160,40,"

진심이었던 사람만 바보가 돼
권진아 | 진심이었던 사람만 바보가 돼","2,359,830","안테나뮤직
Kakao Entertainment",,
161,new,"

ZOOM
레드벨벳(Red Velvet) | ‘The ReVe Festival 2022 - Birthday’","2,348,124","SM Entertainment
Dreamus",,
162,7,"

찰나가 영원이 될 때 (The Eternal Moment)
마크툽 (Maktub) | Red Moon : Beyond The Light","2,312,918","MAKTUB Company
Warner Music",,
163,49,"

살다가 한번쯤
이예준 | 살다가 한번쯤 (Re : WIND 4MEN Vol.03)","2,282,477","메이저나인
지니뮤직",,
164,22,"

My Universe
Coldplay, 방탄소년단 | My Universe","2,279,064","Parlophone UK
Warner Music",,
165,21,"

거리에서
성시경 | The Ballads","2,274,671","제로원인터랙티브
더늠",,
166,18,"

오늘도 빛나는 너에게 (To You My Light) (Feat.이라온)
마크툽 (Maktub) | Red Moon : To You My Light","2,271,716","MAKTUB Company
Warner Music",,
167,21,"

선물
멜로망스(Melomance) | Moonlight","2,254,571","민트페이퍼, 광합성
Kakao Entertainment",,
168,HOT,"

Text Me Merry Christmas (Feat. Kristen Bell)
Straight No Chaser | Under The Influence: Holiday Edition","2,237,439","Warner Music
Warner Music",,
169,new,"

길을 잃었다
임한별 | 길을 잃었다","2,180,384","도너츠컬쳐
NHN벅스",,
170,new,"

STEP
카라 (KARA) | 3rd Album STEP","2,180,279","DSP미디어
Kakao Entertainment",,
171,21,"

Light Switch
Charlie Puth | Light Switch","2,179,724","Atlantic Records UK
Warner Music",,
172,18,"

예뻤어
DAY6 | Every DAY6 February","2,173,143","JYP Entertainment
지니뮤직",,
173,new,"

Yun (with Erykah Badu)
RM | Indigo","2,172,567","BIGHIT MUSIC / HYBE
YG PLUS",,
174,36,"

뜨거운 여름밤은 가고 남은 건 볼품없지만
잔나비 | MONKEY HOTEL","2,172,469","페포니 뮤직
Kakao Entertainment",,
175,17,"

늦은 밤 너의 집 앞 골목길에서
노을 | 늦은 밤 너의 집 앞 골목길에서","2,138,886","씨제스엔터테인먼트
Kakao Entertainment",,
176,23,"

에잇 (Prod.&Feat. SUGA of BTS)
아이유 (IU) | 에잇","2,131,158","EDAM엔터테인먼트
Kakao Entertainment",,
177,new,"

All Day (with Tablo)
RM | Indigo","2,127,697","BIGHIT MUSIC / HYBE
YG PLUS",,
178,17,"

헤픈 우연
헤이즈 (Heize) | HAPPEN","2,113,167","피네이션
지니뮤직, Stone Music Entertainment",,
179,44,"

언제나 사랑해
케이시 (Kassy) | 조영수 리메이크 프로젝트 Part.2","2,112,633","도토리뮤직
Kakao Entertainment",,
180,31,"

오래된 노래
스탠딩 에그(Standing Egg) | 오래된 노래","2,084,464","BORN
Kakao Entertainment",,
181,2,"

One Call Away
Charlie Puth | Nine Track Mind (Deluxe)","2,082,564","Artist Partners
Warner Music",,
182,23,"

문득
BE`O (비오) | Bipolar","2,080,641","페임어스 엔터테인먼트
지니뮤직, Stone Music Entertainment",,
183,23,"

I Don`t Think That I Like Her
Charlie Puth | I Don`t Think That I Like Her","2,076,776","Atlantic Records
Warner Music",,
184,17,"

스물다섯, 스물하나
자우림 | 9집 Goodbye, Grief.","2,076,079","사운드홀릭
NHN벅스",,
185,new,"

Still Life (with Anderson .Paak)
RM | Indigo","2,068,990","BIGHIT MUSIC / HYBE
YG PLUS",,
186,new,"

마이웨이 (MY WAY) (Prod. R.Tee)
저스디스 (JUSTHIS), 던말릭 (Don Malik), 허성현 (Huh), KHAN, 맥대디 (Mckdaddy), Los | 쇼미더머니 11 Episode 1","2,036,933","Stone Music Entertainment
지니뮤직",,
187,24,"

Monologue
버즈 (Buzz) | Morning Of Buzz","2,035,233","예전미디어
NHN벅스",,
188,26,"

사이렌 Remix (Feat. UNEDUCATED KID, Paul Blanco)
호미들 | 사이렌 Remix","2,024,150","영앤리치 레코즈
Kakao Entertainment",,
189,new,"

Celebrate
레드벨벳(Red Velvet) | ‘The ReVe Festival 2022 - Birthday’","1,996,322","SM Entertainment
Dreamus",,
190,20,"

Vancouver
BIG Naughty (서동현) | Lovey Dovey","1,981,530","H1GHR MUSIC
Kakao Entertainment",,
191,new,"

건망증 (with 김사월)
RM | Indigo","1,971,639","BIGHIT MUSIC / HYBE
YG PLUS",,
192,20,"

Love Yourself
Justin Bieber | Purpose (Deluxe Edition)","1,958,495","Def Jam Recordings, a division of UMG Recordings, Inc
Universal Music",,
193,24,"

낭만교향곡 (Feat. CHANGMO, 박재범)
BIG Naughty (서동현) | 낭만","1,955,140","H1GHR MUSIC
Kakao Entertainment",,
194,11,"

너였다면
정승환 | 또 오해영 OST Part 5","1,955,085","Stone Music Entertainment
지니뮤직",,
195,new,"

Closer (with Paul Blanco, Mahalia)
RM | Indigo","1,953,522","BIGHIT MUSIC / HYBE
YG PLUS",,
196,30,"

광화문에서 (At Gwanghwamun)
규현 (KYUHYUN) | The 1st Mini Album `광화문에서 (At Gwanghwamun)`","1,936,537","SM Entertainment
Dreamus",,
197,12,"

겨울잠
아이유 (IU) | 조각집","1,935,482","EDAM엔터테인먼트
Kakao Entertainment",,
198,51,"

고백하는 취한밤에 (Prod. 2soo)
임재현 | 고백하는 취한밤에","1,934,099","디원미디어, 니즈뮤직
지니뮤직, Stone Music Entertainment",,
199,new,"

뱃놀이
정동원 | 사내[MAN]","1,930,397","쇼플레이
Kakao Entertainment",,
200,55,"

열두시땡
오반 (OVAN) | 주연","1,927,542","로맨틱팩토리
Kakao Entertainment",,
"
",,,,,,
