,year,week_num,start_date,end_date,rank,music,singer,album
0,2015,46,2015.11.08,2015.11.14,1,Boys And Girls (Feat. Babylon),지코 (ZICO),Boys And Girls
1,2015,46,2015.11.08,2015.11.14,2,스물셋,아이유 (IU),CHAT-SHIRE
2,2015,46,2015.11.08,2015.11.14,3,4 Walls,f(x),4 Walls - The 4th Album
3,2015,46,2015.11.08,2015.11.14,4,또 다시 사랑,임창정,또 다시 사랑
4,2015,46,2015.11.08,2015.11.14,5,날 (Feat. JTONG),지코 (ZICO),Boys And Girls
5,2015,46,2015.11.08,2015.11.14,6,푸르던,아이유 (IU),CHAT-SHIRE
6,2015,46,2015.11.08,2015.11.14,7,I (Feat. 버벌진트),태연 (TAEYEON),I - The 1st Mini Album
7,2015,46,2015.11.08,2015.11.14,8,모르나봐,"소유 (SOYOU), 브라더수",그녀는 예뻤다 OST Part.4
8,2015,46,2015.11.08,2015.11.14,9,No Make Up,자이언티(Zion.T),No Make Up
9,2015,46,2015.11.08,2015.11.14,10,신세계,브라운 아이드 걸스,BASIC
10,2015,46,2015.11.08,2015.11.14,11,Zeze,아이유 (IU),CHAT-SHIRE
11,2015,46,2015.11.08,2015.11.14,12,아무도 모르게,MC몽,아무도 모르게
12,2015,46,2015.11.08,2015.11.14,13,Hello,Adele,Hello
13,2015,46,2015.11.08,2015.11.14,14,멀어지던 날 (The day we felt the distance),규현 (KYUHYUN),멀어지던 날 (The day we felt the distance)
14,2015,46,2015.11.08,2015.11.14,15,무릎,아이유 (IU),CHAT-SHIRE
15,2015,46,2015.11.08,2015.11.14,16,OOH-AHH하게,TWICE,THE STORY BEGINS
16,2015,46,2015.11.08,2015.11.14,17,새 신발,아이유 (IU),CHAT-SHIRE
17,2015,46,2015.11.08,2015.11.14,18,가끔,지아 (Zia),그녀는 예뻤다 OST Part 2
18,2015,46,2015.11.08,2015.11.14,19,울고 분다,주(JOO),울고 분다
19,2015,46,2015.11.08,2015.11.14,20,"말해 Yes Or No (Feat. PENOMECO, The Quiett)",지코 (ZICO),말해 Yes Or No
20,2015,46,2015.11.08,2015.11.14,21,바람이나 좀 쐐 (Feat. MIWOO),Gary (개리),2002
21,2015,46,2015.11.08,2015.11.14,22,Red Queen (feat. Zion.T),아이유 (IU),CHAT-SHIRE
22,2015,46,2015.11.08,2015.11.14,23,취향저격,iKON,WELCOME BACK
23,2015,46,2015.11.08,2015.11.14,24,어깨,"소유 (SOYOU), 권정열",어깨
24,2015,46,2015.11.08,2015.11.14,25,그냥가요 (Feat. 휘인 of 마마무),루이(Louie),그냥가요
25,2015,46,2015.11.08,2015.11.14,26,그런가봐요 (Piano By 유희열),초아 (AOA),투유 프로젝트 - 슈가맨 Part 3
26,2015,46,2015.11.08,2015.11.14,27,Break,빈지노 (Beenzino),Break
