,year,week_num,start_date,end_date,rank,music,singer,album
0,2015,30,2015.07.19,2015.07.25,1,와리가리,혁오 (hyukoh),22
1,2015,30,2015.07.19,2015.07.25,2,Remember,에이핑크 (Apink),Pink MEMORY
2,2015,30,2015.07.19,2015.07.25,3,주마등 (Feat. MI-WOO),리쌍,주마등
3,2015,30,2015.07.19,2015.07.25,4,PARTY,소녀시대,PARTY
4,2015,30,2015.07.19,2015.07.25,5,Oasis (Feat. ZICO),크러쉬 (CRUSH),Oasis
5,2015,30,2015.07.19,2015.07.25,6,Bad,인피니트 (Infinite),Reality
6,2015,30,2015.07.19,2015.07.25,7,위잉위잉,혁오 (hyukoh),20
7,2015,30,2015.07.19,2015.07.25,8,SHAKE IT,씨스타 (Sistar),SHAKE IT
8,2015,30,2015.07.19,2015.07.25,9,링마벨 (Ring My Bell),걸스데이 (Girl`s Day),Girl`s Day Love Second Album
9,2015,30,2015.07.19,2015.07.25,10,IF YOU,BIGBANG (빅뱅),D
10,2015,30,2015.07.19,2015.07.25,11,심쿵해 (Heart Attack),AOA,Heart Attack
11,2015,30,2015.07.19,2015.07.25,12,맨정신,BIGBANG (빅뱅),D
12,2015,30,2015.07.19,2015.07.25,13,Hooka,혁오 (hyukoh),22
13,2015,30,2015.07.19,2015.07.25,14,뱅뱅뱅 (BANG BANG BANG),BIGBANG (빅뱅),A
14,2015,30,2015.07.19,2015.07.25,15,음오아예 (Um Oh Ah Yeh),마마무 (Mamamoo),Pink Funky
15,2015,30,2015.07.19,2015.07.25,16,이럴거면 그러지말지 (Feat. 영현),백아연,이럴거면 그러지말지
16,2015,30,2015.07.19,2015.07.25,17,꺼내 먹어요,자이언티(Zion.T),Eat
17,2015,30,2015.07.19,2015.07.25,18,BAE BAE,BIGBANG (빅뱅),M
18,2015,30,2015.07.19,2015.07.25,19,사랑할수록 (화생방실 클레오파트라),화생방실 클레오파트라,복면가왕 14회
19,2015,30,2015.07.19,2015.07.25,20,딱 좋아 (Just right),GOT7,Just right
20,2015,30,2015.07.19,2015.07.25,21,Devil,슈퍼주니어 (Super Junior),DEVIL - SUPER JUNIOR SPECIAL ALBUM
21,2015,30,2015.07.19,2015.07.25,22,너를 사랑한 시간,정승환,너를 사랑한 시간 OST Part 3
22,2015,30,2015.07.19,2015.07.25,23,마음,아이유 (IU),마음
23,2015,30,2015.07.19,2015.07.25,24,Moonlight,인피니트 (Infinite),Reality
24,2015,30,2015.07.19,2015.07.25,25,LOSER,BIGBANG (빅뱅),M
25,2015,30,2015.07.19,2015.07.25,26,양화대교,자이언티(Zion.T),양화대교
26,2015,30,2015.07.19,2015.07.25,27,WE LIKE 2 PARTY,BIGBANG (빅뱅),A
27,2015,30,2015.07.19,2015.07.25,28,만약에 말야 (화생방실 클레오파트라) (Bonus Track),화생방실 클레오파트라,복면가왕 14회
28,2015,30,2015.07.19,2015.07.25,29,괜찮아요,비투비 (BTOB),Complete
29,2015,30,2015.07.19,2015.07.25,30,My Last (Feat. 로꼬 & GRAY),박재범,My Last
30,2015,30,2015.07.19,2015.07.25,31,가질 수 없는 너 (화생방실 클레오파트라) (Bonus Track),화생방실 클레오파트라,복면가왕 14회
31,2015,30,2015.07.19,2015.07.25,32,그 남잔 말야,엠씨더맥스 (M.C The Max),냄새를 보는 소녀 OST Part 5
32,2015,30,2015.07.19,2015.07.25,33,마주보며 서 있어,인피니트 (Infinite),Reality
33,2015,30,2015.07.19,2015.07.25,34,Ohio,혁오 (hyukoh),20
34,2015,30,2015.07.19,2015.07.25,35,사랑.. 그 놈 (화생방실 클레오파트라),화생방실 클레오파트라,복면가왕 12회
35,2015,30,2015.07.19,2015.07.25,36,러브레터,인피니트 (Infinite),Reality
36,2015,30,2015.07.19,2015.07.25,37,Sugar,Maroon 5,V (Deluxe Edition)
37,2015,30,2015.07.19,2015.07.25,38,발걸음,인피니트 (Infinite),Reality
38,2015,30,2015.07.19,2015.07.25,39,우연히 봄,"로꼬 (LOCO), 유주 (YUJU)",냄새를 보는 소녀 OST Part 2
39,2015,30,2015.07.19,2015.07.25,40,아프다,"지코 (ZICO), 소진",가면 OST Part 2
40,2015,30,2015.07.19,2015.07.25,41,LOVE ME RIGHT,EXO,LOVE ME RIGHT - The 2nd Album Repackage
41,2015,30,2015.07.19,2015.07.25,42,사랑의 시작은 고백에서부터,김범수,프로듀사 OST
42,2015,30,2015.07.19,2015.07.25,43,공드리,혁오 (hyukoh),22
43,2015,30,2015.07.19,2015.07.25,44,RESPECT (Feat. GRAY & DJ Pumkin),로꼬 (LOCO),Respect
44,2015,30,2015.07.19,2015.07.25,45,그냥 (Just),"자이언티(Zion.T), 크러쉬 (CRUSH)",Young
45,2015,30,2015.07.19,2015.07.25,46,엔딩을 부탁해,인피니트 (Infinite),Reality
46,2015,30,2015.07.19,2015.07.25,47,이 밤이 지나면 (화생방실 클레오파트라) (Bonus Track),화생방실 클레오파트라,복면가왕 14회
47,2015,30,2015.07.19,2015.07.25,48,Me You (Feat. 백예린 of 15&),산이 (San E),양치기 소년
48,2015,30,2015.07.19,2015.07.25,49,우리가 사랑한 시간,규현 (KYUHYUN),너를 사랑한 시간 OST Part 1
49,2015,30,2015.07.19,2015.07.25,50,어머님이 누구니 (Feat. 제시),박진영,24/34
50,2015,30,2015.07.19,2015.07.25,51,너의 의미 (Feat. 김창완),아이유 (IU),꽃갈피
51,2015,30,2015.07.19,2015.07.25,52,View,샤이니 (SHINee),Odd - The 4th Album
52,2015,30,2015.07.19,2015.07.25,53,Uptown Funk (Feat. Bruno Mars),Mark Ronson,Uptown Funk
53,2015,30,2015.07.19,2015.07.25,54,느껴 (My Everything),범키,느껴 (My Everything)
54,2015,30,2015.07.19,2015.07.25,55,아예 (Ah Yeah),EXID,AH YEAH
55,2015,30,2015.07.19,2015.07.25,56,그리고 안녕,이승기,그리고...
56,2015,30,2015.07.19,2015.07.25,57,Betting,인피니트 (Infinite),Reality
57,2015,30,2015.07.19,2015.07.25,58,같은 시간 속의 너,나얼,브라운 아이드 소울 싱글 프로젝트 1st. 같은 시간 속의 너 By 나얼
58,2015,30,2015.07.19,2015.07.25,59,몸매 (MOMMAE) (Feat. Ugly Duck),박재범,몸매 (MOMMAE)
59,2015,30,2015.07.19,2015.07.25,60,동네술집,"허각, 정인",동네술집
60,2015,30,2015.07.19,2015.07.25,61,다쳐 (Hurt Locker),나인 뮤지스 (Nine Muses),9MUSES S/S EDITION
61,2015,30,2015.07.19,2015.07.25,62,큰새,혁오 (hyukoh),22
62,2015,30,2015.07.19,2015.07.25,63,끌려,에이핑크 (Apink),Pink MEMORY
63,2015,30,2015.07.19,2015.07.25,64,Johnny (쟈니),에일리 (Ailee),Johnny
64,2015,30,2015.07.19,2015.07.25,65,털어 (Get Low),"주헌, 매드 클라운(Mad Clown)",SUPEXX
65,2015,30,2015.07.19,2015.07.25,66,CALL ME BABY,EXO,The 2nd Album `EXODUS`
66,2015,30,2015.07.19,2015.07.25,67,두사랑 (Feat. 매드클라운),다비치,두사랑
67,2015,30,2015.07.19,2015.07.25,68,싫대 (Feat. 범키),"버벌진트(Verbal Jint), 산체스",싫대
68,2015,30,2015.07.19,2015.07.25,69,우리집,2PM,NO.5
69,2015,30,2015.07.19,2015.07.25,70,꽃잎점,에이핑크 (Apink),Pink MEMORY
70,2015,30,2015.07.19,2015.07.25,71,연예할래,박보람,CELEPRETTY
71,2015,30,2015.07.19,2015.07.25,72,다른 남자 말고 너,miss A,Colors
72,2015,30,2015.07.19,2015.07.25,73,쿨밤,"슬리피(Sleepy), 송지은",쿨밤
73,2015,30,2015.07.19,2015.07.25,74,I`m Not The Only One,Sam Smith,In The Lonely Hour
74,2015,30,2015.07.19,2015.07.25,75,Puss (Prod.by 라이머),"지민, 아이언",언프리티 랩스타 SEMI FINAL
75,2015,30,2015.07.19,2015.07.25,76,사월의 눈,허각,사월의 눈
76,2015,30,2015.07.19,2015.07.25,77,금요일에 만나요 (Feat. 장이정),아이유 (IU),Modern Times - Epilogue
77,2015,30,2015.07.19,2015.07.25,78,한여름밤의 꿀,"산이 (San E), 레이나","San E, 레이나 Project Single `한여름밤의 꿀`"
78,2015,30,2015.07.19,2015.07.25,79,만약에 말야 (전우성 Solo),노을,4집 Time For Love
79,2015,30,2015.07.19,2015.07.25,80,꺼내지 못한 말,"더 원(The One), 김연지",꺼내지 못한 말
80,2015,30,2015.07.19,2015.07.25,81,아침부터 아침까지 (ah-ah),틴 탑 (Teen Top),NATURAL BORN TEEN TOP
81,2015,30,2015.07.19,2015.07.25,82,바람기억,나얼,Principle Of My Soul
82,2015,30,2015.07.19,2015.07.25,83,너의 얘길 들어줄게,윤미래 (T),후아유 - 학교 2015 OST Part 3
83,2015,30,2015.07.19,2015.07.25,84,Check,소녀시대,PARTY
84,2015,30,2015.07.19,2015.07.25,85,초코칩쿠키 (feat. 기리보이),구하라,HARA 1st Mini Album `ALOHARA (Can You Feel It?)`
85,2015,30,2015.07.19,2015.07.25,86,Lost Stars,Adam Levine,영화 Begin Again OST
86,2015,30,2015.07.19,2015.07.25,87,I NEED U,방탄소년단,화양연화 pt.1
87,2015,30,2015.07.19,2015.07.25,88,넌 나의 집,포맨 (4Men),넌 나의 집 (Made in THE VIBE)
88,2015,30,2015.07.19,2015.07.25,89,여자사람친구,가비엔제이 (Gavy NJ),여자사람친구
89,2015,30,2015.07.19,2015.07.25,90,Settled Down,혁오 (hyukoh),22
90,2015,30,2015.07.19,2015.07.25,91,두근두근,벤 (Ben),프로듀사 OST
91,2015,30,2015.07.19,2015.07.25,92,Perfume,에이핑크 (Apink),Pink MEMORY
92,2015,30,2015.07.19,2015.07.25,93,애처럼 굴지마 (Feat. 기리보이),씨스타 (Sistar),SHAKE IT
93,2015,30,2015.07.19,2015.07.25,94,야생화,박효신,야생화
94,2015,30,2015.07.19,2015.07.25,95,Dejavu,에이핑크 (Apink),Pink MEMORY
95,2015,30,2015.07.19,2015.07.25,96,내가 (Feat. Beenzino & The Quiett),도끼 (Dok2),Multillionaire
96,2015,30,2015.07.19,2015.07.25,97,위아래,EXID,위아래
97,2015,30,2015.07.19,2015.07.25,98,Get (Feat. Beenzino),어반 자카파 (Urban Zakapa),Get
98,2015,30,2015.07.19,2015.07.25,99,비밀낙원 (Secret Paradise),장재인,밤을 걷는 선비 OST Part 1
99,2015,30,2015.07.19,2015.07.25,100,품행제로,블락비 바스타즈,품행제로
