,year,week_num,start_date,end_date,rank,music,singer,album
0,2015,49,2015.11.29,2015.12.05,1,소녀,오혁,응답하라 1988 OST Part 3
1,2015,49,2015.11.29,2015.12.05,2,못먹는 감 (Sour Grapes),"산이 (San E), 매드 클라운(Mad Clown)",못먹는 감
2,2015,49,2015.11.29,2015.12.05,3,걱정말아요 그대,이적,응답하라 1988 OST Part 2
3,2015,49,2015.11.29,2015.12.05,4,청춘 (Feat. 김창완),김필,응답하라 1988 OST Part 1
4,2015,49,2015.11.29,2015.12.05,5,HOT PINK,EXID,HOT PINK
5,2015,49,2015.11.29,2015.12.05,6,그날을 내 등 뒤로,허각,겨울동화
6,2015,49,2015.11.29,2015.12.05,7,꿀잼,다이나믹 듀오 (Dynamic Duo),GRAND CARNIVAL
7,2015,49,2015.11.29,2015.12.05,8,Boys And Girls (Feat. Babylon),지코 (ZICO),Boys And Girls
8,2015,49,2015.11.29,2015.12.05,9,Hello,Adele,Hello
9,2015,49,2015.11.29,2015.12.05,10,이별밖에,노을,이별밖에
10,2015,49,2015.11.29,2015.12.05,11,또 다시 사랑,임창정,또 다시 사랑
11,2015,49,2015.11.29,2015.12.05,12,But (Feat. 백지영),길 (리쌍),R.O.A.D PROJECT #1
12,2015,49,2015.11.29,2015.12.05,13,지못미,iKON,WELCOME BACK
13,2015,49,2015.11.29,2015.12.05,14,안아보자,포맨 (4Men),4MEN 1st Live Album
14,2015,49,2015.11.29,2015.12.05,15,OOH-AHH하게,TWICE,THE STORY BEGINS
15,2015,49,2015.11.29,2015.12.05,16,스물셋,아이유 (IU),CHAT-SHIRE
16,2015,49,2015.11.29,2015.12.05,17,혜화동 (혹은 쌍문동),박보람,응답하라 1988 OST Part 4
17,2015,49,2015.11.29,2015.12.05,18,I (Feat. 버벌진트),태연 (TAEYEON),I - The 1st Mini Album
18,2015,49,2015.11.29,2015.12.05,19,사랑은 가슴이 시킨다 Part 3,버즈 (Buzz),사랑은 가슴이 시킨다 Part 3
19,2015,49,2015.11.29,2015.12.05,20,No Make Up,자이언티(Zion.T),No Make Up
20,2015,49,2015.11.29,2015.12.05,21,그리워 말아요,나비 (Navi),그리워 말아요
21,2015,49,2015.11.29,2015.12.05,22,4 Walls,f(x),4 Walls - The 4th Album
22,2015,49,2015.11.29,2015.12.05,23,취향저격,iKON,WELCOME BACK
23,2015,49,2015.11.29,2015.12.05,24,모르나봐,"소유 (SOYOU), 브라더수",그녀는 예뻤다 OST Part.4
24,2015,49,2015.11.29,2015.12.05,25,세상이 완벽했다면 (Feat. 태연 of 소녀시대),버벌진트 (Verbal Jint),GO HARD Part 1 : 양가치
25,2015,49,2015.11.29,2015.12.05,26,잠은 안오고 배는 고프고,나인 뮤지스 (Nine Muses),LOST
26,2015,49,2015.11.29,2015.12.05,27,오늘부터 우리는 (Me gustas tu),여자친구 (GFRIEND),2nd Mini Album `Flower Bud`
27,2015,49,2015.11.29,2015.12.05,28,위성,정진우,K팝 스타 시즌 5 `위성`
