,year,week_num,start_date,end_date,rank,music,singer,album
0,2015,32,2015.08.02,2015.08.08,1,위잉위잉,혁오 (hyukoh),20
1,2015,32,2015.08.02,2015.08.08,2,양화대교,자이언티(Zion.T),양화대교
2,2015,32,2015.08.02,2015.08.08,3,예이 (YeY),비스트 (Beast),Ordinary
3,2015,32,2015.08.02,2015.08.08,4,와리가리,혁오 (hyukoh),22
4,2015,32,2015.08.02,2015.08.08,5,Remember,에이핑크 (Apink),Pink MEMORY
5,2015,32,2015.08.02,2015.08.08,6,RESPECT (Feat. 로꼬 & GRAY & DJ Pumkin),"Sik-K (식케이), 릴보이(Lil Boi), 지구인",쇼미더머니 4 Episode 1
6,2015,32,2015.08.02,2015.08.08,7,SHAKE IT,씨스타 (Sistar),SHAKE IT
7,2015,32,2015.08.02,2015.08.08,8,IF YOU,BIGBANG (빅뱅),D
8,2015,32,2015.08.02,2015.08.08,9,꺼내 먹어요,자이언티(Zion.T),Eat
9,2015,32,2015.08.02,2015.08.08,10,아끼지마 (Don`t Be Shy) (Feat. 초아 (AOA) & 아이언),프라이머리 (Primary),2-3
10,2015,32,2015.08.02,2015.08.08,11,심쿵해 (Heart Attack),AOA,Heart Attack
11,2015,32,2015.08.02,2015.08.08,12,PARTY,소녀시대,PARTY
12,2015,32,2015.08.02,2015.08.08,13,뱅뱅뱅 (BANG BANG BANG),BIGBANG (빅뱅),A
13,2015,32,2015.08.02,2015.08.08,14,일하러 가야 돼,비스트 (Beast),Ordinary
14,2015,32,2015.08.02,2015.08.08,15,오늘부터 우리는 (Me gustas tu),여자친구 (GFRIEND),2nd Mini Album `Flower Bud`
15,2015,32,2015.08.02,2015.08.08,16,음오아예 (Um Oh Ah Yeh),마마무 (Mamamoo),Pink Funky
16,2015,32,2015.08.02,2015.08.08,17,AWESOME (feat. 박재범 & Gray),로꼬 (LOCO),AWESOME
17,2015,32,2015.08.02,2015.08.08,18,예뻐서 (You`re beautiful),유승우,예뻐서
18,2015,32,2015.08.02,2015.08.08,19,링마벨 (Ring My Bell),걸스데이 (Girl`s Day),Girl`s Day Love Second Album
19,2015,32,2015.08.02,2015.08.08,20,Oasis (Feat. ZICO),크러쉬 (CRUSH),Oasis
20,2015,32,2015.08.02,2015.08.08,21,맨정신,BIGBANG (빅뱅),D
21,2015,32,2015.08.02,2015.08.08,22,왜 이럴까,수지,너를 사랑한 시간 OST Part 5
22,2015,32,2015.08.02,2015.08.08,23,이럴거면 그러지말지 (Feat. 영현),백아연,이럴거면 그러지말지
23,2015,32,2015.08.02,2015.08.08,24,주마등 (Feat. MI-WOO),리쌍,주마등
24,2015,32,2015.08.02,2015.08.08,25,Hooka,혁오 (hyukoh),22
25,2015,32,2015.08.02,2015.08.08,26,Bad,인피니트 (Infinite),Reality
26,2015,32,2015.08.02,2015.08.08,27,사랑할수록 (화생방실 클레오파트라),화생방실 클레오파트라,복면가왕 14회
27,2015,32,2015.08.02,2015.08.08,28,BAE BAE,BIGBANG (빅뱅),M
28,2015,32,2015.08.02,2015.08.08,29,가질 수 없는 너 (화생방실 클레오파트라) (Bonus Track),화생방실 클레오파트라,복면가왕 14회
29,2015,32,2015.08.02,2015.08.08,30,나를 슬프게 하는 사람들 (노래왕 퉁키),노래왕 퉁키,복면가왕 16회
30,2015,32,2015.08.02,2015.08.08,31,만약에 말야 (화생방실 클레오파트라) (Bonus Track),화생방실 클레오파트라,복면가왕 14회
31,2015,32,2015.08.02,2015.08.08,32,마음,아이유 (IU),마음
32,2015,32,2015.08.02,2015.08.08,33,RESPECT (Feat. GRAY & DJ Pumkin),로꼬 (LOCO),Respect
33,2015,32,2015.08.02,2015.08.08,34,심상치 않아 (Feat. 주영),키썸 (Kisum),심상치 않아
34,2015,32,2015.08.02,2015.08.08,35,LOSER,BIGBANG (빅뱅),M
35,2015,32,2015.08.02,2015.08.08,36,그곳에서,비스트 (Beast),Ordinary
36,2015,32,2015.08.02,2015.08.08,37,큰새,혁오 (hyukoh),22
37,2015,32,2015.08.02,2015.08.08,38,스위트 룸,비스트 (Beast),Ordinary
38,2015,32,2015.08.02,2015.08.08,39,WE LIKE 2 PARTY,BIGBANG (빅뱅),A
39,2015,32,2015.08.02,2015.08.08,40,몸매 (MOMMAE) (Feat. Ugly Duck),박재범,몸매 (MOMMAE)
40,2015,32,2015.08.02,2015.08.08,41,그 남잔 말야,엠씨더맥스 (M.C The Max),냄새를 보는 소녀 OST Part 5
41,2015,32,2015.08.02,2015.08.08,42,거북선 (Feat. 팔로알토),"자메즈 (Ja Mezz), 앤덥(Andup), MINO (송민호)",쇼미더머니 4 Episode 2
42,2015,32,2015.08.02,2015.08.08,43,그냥 (Just),"자이언티(Zion.T), 크러쉬 (CRUSH)",Young
43,2015,32,2015.08.02,2015.08.08,44,가져가,비스트 (Beast),Ordinary
44,2015,32,2015.08.02,2015.08.08,45,마일리지 (Mileage) (Feat. 팔로알토 & 화사 of 마마무),프라이머리 (Primary),2-3
45,2015,32,2015.08.02,2015.08.08,46,My Last (Feat. 로꼬 & GRAY),박재범,My Last
46,2015,32,2015.08.02,2015.08.08,47,사랑.. 그 놈 (화생방실 클레오파트라),화생방실 클레오파트라,복면가왕 12회
47,2015,32,2015.08.02,2015.08.08,48,Oh Honey,비스트 (Beast),Ordinary
