,year,week_num,start_date,end_date,rank,music,singer,album
0,2014,38,2014.09.14,2014.09.20,1,신촌을 못가,포스트맨 (Postmen),신촌을 못가
1,2014,38,2014.09.14,2014.09.20,2,독기,아이언,쇼미더머니3 씨잼 vs 아이언
2,2014,38,2014.09.14,2014.09.20,3,너를 사랑해,윤미래 (T),괜찮아 사랑이야 OST Part 6
3,2014,38,2014.09.14,2014.09.20,4,가드올리고 Bounce,바비 (BOBBY),쇼미더머니3 Part 5
4,2014,38,2014.09.14,2014.09.20,5,I Swear,씨스타 (Sistar),SWEET & SOUR
5,2014,38,2014.09.14,2014.09.20,6,I`m Fine Thank You,레이디스 코드 (LADIES` CODE),Code#2 Pretty Pretty
6,2014,38,2014.09.14,2014.09.20,7,Lost Stars,Adam Levine,영화 Begin Again OST
7,2014,38,2014.09.14,2014.09.20,8,연결고리#힙합,바비 (BOBBY),쇼미더머니3 Part 4
8,2014,38,2014.09.14,2014.09.20,9,예뻐졌다 (feat. 지코 Of 블락비),박보람,예뻐졌다
9,2014,38,2014.09.14,2014.09.20,10,공허해,위너(WINNER),2014 S/S
10,2014,38,2014.09.14,2014.09.20,11,내가 네게 (Whisper),소녀시대-태티서(Girls` Generation-TTS),The 2nd Mini Album `Holler`
11,2014,38,2014.09.14,2014.09.20,12,No One Else Like You,Adam Levine,영화 Begin Again OST
12,2014,38,2014.09.14,2014.09.20,13,보란 듯이,지아 (Zia),보란 듯이
13,2014,38,2014.09.14,2014.09.20,14,자전거,"정인, Gary(개리)",자전거
14,2014,38,2014.09.14,2014.09.20,15,MAMACITA (아야야),슈퍼주니어 (Super Junior),The 7th Album `MAMACITA`
15,2014,38,2014.09.14,2014.09.20,16,L4L (Lookin` For Luv) (Feat. Dok2 & The Quiett),바비 (BOBBY),쇼미더머니3 BOBBY vs 올티
16,2014,38,2014.09.14,2014.09.20,17,괜찮아 사랑이야,다비치,괜찮아 사랑이야 OST Part 2
17,2014,38,2014.09.14,2014.09.20,18,HER,블락비 (Block B),HER
18,2014,38,2014.09.14,2014.09.20,19,A Real Man,"스윙스(Swings), 에일리","스윙스, 에일리 Digital Single `A Real Man`"
19,2014,38,2014.09.14,2014.09.20,20,Touch my body,씨스타 (Sistar),TOUCH & MOVE
20,2014,38,2014.09.14,2014.09.20,21,Tell Me If You Wanna Go Home,Keira Knightley,영화 Begin Again OST
21,2014,38,2014.09.14,2014.09.20,22,한여름밤의 꿀,"산이 (San E), 레이나","San E, 레이나 Project Single `한여름밤의 꿀`"
22,2014,38,2014.09.14,2014.09.20,23,Animals,Maroon 5,V (Deluxe Edition)
23,2014,38,2014.09.14,2014.09.20,24,A Step You Can`t Take Back,Keira Knightley,영화 Begin Again OST
24,2014,38,2014.09.14,2014.09.20,25,어려운 여자,장범준,장범준 1집
25,2014,38,2014.09.14,2014.09.20,26,Love Fiction,울랄라세션,괜찮아 사랑이야 OST Vol.1
26,2014,38,2014.09.14,2014.09.20,27,잠시 안녕처럼,에일리 (Ailee),운명처럼 널 사랑해 OST Part 6
27,2014,38,2014.09.14,2014.09.20,28,잠 못드는 밤 (feat. 펀치(Punch)),크러쉬 (CRUSH),괜찮아 사랑이야 OST Part 3
28,2014,38,2014.09.14,2014.09.20,29,U,엠씨더맥스 (M.C The Max),괜찮아 사랑이야 OST Part 7
29,2014,38,2014.09.14,2014.09.20,30,Darling,걸스데이(Girl`s Day),GIRL`S DAY EVERYDAY #4
30,2014,38,2014.09.14,2014.09.20,31,Body Language (Feat. 범키),산이 (San E),Body Language
31,2014,38,2014.09.14,2014.09.20,32,그 중에 그대를 만나,이선희,(SERENDIPITY) 30주년 기념앨범
32,2014,38,2014.09.14,2014.09.20,33,Lost Stars,Keira Knightley,영화 Begin Again OST
33,2014,38,2014.09.14,2014.09.20,34,너의 의미 (Feat. 김창완),아이유 (IU),꽃갈피
34,2014,38,2014.09.14,2014.09.20,35,Like A Fool,Keira Knightley,영화 Begin Again OST
35,2014,38,2014.09.14,2014.09.20,36,BE I,B.I,쇼미더머니3 Part 1
36,2014,38,2014.09.14,2014.09.20,37,Sugar Free (BigRoom Ver.),티아라 (T-ara),And&End
37,2014,38,2014.09.14,2014.09.20,38,A Higher Place,Adam Levine,영화 Begin Again OST
38,2014,38,2014.09.14,2014.09.20,39,최고의 행운,첸 (CHEN),괜찮아 사랑이야 OST Part 1
39,2014,38,2014.09.14,2014.09.20,40,Coming Up Roses,Keira Knightley,영화 Begin Again OST
40,2014,38,2014.09.14,2014.09.20,41,빨개요,현아 (HyunA),A Talk
41,2014,38,2014.09.14,2014.09.20,42,맘마미아,카라 (KARA),카라(KARA) 6th Mini Album `Day&Night`
42,2014,38,2014.09.14,2014.09.20,43,가을에 만나,윤건,가을에 만나
43,2014,38,2014.09.14,2014.09.20,44,U,존 박,U
44,2014,38,2014.09.14,2014.09.20,45,가,바비 (BOBBY),쇼미더머니3 Part 2
45,2014,38,2014.09.14,2014.09.20,46,컬러링,위너(WINNER),2014 S/S
46,2014,38,2014.09.14,2014.09.20,47,"눈, 코, 입",태양,RISE
47,2014,38,2014.09.14,2014.09.20,48,기다려,TEAM B,MIX & MATCH
48,2014,38,2014.09.14,2014.09.20,49,사랑이란 말이 어울리는 사람 (사말어사),장범준,장범준 1집
49,2014,38,2014.09.14,2014.09.20,50,So Good (Feat. Common Ground),박재범,EVOLUTION
50,2014,38,2014.09.14,2014.09.20,51,애타는 마음,"울랄라세션, 아이유(IU)",애타는 마음
51,2014,38,2014.09.14,2014.09.20,52,잊지말아요,더 원,2014 나는가수다
52,2014,38,2014.09.14,2014.09.20,53,나처럼 해봐요,오렌지 캬라멜 (Orange Caramel),The Fourth Single `나처럼 해봐요`
53,2014,38,2014.09.14,2014.09.20,54,단발머리 (Short Hair),AOA,단발머리
54,2014,38,2014.09.14,2014.09.20,55,Maps,Maroon 5,Maps
55,2014,38,2014.09.14,2014.09.20,56,끼부리지마,위너(WINNER),2014 S/S
56,2014,38,2014.09.14,2014.09.20,57,고마워요 나의 그대여,린 (LYn),2014 LYn 1st Live Album `HOME`
57,2014,38,2014.09.14,2014.09.20,58,I`m In Love,시크릿 (Secret),SECRET SUMMER
58,2014,38,2014.09.14,2014.09.20,59,Jackpot,블락비 (Block B),HER
59,2014,38,2014.09.14,2014.09.20,60,I Feel You,홍대광,괜찮아 사랑이야 OST Part 5
60,2014,38,2014.09.14,2014.09.20,61,괴도 (Danger),태민 (TAEMIN),The 1st Mini Album `ACE`
61,2014,38,2014.09.14,2014.09.20,62,너 사용법,에디킴,너 사용법
62,2014,38,2014.09.14,2014.09.20,63,Lost Stars (Into The Night Mix),Adam Levine,영화 Begin Again OST
63,2014,38,2014.09.14,2014.09.20,64,I AM,아이언,쇼미더머니3 Part 1
64,2014,38,2014.09.14,2014.09.20,65,사람냄새,"Gary (개리), 정인",사람냄새
65,2014,38,2014.09.14,2014.09.20,66,그 XX (Feat. ZICO of Block B),올티 (Olltii),쇼미더머니3 BOBBY vs 올티
66,2014,38,2014.09.14,2014.09.20,67,행복 (Happiness),레드벨벳(Red Velvet),The 1st Single `행복 (Happiness)`
67,2014,38,2014.09.14,2014.09.20,68,Tell Me If You Wanna Go Home (Rooftop Mix) (Feat. Hailee Steinfeld),Keira Knightley,영화 Begin Again OST
68,2014,38,2014.09.14,2014.09.20,69,이제 그만 싸우자,"허각, 정은지",`A CUBE` FOR SEASON # SKY BLUE
69,2014,38,2014.09.14,2014.09.20,70,썸 (Feat. 릴보이 Of 긱스),"소유 (SOYOU), 정기고",썸
70,2014,38,2014.09.14,2014.09.20,71,콜라병 (Feat. 범키),엠씨 스나이퍼,B-Kite 1
71,2014,38,2014.09.14,2014.09.20,72,I`m in love,"에일리, 2LSON",re;code Episode V
72,2014,38,2014.09.14,2014.09.20,73,Feelings,Maroon 5,V (Deluxe Edition)
73,2014,38,2014.09.14,2014.09.20,74,"요즘 내 모습 (Feat. 타블로, 케이윌)",윤도현,요즘 내 모습
