,year,week_num,start_date,end_date,rank,music,singer,album,production,distribution
0,2023,17,2023.04.23,2023.04.29,1,I AM,IVE (아이브),I`ve IVE,,
1,2023,17,2023.04.23,2023.04.29,2,Kitsch,IVE (아이브),Kitsch,,
2,2023,17,2023.04.23,2023.04.29,3,꽃,지수 (JISOO),ME,,
3,2023,17,2023.04.23,2023.04.29,4,손오공,세븐틴,SEVENTEEN 10th Mini Album `FML`,,
4,2023,17,2023.04.23,2023.04.29,5,Ditto,NewJeans,NewJeans `OMG`,,
5,2023,17,2023.04.23,2023.04.29,6,Hype boy,NewJeans,NewJeans 1st EP `New Jeans`,,
6,2023,17,2023.04.23,2023.04.29,7,Teddy Bear,STAYC(스테이씨),Teddy Bear,,
7,2023,17,2023.04.23,2023.04.29,8,OMG,NewJeans,NewJeans `OMG`,,
8,2023,17,2023.04.23,2023.04.29,9,F*ck My Life,세븐틴,SEVENTEEN 10th Mini Album `FML`,,
9,2023,17,2023.04.23,2023.04.29,10,London Boy,임영웅,Polaroid,,
10,2023,17,2023.04.23,2023.04.29,11,사건의 지평선,윤하,YOUNHA 6th Album Repackage `END THEORY : Final Edition`,,
11,2023,17,2023.04.23,2023.04.29,12,Polaroid,임영웅,Polaroid,,
12,2023,17,2023.04.23,2023.04.29,13,CHRISTIAN,Zior Park,WHERE DOES SASQUATCH LIVE? PART 1,,
13,2023,17,2023.04.23,2023.04.29,14,파이팅 해야지 (Feat. 이영지),부석순 (SEVENTEEN),부석순 1st Single Album `SECOND WIND`,,
14,2023,17,2023.04.23,2023.04.29,15,Cupid,FIFTY FIFTY,The Beginning: Cupid,,
15,2023,17,2023.04.23,2023.04.29,16,FRIEND THE END,볼빨간사춘기,사랑.zip,,
16,2023,17,2023.04.23,2023.04.29,17,사람 Pt.2 (feat. 아이유),Agust D,사람 Pt.2,,
17,2023,17,2023.04.23,2023.04.29,18,After LIKE,IVE (아이브),After LIKE,,
18,2023,17,2023.04.23,2023.04.29,19,Love Me Like This,NMIXX,expergo,,
19,2023,17,2023.04.23,2023.04.29,20,Attention,NewJeans,NewJeans 1st EP `New Jeans`,,
20,2023,17,2023.04.23,2023.04.29,21,심(心),DK,심(心),,
21,2023,17,2023.04.23,2023.04.29,22,ANTIFRAGILE,LE SSERAFIM (르세라핌),ANTIFRAGILE,,
22,2023,17,2023.04.23,2023.04.29,23,LOVE DIVE,IVE (아이브),LOVE DIVE,,
23,2023,17,2023.04.23,2023.04.29,24,NIGHT DANCER,imase,NIGHT DANCER,,
24,2023,17,2023.04.23,2023.04.29,25,Like Crazy,지민,FACE,,
25,2023,17,2023.04.23,2023.04.29,26,I Don`t Think That I Like Her,Charlie Puth,CHARLIE,,
26,2023,17,2023.04.23,2023.04.29,27,Dangerously,Charlie Puth,Nine Track Mind (Deluxe),,
27,2023,17,2023.04.23,2023.04.29,28,건물 사이에 피어난 장미 (Rose Blossom),H1-KEY,H1-KEY 1st Mini Album [Rose Blossom],,
28,2023,17,2023.04.23,2023.04.29,29,빛이 나는 너에게,던 (DAWN),빛이 나는 너에게,,
29,2023,17,2023.04.23,2023.04.29,30,사랑인가 봐,멜로망스(Melomance),사랑인가 봐 (사내맞선 OST 스페셜 트랙),,
30,2023,17,2023.04.23,2023.04.29,31,너의 모든 순간,성시경,별에서 온 그대 OST Part 7,,
31,2023,17,2023.04.23,2023.04.29,32,밤이 무서워요 (Lonely Night),주주 시크릿,밤이 무서워요 (Lonely Night),,
32,2023,17,2023.04.23,2023.04.29,33,사랑하지 않아서 그랬어,임한별,사랑하지 않아서 그랬어,,
33,2023,17,2023.04.23,2023.04.29,34,사랑은 늘 도망가,임영웅,신사와 아가씨 OST Part.2,,
34,2023,17,2023.04.23,2023.04.29,35,Zero,NewJeans,Zero,,
35,2023,17,2023.04.23,2023.04.29,36,Candy,NCT DREAM,Candy - Winter Special Mini Album,,
36,2023,17,2023.04.23,2023.04.29,37,Perfume,NCT 도재정,Perfume - The 1st Mini Album,,
37,2023,17,2023.04.23,2023.04.29,38,사랑하기 싫어,지아 (Zia),사랑하기 싫어,,
38,2023,17,2023.04.23,2023.04.29,39,헤어지자 말해요,박재정,1집 Alone,,
39,2023,17,2023.04.23,2023.04.29,40,Nostalgia,우디 (Woody),Nostalgia,,
40,2023,17,2023.04.23,2023.04.29,41,That`s Hilarious,Charlie Puth,That`s Hilarious,,
41,2023,17,2023.04.23,2023.04.29,42,Monologue,테이 (Tei),Monologue,,
42,2023,17,2023.04.23,2023.04.29,43,Stay,"The Kid LAROI, Justin Bieber",Stay,,
43,2023,17,2023.04.23,2023.04.29,44,먼지,세븐틴,SEVENTEEN 10th Mini Album `FML`,,
44,2023,17,2023.04.23,2023.04.29,45,Nxde,(여자)아이들,I love,,
45,2023,17,2023.04.23,2023.04.29,46,VIBE (feat. Jimin of BTS),태양,VIBE,,
46,2023,17,2023.04.23,2023.04.29,47,FEARLESS,LE SSERAFIM (르세라핌),FEARLESS,,
47,2023,17,2023.04.23,2023.04.29,48,Shut Down,BLACKPINK,BORN PINK,,
48,2023,17,2023.04.23,2023.04.29,49,취중고백,김민석,취중고백,,
49,2023,17,2023.04.23,2023.04.29,50,Say I Love You,우디(Woody),Say I Love You (Re : WIND 4MEN Vol.04),,
50,2023,17,2023.04.23,2023.04.29,51,그라데이션,10cm,5.3,,
51,2023,17,2023.04.23,2023.04.29,52,정이라고 하자 (Feat. 10CM),BIG Naughty (서동현),정이라고 하자,,
52,2023,17,2023.04.23,2023.04.29,53,새삥 (Prod. ZICO) (Feat. 호미들),지코 (ZICO),스트릿 맨 파이터(SMF) Original Vol.3 (계급미션),,
