,year,week_num,start_date,end_date,rank,music,singer,album,production,distribution
0,2023,18,2023.04.30,2023.05.06,1,I AM,IVE (아이브),I`ve IVE,,
1,2023,18,2023.04.30,2023.05.06,2,Kitsch,IVE (아이브),Kitsch,,
2,2023,18,2023.04.30,2023.05.06,3,손오공,세븐틴,SEVENTEEN 10th Mini Album `FML`,,
3,2023,18,2023.04.30,2023.05.06,4,UNFORGIVEN (feat. Nile Rodgers),LE SSERAFIM (르세라핌),UNFORGIVEN,,
4,2023,18,2023.04.30,2023.05.06,5,꽃,지수 (JISOO),ME,,
5,2023,18,2023.04.30,2023.05.06,6,Ditto,NewJeans,NewJeans `OMG`,,
6,2023,18,2023.04.30,2023.05.06,7,F*ck My Life,세븐틴,SEVENTEEN 10th Mini Album `FML`,,
7,2023,18,2023.04.30,2023.05.06,8,Hype boy,NewJeans,NewJeans 1st EP `New Jeans`,,
8,2023,18,2023.04.30,2023.05.06,9,Teddy Bear,STAYC(스테이씨),Teddy Bear,,
9,2023,18,2023.04.30,2023.05.06,10,OMG,NewJeans,NewJeans `OMG`,,
10,2023,18,2023.04.30,2023.05.06,11,사건의 지평선,윤하,YOUNHA 6th Album Repackage `END THEORY : Final Edition`,,
11,2023,18,2023.04.30,2023.05.06,12,파이팅 해야지 (Feat. 이영지),부석순 (SEVENTEEN),부석순 1st Single Album `SECOND WIND`,,
12,2023,18,2023.04.30,2023.05.06,13,Cupid,FIFTY FIFTY,The Beginning: Cupid,,
13,2023,18,2023.04.30,2023.05.06,14,CHRISTIAN,Zior Park,WHERE DOES SASQUATCH LIVE? PART 1,,
14,2023,18,2023.04.30,2023.05.06,15,FRIEND THE END,볼빨간사춘기,사랑.zip,,
15,2023,18,2023.04.30,2023.05.06,16,After LIKE,IVE (아이브),After LIKE,,
16,2023,18,2023.04.30,2023.05.06,17,물론,허각,물론,,
17,2023,18,2023.04.30,2023.05.06,18,ANTIFRAGILE,LE SSERAFIM (르세라핌),ANTIFRAGILE,,
18,2023,18,2023.04.30,2023.05.06,19,헤어지자 말해요,박재정,1집 Alone,,
19,2023,18,2023.04.30,2023.05.06,20,London Boy,임영웅,Polaroid,,
20,2023,18,2023.04.30,2023.05.06,21,사람 Pt.2 (feat. 아이유),Agust D,사람 Pt.2,,
21,2023,18,2023.04.30,2023.05.06,22,Attention,NewJeans,NewJeans 1st EP `New Jeans`,,
22,2023,18,2023.04.30,2023.05.06,23,Polaroid,임영웅,Polaroid,,
23,2023,18,2023.04.30,2023.05.06,24,심(心),DK,심(心),,
24,2023,18,2023.04.30,2023.05.06,25,LOVE DIVE,IVE (아이브),LOVE DIVE,,
25,2023,18,2023.04.30,2023.05.06,26,나의 바람 (Wind And Wish),비투비 (BTOB),WIND AND WISH,,
26,2023,18,2023.04.30,2023.05.06,27,빛이 나는 너에게,던 (DAWN),빛이 나는 너에게,,
27,2023,18,2023.04.30,2023.05.06,28,NIGHT DANCER,imase,NIGHT DANCER,,
28,2023,18,2023.04.30,2023.05.06,29,Love Me Like This,NMIXX,expergo,,
29,2023,18,2023.04.30,2023.05.06,30,Dangerously,Charlie Puth,Nine Track Mind (Deluxe),,
30,2023,18,2023.04.30,2023.05.06,31,Heaven(2023),임재현,시작은 첫키스 OST Part.1,,
31,2023,18,2023.04.30,2023.05.06,32,I Don`t Think That I Like Her,Charlie Puth,CHARLIE,,
32,2023,18,2023.04.30,2023.05.06,33,건물 사이에 피어난 장미 (Rose Blossom),H1-KEY,H1-KEY 1st Mini Album [Rose Blossom],,
33,2023,18,2023.04.30,2023.05.06,34,KNOCK,이채연,Over The Moon,,
34,2023,18,2023.04.30,2023.05.06,35,너의 모든 순간,성시경,별에서 온 그대 OST Part 7,,
35,2023,18,2023.04.30,2023.05.06,36,Like Crazy,지민,FACE,,
36,2023,18,2023.04.30,2023.05.06,37,사랑인가 봐,멜로망스(Melomance),사랑인가 봐 (사내맞선 OST 스페셜 트랙),,
37,2023,18,2023.04.30,2023.05.06,38,사랑은 늘 도망가,임영웅,신사와 아가씨 OST Part.2,,
38,2023,18,2023.04.30,2023.05.06,39,Candy,NCT DREAM,Candy - Winter Special Mini Album,,
39,2023,18,2023.04.30,2023.05.06,40,밤이 무서워요 (Lonely Night),주주 시크릿,밤이 무서워요 (Lonely Night),,
40,2023,18,2023.04.30,2023.05.06,41,That`s Hilarious,Charlie Puth,That`s Hilarious,,
41,2023,18,2023.04.30,2023.05.06,42,Monologue,테이 (Tei),Monologue,,
