,year,week_num,start_date,end_date,rank,music,singer,album
0,2016,03,2016.01.10,2016.01.16,1,Dream,"수지, 백현 (BAEKHYUN)",Dream
1,2016,03,2016.01.10,2016.01.16,2,니가 하면 로맨스 (feat.다비치),케이윌 (K.Will),니가 하면 로맨스
2,2016,03,2016.01.10,2016.01.16,3,또 하루 (Feat. 개코),Gary (개리),또 하루
3,2016,03,2016.01.10,2016.01.16,4,걱정말아요 그대,이적,응답하라 1988 OST Part 2
4,2016,03,2016.01.10,2016.01.16,5,소녀,오혁,응답하라 1988 OST Part 3
5,2016,03,2016.01.10,2016.01.16,6,이젠 잊기로 해요,여은 (멜로디데이),응답하라 1988 OST Part 10
6,2016,03,2016.01.10,2016.01.16,7,"사랑가시 (민호, 태현)",위너(WINNER),ENTRY SINGLE `사랑가시`
7,2016,03,2016.01.10,2016.01.16,8,어땠을까,김나영,어땠을까
8,2016,03,2016.01.10,2016.01.16,9,함께,노을,응답하라 1988 OST Part 7
9,2016,03,2016.01.10,2016.01.16,10,세월이 가면,기현(Kihyun),응답하라 1988 OST Part 9
10,2016,03,2016.01.10,2016.01.16,11,OOH-AHH하게,TWICE,THE STORY BEGINS
11,2016,03,2016.01.10,2016.01.16,12,청춘 (Feat. 김창완),김필,응답하라 1988 OST Part 1
12,2016,03,2016.01.10,2016.01.16,13,혜화동 (혹은 쌍문동),박보람,응답하라 1988 OST Part 4
13,2016,03,2016.01.10,2016.01.16,14,DADDY (Feat. CL of 2NE1),싸이 (Psy),칠집싸이다
14,2016,03,2016.01.10,2016.01.16,15,유레카 (Feat. Zion.T),지코 (ZICO),GALLERY
15,2016,03,2016.01.10,2016.01.16,16,잘 지내고 있니,"윤미래 (T), 펀치 (Punch)",잘 지내고 있니
16,2016,03,2016.01.10,2016.01.16,17,네게 줄 수 있는건 오직 사랑뿐,디셈버 (December),응답하라 1988 OST Part 5
17,2016,03,2016.01.10,2016.01.16,18,나팔바지,싸이 (Psy),칠집싸이다
18,2016,03,2016.01.10,2016.01.16,19,또 다시 사랑,임창정,또 다시 사랑
19,2016,03,2016.01.10,2016.01.16,20,로코 드라마,신혜성,delight
20,2016,03,2016.01.10,2016.01.16,21,사랑이 맞을거야,윤미래 (T),사랑이 맞을거야
21,2016,03,2016.01.10,2016.01.16,22,Hello,Adele,Hello
22,2016,03,2016.01.10,2016.01.16,23,매일 그대와,소진 (걸스데이),응답하라 1988 OST Part 8
23,2016,03,2016.01.10,2016.01.16,24,Boys And Girls (Feat. Babylon),지코 (ZICO),Boys And Girls
24,2016,03,2016.01.10,2016.01.16,25,다시 (Feat. 유재석),터보,AGAIN (다시)
25,2016,03,2016.01.10,2016.01.16,26,우주를 건너,백예린,FRANK
26,2016,03,2016.01.10,2016.01.16,27,HOT PINK,EXID,HOT PINK
27,2016,03,2016.01.10,2016.01.16,28,오늘부터 우리는 (Me gustas tu),여자친구 (GFRIEND),2nd Mini Album `Flower Bud`
28,2016,03,2016.01.10,2016.01.16,29,친구라도 될 걸 그랬어,거미,Like Them
29,2016,03,2016.01.10,2016.01.16,30,Better Man (Feat. 타블로),범키,Better Man
30,2016,03,2016.01.10,2016.01.16,31,Sing For You,EXO,"SING FOR YOU - 겨울 스페셜 앨범, 2015"
31,2016,03,2016.01.10,2016.01.16,32,덤앤더머 (DUMB & DUMBER),iKON,WELCOME BACK
32,2016,03,2016.01.10,2016.01.16,33,못먹는 감 (Sour Grapes),"산이 (San E), 매드 클라운(Mad Clown)",못먹는 감
33,2016,03,2016.01.10,2016.01.16,34,스물셋,아이유 (IU),CHAT-SHIRE
34,2016,03,2016.01.10,2016.01.16,35,Ah-Choo,러블리즈,Lovelyz8
35,2016,03,2016.01.10,2016.01.16,36,취향저격,iKON,WELCOME BACK
36,2016,03,2016.01.10,2016.01.16,37,I (Feat. 버벌진트),태연 (TAEYEON),I - The 1st Mini Album
37,2016,03,2016.01.10,2016.01.16,38,화이트 (WHITE) (Feat. 박재범),다비치,D-MAKE
38,2016,03,2016.01.10,2016.01.16,39,No Make Up,자이언티(Zion.T),No Make Up
