,music,singer,music_id,release_date,category,music_like,comment_count
111,검은 고양이,터보,1606447,1995.07.01,댄스,13828,34
112,Tears,소찬휘,1140592,2000.03.24,댄스,41720,59
113,데자-부,종현,5533607,2015.01.12,댄스,51327,307
114,화,매드클라운,5531227,2015.01.09,랩/힙합,75165,116
115,목소리,노을,5536206,2015.01.08,발라드,57228,30
116,Poison,엄정화,83721,1998.07,댄스,23043,66
117,초대,엄정화,79740,1998.07,댄스,20197,74
118,To Heaven,조성모,1816948,1998.09.03,발라드,36039,91
119,혼잣말,"지아,하트비",5526770,2015.01.07,발라드,6993,5
120,애상,쿨,46957,1999.01,댄스,26028,34
121,잠못드는 밤 비는 내리고,김건모,57519,1992.10.29,댄스,28938,76
122,사랑,먼데이키즈,33002813,2020.10.21,발라드,40673,136
123,사랑이 떠나가네,김건모,38461,1997.12.01,댄스,11226,16
124,와,이정현,85258,1999.10,댄스,23011,78
125,현명한 선택,소찬휘,1500836,2006.11.18,댄스,14947,23
126,한강앞에서,나비,5531377,2015.01.06,발라드,10306,8
127,마일리지,정용화,5535330,2015.01.20,발라드,7164,19
128,콩,매드클라운,5538220,2015.01.09,랩/힙합,13334,38
129,다짐,조성모,106215,2000.09.01,댄스,14342,41
130,A-Yo,지누션,1374387,2006.09.01,랩/힙합,4422,6
131,위글위글,헬로비너스,5529746,2015.01.05,댄스,7072,18
132,배반의 장미,엄정화,73257,1997.03.01,댄스,12615,22
133,핑계,김건모,56870,1993.11.04,댄스,17235,29
134,그대 하나로,김보경,5536252,2015.01.08,"발라드, 국내드라마",2323,3
135,슬퍼지려 하기 전에,쿨,66966,1995.10.01,댄스,23566,38
136,밤하늘의 별을 6,양정승,5536249,2015.01.08,발라드,10884,13
137,미안해요 늙어서,유세윤,5529704,2015.01.05,발라드,4233,9
138,가슴을 차갑게,노을,5536205,2015.01.08,발라드,4982,6
139,Glass Heart,소찬휘,5531793,2015.01.06,발라드,1497,2
140,눈이 하는 말,테이,5529606,2015.01.05,"발라드, 국내드라마",3919,5
141,Crazy,종현,5538271,2015.01.12,댄스,19782,77
142,팔베개,"소유,기리보이",5546828,2015.01.15,랩/힙합,49744,62
143,환청 ),장재인,5545022,2015.01.14,"발라드, 랩/힙합, 국내드라마",61642,100
144,Love Belt,종현,5540143,2015.01.12,R&B/Soul,21408,114
145,할렐루야,종현,5540142,2015.01.12,R&B/Soul,12952,48
146,일인극,종현,5540147,2015.01.12,댄스,15834,95
147,시간이 늦었어,종현,5540148,2015.01.12,R&B/Soul,15349,73
148,그사람,화요비,5540144,2015.01.12,댄스,12370,72
149,You,벤,31321146,2018.09.23,"발라드, 국내드라마",9665,27
150,때려박는 랩,매드클라운,5538223,2015.01.09,랩/힙합,11997,34
151,커피카피아가씨,매드클라운,5538219,2015.01.09,랩/힙합,6932,49
152,유리구슬,여자친구,5546489,2015.01.15,댄스,77729,458
153,멀어진다,김필,5540459,2015.01.12,"록/메탈, 국내드라마",3997,8
154,슬픔 속에 그댈 지워야만 해,"정승환,박윤하",5551234,2015.01.18,발라드,54575,31
155,또 운다 또,다비치,5555751,2015.01.21,발라드,46228,25
156,어느 멋진 날,정용화,5554059,2015.01.20,발라드,21612,90
157,행복해서 미안해,다비치,5555752,2015.01.21,발라드,28131,45
158,그대도 같은가요,에일리,5552200,2015.01.19,"발라드, 국내드라마",14846,11
159,두 여자의 방,다비치,5555750,2015.01.21,발라드,9318,17
160,My Love,에디킴,5549372,2015.01.21,포크/블루스,21871,29
161,너에게,다비치,31804010,2019.05.17,발라드,170390,573
162,봄,다비치,5555754,2015.01.21,발라드,7403,18
163,내 눈물 모아,울랄라세션,5551593,2015.01.17,"발라드, 국내드라마",13088,11
164,Cheers,"개코,얀키",5557985,2015.01.22,랩/힙합,17175,25
165,그린라이트,"라디,주비",5552430,2015.01.23,댄스,30358,150
166,Bad Girl Good Girl,"릴리M,나수현",5549331,2015.01.16,"발라드, 국내드라마",2542,3
167,Coming Home,GSoul,5551724,2015.01.19,일렉트로니카,31777,90
168,Apologize,에디킴,5549373,2015.01.21,포크/블루스,7112,10
169,쉬운 여자 아니에요,리지,5553993,2015.01.23,성인가요/트로트,5297,6
170,변명,GSoul,5551726,2015.01.19,R&B/Soul,5773,21
171,First Love,GSoul,5551725,2015.01.19,R&B/Soul,2718,4
172,Superstar,GSoul,5551723,2015.01.19,R&B/Soul,2004,2
173,Falling,박보람,5558306,2015.01.22,"발라드, 국내드라마",6105,7
174,Fly Again,인피니트H,5562520,2015.01.26,랩/힙합,25112,59
175,Because Of You,백지영,5567464,2015.01.28,"발라드, 국내드라마",18274,14
176,추운 비,포미닛,5562748,2015.02.09,발라드,10635,24
177,말리꽃,유성은,5562500,2015.01.24,"발라드, 국내드라마",17967,18
178,부딪쳐,인피니트H,5562522,2015.01.26,랩/힙합,13438,11
179,어디 안 가,인피니트H,5562521,2015.01.26,랩/힙합,11118,5
180,니가 미치지 않고서야,인피니트H,5562525,2015.01.26,랩/힙합,10716,6
181,바빠서 Sorry,인피니트H,5562523,2015.01.26,랩/힙합,10624,2
182,지킬 앤 하이드,인피니트H,5562524,2015.01.26,랩/힙합,10183,4
183,Sugar,Maroon5,5570018,2015.01.29,발라드,9073,37
184,보고 싶은 사람,송지은,5565138,2015.01.27,"발라드, 국내드라마",5233,4
185,좋아,길구봉구,5566596,2015.01.28,발라드,32449,24
186,Uptown Funk,MarkRonson,5562283,2015.01.25,발라드,3472,3
187,"겨울, 또다시",문명진,5567417,2015.01.28,R&B/Soul,2755,7
188,내꺼 해요,김그림,5565040,2015.01.27,포크/블루스,3153,3
189,그냥,"자이언티,크러쉬",5566720,2015.01.28,"발라드, 국내드라마",3619,2
190,같은 시간 속의 너,나얼,5576417,2015.02.05,R&B/Soul,153052,236
191,MEMORY,신화,5606949,2015.02.26,발라드,6434,4
192,지켜줄게,지창욱,5584816,2015.02.09,"발라드, 국내드라마",5949,20
193,밤샜지,육지담,5582180,2015.02.06,랩/힙합,10850,33
194,사랑의 와이파이,홍진영,5576266,2015.02.04,성인가요/트로트,7103,4
195,그리워 그리워하다,포스트맨,5576267,2015.02.03,"발라드, 국내드라마",9451,16
196,하루만이라도,제아,5578669,2015.02.05,발라드,3095,3
197,품,윤현상,5578569,2015.02.04,"발라드, 국내드라마",8661,19
198,잠시만 안녕,엠씨더맥스,315872,2002.11.01,발라드,100361,172
199,문신,아웃사이더,5576668,2015.02.05,랩/힙합,2489,1
200,0,"기리보이,매드클라운,주영",5580748,2015.02.05,랩/힙합,11693,28
201,겨울 끝에서,"장희영,이현",5576160,2015.02.03,발라드,2670,3
202,애송이의 사랑,양파,192964,1999.01.01,발라드,7778,16
203,미장원에서,박정현,432314,2002.06.15,R&B/Soul,5802,33
204,사랑은 미친짓,15&,5584400,2015.02.09,R&B/Soul,45443,34
205,미쳐,포미닛,5584641,2015.02.09,랩/힙합,44320,97
206,My Type,"제시,치타,강남",5592623,2015.02.13,랩/힙합,46452,62
207,Well Done,지코,5588240,2015.02.13,랩/힙합,22776,38
208,어차피 한번은 아파야 해,유성은,5585061,2015.02.09,발라드,9128,12
209,Beautiful,엠버,5587009,2015.02.13,댄스,11245,27
210,Kiss,"휘성,에일리",5590515,2015.02.12,R&B/Soul,4250,4
211,Angel 2 Me,맥케이,5578668,2015.02.06,R&B/Soul,47837,61
212,말할 수 없는 비밀,문명진,5584316,2015.02.09,"발라드, 국내드라마",8677,15
213,마법의성,스윗소로우,5584387,2015.02.06,발라드,3491,3
214,I Just Wanna,엠버,5592860,2015.02.13,발라드,12091,44
215,바람이 분다,스윗소로우,5595462,2015.02.13,발라드,7508,15
216,내사랑내곁에,하동균,5584386,2015.02.06,발라드,10122,11
217,내 눈 속엔 너,마마무,5580694,2015.02.06,"발라드, 국내드라마",12889,17
218,널 만난 이후,"민효린,진영",5584357,2015.02.07,"록/메탈, 국내드라마",5224,7
219,못된 여자,니엘,5582684,2015.02.16,댄스,13083,54
220,냠냠냠,이진아,5595472,2015.02.15,발라드,15174,19
221,오직 너만,김범수,5599020,2015.02.18,"발라드, 국내드라마",25886,23
222,별 짓 다해봤는데,알리,3360476,2011.04.13,발라드,33096,20
223,옛사랑,윤민수,5595470,2015.02.14,발라드,3046,7
224,널 사랑해,유성은,5595288,2015.02.14,"발라드, 국내드라마",5424,5
225,가수가 된 이유,신용재,3864961,2012.07.27,발라드,86364,64
226,Yes I do,알맹,5595870,2015.02.16,R&B/Soul,3026,3
227,아포가토,니엘,5595064,2015.02.16,댄스,3739,12
228,Take Me To Church,Hozier,5598412,2015.02.17,R&B/Soul,3471,5
229,너를 보낸다,박서준,5597620,2015.02.17,"발라드, 국내드라마",7288,14
230,등대,이루펀트,5593280,2015.02.13,랩/힙합,5610,2
231,친구라도 될 걸 그랬어,거미,418598,2003.02.01,R&B/Soul,87336,80
232,한여름밤의 꿀,"산이,레이나",4681146,2014.06.12,랩/힙합,161883,302
233,이별공식,빅스,5593327,2015.02.24,댄스,35324,64
234,표적,신화,5600224,2015.02.26,댄스,21365,55
235,시작이 좋아 2015,"지민,슬옹",5741375,2015.06.16,-,3,0
236,차가운 밤에,빅스,5602029,2015.02.24,발라드,15223,34
237,Memory,빅스,5602030,2015.02.24,댄스,14284,36
238,설레,올티,5604757,2015.02.25,"랩/힙합, 인디음악",27281,44
239,Black Swan,레인보우,5600174,2015.02.23,댄스,4470,46
240,양화대교,자이언티,5389475,2014.09.22,R&B/Soul,172743,168
241,왼손,이영현,5604641,2015.02.25,발라드,2662,1
242,Alright,신화,5606942,2015.02.26,댄스,9884,28
243,오래전 그날,박정현,5599875,2015.02.20,발라드,4505,6
244,I`m In Love,"진영,유성은",5599173,2015.02.21,"발라드, 국내드라마",7249,14
245,제발,하동균,5599880,2015.02.20,발라드,2412,7
246,White Shirts,신화,5606944,2015.02.26,발라드,6351,9
247,고양이,신화,5606943,2015.02.26,댄스,6636,9
248,Only One,티파니,5602457,2015.02.24,"발라드, 국내드라마",3935,8
249,Don`t Cry,신화,5606945,2015.02.26,댄스,6231,8
250,얼음달,신화,5606946,2015.02.26,댄스,6010,9
251,Give It 2 Me,신화,5606947,2015.02.26,댄스,6795,8
252,사랑 범벅,MC몽,5610343,2015.03.02,랩/힙합,61239,183
253,니가 있어야 할 곳,케이티김,5612295,2015.03.03,R&B/Soul,18704,36
254,권태중독,MC몽,5610344,2015.03.02,랩/힙합,11032,14
255,슈퍼스타,"키썸,산이,태완",5616999,2015.03.06,랩/힙합,30788,39
256,하얗게,MC몽,5610345,2015.03.02,랩/힙합,4293,6
257,그날들,정승환,5610620,2015.03.01,발라드,15092,13
258,너는 나만큼,SUPERJUNIORD&E,5612513,2015.03.06,발라드,19353,152
259,안녕,러블리즈,5612284,2015.03.03,댄스,52906,257
260,Is You,긱스,5617748,2015.03.06,랩/힙합,16196,16
261,27,김성규,5610346,2015.03.02,랩/힙합,2625,11
