,music,singer,music_id,release_date,category,music_like,comment_count
160,Betting,인피니트,5775887,2015.07.13,댄스,17158,20
161,끌려,에이핑크,5781106,2015.07.16,댄스,13276,15
162,꽃잎점,에이핑크,5781108,2015.07.16,댄스,18174,37
163,초코칩쿠키,구하라,5777782,2015.07.14,댄스,3605,53
164,여자사람친구,가비엔제이,5773993,2015.07.10,발라드,2720,2
165,Perfume,에이핑크,5781105,2015.07.16,댄스,9994,5
166,Dejavu,에이핑크,5781107,2015.07.16,발라드,11694,18
167,비밀낙원,장재인,5780641,2015.07.16,"발라드, 국내드라마",7905,23
168,일하러 가야 돼,비스트,5785424,2015.07.27,댄스,49595,78
169,나를 슬프게 하는 사람들,노래왕퉁키,5785421,2015.07.19,록/메탈,21236,31
170,아끼지마   & 아이언),프라이머리,5791706,2015.07.23,댄스,138718,908
171,한여름 밤의 고백,쿨,5787398,2015.07.21,댄스,5587,12
172,심상치 않아,키썸,5787474,2015.07.23,랩/힙합,26506,38
173,Best Mistake,ArianaGrande,5815795,2015.08.12,R&B/Soul,8253,24
174,연애는 하니..?,화요비,5785425,2015.07.20,발라드,4322,3
175,야해,강민희,5789586,2015.07.22,R&B/Soul,4588,4
176,흐린 기억 속의 그대,노래왕퉁키,5785423,2015.07.19,록/메탈,3127,4
177,티가나요,홍대광,5786948,2015.07.21,"발라드, 국내드라마",4891,8
178,뻔한 멜로디,자이언티,4047415,2013.03.06,R&B/Soul,53739,33
179,떨려요,스텔라,5777767,2015.07.20,댄스,8016,54
180,예이,비스트,5794996,2015.07.27,댄스,37625,69
181,AWESOME,로꼬,5797100,2015.07.28,랩/힙합,30195,28
182,예뻐서,유승우,5795006,2015.07.29,"발라드, 인디음악",52050,50
183,왜 이럴까,수지,5794746,2015.07.25,"발라드, 국내드라마",21047,13
184,그곳에서,비스트,5794998,2015.07.27,댄스,22038,203
185,거북선,"자메즈,앤덥,MINO",5794997,2015.07.27,댄스,16670,18
186,가져가,비스트,5794999,2015.07.27,댄스,15066,11
187,Oh Honey,비스트,5795000,2015.07.27,댄스,15284,14
188,니가 보여,신용재,5798366,2015.07.29,"발라드, 국내드라마",13635,16
189,My ZONE,"베이식,마이크로닷,블랙넛",5804038,2015.08.01,랩/힙합,15180,26
190,또 사랑하고 만다,육성재,5799694,2015.07.30,"발라드, 국내드라마",19002,39
191,높아 2,로꼬,5797101,2015.07.28,랩/힙합,7553,15
192,OG,"이노베이터,인크레더블,SuperB",5824668,2015.08.21,"발라드, 국내드라마",2007,11
193,다시보기,키겐,5793202,2015.07.27,랩/힙합,5223,6
194,New Thang,Redfoo,5795118,2015.07.27,랩/힙합,11495,26
195,QUEEN,미료,5799851,2015.07.30,랩/힙합,2429,2
196,슬픈 바람,은가은,5791364,2015.07.23,"발라드, 국내드라마",5418,12
197,우리 사랑하지 말아요,BIGBANG,5807274,2015.08.05,댄스,120309,200
198,쩔어,BIGBANG,5807273,2015.08.05,랩/힙합,72358,128
199,I Feel You,원더걸스,5804238,2015.08.03,댄스,54233,101
200,Married To The Music,샤이니,5804080,2015.08.03,댄스,30350,120
201,My Number,치타,5798282,2015.08.03,랩/힙합,15803,23
202,완전 미쳤네,티아라,5805844,2015.08.04,댄스,11841,123
203,moneyflow,"MINO,지코,팔로알토",5811228,2015.08.08,랩/힙합,39555,55
204,Baby Don`t Play,원더걸스,5804236,2015.08.03,댄스,7326,20
205,SAVIOR,샤이니,5804081,2015.08.03,댄스,17362,95
206,닥쳐줘요,배치기,5804120,2015.08.06,랩/힙합,7242,8
207,Candle,원더걸스,5804237,2015.08.03,댄스,4694,13
208,마리화나,유성은,5805808,2015.08.04,R&B/Soul,16588,33
209,Hold You,샤이니,5804089,2015.08.03,R&B/Soul,12964,102
210,Chocolate,샤이니,5804092,2015.08.03,R&B/Soul,12187,36
211,Rewind,원더걸스,5804239,2015.08.03,발라드,8240,36
212,바람기억,강균성,5804078,2015.08.02,발라드,5887,7
213,John Doe,원더걸스,5804241,2015.08.03,댄스,4410,14
214,One Black Night,원더걸스,5804242,2015.08.03,댄스,4288,13
215,1994년 어느 늦은 밤,강민경,5804079,2015.08.02,발라드,5984,13
216,사이먼 도미닉,사이먼도미닉,5804245,2015.08.03,발라드,11512,96
217,Sweet Girl,비원에이포,5807347,2015.08.10,댄스,26065,135
218,사랑했다치자,서인영,5812956,2015.08.11,발라드,8800,9
219,러버,프라이머리,5815789,2015.08.12,R&B/Soul,23664,24
220,네일 했어,프라이머리,5815794,2015.08.12,R&B/Soul,6413,5
221,ON IT   BO$$,"릴보이,로꼬,박재범",5818487,2015.08.15,랩/힙합,39729,113
222,여름밤에,나비,5810311,2015.08.07,발라드,4986,8
223,M.I.L.E.,"블랙넛,버벌진트,산이",5818521,2015.08.15,랩/힙합,15157,37
224,꽃피는 봄이 오면,이영현,5811677,2015.08.09,발라드,5561,6
225,Just Like U,프라이머리,5815792,2015.08.12,R&B/Soul,7286,20
226,사랑하는 그대에게,더원,5814690,2015.08.12,"발라드, 국내드라마",5591,5
227,안아줘요,벤,5820151,2015.08.18,"발라드, 국내드라마",6575,7
228,You Are a Girl I Am a Boy,비원에이포,5818519,2015.08.15,랩/힙합,12517,28
229,100,블랙넛,4800324,2014.08.08,"랩/힙합, 인디음악",49410,152
230,가슴 뛰도록,SG워너비,5822923,2015.08.19,발라드,48192,81
231,Lion Heart,소녀시대,5820368,2015.08.18,댄스,93123,167
232,좋은 기억,SG워너비,5822925,2015.08.19,발라드,21316,27
233,레옹,이유갓지않은이유,5824839,2015.08.22,댄스,80460,109
234,겁,MINO,5826447,2015.08.22,랩/힙합,158714,366
235,스폰서,으뜨거따시,5826462,2015.08.22,R&B/Soul,50489,62
236,멋진헛간,오대천왕,5826465,2015.08.22,록/메탈,66634,166
237,I`m So Sexy,댄싱게놈,5826464,2015.08.22,댄스,39279,54
238,Beautiful Liar,빅스LR,5818534,2015.08.17,랩/힙합,28327,115
239,내가 할 수 있는 건,블랙넛,5826448,2015.08.22,랩/힙합,34427,145
240,My Life,상주나,5826463,2015.08.22,일렉트로니카,22637,51
241,You Think,소녀시대,5820369,2015.08.18,댄스,18547,82
242,잘나가서 그래,현아,5824767,2015.08.21,댄스,36301,90
243,\ & ONLY,사이먼도미닉,5822924,2015.08.19,발라드,5313,15
244,스물,SG워너비,5822926,2015.08.19,발라드,4991,15
245,Stand Up,베이식,5826449,2015.08.22,랩/힙합,26488,45
246,You are Mine,SG워너비,5822927,2015.08.19,발라드,3501,6
247,악몽,"용준형,허가윤",5821119,2015.08.19,"랩/힙합, 국내드라마",11833,7
248,Sorry,주니엘,5820426,2015.08.19,발라드,2646,3
249,할 말,빅스LR,5818536,2015.08.17,랩/힙합,12324,35
250,다크팬더,"효린,지코,팔로알토",5826660,2015.08.26,랩/힙합,7572,11
251,The Anecdote,ESENS,5832394,2015.08.27,랩/힙합,30441,204
252,Okey Dokey,"MINO,지코",5835766,2015.08.29,랩/힙합,88649,105
253,말하는 대로,처진달팽이,3471644,2011.07.02,발라드,67634,427
254,Without You,비스트,5831633,2015.08.27,"발라드, 국내드라마",15429,20
255,좋은 날,베이식,5835767,2015.08.29,랩/힙합,10608,23
256,Writer`s Block,ESENS,5832390,2015.08.27,랩/힙합,23308,122
257,골키퍼,"도끼,마이크로닷",5826644,2015.08.24,댄스,10211,46
258,Tick Tock,ESENS,5832396,2015.08.27,랩/힙합,10943,53
259,Y,프리스타일,531840,2004.07.13,랩/힙합,78020,320
260,사실은 내가,정인,7839315,2015.09.02,"발라드, 국내드라마",8341,6
261,공항 가는 길,"박진영,이진아",7837753,2015.09.01,록/메탈,7437,16
262,Victim   위하여,MINO,5835768,2015.08.29,랩/힙합,10946,39
263,우결,기리보이,7837788,2015.09.01,발라드,39538,93
264,지워지지 않는 1,"주비,거미",5835928,2015.09.02,발라드,3082,5
265,귀아래,"버벌진트,산체스",5835897,2015.08.31,랩/힙합,3291,4
266,Hood,"타블로,JoeyBada$$",5835893,2015.08.31,랩/힙합,1852,5
267,Dumb Dumb,레드벨벳,7847861,2015.09.09,댄스,98289,237
268,이렇게 우리,백아연,7847624,2015.09.09,"발라드, 국내드라마",21246,10
269,Wow Wow Wow,전진,7837791,2015.09.07,댄스,7638,6
270,아파도 웃을래,레이디스코드,7844023,2015.09.07,발라드,20763,52
271,Oh Boy,레드벨벳,7847865,2015.09.09,댄스,61555,523
272,Huff n Puff,레드벨벳,7847862,2015.09.09,댄스,31060,80
273,잠수교,"박진영,정승환",7846182,2015.09.08,발라드,12858,25
274,사랑은 그렇게 또 다른 누구에게,린,7848088,2015.09.09,R&B/Soul,3899,3
275,여전히,라디,7839394,2015.09.04,R&B/Soul,12310,16
276,그대라는 꿈,임창정,7844553,2015.09.22,발라드,8265,18
277,사랑보다 깊은 상처,임재범,1722260,1997.07,발라드,15279,28
278,Congratulations,DAY6,7844374,2015.09.07,록/메탈,79356,293
279,날 사랑하지 않는다,로이킴,7842792,2015.09.04,"발라드, 국내드라마",14709,24
280,Campfire,레드벨벳,7847863,2015.09.09,댄스,22693,75
281,Don`t U Wait No More,레드벨벳,7847868,2015.09.09,댄스,21928,56
282,가가라이브,블랙넛,7846138,2015.09.08,랩/힙합,7689,40
283,Day 1,레드벨벳,31872859,2019.06.19,댄스,77018,3561
284,Red Dress,레드벨벳,7847864,2015.09.09,댄스,21449,63
285,U.F.L,MC스나이퍼,7849680,2015.09.10,랩/힙합,4807,9
286,Lady`s Room,레드벨벳,7847866,2015.09.09,댄스,22056,77
287,Time Slip,레드벨벳,7847867,2015.09.09,댄스,20224,67
288,Cool World,레드벨벳,7847870,2015.09.09,댄스,24548,266
289,I`m The Man,"베이식,버벌진트,산이",7844171,2015.09.05,랩/힙합,4136,13
290,달빛소나타,빅스타,7841107,2015.09.04,댄스,4658,48
291,미워해야 한다면,플라이투더스카이,7854179,2015.11.16,랩/힙합,144142,309
292,신데렐라,씨엔블루,7852847,2015.09.14,록/메탈,11609,40
293,언프리티 랩스타,언프리티랩스타2,7855597,2015.09.16,"댄스, 게임",33483,33
294,내게 와줘서,케이윌,7855347,2015.09.16,"발라드, 국내드라마",12172,7
295,하루의 끝,종현,7857091,2015.09.17,발라드,144592,3231
296,쎈언니,제시,7849542,2015.09.15,랩/힙합,24964,35
297,Once Again,플라이투더스카이,7851330,2015.10.01,발라드,22914,105
298,그대는 눈물 겹다,엠씨더맥스,7855547,2015.09.16,랩/힙합,8184,14
