,music,singer,music_id,release_date,category,music_like,comment_count
37,Dejavu,뉴이스트W,31147211,2018.06.25,댄스,68176,1344
38,BAAM,모모랜드,31149418,2018.06.26,댄스,52821,465
39,네가 남겨둔 말,샤이니,31146941,2018.06.25,R&B/Soul,41202,737
40,북극성,뉴이스트W,31147212,2018.06.25,발라드,36728,336
41,그대만 보여서,김나영,31155216,2018.06.28,"발라드, 국내드라마",30853,66
42,Signal,뉴이스트W,31147210,2018.06.25,댄스,28173,180
43,ylenoL,뉴이스트W,31147213,2018.06.25,댄스,27228,135
44,중력달,뉴이스트W,31147214,2018.06.25,댄스,27688,192
45,Shadow,뉴이스트W,31147215,2018.06.25,댄스,26929,277
46,Lock You Down,샤이니,31146945,2018.06.25,R&B/Soul,20303,697
47,장마,마마무,31159436,2018.07.01,R&B/Soul,65087,579
48,동화,멜로망스,31164090,2018.07.03,"발라드, 인디음악",133258,288
49,1도 없어,에이핑크,31161280,2018.07.02,댄스,115417,1752
50,Chandelier,Sia,31161291,2018.07.02,R&B/Soul,32321,169
51,여름 한 조각,러블리즈,31158741,2018.07.01,댄스,26089,415
52,Dance The Night Away,TWICE,31175119,2018.07.09,댄스,188232,2622
53,Way Back Home,숀,31151836,2018.06.27,"인디음악, 일렉트로니카",356139,11667
54,그 날,박효신,31172495,2018.07.08,"발라드, 국내드라마",46459,389
55,마치 우린 없었던 사이,다비치,31181342,2018.07.12,발라드,51224,170
56,지각,장덕철,31172274,2018.07.06,발라드,37660,138
57,Cereal,크러쉬,31175120,2018.07.09,댄스,25688,281
58,너나 해,마마무,31189241,2018.07.16,댄스,127312,928
59,Love U,청하,31194610,2018.07.18,댄스,92375,486
60,어쩌나,세븐틴,31189085,2018.07.16,댄스,144161,1592
61,여름여름해,여자친구,31196764,2018.07.19,댄스,72866,1148
62,셋 셀테니,승리,31199873,2018.07.20,댄스,81170,1639
63,6 o`clock,볼빨간사춘기,31191637,2018.07.17,"인디음악, 포크/블루스",15645,87
64,Holiday,세븐틴,31189086,2018.07.16,댄스,66374,246
65,우리의 새벽은 낮보다 뜨겁다,세븐틴,31189090,2018.07.16,댄스,108195,651
66,여름밤의 꿈,마마무,31189240,2018.07.16,댄스,15793,146
67,나에게로 와,세븐틴,31189087,2018.07.16,댄스,57278,235
68,Me No Jay Park,사이먼도미닉,31208370,2018.07.25,랩/힙합,25077,459
69,바다보러갈래,효린,31199911,2018.07.20,댄스,31009,227
70,WHERE R U FROM,승리,31199874,2018.07.20,댄스,18082,259
71,20 Something,정세운,31202543,2018.07.23,R&B/Soul,16879,193
72,여보세요,뉴이스트,4032981,2013.02.13,발라드,119686,1821
73,SoulMate,지코,31215747,2018.07.30,R&B/Soul,160404,1569
74,죽겠다,iKON,31224316,2018.08.02,댄스,89803,1049
75,비가 내리면,비투비블루,31224264,2018.08.02,발라드,50268,737
76,소리,이수현,31213910,2018.07.29,"발라드, 국내드라마",45849,197
77,flex,"기리보이,KidMilli,NOEL,스윙스",31219546,2018.07.31,랩/힙합,171926,1346
78,Power Up,레드벨벳,31230093,2018.08.06,댄스,166441,2526
79,한 여름의 크리스마스,레드벨벳,31230094,2018.08.06,댄스,35872,248
80,태양,Gary,31227367,2018.08.05,"발라드, 국내드라마",70763,266
81,휴가,폴킴,31236780,2018.08.09,R&B/Soul,31719,129
82,Blue Lemonade,레드벨벳,31230098,2018.08.06,댄스,40360,495
83,Page 0,"태연,멜로망스",31241489,2018.08.10,발라드,50363,266
84,Mr. E,레드벨벳,31230095,2018.08.06,댄스,21357,229
85,Hit That Drum,레드벨벳,31230097,2018.08.06,댄스,25077,371
86,Mosquito,레드벨벳,31230096,2018.08.06,댄스,19655,225
87,한,아이들,31246870,2018.08.14,댄스,132938,1119
88,A-TEEN,세븐틴,31244486,2018.08.13,"랩/힙합, 국내드라마",157594,2173
89,Attention,CharliePuth,31240973,2018.08.13,"발라드, 국내드라마",22142,116
90,BAE,효린,31250043,2018.08.16,댄스,12680,95
91,매트리스,10cm,31263577,2018.08.23,"인디음악, 포크/블루스",105919,425
92,I AM,새벽한시,31266290,2018.08.24,랩/힙합,319890,5026
93,Euphoria,방탄소년단,31266282,2018.08.24,랩/힙합,243954,3717
94,Rumor,국슈,31252455,2018.08.18,댄스,64635,914
95,I`m Fine,방탄소년단,31266289,2018.08.24,랩/힙합,228857,2160
96,Answer : Love Myself,방탄소년단,31266291,2018.08.24,랩/힙합,231794,3310
97,Epiphany,방탄소년단,31266288,2018.08.24,랩/힙합,181627,2543
98,Trivia 起 : Just Dance,방탄소년단,31266292,2018.08.24,랩/힙합,130710,1285
99,너에게 닿기를,기억조작단,31252454,2018.08.18,댄스,33165,617
100,왜 몰랐을까,로이킴,31262847,2018.08.23,"발라드, 국내드라마",42216,232
101,Trivia 轉 : Seesaw,방탄소년단,31266286,2018.08.24,랩/힙합,161919,2796
102,Trivia 承 : Love,방탄소년단,31266300,2018.08.24,랩/힙합,124299,1544
103,Rollin` Rollin`,러브포션,31252453,2018.08.18,댄스,25415,365
104,1000%,SummerWish,31252457,2018.08.18,댄스,31063,572
105,미워도 다시 한 번,벤,31254777,2018.08.20,"발라드, 국내드라마",22905,51
106,Serendipity,방탄소년단,31266295,2018.08.24,랩/힙합,133629,1407
107,다시 만나,약속,31252456,2018.08.18,댄스,26478,843
108,스무살이 왜이리 능글맞아 ),오반,31257764,2018.08.21,랩/힙합,44015,586
109,늘 그대,"양희은,성시경",31252819,2018.08.19,발라드,17186,148
110,Vacation,개코,31257427,2018.08.21,R&B/Soul,22892,100
111,YOUNG,"백현,로꼬",31280273,2018.08.31,R&B/Soul,111429,1326
112,AND I,뉴이스트W,31266377,2018.08.26,"발라드, 국내드라마",26782,589
113,Kiss Me Like That,신화,31270788,2018.08.28,댄스,17792,256
114,사이렌,선미,31286161,2018.09.04,댄스,135751,1016
115,몰랐니,소녀시대OhGG,31288765,2018.09.05,댄스,55486,546
116,See You Again,백지영,31330979,2018.10.01,"발라드, 국내드라마",5131,23
117,NOAH,김하온,31288752,2018.09.05,랩/힙합,77468,464
118,We Go Up,NCTDREAM,31279316,2018.09.03,랩/힙합,108824,1195
119,너만 괜찮다면,남우현,31283501,2018.09.03,발라드,21211,323
120,헤어지는 중,펀치,31302310,2018.09.12,R&B/Soul,129207,472
121,잘 지내요,정승환,31299371,2018.09.11,"발라드, 국내드라마",78865,379
122,불꽃놀이,오마이걸,31297335,2018.09.10,댄스,101404,1467
123,노래,김동률,1797707,2008.01.24,발라드,78516,125
124,V,박재범,31297009,2018.09.10,R&B/Soul,38473,159
125,We Young,"찬열,세훈",31309079,2018.09.14,랩/힙합,63789,393
126,셀 수 없는,샤이니,31297204,2018.09.10,일렉트로니카,30404,405
127,사랑에 아파본 적 있나요,스탠딩에그,31294426,2018.09.07,발라드,22037,79
128,지워져,거미,31299304,2018.09.11,"발라드, 국내드라마",12782,38
129,우리 그만하자,로이킴,31314142,2018.09.18,발라드,138663,871
130,하루도 그대를 사랑하지 않은 적이 없었다,임창정,31316695,2018.09.19,발라드,176582,687
131,가을 타나 봐,바이브,31314144,2018.09.18,발라드,178493,493
132,도망가지마,모트,31309947,2018.09.16,"R&B/Soul, 국내드라마",128950,350
133,유재석,빈첸,31312443,2018.09.17,랩/힙합,47836,264
134,IndiGO,"저스디스,KidMilli,NOEL,영비",31306201,2018.09.14,발라드,33982,198
135,이별하러 가는 길,임한별,31304766,2018.09.13,발라드,148139,454
136,정인,세정,31309793,2018.09.16,"발라드, 국내드라마",14826,87
137,Wow Thing,"슬기,신비,청하,소연",31324696,2018.09.23,"발라드, 국내드라마",82713,255
138,Believer,ImagineDragons,31321146,2018.09.23,"발라드, 국내드라마",9665,27
139,키보드,기리보이,31324689,2018.09.22,랩/힙합,54296,335
140,이별길,iKON,31331745,2018.10.01,발라드,104238,1469
141,나,박원,31331750,2018.10.01,발라드,44808,288
142,어찌 잊으오,황치열,31330987,2018.10.01,"발라드, 국내드라마",5781,19
143,Good Day,"pH1,KidMilli,루피",31340985,2018.10.06,랩/힙합,195499,2319
144,까만밤,"소유,SikK",31337075,2018.10.04,댄스,20723,149
145,사임사임,"Coogie,SUPERBEE,DArk",31340982,2018.10.06,랩/힙합,85911,1291
146,내가 모르게,iKON,31331746,2018.10.01,댄스,19916,152
147,좋아해요,iKON,31331747,2018.10.01,발라드,26571,278
148,꼴좋다,iKON,31331748,2018.10.01,발라드,19451,206
149,삐삐,아이유,31346009,2018.10.10,R&B/Soul,293751,2219
150,시간이 들겠지,로꼬,31344113,2018.10.08,랩/힙합,158245,764
151,패,"김효은,차붐,EK",31340983,2018.10.06,랩/힙합,23298,891
152,너에게,김민석,31349614,2018.10.11,"발라드, 국내드라마",43702,147
153,Not A Love,바이브,31346039,2018.10.10,발라드,20469,114
154,멋지게 인사하는 법,자이언티,31356451,2018.10.15,발라드,110731,441
155,고백,양다일,31356458,2018.10.15,발라드,151061,396
156,Hate You,pH1,31353993,2018.10.13,랩/힙합,57604,400
157,벚꽃연가,첸,31358698,2018.10.16,"발라드, 국내드라마",75888,538
158,넌,크러쉬,31363664,2018.10.17,R&B/Soul,39990,308
159,꿈처럼 내린,다비치,31356799,2018.10.16,"발라드, 국내드라마",57219,129
160,Balance,"로꼬,우원재",31353214,2018.10.14,랩/힙합,21842,109
161,어떤가요,정은지,31363346,2018.10.17,발라드,23024,227
162,잠꼬대,자이언티,31356455,2018.10.15,록/메탈,9072,94
163,말라깽이,자이언티,31356453,2018.10.15,랩/힙합,9045,277
164,My Luv,자이언티,31356452,2018.10.15,R&B/Soul,14469,105
165,Regular,NCT127,31356450,2018.10.15,랩/힙합,8578,100
166,혹시 모르니까,윤딴딴,31351512,2018.10.12,"인디음악, 포크/블루스",16433,90
167,Save,루피,31369994,2018.10.20,랩/힙합,78822,839
168,내 생에 아름다운,케이윌,31373277,2018.10.23,"발라드, 국내드라마",172605,530
169,Friend,비투비,31376228,2018.11.12,발라드,89949,1406
170,물어,나플라,31369992,2018.10.20,랩/힙합,24569,380
171,Make Up,샘김,31376041,2018.11.22,R&B/Soul,89448,436
172,브레이킹배드,OLNL,31369989,2018.10.20,랩/힙합,23289,354
173,XXL,김효은,31369991,2018.10.20,랩/힙합,13125,267
174,빌어먹을 인연,Coogie,31369990,2018.10.20,랩/힙합,24028,308
175,Kiss And Make Up,"DuaLipa,BLACKPINK",31367422,2018.10.19,POP,71089,545
176,희미해서,이문세,31373099,2018.10.22,R&B/Soul,16337,109
177,구름,로시,31329022,2018.10.01,"R&B/Soul, 국내드라마",54333,145
178,이별의 온도,린,31382423,2018.10.25,발라드,14788,84
179,Waste It On Me ),SteveAoki,31379560,2018.10.25,POP,109461,1479
180,너를 만나,폴킴,31388145,2018.10.29,발라드,318484,967
181,Tempo,EXO,31399721,2018.11.02,댄스,201509,6311
182,라비앙로즈,IZONE,31388213,2018.10.29,댄스,137506,2182
183,잘 지내줘,하이라이트,31388146,2018.10.29,발라드,47306,624
184,Change,키드밀리,31385181,2018.10.27,랩/힙합,48527,536
185,억,SUPERBEE,31385179,2018.10.27,랩/힙합,41059,358
186,GOD GOD GOD,EK,31385183,2018.10.27,랩/힙합,39068,476
187,닿은 순간,EXO,31399725,2018.11.02,댄스,96060,451
188,Gravity,EXO,31399726,2018.11.02,댄스,101349,837
189,Sign,EXO,31399724,2018.11.02,댄스,88280,228
190,24/7,EXO,31399728,2018.11.02,R&B/Soul,97846,498
191,가끔,EXO,31399727,2018.11.02,R&B/Soul,82781,256
192,여기 있을게,EXO,31399731,2018.11.02,발라드,86892,444
193,후폭풍,EXO,31399729,2018.11.02,R&B/Soul,81146,252
194,오아시스,EXO,31399722,2018.11.02,R&B/Soul,87360,527
195,Damage,EXO,31399730,2018.11.02,댄스,82200,323
196,왈,사이먼도미닉,31391132,2018.10.30,랩/힙합,10675,135
197,YES or YES,TWICE,31403163,2018.11.05,댄스,160542,2158
198,수퍼비와,SUPERBEE,31399795,2018.11.03,랩/힙합,84991,1543
199,NoNo,루피,31399796,2018.11.03,랩/힙합,43525,881
200,너는 어땠을까,노을,31403156,2018.11.05,발라드,112238,313
201,Goodbye,웬디,31403263,2018.11.06,"발라드, 국내드라마",91310,473
202,하루살이,DEAN,31409519,2018.11.08,R&B/Soul,59781,691
203,POP/STARS,"아이들,MadisonBeer,JairaBurns",31399963,2018.11.04,댄스,91602,1062
204,MOMM,키드밀리,31399793,2018.11.03,랩/힙합,36966,402
205,주황색,pH1,31399797,2018.11.03,랩/힙합,34631,464
206,Sunbbang,나플라,31399798,2018.11.03,랩/힙합,14537,347
207,그땐 그댄,케이윌,31406483,2018.11.06,발라드,10302,90
208,소년점프,마미손,31414480,2018.11.10,랩/힙합,84359,1083
209,SOLO,제니,31417871,2018.11.12,랩/힙합,221318,2369
210,아름답고도 아프구나,비투비,31417922,2018.11.12,발라드,176099,3030
211,북향,다이나믹듀오,31417874,2018.11.12,랩/힙합,50509,189
212,My Trouble,볼빨간사춘기,31425654,2018.11.15,"포크/블루스, 국내드라마",35824,124
213,Bohemian Rhapsody,Queen,31417921,2018.11.12,발라드,47337,1005
214,나비,비투비,31417920,2018.11.12,발라드,34269,363
215,Bohemian Rhapsody,Queen,31417919,2018.11.12,발라드,31048,223
216,신용재,하은,31406357,2018.11.06,발라드,139767,623
217,Destiny,WannaOne,31433084,2018.11.19,댄스,144717,3817
218,집,WannaOne,31433085,2018.11.19,댄스,71552,314
219,불꽃놀이,WannaOne,31433086,2018.11.19,댄스,79059,1425
220,묻고싶다,WannaOne,31433087,2018.11.19,댄스,69394,553
221,술래,WannaOne,31433089,2018.11.19,발라드,74013,534
222,Deeper,WannaOne,31433088,2018.11.19,발라드,63349,261
223,Beautiful,WannaOne,30725482,2017.11.13,발라드,238120,2526
224,Awake!,WannaOne,31433090,2018.11.19,댄스,64027,294
225,소나무,WannaOne,31433092,2018.11.19,발라드,66944,286
226,사랑했나봐,하이라이트,31435685,2018.11.20,댄스,39525,513
227,"thank u, next",ArianaGrande,31402611,2018.11.03,POP,177144,482
228,그대가 내 안에 박혔다,황치열,31433959,2018.11.20,발라드,45889,209
229,알러뷰,EXID,31435731,2018.11.21,댄스,42494,457
230,It`s You,샘김,31442227,2018.11.22,R&B/Soul,53388,296
231,아낙네,MINO,31448480,2018.11.26,랩/힙합,191691,1854
232,HELP ME,뉴이스트W,31448975,2018.11.26,댄스,38297,1497
233,Wind flower,마마무,31457611,2018.11.29,R&B/Soul,73548,918
234,흔한 이별,허각,31453551,2018.11.28,발라드,85366,166
235,첫눈처럼 너에게 가겠다,김범수,31452491,2018.11.28,발라드,19657,79
236,RBB,레드벨벳,31460625,2018.11.30,댄스,74125,1885
237,이 밤이 특별해진 건,어반자카파,31451245,2018.11.27,발라드,32879,115
238,눈이 내린다,god,31451122,2018.11.27,발라드,14515,236
239,찾아가세요,러블리즈,31449033,2018.11.26,댄스,31940,920
240,Late Night,"로꼬,GRAY",31453753,2018.11.28,랩/힙합,26971,122
241,I Was Born To Love You,Queen,261643,2011.01.01,록/메탈,47989,174
242,동화,김동률,31478848,2018.12.07,발라드,66207,647
243,180도,벤,31477685,2018.12.07,발라드,169041,1871
244,Somebody To Love,Queen,31469945,2018.12.05,R&B/Soul,24784,125
245,Love Shot,EXO,31492319,2018.12.13,댄스,192262,2103
246,첫눈에,헤이즈,31495659,2018.12.14,R&B/Soul,76451,375
247,올해 제일 잘한 일,TWICE,31487794,2018.12.12,R&B/Soul,39182,461
248,트라우마,EXO,31492321,2018.12.13,댄스,75108,442
249,Wait,EXO,31492322,2018.12.13,발라드,81591,709
250,Gone,이창섭,31485046,2018.12.11,록/메탈,38990,757
251,All I Want For Christmas Is You,MariahCarey,31470006,2018.12.06,"랩/힙합, 인디음악",130763,581
252,크리스마스니까,"성시경,박효신,이석훈,서인국,빅스",3973781,2012.12.06,발라드,162008,661
253,MILLIONS,위너,31506637,2018.12.19,댄스,168093,1789
254,사랑 알 수 없나봐,폴킴,31496140,2018.12.16,"발라드, 국내드라마",42416,142
255,알았다면,장덕철,31510409,2018.12.20,발라드,52234,219
256,이번 겨울,권진아,31499262,2018.12.17,R&B/Soul,19191,104
257,느린 우체통,윤하,31495751,2018.12.14,발라드,27274,241
258,Is You,에일리,31512458,2018.12.22,"발라드, 국내드라마",15406,44
259,너도 그냥 날 놓아주면 돼,윤건,31455159,2018.11.29,발라드,136635,354
260,Must Have Love,"SG워너비,브라운아이드걸스",1489805,2006.11.16,R&B/Soul,71756,348
