,year,week_num,start_date,end_date,rank,music,singer,album,production,distribution
0,2023,13,2023.03.26,2023.04.01,1,Kitsch,IVE (아이브),Kitsch,,
1,2023,13,2023.03.26,2023.04.01,2,Ditto,NewJeans,NewJeans `OMG`,,
2,2023,13,2023.03.26,2023.04.01,3,OMG,NewJeans,NewJeans `OMG`,,
3,2023,13,2023.03.26,2023.04.01,4,Hype boy,NewJeans,NewJeans 1st EP `New Jeans`,,
4,2023,13,2023.03.26,2023.04.01,5,Teddy Bear,STAYC(스테이씨),Teddy Bear,,
5,2023,13,2023.03.26,2023.04.01,6,사건의 지평선,윤하,YOUNHA 6th Album Repackage `END THEORY : Final Edition`,,
6,2023,13,2023.03.26,2023.04.01,7,CHRISTIAN,Zior Park,WHERE DOES SASQUATCH LIVE? PART 1,,
7,2023,13,2023.03.26,2023.04.01,8,London Boy,임영웅,Polaroid,,
8,2023,13,2023.03.26,2023.04.01,9,Polaroid,임영웅,Polaroid,,
9,2023,13,2023.03.26,2023.04.01,10,파이팅 해야지 (Feat. 이영지),부석순 (SEVENTEEN),부석순 1st Single Album `SECOND WIND`,,
10,2023,13,2023.03.26,2023.04.01,11,Like Crazy,지민,FACE,,
11,2023,13,2023.03.26,2023.04.01,12,Attention,NewJeans,NewJeans 1st EP `New Jeans`,,
12,2023,13,2023.03.26,2023.04.01,13,Nostalgia,우디 (Woody),Nostalgia,,
13,2023,13,2023.03.26,2023.04.01,14,밤이 무서워요 (Lonely Night),주주 시크릿,밤이 무서워요 (Lonely Night),,
14,2023,13,2023.03.26,2023.04.01,15,심(心),DK,심(心),,
15,2023,13,2023.03.26,2023.04.01,16,After LIKE,IVE (아이브),After LIKE,,
16,2023,13,2023.03.26,2023.04.01,17,ANTIFRAGILE,LE SSERAFIM (르세라핌),ANTIFRAGILE,,
17,2023,13,2023.03.26,2023.04.01,18,I Don`t Think That I Like Her,Charlie Puth,CHARLIE,,
18,2023,13,2023.03.26,2023.04.01,19,NIGHT DANCER,imase,NIGHT DANCER,,
19,2023,13,2023.03.26,2023.04.01,20,사랑하기 싫어,지아 (Zia),사랑하기 싫어,,
20,2023,13,2023.03.26,2023.04.01,21,LOVE DIVE,IVE (아이브),LOVE DIVE,,
21,2023,13,2023.03.26,2023.04.01,22,건물 사이에 피어난 장미 (Rose Blossom),H1-KEY,H1-KEY 1st Mini Album [Rose Blossom],,
22,2023,13,2023.03.26,2023.04.01,23,Dangerously,Charlie Puth,Nine Track Mind (Deluxe),,
23,2023,13,2023.03.26,2023.04.01,24,Set Me Free Pt.2,지민,Set Me Free Pt.2,,
24,2023,13,2023.03.26,2023.04.01,25,사랑인가 봐,멜로망스(Melomance),사랑인가 봐 (사내맞선 OST 스페셜 트랙),,
25,2023,13,2023.03.26,2023.04.01,26,나비무덤,포맨 (4MEN),나비무덤,,
26,2023,13,2023.03.26,2023.04.01,27,Candy,NCT DREAM,Candy - Winter Special Mini Album,,
27,2023,13,2023.03.26,2023.04.01,28,Love Me Like This,NMIXX,expergo,,
28,2023,13,2023.03.26,2023.04.01,29,너의 모든 순간,성시경,별에서 온 그대 OST Part 7,,
29,2023,13,2023.03.26,2023.04.01,30,VIBE (feat. Jimin of BTS),태양,VIBE,,
30,2023,13,2023.03.26,2023.04.01,31,사랑은 늘 도망가,임영웅,신사와 아가씨 OST Part.2,,
31,2023,13,2023.03.26,2023.04.01,32,That`s Hilarious,Charlie Puth,That`s Hilarious,,
32,2023,13,2023.03.26,2023.04.01,33,꽃,지수 (JISOO),ME,,
33,2023,13,2023.03.26,2023.04.01,34,Monologue,테이 (Tei),Monologue,,
34,2023,13,2023.03.26,2023.04.01,35,Nxde,(여자)아이들,I love,,
35,2023,13,2023.03.26,2023.04.01,36,너를 보는게 지친 하루에,송하예,너를 보는게 지친 하루에,,
36,2023,13,2023.03.26,2023.04.01,37,결국엔 너에게 닿아서,WSG워너비 (가야G),결국엔 너에게 닿아서,,
37,2023,13,2023.03.26,2023.04.01,38,새삥 (Prod. ZICO) (Feat. 호미들),지코 (ZICO),스트릿 맨 파이터(SMF) Original Vol.3 (계급미션),,
38,2023,13,2023.03.26,2023.04.01,39,Stay,"The Kid LAROI, Justin Bieber",Stay,,
39,2023,13,2023.03.26,2023.04.01,40,on the street (with J. Cole),"j-hope, J. Cole",on the street (with J. Cole),,
