,year,week_num,start_date,end_date,rank,music,singer,album,production,distribution
0,2023,06,2023.02.05,2023.02.11,1,Ditto,NewJeans,NewJeans `OMG`,,
1,2023,06,2023.02.05,2023.02.11,2,OMG,NewJeans,NewJeans `OMG`,,
2,2023,06,2023.02.05,2023.02.11,3,Hype boy,NewJeans,NewJeans 1st EP `New Jeans`,,
3,2023,06,2023.02.05,2023.02.11,4,사건의 지평선,윤하,YOUNHA 6th Album Repackage `END THEORY : Final Edition`,,
4,2023,06,2023.02.05,2023.02.11,5,파이팅 해야지 (Feat. 이영지),부석순 (SEVENTEEN),부석순 1st Single Album `SECOND WIND`,,
5,2023,06,2023.02.05,2023.02.11,6,VIBE (feat. Jimin of BTS),태양,VIBE,,
6,2023,06,2023.02.05,2023.02.11,7,Attention,NewJeans,NewJeans 1st EP `New Jeans`,,
7,2023,06,2023.02.05,2023.02.11,8,ANTIFRAGILE,LE SSERAFIM (르세라핌),ANTIFRAGILE,,
8,2023,06,2023.02.05,2023.02.11,9,After LIKE,IVE (아이브),After LIKE,,
9,2023,06,2023.02.05,2023.02.11,10,Candy,NCT DREAM,Candy - Winter Special Mini Album,,
10,2023,06,2023.02.05,2023.02.11,11,LOVE DIVE,IVE (아이브),LOVE DIVE,,
11,2023,06,2023.02.05,2023.02.11,12,NOT SORRY (Feat. pH-1) (Prod. by Slom),이영지,쇼미더머니 11 Episode 3,,
12,2023,06,2023.02.05,2023.02.11,13,Nxde,(여자)아이들,I love,,
13,2023,06,2023.02.05,2023.02.11,14,Monologue,테이 (Tei),Monologue,,
14,2023,06,2023.02.05,2023.02.11,15,새삥 (Prod. ZICO) (Feat. 호미들),지코 (ZICO),스트릿 맨 파이터(SMF) Original Vol.3 (계급미션),,
15,2023,06,2023.02.05,2023.02.11,16,Sugar Rush Ride,투모로우바이투게더,이름의 장: TEMPTATION,,
16,2023,06,2023.02.05,2023.02.11,17,너의 모든 순간,성시경,별에서 온 그대 OST Part 7,,
17,2023,06,2023.02.05,2023.02.11,18,Cookie,NewJeans,NewJeans 1st EP `New Jeans`,,
18,2023,06,2023.02.05,2023.02.11,19,마지막 사랑,신예영,마지막 사랑,,
19,2023,06,2023.02.05,2023.02.11,20,Unholy,"Sam Smith, Kim Petras",Unholy,,
20,2023,06,2023.02.05,2023.02.11,21,Ay-Yo,NCT 127,Ay-Yo - The 4th Album Repackage,,
21,2023,06,2023.02.05,2023.02.11,22,사랑은 늘 도망가,임영웅,신사와 아가씨 OST Part.2,,
22,2023,06,2023.02.05,2023.02.11,23,사랑인가 봐,멜로망스(Melomance),사랑인가 봐 (사내맞선 OST 스페셜 트랙),,
23,2023,06,2023.02.05,2023.02.11,24,FEARLESS,LE SSERAFIM (르세라핌),FEARLESS,,
24,2023,06,2023.02.05,2023.02.11,25,I Don`t Think That I Like Her,Charlie Puth,CHARLIE,,
25,2023,06,2023.02.05,2023.02.11,26,Shut Down,BLACKPINK,BORN PINK,,
26,2023,06,2023.02.05,2023.02.11,27,해요 (2022),#안녕,해요 (2022),,
27,2023,06,2023.02.05,2023.02.11,28,Rush Hour (Feat. j-hope of BTS),크러쉬 (CRUSH),Rush Hour,,
28,2023,06,2023.02.05,2023.02.11,29,That`s Hilarious,Charlie Puth,That`s Hilarious,,
29,2023,06,2023.02.05,2023.02.11,30,Say I Love You,우디(Woody),Say I Love You (Re : WIND 4MEN Vol.04),,
30,2023,06,2023.02.05,2023.02.11,31,오르트구름,윤하,YOUNHA 6th Album `END THEORY`,,
