,year,week_num,start_date,end_date,rank,music,singer,album,production,distribution
0,2023,11,2023.03.12,2023.03.18,1,Ditto,NewJeans,NewJeans `OMG`,,
1,2023,11,2023.03.12,2023.03.18,2,OMG,NewJeans,NewJeans `OMG`,,
2,2023,11,2023.03.12,2023.03.18,3,Hype boy,NewJeans,NewJeans 1st EP `New Jeans`,,
3,2023,11,2023.03.12,2023.03.18,4,Teddy Bear,STAYC(스테이씨),Teddy Bear,,
4,2023,11,2023.03.12,2023.03.18,5,사건의 지평선,윤하,YOUNHA 6th Album Repackage `END THEORY : Final Edition`,,
5,2023,11,2023.03.12,2023.03.18,6,파이팅 해야지 (Feat. 이영지),부석순 (SEVENTEEN),부석순 1st Single Album `SECOND WIND`,,
6,2023,11,2023.03.12,2023.03.18,7,심(心),DK,심(心),,
7,2023,11,2023.03.12,2023.03.18,8,Attention,NewJeans,NewJeans 1st EP `New Jeans`,,
8,2023,11,2023.03.12,2023.03.18,9,사랑하기 싫어,지아 (Zia),사랑하기 싫어,,
9,2023,11,2023.03.12,2023.03.18,10,ANTIFRAGILE,LE SSERAFIM (르세라핌),ANTIFRAGILE,,
10,2023,11,2023.03.12,2023.03.18,11,After LIKE,IVE (아이브),After LIKE,,
11,2023,11,2023.03.12,2023.03.18,12,CHRISTIAN,Zior Park,WHERE DOES SASQUATCH LIVE? PART 1,,
12,2023,11,2023.03.12,2023.03.18,13,I Don`t Think That I Like Her,Charlie Puth,CHARLIE,,
13,2023,11,2023.03.12,2023.03.18,14,건물 사이에 피어난 장미 (Rose Blossom),H1-KEY,H1-KEY 1st Mini Album [Rose Blossom],,
14,2023,11,2023.03.12,2023.03.18,15,VIBE (feat. Jimin of BTS),태양,VIBE,,
15,2023,11,2023.03.12,2023.03.18,16,LOVE DIVE,IVE (아이브),LOVE DIVE,,
16,2023,11,2023.03.12,2023.03.18,17,나비무덤,포맨 (4MEN),나비무덤,,
17,2023,11,2023.03.12,2023.03.18,18,Candy,NCT DREAM,Candy - Winter Special Mini Album,,
18,2023,11,2023.03.12,2023.03.18,19,Dangerously,Charlie Puth,Nine Track Mind (Deluxe),,
19,2023,11,2023.03.12,2023.03.18,20,NIGHT DANCER,imase,NIGHT DANCER,,
20,2023,11,2023.03.12,2023.03.18,21,사랑인가 봐,멜로망스(Melomance),사랑인가 봐 (사내맞선 OST 스페셜 트랙),,
21,2023,11,2023.03.12,2023.03.18,22,너의 모든 순간,성시경,별에서 온 그대 OST Part 7,,
22,2023,11,2023.03.12,2023.03.18,23,Rover,카이 (KAI),Rover - The 3rd Mini Album,,
23,2023,11,2023.03.12,2023.03.18,24,Monologue,테이 (Tei),Monologue,,
24,2023,11,2023.03.12,2023.03.18,25,Nxde,(여자)아이들,I love,,
25,2023,11,2023.03.12,2023.03.18,26,That`s Hilarious,Charlie Puth,That`s Hilarious,,
26,2023,11,2023.03.12,2023.03.18,27,Set Me Free Pt.2,지민,Set Me Free Pt.2,,
27,2023,11,2023.03.12,2023.03.18,28,사랑은 늘 도망가,임영웅,신사와 아가씨 OST Part.2,,
28,2023,11,2023.03.12,2023.03.18,29,새삥 (Prod. ZICO) (Feat. 호미들),지코 (ZICO),스트릿 맨 파이터(SMF) Original Vol.3 (계급미션),,
29,2023,11,2023.03.12,2023.03.18,30,Cookie,NewJeans,NewJeans 1st EP `New Jeans`,,
30,2023,11,2023.03.12,2023.03.18,31,Unholy,"Sam Smith, Kim Petras",Unholy,,
