,year,week_num,start_date,end_date,rank,music,singer,album
0,2013,04,2013.01.20,2013.01.26,1,눈물샤워 (Feat. 에일리),배치기,4집 Part 2
1,2013,04,2013.01.20,2013.01.26,2,I’m Sorry,씨엔블루 (CNBLUE),Re:Blue
2,2013,04,2013.01.20,2013.01.26,3,강북멋쟁이,정형돈,박명수의 어떤가요
3,2013,04,2013.01.20,2013.01.26,4,I Got A Boy,소녀시대,4집 I Got A Boy
4,2013,04,2013.01.20,2013.01.26,5,Special Girl (Feat. Bumkey),인피니트H,Fly High
5,2013,04,2013.01.20,2013.01.26,6,싫다,백지영,싫다
6,2013,04,2013.01.20,2013.01.26,7,시작이 좋아 (Feat. 강민희),버벌진트 (Verbla Jint),시작이 좋아
7,2013,04,2013.01.20,2013.01.26,8,Mine,김재중 (JYJ),I
8,2013,04,2013.01.20,2013.01.26,9,혼자라고 생각말기,김보경,학교 OST Part 3
9,2013,04,2013.01.20,2013.01.26,10,Goodbye To Romance,써니힐 (Sunny Hill),Antique Romance
10,2013,04,2013.01.20,2013.01.26,11,메뚜기월드,유재석,박명수의 어떤가요
11,2013,04,2013.01.20,2013.01.26,12,친구 아닌 남자로,이석훈,친구 아닌 남자로
12,2013,04,2013.01.20,2013.01.26,13,되돌리다,이승기,숲
13,2013,04,2013.01.20,2013.01.26,14,카페인,양요섭,The First Collage
14,2013,04,2013.01.20,2013.01.26,15,빗소리,B.A.P,빗소리
15,2013,04,2013.01.20,2013.01.26,16,Dancing Queen,소녀시대,4집 I Got A Boy
16,2013,04,2013.01.20,2013.01.26,17,이사람,"효린, 전효성, 현아, 니콜, 나나",2012 SBS가요대전 The Color Of K-Pop (Dazzing Red)
17,2013,04,2013.01.20,2013.01.26,18,섹시 보이 (Feat. 영지),하하,박명수의 어떤가요
18,2013,04,2013.01.20,2013.01.26,19,행복하니,배치기,4집 Part 2
19,2013,04,2013.01.20,2013.01.26,20,"Officially Missing You, Too","긱스 (Geeks), 소유",re;code Episode I
20,2013,04,2013.01.20,2013.01.26,21,매력있어,AKMU (악뮤),SBS K팝 스타 시즌2 매력있어
21,2013,04,2013.01.20,2013.01.26,22,니가 없을 때 (Feat. Zion.T),인피니트H,Fly High
22,2013,04,2013.01.20,2013.01.26,23,안아보자,제아,Just JeA
23,2013,04,2013.01.20,2013.01.26,24,하지 못한 말,노을,4집 Time For Love
24,2013,04,2013.01.20,2013.01.26,25,다칠 준비가 돼 있어,빅스 (VIXX),다칠 준비가 돼 있어
25,2013,04,2013.01.20,2013.01.26,26,반창꼬,노을,반창꼬
26,2013,04,2013.01.20,2013.01.26,27,Talk That,시크릿 (Secret),Talk That
27,2013,04,2013.01.20,2013.01.26,28,나쁜 사람,주니엘 (JUNIEL),원앤원 (1 & 1)
28,2013,04,2013.01.20,2013.01.26,29,못해 (Feat. 개코),인피니트H,Fly High
29,2013,04,2013.01.20,2013.01.26,30,24/7,포미닛 투윤 (2Yoon),Harvest Moon
30,2013,04,2013.01.20,2013.01.26,31,"? (물음표) (Feat. 최자, Zion.T)",프라이머리 (Primary),Primary And The Messengers LP
31,2013,04,2013.01.20,2013.01.26,32,소풍 (Feat. 윤하),소지섭,6시...운동장
32,2013,04,2013.01.20,2013.01.26,33,이기적이야,알리 (ALi),이기적이야
33,2013,04,2013.01.20,2013.01.26,34,You ＆ I,먼데이 키즈 (Monday Kiz),You ＆ I
34,2013,04,2013.01.20,2013.01.26,35,일년전에,"장현승, 정은지, 김남주",`A Cube` For Season # White
35,2013,04,2013.01.20,2013.01.26,36,엄마를 닮았네,길 (리쌍),박명수의 어떤가요
36,2013,04,2013.01.20,2013.01.26,37,걱정마쇼,배치기,4집 Part 2
37,2013,04,2013.01.20,2013.01.26,38,Call Me Maybe,Carly Rae Jepsen,Call Me Maybe
38,2013,04,2013.01.20,2013.01.26,39,보여줄게,에일리 (Ailee),Invitation
39,2013,04,2013.01.20,2013.01.26,40,사랑은 이렇게,케이윌 (K.Will),청담동 앨리스 OST Part 4
40,2013,04,2013.01.20,2013.01.26,41,나 그대보다,씨엔블루 (CNBLUE),Re:Blue
41,2013,04,2013.01.20,2013.01.26,42,"1,2,3,4 (원,투,쓰리,포)",이하이,"1,2,3,4 (원,투,쓰리,포)"
42,2013,04,2013.01.20,2013.01.26,43,It`s Over (Feat. 박보영),스피드 (Speed),Superior Speed
43,2013,04,2013.01.20,2013.01.26,44,청개구리,김보경,학교 OST Part 4
44,2013,04,2013.01.20,2013.01.26,45,태양 아래서,배치기,4집 Part 2
45,2013,04,2013.01.20,2013.01.26,46,Coffee Shop,씨엔블루 (CNBLUE),Re:Blue
46,2013,04,2013.01.20,2013.01.26,47,아홉수,배치기,4집 Part 2
47,2013,04,2013.01.20,2013.01.26,48,나란 남자,씨엔블루 (CNBLUE),Re:Blue
48,2013,04,2013.01.20,2013.01.26,49,다리꼬지마,AKMU (악뮤),SBS K팝 스타 시즌2 `다리꼬지마`
49,2013,04,2013.01.20,2013.01.26,50,아이야 (I Yah),보이프렌드(Boyfriend),아이야 (I Yah)
50,2013,04,2013.01.20,2013.01.26,51,이별재회,프리 스타일 (Free Style),이별재회
51,2013,04,2013.01.20,2013.01.26,52,사랑해요,정준하,박명수의 어떤가요
52,2013,04,2013.01.20,2013.01.26,53,키다리 아저씨,백아연,청담동 앨리스 OST Part 3
53,2013,04,2013.01.20,2013.01.26,54,Don`t Go,디셈버 (December),2집 The Last Legacy
54,2013,04,2013.01.20,2013.01.26,55,힐링이 필요해,로이킴,슈퍼스타K4 TOP12 Part 6
55,2013,04,2013.01.20,2013.01.26,56,라라라,씨엔블루 (CNBLUE),Re:Blue
56,2013,04,2013.01.20,2013.01.26,57,그대가 잠든 사이,제아,Just JeA
57,2013,04,2013.01.20,2013.01.26,58,다 잊었니,투빅 (2BiC),다 잊었니
58,2013,04,2013.01.20,2013.01.26,59,일 년째,지아 (Zia),Anemone
59,2013,04,2013.01.20,2013.01.26,60,크리스마스니까,"성시경, 박효신, 이석훈, 서인국, 빅스 (VIXX)",Jelly Christmas 2012 Heart Project
60,2013,04,2013.01.20,2013.01.26,61,다 예뻐,"한선화 (시크릿), 영재 (B.A.P)",다 예뻐
61,2013,04,2013.01.20,2013.01.26,62,지혈,옥주현,지혈
62,2013,04,2013.01.20,2013.01.26,63,먼지가 되어,"로이킴, 정준영",슈퍼스타K4 TOP12 Part 1
63,2013,04,2013.01.20,2013.01.26,64,귀여워,"별, 권정열 (10cm)",귀여워
64,2013,04,2013.01.20,2013.01.26,65,Express 999,소녀시대,4집 I Got A Boy
65,2013,04,2013.01.20,2013.01.26,66,조용필처럼,팬텀 (Phantom),Phantom Theory
66,2013,04,2013.01.20,2013.01.26,67,인어공주,"강지영, 보라, 한선화, 허가윤, 리지",2012 SBS가요대전 The Color Of K-Pop (Mystic White)
67,2013,04,2013.01.20,2013.01.26,68,바람기억,나얼,Principle Of My Soul
68,2013,04,2013.01.20,2013.01.26,69,Suit & Tie (Feat. Jay-Z),Justin Timberlake,Suit & Tie (Single)
69,2013,04,2013.01.20,2013.01.26,70,노가르시아,노홍철,박명수의 어떤가요
70,2013,04,2013.01.20,2013.01.26,71,밤하늘의 별을 4,"양정승, 푸름, 진영 (엠스트리트)",Cello
71,2013,04,2013.01.20,2013.01.26,72,이러지마 제발 (Please Don`t...),케이윌 (K.Will),The 3rd Album Part 1
72,2013,04,2013.01.20,2013.01.26,73,Yesterday,"정진운 (2am), 엘조 (틴탑), 이준 (엠블랙), 호야 (인피니트), 이기광 (비스트)",2012 SBS가요대전 The Color Of K-Pop (Dynamic Black)
73,2013,04,2013.01.20,2013.01.26,74,슬픈약속 (Feat. 다비치),스피드 (Speed),Speed Of Light
74,2013,04,2013.01.20,2013.01.26,75,서랍정리,빅마마 (BigMama),서랍정리
75,2013,04,2013.01.20,2013.01.26,76,All For You,"정은지, 서인국",응답하라 1997 Love Story Part 1 OST
76,2013,04,2013.01.20,2013.01.26,77,Fly High (Feat. 베이비 소울),인피니트H,Fly High
77,2013,04,2013.01.20,2013.01.26,78,휘파람,로이킴,슈퍼스타K4 TOP12 Part 2
78,2013,04,2013.01.20,2013.01.26,79,이별이 싫다,김동희,A Poetry Whisper
79,2013,04,2013.01.20,2013.01.26,80,그 사람 (원곡가수 이승철),더 원 (The One),`나는 가수다 2` 2012 가왕전 파이널
80,2013,04,2013.01.20,2013.01.26,81,사랑이 다른 사랑으로 잊혀지네,하림,Whistle In A Maze
81,2013,04,2013.01.20,2013.01.26,82,One Kiss,김재중 (JYJ),One Kiss
82,2013,04,2013.01.20,2013.01.26,83,있기 없기,Dal★Shabet (달샤벳),있기 없기
83,2013,04,2013.01.20,2013.01.26,84,봄이 찾아 오겠죠 (Fermata),별,Melody Project Part 3
84,2013,04,2013.01.20,2013.01.26,85,똑같은 사랑 똑같은 이별,어반 자카파 (Urban Zakapa),(02)
85,2013,04,2013.01.20,2013.01.26,86,사랑은 언제나 목마르다,유미,Sad
86,2013,04,2013.01.20,2013.01.26,87,Young Girls,Bruno Mars,Unorthodox Jukebox
