,year,week_num,start_date,end_date,rank,music,singer,album
0,2018,51,2018.12.16,2018.12.22,1,180도,벤 (Ben),180˚
1,2018,51,2018.12.16,2018.12.22,2,아낙네,MINO (송민호),XX
2,2018,51,2018.12.16,2018.12.22,3,첫눈에,헤이즈 (Heize),첫눈에
3,2018,51,2018.12.16,2018.12.22,4,SOLO,제니 (JENNIE),SOLO
4,2018,51,2018.12.16,2018.12.22,5,MILLIONS,위너(WINNER),MILLIONS
5,2018,51,2018.12.16,2018.12.22,6,너를 만나,폴킴,너를 만나
6,2018,51,2018.12.16,2018.12.22,7,YES or YES,TWICE,YES or YES
7,2018,51,2018.12.16,2018.12.22,8,신용재,하은,신용재
8,2018,51,2018.12.16,2018.12.22,9,Love Shot,EXO,LOVE SHOT - The 5th Album Repackage
9,2018,51,2018.12.16,2018.12.22,10,가을 타나 봐,바이브 (Vibe),가을 타나 봐
10,2018,51,2018.12.16,2018.12.22,11,삐삐,아이유 (IU),삐삐
11,2018,51,2018.12.16,2018.12.22,12,내 생에 아름다운,케이윌 (K.Will),뷰티 인사이드 OST Part.4
12,2018,51,2018.12.16,2018.12.22,13,"모든 날, 모든 순간 (Every day, Every Moment)",폴킴,`키스 먼저 할까요?` OST Part 3
13,2018,51,2018.12.16,2018.12.22,14,"thank u, next",Ariana Grande,"thank u, next"
14,2018,51,2018.12.16,2018.12.22,15,동화 (Feat. 아이유),김동률,동화
15,2018,51,2018.12.16,2018.12.22,16,고백,양다일,고백
16,2018,51,2018.12.16,2018.12.22,17,아름답고도 아프구나,비투비 (BTOB),HOUR MOMENT
17,2018,51,2018.12.16,2018.12.22,18,하루도 그대를 사랑하지 않은 적이 없었다,임창정,하루도 그대를 사랑하지 않은 적이 없었다
18,2018,51,2018.12.16,2018.12.22,19,Way Back Home,숀 (SHAUN),Take
19,2018,51,2018.12.16,2018.12.22,20,열애중,벤 (Ben),RECIPE
20,2018,51,2018.12.16,2018.12.22,21,사랑 알 수 없나봐,폴킴,WHY : 당신이 연인에게 차인 진짜 이유 OST - Part.3
21,2018,51,2018.12.16,2018.12.22,22,Tempo,EXO,DON`T MESS UP MY TEMPO - The 5th Album
22,2018,51,2018.12.16,2018.12.22,23,흔한 이별,허각,흔한 이별
