,year,week_num,start_date,end_date,rank,music,singer,album
0,2018,34,2018.08.19,2018.08.25,1,Way Back Home,숀 (SHAUN),Take
1,2018,34,2018.08.19,2018.08.25,2,Power Up,레드벨벳(Red Velvet),Summer Magic - Summer Mini Album
2,2018,34,2018.08.19,2018.08.25,3,뚜두뚜두 (DDU-DU DDU-DU),BLACKPINK,SQUARE UP
3,2018,34,2018.08.19,2018.08.25,4,Dance The Night Away,TWICE,Summer Nights
4,2018,34,2018.08.19,2018.08.25,5,너나 해 (Egotistic),마마무 (Mamamoo),RED MOON
5,2018,34,2018.08.19,2018.08.25,6,SoulMate (Feat. 아이유),지코 (ZICO),SoulMate
6,2018,34,2018.08.19,2018.08.25,7,"모든 날, 모든 순간 (Every day, Every Moment)",폴킴,`키스 먼저 할까요?` OST Part 3
7,2018,34,2018.08.19,2018.08.25,8,한(一),(여자)아이들,한(一)
8,2018,34,2018.08.19,2018.08.25,9,1도 없어,에이핑크 (Apink),ONE & SIX
9,2018,34,2018.08.19,2018.08.25,10,여행,볼빨간사춘기,Red Diary Page.2
10,2018,34,2018.08.19,2018.08.25,11,매트리스,10cm,4.1
11,2018,34,2018.08.19,2018.08.25,12,IDOL,방탄소년단,LOVE YOURSELF 結 `Answer`
12,2018,34,2018.08.19,2018.08.25,13,Forever Young,BLACKPINK,SQUARE UP
13,2018,34,2018.08.19,2018.08.25,14,열애중,벤 (Ben),RECIPE
14,2018,34,2018.08.19,2018.08.25,15,지나오다,닐로 (Nilo),About You
15,2018,34,2018.08.19,2018.08.25,16,Love U,청하,Blooming Blue
16,2018,34,2018.08.19,2018.08.25,17,동화,멜로망스(Melomance),The Fairy Tale
17,2018,34,2018.08.19,2018.08.25,18,죽겠다 (KILLING ME),iKON,NEW KIDS : CONTINUE
18,2018,34,2018.08.19,2018.08.25,19,"셋 셀테니 (1, 2, 3!)",승리,THE GREAT SEUNGRI
19,2018,34,2018.08.19,2018.08.25,20,FAKE LOVE,방탄소년단,LOVE YOURSELF 轉 `Tear`
20,2018,34,2018.08.19,2018.08.25,21,너 없인 안 된다,비투비 (BTOB),THIS IS US
21,2018,34,2018.08.19,2018.08.25,22,주지마,"로꼬 (LOCO), 화사",건반 위의 하이에나 Part.4
22,2018,34,2018.08.19,2018.08.25,23,Euphoria,방탄소년단,LOVE YOURSELF 結 `Answer`
23,2018,34,2018.08.19,2018.08.25,24,Rumor,국.슈 (국프의 핫이슈),PRODUCE 48 - 30 Girls 6 Concepts
24,2018,34,2018.08.19,2018.08.25,25,사랑을 했다 (LOVE SCENARIO),iKON,Return
25,2018,34,2018.08.19,2018.08.25,26,BAAM,모모랜드 (MOMOLAND),Fun to The World
26,2018,34,2018.08.19,2018.08.25,27,여름여름해 (Sunny Summer),여자친구 (GFRIEND),Summer Mini Album `Sunny Summer`
27,2018,34,2018.08.19,2018.08.25,28,I`m Fine,방탄소년단,LOVE YOURSELF 結 `Answer`
28,2018,34,2018.08.19,2018.08.25,29,밤 (Time for the moon night),여자친구 (GFRIEND),여자친구 The 6th Mini Album `Time for the moon night`
29,2018,34,2018.08.19,2018.08.25,30,You,멜로망스(Melomance),투유 프로젝트 - 슈가맨2 Part.2
30,2018,34,2018.08.19,2018.08.25,31,Havana (Feat. Young Thug),Camila Cabello,Camila
31,2018,34,2018.08.19,2018.08.25,32,HandClap,Fitz & The Tantrums,Fitz and The Tantrums (Deluxe)
32,2018,34,2018.08.19,2018.08.25,33,그날처럼,장덕철,그날처럼
33,2018,34,2018.08.19,2018.08.25,34,A-TEEN,세븐틴,A-TEEN Part 3
34,2018,34,2018.08.19,2018.08.25,35,별이 빛나는 밤,마마무 (Mamamoo),Yellow Flower
35,2018,34,2018.08.19,2018.08.25,36,뿜뿜,모모랜드 (MOMOLAND),GREAT!
36,2018,34,2018.08.19,2018.08.25,37,미안해,양다일,inside
37,2018,34,2018.08.19,2018.08.25,38,전하지 못한 진심 (Feat. Steve Aoki),방탄소년단,LOVE YOURSELF 轉 `Tear`
38,2018,34,2018.08.19,2018.08.25,39,그때 헤어지면 돼,로이킴,그때 헤어지면 돼
39,2018,34,2018.08.19,2018.08.25,40,What is Love?,TWICE,What is Love?
40,2018,34,2018.08.19,2018.08.25,41,LATATA,(여자)아이들,I am
41,2018,34,2018.08.19,2018.08.25,42,DNA,방탄소년단,LOVE YOURSELF 承 `Her`
42,2018,34,2018.08.19,2018.08.25,43,선물,멜로망스(Melomance),Moonlight
43,2018,34,2018.08.19,2018.08.25,44,Answer : Love Myself,방탄소년단,LOVE YOURSELF 結 `Answer`
44,2018,34,2018.08.19,2018.08.25,45,빙글뱅글 (Bingle Bangle),AOA,BINGLE BANGLE
45,2018,34,2018.08.19,2018.08.25,46,My Way,이수,돈꽃 OST Part 1
46,2018,34,2018.08.19,2018.08.25,47,Roller Coaster,청하,Offset
47,2018,34,2018.08.19,2018.08.25,48,Shape of You,Ed Sheeran,÷ (Deluxe)
48,2018,34,2018.08.19,2018.08.25,49,봄날,방탄소년단,YOU NEVER WALK ALONE
49,2018,34,2018.08.19,2018.08.25,50,Universe,EXO,"Universe - 겨울 스페셜 앨범, 2017"
50,2018,34,2018.08.19,2018.08.25,51,넋두리,닐로 (Nilo),넋두리
51,2018,34,2018.08.19,2018.08.25,52,Epiphany,방탄소년단,LOVE YOURSELF 結 `Answer`
52,2018,34,2018.08.19,2018.08.25,53,비,폴킴,비
53,2018,34,2018.08.19,2018.08.25,54,Trivia 起 : Just Dance,방탄소년단,LOVE YOURSELF 結 `Answer`
54,2018,34,2018.08.19,2018.08.25,55,밤편지,아이유 (IU),밤편지
55,2018,34,2018.08.19,2018.08.25,56,소나기 (Feat. 10cm),용준형,소나기
56,2018,34,2018.08.19,2018.08.25,57,너에게 닿기를 (To reach you),기억 조작단,PRODUCE 48 - 30 Girls 6 Concepts
57,2018,34,2018.08.19,2018.08.25,58,왜 몰랐을까,로이킴,아는 와이프 OST Part 3
58,2018,34,2018.08.19,2018.08.25,59,Trivia 轉 : Seesaw,방탄소년단,LOVE YOURSELF 結 `Answer`
59,2018,34,2018.08.19,2018.08.25,60,붕붕 (Feat. Sik-K) (Prod. GroovyRoom),김하온 (HAON),고등래퍼2 Final
60,2018,34,2018.08.19,2018.08.25,61,빨간 맛 (Red Flavor),레드벨벳(Red Velvet),The Red Summer - Summer Mini Album
61,2018,34,2018.08.19,2018.08.25,62,가을 안부,먼데이 키즈 (Monday Kiz),가을 안부
62,2018,34,2018.08.19,2018.08.25,63,Trivia 承 : Love,방탄소년단,LOVE YOURSELF 結 `Answer`
63,2018,34,2018.08.19,2018.08.25,64,어쩌나,세븐틴,5TH MINI ALBUM `YOU MAKE MY DAY`
64,2018,34,2018.08.19,2018.08.25,65,Thunder,Imagine Dragons,Evolve
65,2018,34,2018.08.19,2018.08.25,66,Rollin` Rollin`,러브포션,PRODUCE 48 - 30 Girls 6 Concepts
66,2018,34,2018.08.19,2018.08.25,67,에너제틱 (Energetic),Wanna One (워너원),1X1=1(TO BE ONE)
67,2018,34,2018.08.19,2018.08.25,68,꽃 길,BIGBANG (빅뱅),꽃 길
68,2018,34,2018.08.19,2018.08.25,69,켜줘 (Light),Wanna One (워너원),1÷χ=1 (UNDIVIDED)
69,2018,34,2018.08.19,2018.08.25,70,1000%,Summer Wish,PRODUCE 48 - 30 Girls 6 Concepts
70,2018,34,2018.08.19,2018.08.25,71,장마 (Rainy Season),마마무 (Mamamoo),장마 (Rainy Season)
71,2018,34,2018.08.19,2018.08.25,72,그리워하다,비투비 (BTOB),Brother Act.
72,2018,34,2018.08.19,2018.08.25,73,미워도 다시 한 번,벤 (Ben),리플리 Vol.3
73,2018,34,2018.08.19,2018.08.25,74,Youth,Troye Sivan,Blue Neighbourhood (Deluxe)
74,2018,34,2018.08.19,2018.08.25,75,마지막처럼,BLACKPINK,마지막처럼
75,2018,34,2018.08.19,2018.08.25,76,Anpanman,방탄소년단,LOVE YOURSELF 轉 `Tear`
76,2018,34,2018.08.19,2018.08.25,77,Serendipity (Full Length Edition),방탄소년단,LOVE YOURSELF 結 `Answer`
77,2018,34,2018.08.19,2018.08.25,78,캥거루 (Kangaroo) (Prod. ZICO),Wanna One (워너원) - 트리플포지션,1÷χ=1 (UNDIVIDED)
78,2018,34,2018.08.19,2018.08.25,79,좋은 날,멜로망스(Melomance),미스터 션샤인 OST Part 5
79,2018,34,2018.08.19,2018.08.25,80,다시 만나 (See you again),약속,PRODUCE 48 - 30 Girls 6 Concepts
80,2018,34,2018.08.19,2018.08.25,81,스무살이 왜이리 능글맞아 (Feat. 숀 (SHAUN)),오반 (OVAN),스무살이 왜이리 능글맞아
81,2018,34,2018.08.19,2018.08.25,82,Cereal (Feat. ZICO),크러쉬 (CRUSH),wonderlost
82,2018,34,2018.08.19,2018.08.25,83,비도 오고 그래서 (Feat. 신용재),헤이즈 (Heize),/// (너 먹구름 비)
83,2018,34,2018.08.19,2018.08.25,84,Chandelier,Sia,Chandelier
84,2018,34,2018.08.19,2018.08.25,85,EVERYDAY,위너(WINNER),EVERYD4Y
85,2018,34,2018.08.19,2018.08.25,86,IDOL (Feat. Nicki Minaj),방탄소년단,LOVE YOURSELF 結 `Answer`
86,2018,34,2018.08.19,2018.08.25,87,BOOMERANG (부메랑),Wanna One (워너원),0+1=1 (I PROMISE YOU)
87,2018,34,2018.08.19,2018.08.25,88,이 별,길구봉구,Star
88,2018,34,2018.08.19,2018.08.25,89,첫눈처럼 너에게 가겠다,에일리 (Ailee),도깨비 OST Part 9
89,2018,34,2018.08.19,2018.08.25,90,Beautiful,Wanna One (워너원),1-1=0 (NOTHING WITHOUT YOU)
90,2018,34,2018.08.19,2018.08.25,91,마치 우린 없었던 사이 (Prod. 정키),다비치,마치 우린 없었던 사이 (Prod. 정키)
91,2018,34,2018.08.19,2018.08.25,92,I AM,새벽 한 시,PRODUCE 48 - 30 Girls 6 Concepts
92,2018,34,2018.08.19,2018.08.25,93,늘 그대,"양희은, 성시경",뜻밖의 만남 #9. 늘 그대
93,2018,34,2018.08.19,2018.08.25,94,Airplane pt.2,방탄소년단,LOVE YOURSELF 轉 `Tear`
94,2018,34,2018.08.19,2018.08.25,95,Page 0,"태연 (TAEYEON), 멜로망스(Melomance)",Page 0
95,2018,34,2018.08.19,2018.08.25,96,Vacation (Feat. SOLE),개코 (GAEKO),Vacation
96,2018,34,2018.08.19,2018.08.25,97,Bad Boy,레드벨벳(Red Velvet),The Perfect Red Velvet - The 2nd Album Repackage
97,2018,34,2018.08.19,2018.08.25,98,Dejavu,뉴이스트 W,"WHO, YOU"
98,2018,34,2018.08.19,2018.08.25,99,좋니,윤종신,LISTEN 010 좋니
99,2018,34,2018.08.19,2018.08.25,100,Magic Shop,방탄소년단,LOVE YOURSELF 轉 `Tear`
