,year,week_num,start_date,end_date,rank,music,singer,album
0,2018,21,2018.05.20,2018.05.26,1,FAKE LOVE,방탄소년단,LOVE YOURSELF 轉 `Tear`
1,2018,21,2018.05.20,2018.05.26,2,밤 (Time for the moon night),여자친구 (GFRIEND),여자친구 The 6th Mini Album `Time for the moon night`
2,2018,21,2018.05.20,2018.05.26,3,여행,볼빨간사춘기,Red Diary Page.2
3,2018,21,2018.05.20,2018.05.26,4,주지마,"로꼬 (LOCO), 화사",건반 위의 하이에나 Part.4
4,2018,21,2018.05.20,2018.05.26,5,지나오다,닐로 (Nilo),About You
5,2018,21,2018.05.20,2018.05.26,6,You,멜로망스(Melomance),투유 프로젝트 - 슈가맨2 Part.2
6,2018,21,2018.05.20,2018.05.26,7,전하지 못한 진심 (Feat. Steve Aoki),방탄소년단,LOVE YOURSELF 轉 `Tear`
7,2018,21,2018.05.20,2018.05.26,8,What is Love?,TWICE,What is Love?
8,2018,21,2018.05.20,2018.05.26,9,사랑을 했다 (LOVE SCENARIO),iKON,Return
9,2018,21,2018.05.20,2018.05.26,10,붕붕 (Feat. Sik-K) (Prod. GroovyRoom),김하온 (HAON),고등래퍼2 Final
10,2018,21,2018.05.20,2018.05.26,11,뿜뿜,모모랜드 (MOMOLAND),GREAT!
11,2018,21,2018.05.20,2018.05.26,12,별이 빛나는 밤,마마무 (Mamamoo),Yellow Flower
12,2018,21,2018.05.20,2018.05.26,13,My Way,이수,돈꽃 OST Part 1
13,2018,21,2018.05.20,2018.05.26,14,잊을만하면,크러쉬 (CRUSH),잊을만하면
14,2018,21,2018.05.20,2018.05.26,15,그날처럼,장덕철,그날처럼
15,2018,21,2018.05.20,2018.05.26,16,LATATA,(여자)아이들,I am
16,2018,21,2018.05.20,2018.05.26,17,소나기 (Feat. 10cm),용준형,소나기
17,2018,21,2018.05.20,2018.05.26,18,그때 헤어지면 돼,로이킴,그때 헤어지면 돼
18,2018,21,2018.05.20,2018.05.26,19,꽃 길,BIGBANG (빅뱅),꽃 길
19,2018,21,2018.05.20,2018.05.26,20,EVERYDAY,위너(WINNER),EVERYD4Y
20,2018,21,2018.05.20,2018.05.26,21,"모든 날, 모든 순간 (Every day, Every Moment)",폴킴,`키스 먼저 할까요?` OST Part 3
21,2018,21,2018.05.20,2018.05.26,22,욕심,멜로망스(Melomance),욕심
22,2018,21,2018.05.20,2018.05.26,23,낙원,방탄소년단,LOVE YOURSELF 轉 `Tear`
23,2018,21,2018.05.20,2018.05.26,24,Roller Coaster,청하,Offset
24,2018,21,2018.05.20,2018.05.26,25,134340,방탄소년단,LOVE YOURSELF 轉 `Tear`
25,2018,21,2018.05.20,2018.05.26,26,HandClap,Fitz & The Tantrums,Fitz and The Tantrums (Deluxe)
26,2018,21,2018.05.20,2018.05.26,27,선물,멜로망스(Melomance),Moonlight
27,2018,21,2018.05.20,2018.05.26,28,Love Maze,방탄소년단,LOVE YOURSELF 轉 `Tear`
28,2018,21,2018.05.20,2018.05.26,29,바람사람,볼빨간사춘기,Red Diary Page.2
29,2018,21,2018.05.20,2018.05.26,30,Havana (Feat. Young Thug),Camila Cabello,Camila
30,2018,21,2018.05.20,2018.05.26,31,바코드 (Prod. GroovyRoom),"김하온 (HAON), 이병재 (Vinxen)",고등래퍼2 팀대항전 Part 3
31,2018,21,2018.05.20,2018.05.26,32,Magic Shop,방탄소년단,LOVE YOURSELF 轉 `Tear`
32,2018,21,2018.05.20,2018.05.26,33,DNA,방탄소년단,LOVE YOURSELF 承 `Her`
33,2018,21,2018.05.20,2018.05.26,34,Anpanman,방탄소년단,LOVE YOURSELF 轉 `Tear`
34,2018,21,2018.05.20,2018.05.26,35,봄날,방탄소년단,YOU NEVER WALK ALONE
35,2018,21,2018.05.20,2018.05.26,36,빛나리,펜타곤 (PENTAGON),Positive
36,2018,21,2018.05.20,2018.05.26,37,Airplane pt.2,방탄소년단,LOVE YOURSELF 轉 `Tear`
37,2018,21,2018.05.20,2018.05.26,38,넋두리,닐로 (Nilo),넋두리
38,2018,21,2018.05.20,2018.05.26,39,비행운,문문 (MoonMoon),LIFE IS BEAUTY FULL
39,2018,21,2018.05.20,2018.05.26,40,가을 안부,먼데이 키즈 (Monday Kiz),가을 안부
40,2018,21,2018.05.20,2018.05.26,41,Lonely,볼빨간사춘기,Red Diary Page.2
41,2018,21,2018.05.20,2018.05.26,42,Jenga (Feat. Gaeko),헤이즈 (Heize),바람
42,2018,21,2018.05.20,2018.05.26,43,Shape of You,Ed Sheeran,÷ (Deluxe)
43,2018,21,2018.05.20,2018.05.26,44,So What,방탄소년단,LOVE YOURSELF 轉 `Tear`
44,2018,21,2018.05.20,2018.05.26,45,이 별,길구봉구,Star
45,2018,21,2018.05.20,2018.05.26,46,북 (Prod.SLO),"배연서 (WEBSTER B), 오담률 (CHIN CHILLA)",고등래퍼2 팀대항전 Part 1
46,2018,21,2018.05.20,2018.05.26,47,Bad Boy,레드벨벳(Red Velvet),The Perfect Red Velvet - The 2nd Album Repackage
47,2018,21,2018.05.20,2018.05.26,48,야경,볼빨간사춘기,Red Diary Page.2
48,2018,21,2018.05.20,2018.05.26,49,비도 오고 그래서 (Feat. 신용재),헤이즈 (Heize),/// (너 먹구름 비)
49,2018,21,2018.05.20,2018.05.26,50,밤편지,아이유 (IU),밤편지
50,2018,21,2018.05.20,2018.05.26,51,어른,Sondia,나의 아저씨 OST Part 2
51,2018,21,2018.05.20,2018.05.26,52,밤이 되니까,펀치 (Punch),밤이 되니까
52,2018,21,2018.05.20,2018.05.26,53,어린 왕자 (Prod. Godic),"김하온(HAON), 박준호(PULLIK)",고등래퍼2 팀대항전 Part 2
53,2018,21,2018.05.20,2018.05.26,54,Intro : Singularity,방탄소년단,LOVE YOURSELF 轉 `Tear`
54,2018,21,2018.05.20,2018.05.26,55,instagram,DEAN,instagram
55,2018,21,2018.05.20,2018.05.26,56,좋니,윤종신,LISTEN 010 좋니
56,2018,21,2018.05.20,2018.05.26,57,전혀 (Feat. 우원재) (Prod. GroovyRoom),이병재 (Vinxen),고등래퍼2 Final
57,2018,21,2018.05.20,2018.05.26,58,all of my life,박원,0M
58,2018,21,2018.05.20,2018.05.26,59,시차 (We Are) (Feat. 로꼬 & GRAY),우원재,시차 (We Are)
59,2018,21,2018.05.20,2018.05.26,60,Heart Shaker,TWICE,Merry & Happy
60,2018,21,2018.05.20,2018.05.26,61,결혼,문문 (MoonMoon),이번 생은 처음이라 OST Part 4
61,2018,21,2018.05.20,2018.05.26,62,눈사람,정승환,눈사람
62,2018,21,2018.05.20,2018.05.26,63,미안해,양다일,inside
63,2018,21,2018.05.20,2018.05.26,64,REALLY REALLY,위너(WINNER),FATE NUMBER FOR
64,2018,21,2018.05.20,2018.05.26,65,"안녕, 곰인형",볼빨간사춘기,Red Diary Page.2
65,2018,21,2018.05.20,2018.05.26,66,우리 둘만 아는,윤건,우리 둘만 아는
66,2018,21,2018.05.20,2018.05.26,67,빨간 맛 (Red Flavor),레드벨벳(Red Velvet),The Red Summer - Summer Mini Album
67,2018,21,2018.05.20,2018.05.26,68,Outro : Tear,방탄소년단,LOVE YOURSELF 轉 `Tear`
68,2018,21,2018.05.20,2018.05.26,69,Thunder,Imagine Dragons,Evolve
69,2018,21,2018.05.20,2018.05.26,70,LIKEY,TWICE,twicetagram
70,2018,21,2018.05.20,2018.05.26,71,눈 떠보니 이별이더라,포맨 (4Men),REMEMBER ME
71,2018,21,2018.05.20,2018.05.26,72,BOOMERANG (부메랑),Wanna One (워너원),0+1=1 (I PROMISE YOU)
72,2018,21,2018.05.20,2018.05.26,73,우리 서로,김나영,우리 서로
73,2018,21,2018.05.20,2018.05.26,74,#첫사랑,볼빨간사춘기,#첫사랑
74,2018,21,2018.05.20,2018.05.26,75,열애중,벤 (Ben),RECIPE
75,2018,21,2018.05.20,2018.05.26,76,花요일 (Blooming Day),EXO-CBX (첸백시),Blooming Days - The 2nd Mini Album
76,2018,21,2018.05.20,2018.05.26,77,첫눈처럼 너에게 가겠다,에일리 (Ailee),도깨비 OST Part 9
