,year,week_num,start_date,end_date,rank,music,singer,album
0,2015,02,2015.01.04,2015.01.10,1,위아래,EXID,위아래
1,2015,02,2015.01.04,2015.01.10,2,LUV,에이핑크 (Apink),Pink LUV
2,2015,02,2015.01.04,2015.01.10,3,사랑에 빠지고 싶다,정승환,K팝 스타 시즌4 `사랑에 빠지고 싶다`
3,2015,02,2015.01.04,2015.01.10,4,Problem (Feat. Iggy Azalea),Ariana Grande,Problem
4,2015,02,2015.01.04,2015.01.10,5,Angel,"윤미래, 타이거JK, 비지",Angel
5,2015,02,2015.01.04,2015.01.10,6,광화문에서 (At Gwanghwamun),규현 (KYUHYUN),The 1st Mini Album `광화문에서 (At Gwanghwamun)`
6,2015,02,2015.01.04,2015.01.10,7,GOOD BOY,GD X TAEYANG,GOOD BOY
7,2015,02,2015.01.04,2015.01.10,8,사뿐사뿐 (Like a Cat),AOA,사뿐사뿐
8,2015,02,2015.01.04,2015.01.10,9,싱숭생숭 (SsSs),"다이나믹 듀오 (Dynamic Duo), 박정현",싱숭생숭 (SsSs)
9,2015,02,2015.01.04,2015.01.10,10,악몽 (Feat. 박수진),배치기,악몽
10,2015,02,2015.01.04,2015.01.10,11,세 사람 (With 성시경),토이 (Toy),Da Capo
11,2015,02,2015.01.04,2015.01.10,12,Love Is (3+3=0),터보,New Sensation
12,2015,02,2015.01.04,2015.01.10,13,그녀와의 이별,김현정,Legend
13,2015,02,2015.01.04,2015.01.10,14,하나뿐인 사람,케이윌 (K.will),피노키오 OST Part 5
14,2015,02,2015.01.04,2015.01.10,15,나 어릴적 꿈,터보,280 Km/h Speed
15,2015,02,2015.01.04,2015.01.10,16,잊지 말기로 해,"성시경, 권진아",Winter Wonderland
16,2015,02,2015.01.04,2015.01.10,17,"December, 2014 (The Winter`s Tale)",EXO,EXOLOGY CHAPTER 1 : THE LOST PLANET
17,2015,02,2015.01.04,2015.01.10,18,멍,김현정,The Third Eye
18,2015,02,2015.01.04,2015.01.10,19,12시 30분,비스트 (Beast),Time
19,2015,02,2015.01.04,2015.01.10,20,뜨겁게 나를,윤하,피노키오 OST Part 7
20,2015,02,2015.01.04,2015.01.10,21,오빠야,"술제이 (SOOL J), 현영 (레인보우)",술제이 & 현영(레인보우) Project Single `오빠야`
21,2015,02,2015.01.04,2015.01.10,22,HAPPY TOGETHER,박효신,HAPPY TOGETHER
22,2015,02,2015.01.04,2015.01.10,23,나는 달라 (Feat. BOBBY),HI SUHYUN,나는 달라
23,2015,02,2015.01.04,2015.01.10,24,니가 모르게 (You Don`t Know),로꼬 (LOCO),LOCOMOTIVE
24,2015,02,2015.01.04,2015.01.10,25,I`m Your Girl,S.E.S.,1집 S.E.S.
