,year,week_num,start_date,end_date,rank,music,singer,album
0,2015,18,2015.04.26,2015.05.02,1,어머님이 누구니 (Feat. 제시),박진영,24/34
1,2015,18,2015.04.26,2015.05.02,2,아예 (Ah Yeah),EXID,AH YEAH
2,2015,18,2015.04.26,2015.05.02,3,Me You (Feat. 백예린 of 15&),산이 (San E),양치기 소년
3,2015,18,2015.04.26,2015.05.02,4,CALL ME BABY,EXO,The 2nd Album `EXODUS`
4,2015,18,2015.04.26,2015.05.02,5,다른 남자 말고 너,miss A,Colors
5,2015,18,2015.04.26,2015.05.02,6,한번 더 말해줘 (Feat. 장한나),지누션,한번 더 말해줘
6,2015,18,2015.04.26,2015.05.02,7,두근거려 (Beautiful),백현 (BAEKHYUN),우리 옆집에 EXO가 산다 OST
7,2015,18,2015.04.26,2015.05.02,8,품행제로,블락비 바스타즈,품행제로
8,2015,18,2015.04.26,2015.05.02,9,Puss (Prod.by 라이머),"지민, 아이언",언프리티 랩스타 SEMI FINAL
9,2015,18,2015.04.26,2015.05.02,10,두사랑 (Feat. 매드클라운),다비치,두사랑
10,2015,18,2015.04.26,2015.05.02,11,사월의 눈,허각,사월의 눈
11,2015,18,2015.04.26,2015.05.02,12,"조만간 봐요 (Feat. BSK, 개코)",프라이머리 (Primary),2-1
12,2015,18,2015.04.26,2015.05.02,13,우연히 봄,"로꼬 (LOCO), 유주 (YUJU)",냄새를 보는 소녀 OST Part 2
13,2015,18,2015.04.26,2015.05.02,14,해줄 수 없는 일,거미,Fall in Memory
14,2015,18,2015.04.26,2015.05.02,15,연예할래,박보람,CELEPRETTY
15,2015,18,2015.04.26,2015.05.02,16,새끼손가락,에이핑크 (Apink),새끼손가락
16,2015,18,2015.04.26,2015.05.02,17,Shine Your Light,박효신,Shine Your Light
17,2015,18,2015.04.26,2015.05.02,18,Ice Cream Cake,레드벨벳(Red Velvet),The 1st Mini Album `Ice Cream Cake`
18,2015,18,2015.04.26,2015.05.02,19,꽃이 핀다,케이윌 (K.will),RE:
19,2015,18,2015.04.26,2015.05.02,20,아무도 모르게 (Prod. by MC몽),"치타, 에일리",언프리티 랩스타 Track 6
