,year,week_num,start_date,end_date,rank,music,singer,album
0,2015,19,2015.05.03,2015.05.09,1,LOSER,BIGBANG (빅뱅),M
1,2015,19,2015.05.03,2015.05.09,2,Me You (Feat. 백예린 of 15&),산이 (San E),양치기 소년
2,2015,19,2015.05.03,2015.05.09,3,BAE BAE,BIGBANG (빅뱅),M
3,2015,19,2015.05.03,2015.05.09,4,아예 (Ah Yeah),EXID,AH YEAH
4,2015,19,2015.05.03,2015.05.09,5,I NEED U,방탄소년단,화양연화 pt.1
5,2015,19,2015.05.03,2015.05.09,6,어머님이 누구니 (Feat. 제시),박진영,24/34
6,2015,19,2015.05.03,2015.05.09,7,연예할래,박보람,CELEPRETTY
7,2015,19,2015.05.03,2015.05.09,8,다른 남자 말고 너,miss A,Colors
8,2015,19,2015.05.03,2015.05.09,9,우연히 봄,"로꼬 (LOCO), 유주 (YUJU)",냄새를 보는 소녀 OST Part 2
9,2015,19,2015.05.03,2015.05.09,10,CALL ME BABY,EXO,The 2nd Album `EXODUS`
10,2015,19,2015.05.03,2015.05.09,11,한번 더 말해줘 (Feat. 장한나),지누션,한번 더 말해줘
11,2015,19,2015.05.03,2015.05.09,12,품행제로,블락비 바스타즈,품행제로
12,2015,19,2015.05.03,2015.05.09,13,Puss (Prod.by 라이머),"지민, 아이언",언프리티 랩스타 SEMI FINAL
13,2015,19,2015.05.03,2015.05.09,14,두사랑 (Feat. 매드클라운),다비치,두사랑
14,2015,19,2015.05.03,2015.05.09,15,사월의 눈,허각,사월의 눈
15,2015,19,2015.05.03,2015.05.09,16,"조만간 봐요 (Feat. BSK, 개코)",프라이머리 (Primary),2-1
16,2015,19,2015.05.03,2015.05.09,17,두근거려 (Beautiful),백현 (BAEKHYUN),우리 옆집에 EXO가 산다 OST
17,2015,19,2015.05.03,2015.05.09,18,Feedback (피드백),"키썸 (Kisum), 릴샴(Lilcham), 제이스(Jace), 보라, 아둥가",Feedback (피드백)
18,2015,19,2015.05.03,2015.05.09,19,Ice Cream Cake,레드벨벳(Red Velvet),The 1st Mini Album `Ice Cream Cake`
19,2015,19,2015.05.03,2015.05.09,20,같은 시간 속의 너,나얼,브라운 아이드 소울 싱글 프로젝트 1st. 같은 시간 속의 너 By 나얼
20,2015,19,2015.05.03,2015.05.09,21,꽃이 핀다,케이윌 (K.will),RE:
21,2015,19,2015.05.03,2015.05.09,22,Awoo,김예림 (투개월),Simple Mind
22,2015,19,2015.05.03,2015.05.09,23,아무도 모르게 (Prod. by MC몽),"치타, 에일리",언프리티 랩스타 Track 6
23,2015,19,2015.05.03,2015.05.09,24,Uptown Funk (Feat. Bruno Mars),Mark Ronson,Uptown Funk
24,2015,19,2015.05.03,2015.05.09,25,새벽 가로수길 (With 송유빈),백지영,새벽 가로수길
25,2015,19,2015.05.03,2015.05.09,26,Sugar,Maroon 5,V (Deluxe Edition)
26,2015,19,2015.05.03,2015.05.09,27,Shine Your Light,박효신,Shine Your Light
27,2015,19,2015.05.03,2015.05.09,28,해줄 수 없는 일,거미,Fall in Memory
28,2015,19,2015.05.03,2015.05.09,29,알면 다쳐,김예림 (투개월),Simple Mind
29,2015,19,2015.05.03,2015.05.09,30,그 남잔 말야,엠씨더맥스 (M.C The Max),냄새를 보는 소녀 OST Part 5
30,2015,19,2015.05.03,2015.05.09,31,나이고 싶어,제시(Jessi),나이고 싶어
31,2015,19,2015.05.03,2015.05.09,32,봄바람 (Feat. 나얼),이문세,NEW DIRECTION
32,2015,19,2015.05.03,2015.05.09,33,사랑 범벅 (Feat. 챈슬러 of the channels),MC몽,SONG FOR YOU
33,2015,19,2015.05.03,2015.05.09,34,축가 (Celebrate Love),"바이브 (Vibe), 포맨 (4Men), 벤 (Ben), 임세준, 미 (MIIII)",축가 (Celebrate Love) (Made in THE VIBE)
34,2015,19,2015.05.03,2015.05.09,35,봄 사랑 벚꽃 말고,"HIGH4, 아이유 (IU)",봄 사랑 벚꽃 말고
35,2015,19,2015.05.03,2015.05.09,36,잘지내니,나비(Navi),잘지내니
36,2015,19,2015.05.03,2015.05.09,37,위아래,EXID,위아래
37,2015,19,2015.05.03,2015.05.09,38,GOD,"지민, J.DON",N PROJECT #1 GOD
38,2015,19,2015.05.03,2015.05.09,39,I`m Not The Only One,Sam Smith,In The Lonely Hour
39,2015,19,2015.05.03,2015.05.09,40,대낮에 한 이별 (Feat. 선예),박진영,Back To Stage
40,2015,19,2015.05.03,2015.05.09,41,벚꽃 엔딩,버스커 버스커 (Busker Busker),버스커 버스커 1집
41,2015,19,2015.05.03,2015.05.09,42,Apple (Feat. 박재범),가인,Hawwah
42,2015,19,2015.05.03,2015.05.09,43,See You Again,"Charlie Puth, Wiz Khalifa",분노의 질주: 더 세븐 (Fast & Furious 7) OST
43,2015,19,2015.05.03,2015.05.09,44,시작이 좋아 2015 (Prod. By 버벌진트),"지민, 슬옹",언프리티 랩스타 Track 2
44,2015,19,2015.05.03,2015.05.09,45,목소리,노을,보이지 않는 것들
45,2015,19,2015.05.03,2015.05.09,46,바람기억,나얼,Principle Of My Soul
46,2015,19,2015.05.03,2015.05.09,47,유리구슬 (Glass Bead),여자친구 (GFRIEND),1st Mini Album `Season Of Glass`
47,2015,19,2015.05.03,2015.05.09,48,"Coma 07` (Prod.by DJ Juice, D.Theo)",치타 (CHEETAH),언프리티 랩스타 SEMI FINAL
48,2015,19,2015.05.03,2015.05.09,49,My Type (Prod. by 버벌진트),"제시(Jessi), 치타, 강남",언프리티 랩스타 Track 3
49,2015,19,2015.05.03,2015.05.09,50,슈퍼스타 (Prod. by D.O),"키썸 (Kisum), 산이 (San E), 태완",언프리티 랩스타 Track 5
50,2015,19,2015.05.03,2015.05.09,51,나도 여자예요,민아 (걸스데이),I am a Woman too
51,2015,19,2015.05.03,2015.05.09,52,EXODUS,EXO,The 2nd Album `EXODUS`
52,2015,19,2015.05.03,2015.05.09,53,그냥 (Just),"자이언티(Zion.T), 크러쉬 (CRUSH)",Young
53,2015,19,2015.05.03,2015.05.09,54,The Color (With 빈지노),윤종신,2015 월간 윤종신 4월호
54,2015,19,2015.05.03,2015.05.09,55,안녕 (Hi~),러블리즈,Hi~
55,2015,19,2015.05.03,2015.05.09,56,하기나 해 (Feat. Loco),GRAY (그레이),grayground. 01
56,2015,19,2015.05.03,2015.05.09,57,야생화,박효신,야생화
57,2015,19,2015.05.03,2015.05.09,58,She`s (Feat. 정인),산이 (San E),양치기 소년
58,2015,19,2015.05.03,2015.05.09,59,잡아줘 (Hold Me Tight),방탄소년단,화양연화 pt.1
59,2015,19,2015.05.03,2015.05.09,60,Problem (Feat. Iggy Azalea),Ariana Grande,Problem
60,2015,19,2015.05.03,2015.05.09,61,JOKER,Dal★Shabet (달샤벳),Joker is Alive
61,2015,19,2015.05.03,2015.05.09,62,Lost Stars,Adam Levine,영화 Begin Again OST
62,2015,19,2015.05.03,2015.05.09,63,바람아 (Feat.빈지노),김예림 (투개월),Simple Mind
63,2015,19,2015.05.03,2015.05.09,64,"U (Feat. 권진아, 랩몬스터)",프라이머리 (Primary),2-1
64,2015,19,2015.05.03,2015.05.09,65,모두가 내 발아래 (Feat. MC그리),산이 (San E),모두가 내 발아래
65,2015,19,2015.05.03,2015.05.09,66,미스매치 (Feat. VASCO),신보라,미스매치
66,2015,19,2015.05.03,2015.05.09,67,사랑에 빠지고 싶다,정승환,K팝 스타 시즌4 `사랑에 빠지고 싶다`
67,2015,19,2015.05.03,2015.05.09,68,화 (Feat. 진실 of Mad Soul Child),매드 클라운 (Mad Clown),Piece Of Mine
68,2015,19,2015.05.03,2015.05.09,69,또 운다 또,다비치,DAVICHI HUG
69,2015,19,2015.05.03,2015.05.09,70,Converse High,방탄소년단,화양연화 pt.1
70,2015,19,2015.05.03,2015.05.09,71,광화문에서 (At Gwanghwamun),규현 (KYUHYUN),The 1st Mini Album `광화문에서 (At Gwanghwamun)`
71,2015,19,2015.05.03,2015.05.09,72,미쳐,포미닛 (4minute),Crazy
72,2015,19,2015.05.03,2015.05.09,73,LUV,에이핑크 (Apink),Pink LUV
73,2015,19,2015.05.03,2015.05.09,74,팔베개 (Pillow) (Feat. 기현),"소유, 기리보이 (Giriboy)",NO.MERCY (노머시) Part 2
74,2015,19,2015.05.03,2015.05.09,75,사뿐사뿐 (Like a Cat),AOA,사뿐사뿐
75,2015,19,2015.05.03,2015.05.09,76,머리 세웠어 (Feat. 정기고),프라이머리 (Primary),2-1
76,2015,19,2015.05.03,2015.05.09,77,금요일에 만나요 (Feat. 장이정),아이유 (IU),Modern Times - Epilogue
77,2015,19,2015.05.03,2015.05.09,78,바라보기,엠씨더맥스 (M.C The Max),미녀의 탄생 OST PART 4
78,2015,19,2015.05.03,2015.05.09,79,사랑은 미친짓 (Feat. 칸토 of 트로이),"15& (박지민, 백예린)",사랑은 미친짓
79,2015,19,2015.05.03,2015.05.09,80,흥탄소년단,방탄소년단,화양연화 pt.1
80,2015,19,2015.05.03,2015.05.09,81,To.Mom (Feat. 인순이),키썸 (Kisum),언프리티 랩스타 SEMI FINAL 2
81,2015,19,2015.05.03,2015.05.09,82,환청 (Feat. 나쑈(NaShow)),장재인,킬미힐미 OST Part 1
82,2015,19,2015.05.03,2015.05.09,83,GOOD BOY,GD X TAEYANG,GOOD BOY
