,year,week_num,start_date,end_date,rank,music,singer,album
0,2015,25,2015.06.14,2015.06.20,1,LOVE ME RIGHT,EXO,LOVE ME RIGHT - The 2nd Album Repackage
1,2015,25,2015.06.14,2015.06.20,2,뱅뱅뱅 (BANG BANG BANG),BIGBANG (빅뱅),A
2,2015,25,2015.06.14,2015.06.20,3,이럴거면 그러지말지 (Feat. 영현),백아연,이럴거면 그러지말지
3,2015,25,2015.06.14,2015.06.20,4,WE LIKE 2 PARTY,BIGBANG (빅뱅),A
4,2015,25,2015.06.14,2015.06.20,5,그리고 안녕,이승기,그리고...
5,2015,25,2015.06.14,2015.06.20,6,View,샤이니 (SHINee),Odd - The 4th Album
6,2015,25,2015.06.14,2015.06.20,7,마음,아이유 (IU),마음
7,2015,25,2015.06.14,2015.06.20,8,LOSER,BIGBANG (빅뱅),M
8,2015,25,2015.06.14,2015.06.20,9,BAE BAE,BIGBANG (빅뱅),M
9,2015,25,2015.06.14,2015.06.20,10,꺼내 먹어요,자이언티(Zion.T),Eat
10,2015,25,2015.06.14,2015.06.20,11,"마네퀸 (Feat. Beenzino, 수란)",프라이머리 (Primary),2-2
11,2015,25,2015.06.14,2015.06.20,12,아프다,"지코 (ZICO), 소진",가면 OST Part 2
12,2015,25,2015.06.14,2015.06.20,13,TENDER LOVE,EXO,LOVE ME RIGHT - The 2nd Album Repackage
13,2015,25,2015.06.14,2015.06.20,14,사랑의 시작은 고백에서부터,김범수,프로듀사 OST
14,2015,25,2015.06.14,2015.06.20,15,우연히 봄,"로꼬 (LOCO), 유주 (YUJU)",냄새를 보는 소녀 OST Part 2
15,2015,25,2015.06.14,2015.06.20,16,넌 나의 집,포맨 (4Men),넌 나의 집 (Made in THE VIBE)
16,2015,25,2015.06.14,2015.06.20,17,동네술집,"허각, 정인",동네술집
17,2015,25,2015.06.14,2015.06.20,18,Me You (Feat. 백예린 of 15&),산이 (San E),양치기 소년
18,2015,25,2015.06.14,2015.06.20,19,너의 얘길 들어줄게,윤미래 (T),후아유 - 학교 2015 OST Part 3
19,2015,25,2015.06.14,2015.06.20,20,그 남잔 말야,엠씨더맥스 (M.C The Max),냄새를 보는 소녀 OST Part 5
20,2015,25,2015.06.14,2015.06.20,21,아예 (Ah Yeah),EXID,AH YEAH
21,2015,25,2015.06.14,2015.06.20,22,Reset (Feat. 진실 of Mad Soul Child),타이거 JK,후아유 - 학교 2015 OST Part 1
22,2015,25,2015.06.14,2015.06.20,23,Sugar,Maroon 5,V (Deluxe Edition)
23,2015,25,2015.06.14,2015.06.20,24,연예할래,박보람,CELEPRETTY
24,2015,25,2015.06.14,2015.06.20,25,CALL ME BABY,EXO,The 2nd Album `EXODUS`
25,2015,25,2015.06.14,2015.06.20,26,어머님이 누구니 (Feat. 제시),박진영,24/34
26,2015,25,2015.06.14,2015.06.20,27,약속 (EXO 2014),EXO,LOVE ME RIGHT - The 2nd Album Repackage
27,2015,25,2015.06.14,2015.06.20,28,Get (Feat. Beenzino),어반 자카파 (Urban Zakapa),Get
28,2015,25,2015.06.14,2015.06.20,29,두근두근,벤 (Ben),프로듀사 OST
29,2015,25,2015.06.14,2015.06.20,30,다른 남자 말고 너,miss A,Colors
30,2015,25,2015.06.14,2015.06.20,31,Return (With 육지담),웬디 (WENDY),후아유 - 학교 2015 OST Part 7
31,2015,25,2015.06.14,2015.06.20,32,두사랑 (Feat. 매드클라운),다비치,두사랑
32,2015,25,2015.06.14,2015.06.20,33,거짓말 (Feat. 칸토 Of 트로이),서인영,Re Birth
33,2015,25,2015.06.14,2015.06.20,34,Uptown Funk (Feat. Bruno Mars),Mark Ronson,Uptown Funk
34,2015,25,2015.06.14,2015.06.20,35,FIRST LOVE,EXO,LOVE ME RIGHT - The 2nd Album Repackage
35,2015,25,2015.06.14,2015.06.20,36,CUPID,카라 (KARA),카라(Kara) 7th Mini Album - In Love
36,2015,25,2015.06.14,2015.06.20,37,같은 시간 속의 너,나얼,브라운 아이드 소울 싱글 프로젝트 1st. 같은 시간 속의 너 By 나얼
37,2015,25,2015.06.14,2015.06.20,38,몸매 (MOMMAE) (Feat. Ugly Duck),박재범,몸매 (MOMMAE)
38,2015,25,2015.06.14,2015.06.20,39,Who Are You (Feat. 개코),보아 (BoA),Kiss My Lips - The 8th Album
39,2015,25,2015.06.14,2015.06.20,40,사월의 눈,허각,사월의 눈
40,2015,25,2015.06.14,2015.06.20,41,Puss (Prod.by 라이머),"지민, 아이언",언프리티 랩스타 SEMI FINAL
41,2015,25,2015.06.14,2015.06.20,42,소개받기로 했어,벤 (Ben),소개받기로 했어
42,2015,25,2015.06.14,2015.06.20,43,한번 더 말해줘 (Feat. 장한나),지누션,한번 더 말해줘
43,2015,25,2015.06.14,2015.06.20,44,기다리다,윤하,Audition (Time2Rock)
44,2015,25,2015.06.14,2015.06.20,45,기도,윤하,후아유 - 학교2015 OST Part 5
45,2015,25,2015.06.14,2015.06.20,46,바람,이승기,그리고...
46,2015,25,2015.06.14,2015.06.20,47,I NEED U,방탄소년단,화양연화 pt.1
47,2015,25,2015.06.14,2015.06.20,48,품행제로,블락비 바스타즈,품행제로
48,2015,25,2015.06.14,2015.06.20,49,"그녀는 (Feat. 정인, 최자 Of Dynamic Duo, 행주 & 지구인 Of 리듬파워)",프라이머리 (Primary),2-2
49,2015,25,2015.06.14,2015.06.20,50,사랑,이승기,그리고...
50,2015,25,2015.06.14,2015.06.20,51,화장을 고치고 (미스터리 도장신부),백청강,복면가왕 10회 2라운드
51,2015,25,2015.06.14,2015.06.20,52,I`m Not The Only One,Sam Smith,In The Lonely Hour
52,2015,25,2015.06.14,2015.06.20,53,Ice Cream Cake,레드벨벳(Red Velvet),The 1st Mini Album `Ice Cream Cake`
53,2015,25,2015.06.14,2015.06.20,54,"조만간 봐요 (Feat. BSK, 개코)",프라이머리 (Primary),2-1
54,2015,25,2015.06.14,2015.06.20,55,바람에 날려 (Feat. 펀치 (Punch)),배치기,후아유 - 학교 2015 OST Part 2
55,2015,25,2015.06.14,2015.06.20,56,둘 하나 둘,어반 자카파 (Urban Zakapa),UZ
56,2015,25,2015.06.14,2015.06.20,57,새벽 가로수길 (With 송유빈),백지영,새벽 가로수길
57,2015,25,2015.06.14,2015.06.20,58,사진,"김남주, 육성재",`A CUBE` FOR SEASON # BLUE Season 2
58,2015,25,2015.06.14,2015.06.20,59,바람기억,나얼,Principle Of My Soul
59,2015,25,2015.06.14,2015.06.20,60,만약에 말야 (전우성 Solo),노을,4집 Time For Love
60,2015,25,2015.06.14,2015.06.20,61,위아래,EXID,위아래
61,2015,25,2015.06.14,2015.06.20,62,꽃이 핀다,케이윌 (K.will),RE:
62,2015,25,2015.06.14,2015.06.20,63,단 하루,린 (LYn),가면 OST Part 1
63,2015,25,2015.06.14,2015.06.20,64,잘됐으면 좋겠다,홍대광,잘됐으면 좋겠다
64,2015,25,2015.06.14,2015.06.20,65,Beautiful Day,"이정, 하동균",Beautiful Day
65,2015,25,2015.06.14,2015.06.20,66,그 이름,종현&태민(SHINee),후아유 - 학교 2015 OST Part 6
66,2015,25,2015.06.14,2015.06.20,67,아무도 모르게 (Prod. by MC몽),"치타, 에일리",언프리티 랩스타 Track 6
67,2015,25,2015.06.14,2015.06.20,68,너여야만 해,김성규,2nd Mini Album `27`
68,2015,25,2015.06.14,2015.06.20,69,그냥 (Just),"자이언티(Zion.T), 크러쉬 (CRUSH)",Young
69,2015,25,2015.06.14,2015.06.20,70,더 가까이,효린,맨도롱 또똣 OST Part 3
70,2015,25,2015.06.14,2015.06.20,71,음악에 미쳐서,나비 (Navi),음악에 미쳐서
71,2015,25,2015.06.14,2015.06.20,72,Hello Bubble,걸스데이 (Girl`s Day),Hello Bubble
72,2015,25,2015.06.14,2015.06.20,73,Lost Stars,Adam Levine,영화 Begin Again OST
73,2015,25,2015.06.14,2015.06.20,74,사랑 범벅 (Feat. 챈슬러 of the channels),MC몽,SONG FOR YOU
74,2015,25,2015.06.14,2015.06.20,75,그러지마요,어쿠스틱 콜라보,상류사회 OST
75,2015,25,2015.06.14,2015.06.20,76,야생화,박효신,야생화
76,2015,25,2015.06.14,2015.06.20,77,Problem (Feat. Iggy Azalea),Ariana Grande,Problem
77,2015,25,2015.06.14,2015.06.20,78,목소리,노을,보이지 않는 것들
78,2015,25,2015.06.14,2015.06.20,79,LOVE ME RIGHT (漫游宇宙),EXO,LOVE ME RIGHT - The 2nd Album Repackage
79,2015,25,2015.06.14,2015.06.20,80,거울,엠블랙 (MBLAQ),MIRROR
80,2015,25,2015.06.14,2015.06.20,81,봄 사랑 벚꽃 말고,"HIGH4, 아이유 (IU)",봄 사랑 벚꽃 말고
81,2015,25,2015.06.14,2015.06.20,82,한여름밤의 꿀,"산이 (San E), 레이나","San E, 레이나 Project Single `한여름밤의 꿀`"
82,2015,25,2015.06.14,2015.06.20,83,반해,전효성,FANTASIA
83,2015,25,2015.06.14,2015.06.20,84,금요일에 만나요 (Feat. 장이정),아이유 (IU),Modern Times - Epilogue
84,2015,25,2015.06.14,2015.06.20,85,See You Again,"Charlie Puth, Wiz Khalifa",분노의 질주: 더 세븐 (Fast & Furious 7) OST
85,2015,25,2015.06.14,2015.06.20,86,Love Sick,샤이니 (SHINee),Odd - The 4th Album
86,2015,25,2015.06.14,2015.06.20,87,어떡하죠,"애즈 원 (As One), 이루펀트 (Eluphant)",복면검사 OST Part 2
87,2015,25,2015.06.14,2015.06.20,88,유리구슬 (Glass Bead),여자친구 (GFRIEND),1st Mini Album `Season Of Glass`
88,2015,25,2015.06.14,2015.06.20,89,바라보기,엠씨더맥스 (M.C The Max),미녀의 탄생 OST PART 4
89,2015,25,2015.06.14,2015.06.20,90,To Be With You,김연우,프로듀사 OST
90,2015,25,2015.06.14,2015.06.20,91,너의 의미 (Feat. 김창완),아이유 (IU),꽃갈피
91,2015,25,2015.06.14,2015.06.20,92,~하니?,이승기,그리고...
92,2015,25,2015.06.14,2015.06.20,93,그대와 나,이승기,그리고...
93,2015,25,2015.06.14,2015.06.20,94,Maps,Maroon 5,Maps
94,2015,25,2015.06.14,2015.06.20,95,GOOD BOY,GD X TAEYANG,GOOD BOY
95,2015,25,2015.06.14,2015.06.20,96,우리 함께한 그 모든 시간,이승기,그리고...
96,2015,25,2015.06.14,2015.06.20,97,그랬다면,김나영,오렌지 마말레이드 OST Part 6
97,2015,25,2015.06.14,2015.06.20,98,And... 그리고,백지영,프로듀사 OST
98,2015,25,2015.06.14,2015.06.20,99,그대 내 품에 (모기향 필 무렵),임세준,복면가왕 10회 2라운드
99,2015,25,2015.06.14,2015.06.20,100,시작이 좋아 2015 (Prod. By 버벌진트),"지민, 슬옹",언프리티 랩스타 Track 2
