,year,week_num,start_date,end_date,rank,music,singer,album
0,2014,06,2014.02.02,2014.02.08,1,Let It Go,Idina Menzel,겨울왕국 OST (Frozen OST) (33 Trks Ver.)
1,2014,06,2014.02.02,2014.02.08,2,안녕,효린,별에서 온 그대 OST Part 4
2,2014,06,2014.02.02,2014.02.08,3,Fxxk U (feat. 범키),가인,Truth Or Dare
3,2014,06,2014.02.02,2014.02.08,4,Let It Go,Idina Menzel,Frozen OST
4,2014,06,2014.02.02,2014.02.08,5,Do You Want To Build A Snowman?,Kristen Bell,Frozen OST
5,2014,06,2014.02.02,2014.02.08,6,Something,걸스데이 (Girl`s Day),걸스데이 미니앨범 3집
6,2014,06,2014.02.02,2014.02.08,7,노래가 늘었어,에일리 (Ailee),노래가 늘었어
7,2014,06,2014.02.02,2014.02.08,8,LA SONG,비 (Rain),RAIN EFFECT
8,2014,06,2014.02.02,2014.02.08,9,조금 이따 샤워해 (Feat. Crush),Gary (개리),MR.GAE
9,2014,06,2014.02.02,2014.02.08,10,LONELY (없구나),비원에이포 (B1A4),WHO AM I
10,2014,06,2014.02.02,2014.02.08,11,짧은 치마 (Miniskirt),AOA,짧은 치마
11,2014,06,2014.02.02,2014.02.08,12,My Destiny,린 (LYn),별에서 온 그대 OST Part 1
12,2014,06,2014.02.02,2014.02.08,13,답이 없었어,홍대광,The Silver Lining 답이 없었어
13,2014,06,2014.02.02,2014.02.08,14,그대가 분다,엠씨더맥스 (M.C The Max),UNVEILING
14,2014,06,2014.02.02,2014.02.08,15,별처럼,케이윌(K.will),별에서 온 그대 OST Part 2
15,2014,06,2014.02.02,2014.02.08,16,You Don`t Love Me,스피카(SPICA),You Don`t Love Me
16,2014,06,2014.02.02,2014.02.08,17,Something,동방신기,TVXQ! The 7th Album `TENSE`
17,2014,06,2014.02.02,2014.02.08,18,금요일에 만나요 (Feat. 장이정),아이유 (IU),Modern Times - Epilogue
18,2014,06,2014.02.02,2014.02.08,19,For The First Time In Forever,Kristen Bell,Frozen OST
19,2014,06,2014.02.02,2014.02.08,20,가슴 시린 이야기 (Feat. 용준형),휘성,가슴 시린 이야기
20,2014,06,2014.02.02,2014.02.08,21,Love Is An Open Door,"Kristen Bell, Santino Fontana",Frozen OST
21,2014,06,2014.02.02,2014.02.08,22,내 생각날 거야,거미,The Lyrics (더 리릭스) - No.4
22,2014,06,2014.02.02,2014.02.08,23,별에서 온 그대,윤하,별에서 온 그대 OST Part 3
23,2014,06,2014.02.02,2014.02.08,24,아무말도 하지마요,써니힐 (Sunny Hill),아무말도 하지마요
24,2014,06,2014.02.02,2014.02.08,25,Cha Cha,레인보우 블랙,Rainbow Blaxx Special Album (RB BLAXX)
25,2014,06,2014.02.02,2014.02.08,26,살만찌고,포미닛 (4minute),살만찌고
26,2014,06,2014.02.02,2014.02.08,27,Do You Want To Build A Snowman?,Kristen Bell,겨울왕국 OST (Frozen OST) (33 Trks Ver.)
27,2014,06,2014.02.02,2014.02.08,28,"나 이런 여자예요 (With 예지, 체스카 Of 피에스타)",지아 (Zia),지아 정규3집 리패키지 (나 이런 여자예요)
28,2014,06,2014.02.02,2014.02.08,29,I Love You,저스트 (Just),별에서 온 그대 OST Part 5
29,2014,06,2014.02.02,2014.02.08,30,결혼까지 생각했어,휘성,RealSlow Is Back
30,2014,06,2014.02.02,2014.02.08,31,Good Morning Baby,에이핑크 (Apink),Good Morning Baby
31,2014,06,2014.02.02,2014.02.08,32,B.B.B (Big Baby Baby),Dal★Shabet (달샤벳),THE 7TH MINI ALBUM `B.B.B`
32,2014,06,2014.02.02,2014.02.08,33,Maybe (Feat. 호란),프리스타일 (Free Style),Maybe
33,2014,06,2014.02.02,2014.02.08,34,XX몰라 (ZOTTO MOLA),Gary (개리),MR.GAE
34,2014,06,2014.02.02,2014.02.08,35,Love Is An Open Door,"Kristen Bell, Santino Fontana",겨울왕국 OST (Frozen OST) (33 Trks Ver.)
35,2014,06,2014.02.02,2014.02.08,36,Girls Girls Girls,GOT7,GOT7 미니앨범 1집 Got It?
36,2014,06,2014.02.02,2014.02.08,37,그때 우리,엠씨더맥스 (M.C The Max),UNVEILING
37,2014,06,2014.02.02,2014.02.08,38,Special Love,"휘성, 거미",Special Love
38,2014,06,2014.02.02,2014.02.08,39,You Make Me Feel BRAND NEW,"버벌진트, 산이 (San E), 범키, 스윙스, 팬텀, 칸토",Brand New Year Vol.2
39,2014,06,2014.02.02,2014.02.08,40,"Dali, Van, Picasso",빈지노 (Beenzino),"Dali, Van, Picasso"
40,2014,06,2014.02.02,2014.02.08,41,Tell me,더 씨야 (The Seeya),Love is
41,2014,06,2014.02.02,2014.02.08,42,너를,브라운 아이드 소울 (Brown Eyed Soul),Thank Your Soul
42,2014,06,2014.02.02,2014.02.08,43,나성에 가면,심은경,수상한 그녀 OST
43,2014,06,2014.02.02,2014.02.08,44,For The First Time In Forever,Kristen Bell,겨울왕국 OST (Frozen OST) (33 Trks Ver.)
44,2014,06,2014.02.02,2014.02.08,45,너에게,성시경,응답하라 1994 OST Part 2
45,2014,06,2014.02.02,2014.02.08,46,30 SEXY,비 (Rain),RAIN EFFECT
46,2014,06,2014.02.02,2014.02.08,47,이별남녀,"서인국, 지아 (Zia)",이별남녀
47,2014,06,2014.02.02,2014.02.08,48,한번만,소유 (SOYOU),기황후 OST Part 4
48,2014,06,2014.02.02,2014.02.08,49,하얀 나비,심은경,수상한 그녀 OST
49,2014,06,2014.02.02,2014.02.08,50,술 취한 밤의 노래 (Feat. Jung In),Gary (개리),MR.GAE
50,2014,06,2014.02.02,2014.02.08,51,끝사랑,김범수,Solista Part 2
51,2014,06,2014.02.02,2014.02.08,52,너에게만,"범키, 버벌진트 (Verbal Jint)",듀스 20주년 헌정앨범 Part 6
52,2014,06,2014.02.02,2014.02.08,53,백야,엠씨더맥스 (M.C The Max),UNVEILING
53,2014,06,2014.02.02,2014.02.08,54,Let It Go (Single Ver.),Demi Lovato,Frozen OST
54,2014,06,2014.02.02,2014.02.08,55,바람결,박완규,기황후 OST Part 5
55,2014,06,2014.02.02,2014.02.08,56,Remember You (Feat. 스피드 종국),샤넌,Remember You
56,2014,06,2014.02.02,2014.02.08,57,너 밖에 몰라 (One Way Love),효린,LOVE & HATE
57,2014,06,2014.02.02,2014.02.08,58,무슨말이 필요해,"제이워크 (J-Walk), 주이",무슨말이 필요해
58,2014,06,2014.02.02,2014.02.08,59,향기만 남아,허각,Reminisce
59,2014,06,2014.02.02,2014.02.08,60,으르렁 (Growl),EXO,XOXO (Kiss & Hug) Repackage
60,2014,06,2014.02.02,2014.02.08,61,울어본 적 있나요,지아 (Zia),11일이 지나고
61,2014,06,2014.02.02,2014.02.08,62,출발,김동률,5집 Monologue
62,2014,06,2014.02.02,2014.02.08,63,그리워해요,2NE1 (투애니 원),그리워해요
63,2014,06,2014.02.02,2014.02.08,64,Destiny,임재범,감격시대 : 투신의 탄생 OST Part 1
