,year,week_num,start_date,end_date,rank,music,singer,album
0,2014,35,2014.08.24,2014.08.30,1,어려운 여자,장범준,장범준 1집
1,2014,35,2014.08.24,2014.08.30,2,공허해,위너(WINNER),2014 S/S
2,2014,35,2014.08.24,2014.08.30,3,사랑이란 말이 어울리는 사람 (사말어사),장범준,장범준 1집
3,2014,35,2014.08.24,2014.08.30,4,예뻐졌다 (feat. 지코 Of 블락비),박보람,예뻐졌다
4,2014,35,2014.08.24,2014.08.30,5,괴도 (Danger),태민 (TAEMIN),The 1st Mini Album `ACE`
5,2014,35,2014.08.24,2014.08.30,6,낙엽 엔딩,장범준,장범준 1집
6,2014,35,2014.08.24,2014.08.30,7,내 마음이 그대가 되어 (내마그),장범준,장범준 1집
7,2014,35,2014.08.24,2014.08.30,8,HER,블락비 (Block B),HER
8,2014,35,2014.08.24,2014.08.30,9,주홍빛 거리,장범준,장범준 1집
9,2014,35,2014.08.24,2014.08.30,10,맘마미아,카라 (KARA),카라(KARA) 6th Mini Album `Day&Night`
10,2014,35,2014.08.24,2014.08.30,11,컬러링,위너(WINNER),2014 S/S
11,2014,35,2014.08.24,2014.08.30,12,Touch my body,씨스타 (Sistar),TOUCH & MOVE
12,2014,35,2014.08.24,2014.08.30,13,괜찮아 사랑이야,다비치,괜찮아 사랑이야 OST Part 2
13,2014,35,2014.08.24,2014.08.30,14,사랑에 어떤 말로도 (사말로도),장범준,장범준 1집
14,2014,35,2014.08.24,2014.08.30,15,Body Language (Feat. 범키),산이 (San E),Body Language
15,2014,35,2014.08.24,2014.08.30,16,잠 못드는 밤 (feat. 펀치(Punch)),크러쉬 (CRUSH),괜찮아 사랑이야 OST Part 3
16,2014,35,2014.08.24,2014.08.30,17,잠시 안녕처럼,에일리 (Ailee),운명처럼 널 사랑해 OST Part 6
17,2014,35,2014.08.24,2014.08.30,18,A Real Man,"스윙스(Swings), 에일리","스윙스, 에일리 Digital Single `A Real Man`"
18,2014,35,2014.08.24,2014.08.30,19,나처럼 해봐요,오렌지 캬라멜 (Orange Caramel),The Fourth Single `나처럼 해봐요`
19,2014,35,2014.08.24,2014.08.30,20,무서운 짝사랑,장범준,장범준 1집
20,2014,35,2014.08.24,2014.08.30,21,신풍역 2번 출구 블루스,장범준,장범준 1집
21,2014,35,2014.08.24,2014.08.30,22,BE I,B.I,쇼미더머니3 Part 1
22,2014,35,2014.08.24,2014.08.30,23,한여름밤의 꿀,"산이 (San E), 레이나","San E, 레이나 Project Single `한여름밤의 꿀`"
23,2014,35,2014.08.24,2014.08.30,24,가,바비 (BOBBY),쇼미더머니3 Part 2
24,2014,35,2014.08.24,2014.08.30,25,L4L (Lookin` For Luv) (Feat. Dok2 & The Quiett),바비 (BOBBY),쇼미더머니3 BOBBY vs 올티
25,2014,35,2014.08.24,2014.08.30,26,Darling,걸스데이(Girl`s Day),GIRL`S DAY EVERYDAY #4
26,2014,35,2014.08.24,2014.08.30,27,빨개요,현아 (HyunA),A Talk
27,2014,35,2014.08.24,2014.08.30,28,끼부리지마,위너(WINNER),2014 S/S
28,2014,35,2014.08.24,2014.08.30,29,I`m In Love,시크릿 (Secret),SECRET SUMMER
29,2014,35,2014.08.24,2014.08.30,30,I Feel You,홍대광,괜찮아 사랑이야 OST Part 5
